"Rank","Player","Year","Pos","Team","BaseSalary","Payroll Salary","Adj Salary",""
"","Nate Pearson","2021","SP","TOR","$577,500","$577,500","$195,615",""
"","Ryan Thompson","2021","RP","TB","$577,200","$577,200","$577,200",""
"","Dylan Carlson","2021","LF","STL","$577,100","$577,100","$577,100",""
"","Cedric Mullins","2021","CF","BAL","$577,000","$577,000","$577,000",""
"","D.J. Stewart","2021","LF","BAL","$577,000","$577,000","$577,000",""
"","Tanner Houck","2021","SP","BOS","$577,000","$577,000","$192,324",""
"","Bryan Garcia","2021","RP","DET","$576,600","$576,600","$368,900",""
"","Cody Stashak","2021","RP","MIN","$576,000","$576,000","$120,783",""
"","Edmundo Sosa","2021","SS","STL","$575,900","$575,900","$575,900",""
"","Jorge Alcala","2021","RP","MIN","$575,500","$575,500","$575,500",""
"","Ryan Jeffers","2021","C","MIN","$575,500","$575,500","$501,228",""
"","Sean Murphy","2021","C","OAK","$575,500","$575,500","$575,500",""
"","Jesus Luzardo","2021","SP","MIA","$575,500","$575,500","$194,922",""
"","Michael Chavis","2021","2B","PIT","$575,500","$575,500","$157,794",""
"","Yency Almonte","2021","RP","COL","$575,500","$575,500","$575,500",""
"","Austin Gomber","2021","SP","COL","$575,500","$575,500","$575,500",""
"","Sam Hilliard","2021","OF","COL","$575,500","$575,500","$340,340",""
"","Ian Anderson","2021","SP","ATL","$575,500","$575,500","$575,500",""
"","Brendan Rodgers","2021","SS","COL","$575,500","$575,500","$575,500",""
"","Luis Urias","2021","3B","MIL","$575,100","$575,100","$575,100",""
"","Michael Hermosillo","2021","CF","CHC","$575,000","$575,000","$145,277",""
"","Adolis Garcia","2021","OF","TEX","$575,000","$575,000","$534,743",""
"","Nate Lowe","2021","1B","TEX","$575,000","$575,000","$575,000",""
"","D.J. Peters","2021","OF","TEX","$575,000","$575,000","$268,917",""
"","Dennis Santana","2021","RP","TEX","$575,000","$575,000","$284,372",""
"","Jose Castillo","2021","RP","SD","$575,000","$575,000","$575,000",""
"","Jesus Sanchez","2021","OF","MIA","$575,000","$575,000","$401,830",""
"","Rony Garcia","2021","RP","DET","$575,000","$575,000","$435,831",""
"","Jose Peraza","2021","SS","NYM","$575,000","$575,000","$510,015",""
"","Alec Bohm","2021","3B","PHI","$575,000","$575,000","$460,559",""
"","Tyler Beede","2021","RP","SF","$575,000","$575,000","$460,559",""
"","Rico Garcia","2021","SP","SF","$575,000","$575,000","$575,000",""
"","Zack Collins","2021","C","CHW","$575,000","$575,000","$522,379",""
"","Jimmy Cordero","2021","RP","CHW","$575,000","$575,000","$575,000",""
"","Jose Ruiz","2021","RP","CHW","$575,000","$575,000","$575,000",""
"","Jace Peterson","2021","2B","MIL","$575,000","$575,000","$497,651",""
"","Bobby Dalbec","2021","1B","BOS","$575,000","$575,000","$575,000",""
"","Erick Fedde","2021","SP","WSH","$575,000","$575,000","$575,000",""
"","Patrick Murphy","2021","SP","WSH","$575,000","$575,000","$123,640",""
"","Sam Howard","2021","RP","PIT","$596,000","$575,000","$575,000",""
"","Andres Munoz","2021","RP","SEA","$575,000","$575,000","$575,000",""
"","Ryan Mountcastle","2021","1B","BAL","$574,500","$574,500","$574,500",""
"","Cole Sulser","2021","RP/CL","BAL","$574,500","$574,500","$537,486",""
"","Dillon Tate","2021","RP","BAL","$574,500","$574,500","$574,500",""
"","Drew Smith","2021","RP","NYM","$574,500","$574,500","$531,308",""
"","Tarik Skubal","2021","SP","DET","$574,300","$574,300","$574,300",""
"","Sam Haggerty","2021","2B","SEA","$574,300","$574,300","$574,300",""
"","Michel Baez","2021","SP","SD","$574,200","$574,200","$574,200",""
"","Casey Mize","2021","SP","DET","$574,100","$574,100","$574,100",""
"","Hunter Harvey","2021","RP","BAL","$574,000","$574,000","$574,000",""
"","Jonah Heim","2021","C","TEX","$574,000","$574,000","$574,000",""
"","Leodys Taveras","2021","CF","TEX","$574,000","$574,000","$203,676",""
"","Wil Crowe","2021","SP","PIT","$574,000","$574,000","$481,416",""
"","Willians Astudillo","2021","C","MIN","$573,500","$573,500","$474,782",""
"","Alejandro Kirk","2021","C","TOR","$573,500","$573,500","$564,189",""
"","Kyle Cody","2021","RP","TEX","$573,500","$573,500","$573,500",""
"","Josh Sborz","2021","RP","TEX","$573,500","$573,500","$548,774",""
"","Javier Guerra","2021","RP","SD","$573,100","$573,100","$573,100",""
"","Adbert Alzolay","2021","SP","CHC","$573,000","$573,000","$542,256",""
"","Cole Irvin","2021","SP","OAK","$573,000","$573,000","$573,000",""
"","Sam Coonrod","2021","RP","PHI","$573,000","$573,000","$573,000",""
"","Justin Topa","2021","RP","MIL","$573,000","$573,000","$520,689",""
"","Drew Rasmussen","2021","RP","TB","$573,000","$573,000","$317,343",""
"","Adrian Morejon","2021","SP","SD","$572,900","$572,900","$572,900",""
"","Yadiel Hernandez","2021","OF","WSH","$572,600","$572,600","$686,394",""
"","Dane Dunning","2021","SP","TEX","$572,500","$572,500","$572,500",""
"","John King","2021","RP","TEX","$572,500","$572,500","$572,500",""
"","Eli White","2021","OF","TEX","$572,500","$572,500","$492,480",""
"","Yonathan Daza","2021","RF","COL","$572,500","$572,500","$572,500",""
"","Dom Nunez","2021","C","COL","$572,500","$572,500","$572,500",""
"","J.P. Feyereisen","2021","RP","TB","$572,400","$572,400","$418,550",""
"","Jake Fraley","2021","OF","SEA","$572,100","$572,100","$572,100",""
"","Garrett Crochet","2021","RP","CHW","$572,000","$572,000","$572,000",""
"","Mark Mathias","2021","2B","MIL","$572,000","$572,000","$572,000",""
"","Jorge Mateo","2021","SS","BAL","$571,800","$571,800","$181,366",""
"","Jazz Chisholm","2021","2B","MIA","$571,750","$571,750","$571,750",""
"","Ramon Urias","2021","2B","BAL","$571,500","$571,500","$454,804",""
"","Bruce Zimmermann","2021","SP","BAL","$571,500","$571,500","$531,629",""
"","Austin Nola","2021","C","SD","$571,500","$571,500","$571,500",""
"","Connor Brogdon","2021","RP","PHI","$571,500","$571,500","$571,500",""
"","Magneuris Sierra","2021","CF","MIA","$571,375","$571,375","$571,375",""
"","Logan Gilbert","2021","SP","SEA","$570,500","$570,500","$438,581",""
"","Jarred Kelenic","2021","OF","SEA","$570,500","$570,500","$318,968",""
"","Charlie Barnes","2021","SP","MIN","$570,500","$570,500","$150,283",""
"","Kyle Barraclough","2021","RP","MIN","$570,500","$570,500","$88,943",""
"","Ljay Newsome","2021","RP","SEA","$570,500","$570,500","$548,993",""
"","Edwar Colina","2021","SP","MIN","$570,500","$570,500","$570,500",""
"","Cal Raleigh","2021","C","SEA","$570,500","$570,500","$257,628",""
"","Daniel Coulombe","2021","RP","MIN","$570,500","$570,500","$306,700",""
"","Yohan Ramirez","2021","RP","SEA","$570,500","$570,500","$263,762",""
"","Luke Farrell","2021","RP","MIN","$570,500","$570,500","$432,447",""
"","Hector Santiago","2021","RP","SEA","$570,500","$570,500","$570,500",""
"","Kyle Garlick","2021","RF","MIN","$570,500","$570,500","$570,500",""
"","Paul Sewald","2021","RP/CL","SEA","$570,500","$570,500","$438,581",""
"","Brandon Bailey","2021","SP","CIN","$570,500","$570,500","$570,500",""
"","Ralph Garza","2021","RP","MIN","$570,500","$570,500","$153,350",""
"","Erik Swanson","2021","RP","SEA","$570,500","$570,500","$484,586",""
"","Jose Barrero","2021","SS","CIN","$570,500","$570,500","$107,345",""
"","Delino DeShields","2021","CF","CIN","$570,500","$570,500","$98,144",""
"","Nick Gordon","2021","SS","MIN","$570,500","$570,500","$404,844",""
"","Abraham Toro-Hernandez","2021","3B","SEA","$570,500","$570,500","$208,556",""
"","Griffin Jax","2021","SP","MIN","$570,500","$570,500","$279,097",""
"","T.J. Friedl","2021","OF","CIN","$570,500","$570,500","$46,005",""
"","Alex Kirilloff","2021","DH","MIN","$570,500","$570,500","$502,988",""
"","Donnie Walton","2021","SS","SEA","$570,500","$570,500","$134,948",""
"","Vladimir Gutierrez","2021","SP","CIN","$570,500","$570,500","$386,442",""
"","Jonathan India","2021","3B","CIN","$570,500","$570,500","$570,500",""
"","Juan Minaya","2021","RP","MIN","$570,500","$570,500","$260,695",""
"","Dauri Moreta","2021","RP","CIN","$570,500","$570,500","$33,737",""
"","Jovani Moran","2021","P","MIN","$570,500","$570,500","$67,474",""
"","Bailey Ober","2021","SP","MIN","$570,500","$570,500","$371,107",""
"","Reiver Sanmartin","2021","SP","CIN","$570,500","$570,500","$18,402",""
"","Rob Refsnyder","2021","RF","MIN","$570,500","$570,500","$432,447",""
"","Tony Santillan","2021","SP","CIN","$570,500","$570,500","$266,829",""
"","Jake Brentz","2021","RP","KC","$570,500","$570,500","$570,500",""
"","Brent Rooker","2021","OF","MIN","$570,500","$570,500","$300,566",""
"","Kris Bubic","2021","SP","KC","$570,500","$570,500","$475,385",""
"","Max Schrock","2021","SS","CIN","$570,500","$570,500","$233,092",""
"","Joe Ryan","2021","P","MIN","$570,500","$570,500","$98,144",""
"","Santiago Espinal","2021","SS","TOR","$570,500","$570,500","$506,055",""
"","Tyler Stephenson","2021","C","CIN","$570,500","$570,500","$570,500",""
"","Dylan Coleman","2021","RP","KC","$570,500","$570,500","$39,871",""
"","Devin Smeltzer","2021","RP","MIN","$570,500","$570,500","$481,519",""
"","Art Warren","2021","RP","CIN","$570,500","$570,500","$368,040",""
"","Jon Heasley","2021","P","KC","$570,500","$570,500","$49,072",""
"","Lewis Thorpe","2021","RP","MIN","$570,500","$570,500","$153,350",""
"","Carlos Hernandez","2021","SP","KC","$570,500","$570,500","$404,844",""
"","Nick Vincent","2021","RP","MIN","$570,500","$570,500","$73,608",""
"","Kyle Isbel","2021","OF","KC","$570,500","$570,500","$131,881",""
"","Jackson Kowar","2021","SP","KC","$570,500","$570,500","$147,216",""
"","Richard Lovelady","2021","RP","KC","$570,500","$570,500","$297,499",""
"","Alek Manoah","2021","SP","TOR","$570,500","$570,500","$395,643",""
"","Daniel Lynch","2021","SP","KC","$570,500","$570,500","$217,757",""
"","Reese McGuire","2021","C","TOR","$570,500","$570,500","$463,117",""
"","Ryan O'Hearn","2021","1B","KC","$570,500","$570,500","$426,313",""
"","Sebastian Rivero","2021","C","KC","$570,500","$570,500","$174,819",""
"","Gabe Speier","2021","P","KC","$570,500","$570,500","$55,206",""
"","Domingo Tapia","2021","RP","KC","$570,500","$570,500","$220,824",""
"","Breyvic Valera","2021","2B","TOR","$570,500","$570,500","$236,159",""
"","Angel Zerpa","2021","P","KC","$570,500","$570,500","$9,201",""
"","Cory Abbott","2021","SP","CHC","$570,500","$570,500","$39,871",""
"","Sergio Alcantara","2021","2B","CHC","$570,500","$570,500","$355,772",""
"","Joseph Biagini","2021","RP","CHC","$570,500","$570,500","$6,134",""
"","Erick Castillo","2021","C","CHC","$570,500","$570,500","$9,201",""
"","Domingo Acevedo","2021","RP","OAK","$570,500","$570,500","$95,077",""
"","Greg Deichmann","2021","OF","CHC","$570,500","$570,500","$55,206",""
"","Scott Effross","2021","P","CHC","$570,500","$570,500","$110,412",""
"","Luis Barrera","2021","OF","OAK","$570,500","$570,500","$46,005",""
"","Johneshwy Fargas","2021","OF","CHC","$570,500","$570,500","$67,474",""
"","Paul Blackburn","2021","RP","OAK","$570,500","$570,500","$144,149",""
"","Trent Giambrone","2021","2B","CHC","$570,500","$570,500","$12,268",""
"","Skye Bolt","2021","CF","OAK","$570,500","$570,500","$239,226",""
"","Seth Brown","2021","1B","OAK","$570,500","$570,500","$539,792",""
"","P.J. Higgins","2021","C","CHC","$570,500","$570,500","$420,179",""
"","Khris Davis","2021","DH","OAK","$570,500","$570,500","$98,144",""
"","Nico Hoerner","2021","2B","CHC","$570,500","$570,500","$502,988",""
"","Tyler Ladendorf","2021","2B","CHC","$570,500","$570,500","$6,134",""
"","Deolis Guerra","2021","RP","OAK","$570,500","$570,500","$545,926",""
"","Nick Martini","2021","RF","CHC","$570,500","$570,500","$141,082",""
"","Daulton Jefferies","2021","SP","OAK","$570,500","$570,500","$138,015",""
"","Trevor Megill","2021","RP","CHC","$570,500","$570,500","$331,236",""
"","James Kaprielian","2021","SP","OAK","$570,500","$570,500","$441,648",""
"","Tommy Nance","2021","RP","CHC","$570,500","$570,500","$208,556",""
"","Pete Kozma","2021","SS","OAK","$570,500","$570,500","$6,134",""
"","Rafael Ortega","2021","LF","CHC","$570,500","$570,500","$398,710",""
"","Vimael Machin","2021","2B","OAK","$570,500","$570,500","$125,747",""
"","Fernando Abad","2021","RP","BAL","$570,500","$570,500","$150,283",""
"","Tyler Payne","2021","C","CHC","$570,500","$570,500","$3,067",""
"","Sam Moll","2021","RP","OAK","$570,500","$570,500","$128,814",""
"","Keegan Akin","2021","SP","BAL","$570,500","$570,500","$447,782",""
"","Alfonso Rivas","2021","1B","CHC","$570,500","$570,500","$110,412",""
"","Manuel Rodriguez","2021","RP","CHC","$570,500","$570,500","$202,422",""
"","Michael Rucker","2021","RP","CHC","$570,500","$570,500","$196,288",""
"","Nick Ciuffo","2021","C","BAL","$570,500","$570,500","$27,603",""
"","Adrian Sampson","2021","RP","CHC","$570,500","$570,500","$141,082",""
"","Marcos Diplan","2021","RP","BAL","$570,500","$570,500","$177,886",""
"","Frank Schwindel","2021","1B","CHC","$570,500","$570,500","$202,422",""
"","Eddy Alvarez","2021","2B","MIA","$570,500","$570,500","$79,742",""
"","Chris Ellis","2021","SP","BAL","$570,500","$570,500","$134,948",""
"","Justin Steele","2021","SP","CHC","$570,500","$570,500","$401,777",""
"","Andrew Bellatti","2021","RP","MIA","$570,500","$570,500","$18,402",""
"","Thomas Eshelman","2021","SP","BAL","$570,500","$570,500","$174,819",""
"","Keegan Thompson","2021","RP","CHC","$570,500","$570,500","$395,643",""
"","Anthony Bender","2021","RP","MIA","$570,500","$570,500","$466,184",""
"","Conner Greene","2021","RP","BAL","$570,500","$570,500","$125,747",""
"","Trayce Thompson","2021","CF","CHC","$570,500","$570,500","$570,500",""
"","Kelvin Gutierrez","2021","3B","BAL","$570,500","$570,500","$168,685",""
"","Brad Wieck","2021","RP","CHC","$570,500","$570,500","$392,576",""
"","Jeff Brigham","2021","RP","MIA","$570,500","$570,500","$570,500",""
"","Eric Hanhold","2021","P","BAL","$570,500","$570,500","$64,407",""
"","Patrick Wisdom","2021","3B","CHC","$570,500","$570,500","$401,777",""
"","Edward Cabrera","2021","P","MIA","$570,500","$570,500","$119,613",""
"","Ross Detwiler","2021","RP","SD","$570,500","$570,500","$58,273",""
"","Akil Baddoo","2021","OF","DET","$570,500","$570,500","$570,500",""
"","Paul Campbell","2021","RP","MIA","$570,500","$570,500","$101,211",""
"","Daz Cameron","2021","OF","DET","$570,500","$570,500","$291,365",""
"","A.J. Alexy","2021","P","TEX","$570,500","$570,500","$104,278",""
"","Jahmai Jones","2021","2B","BAL","$570,500","$570,500","$110,412",""
"","Bryan De La Cruz","2021","OF","MIA","$570,500","$570,500","$199,355",""
"","Reiss Knehr","2021","P","SD","$570,500","$570,500","$95,077",""
"","Miguel Del Pozo","2021","RP","DET","$570,500","$570,500","$125,747",""
"","Jose Devers","2021","SS","MIA","$570,500","$570,500","$456,983",""
"","James Norwood","2021","RP","SD","$570,500","$570,500","$52,139",""
"","Drew Anderson","2021","SP","TEX","$570,500","$570,500","$199,355",""
"","Joey Krehbiel","2021","RP","BAL","$570,500","$570,500","$30,670",""
"","Jason Foley","2021","RP","DET","$570,500","$570,500","$95,077",""
"","Jorge Ona","2021","OF","SD","$570,500","$570,500","$570,500",""
"","Brooks Kriske","2021","RP","BAL","$570,500","$570,500","$46,005",""
"","Kyle Funkhouser","2021","RP","DET","$570,500","$570,500","$460,050",""
"","Lewin Diaz","2021","1B","MIA","$570,500","$570,500","$150,283",""
"","Joe Barlow","2021","RP/CL","TEX","$570,500","$570,500","$312,834",""
"","Travis Lakins","2021","RP","BAL","$570,500","$570,500","$475,385",""
"","Dustin Garneau","2021","C","DET","$570,500","$570,500","$141,082",""
"","Nick Fortes","2021","C","MIA","$570,500","$570,500","$49,072",""
"","Webster Rivas","2021","C","SD","$570,500","$570,500","$199,355",""
"","Jharel Cotton","2021","SP","TEX","$570,500","$570,500","$199,355",""
"","Zac Lowther","2021","SP","BAL","$570,500","$570,500","$116,546",""
"","Eric Haase","2021","C","DET","$570,500","$570,500","$441,648",""
"","Vincent Velasquez","2021","SP","SD","$570,500","$570,500","$49,072",""
"","Richie Martin","2021","SS","BAL","$570,500","$570,500","$331,236",""
"","Derek Hill","2021","OF","DET","$570,500","$570,500","$337,370",""
"","Sean Guenther","2021","RP","MIA","$570,500","$570,500","$177,886",""
"","Trey Wingenter","2021","RP","SD","$570,500","$570,500","$570,500",""
"","Isaac Mattson","2021","RP","BAL","$570,500","$570,500","$52,139",""
"","Drew Hutchison","2021","SP","DET","$570,500","$570,500","$104,278",""
"","Preston Guilmet","2021","RP","MIA","$570,500","$570,500","$21,469",""
"","Ryan McKenna","2021","CF","BAL","$570,500","$570,500","$386,442",""
"","Ian Krol","2021","RP","DET","$570,500","$570,500","$220,824",""
"","Jorge Guzman","2021","P","MIA","$570,500","$570,500","$472,318",""
"","Yonny Hernandez","2021","SS","TEX","$570,500","$570,500","$177,886",""
"","Tyler Nevin","2021","1B","BAL","$570,500","$570,500","$30,670",""
"","Alex Lange","2021","RP","DET","$570,500","$570,500","$272,963",""
"","Konner Wade","2021","RP","BAL","$570,500","$570,500","$73,608",""
"","Matt Manning","2021","SP","DET","$570,500","$570,500","$303,633",""
"","Payton Henry","2021","C","MIA","$570,500","$570,500","$49,072",""
"","Spenser Watkins","2021","SP","BAL","$570,500","$570,500","$239,226",""
"","Isaac Paredes","2021","3B","DET","$570,500","$570,500","$190,154",""
"","Spencer Howard","2021","SP","TEX","$570,500","$570,500","$199,355",""
"","Tyler Wells","2021","RP","BAL","$570,500","$570,500","$570,500",""
"","Deven Marrero","2021","SS","MIA","$570,500","$570,500","$70,541",""
"","Andy Ibanez","2021","2B","TEX","$570,500","$570,500","$371,107",""
"","Austin Wynns","2021","C","BAL","$570,500","$570,500","$383,375",""
"","Jake Rogers","2021","C","DET","$570,500","$570,500","$456,983",""
"","Zack Short","2021","2B","DET","$570,500","$570,500","$266,829",""
"","Brian Miller","2021","OF","MIA","$570,500","$570,500","$18,402",""
"","Steven Okert","2021","RP","MIA","$570,500","$570,500","$294,432",""
"","Junior Fernandez","2021","RP","STL","$570,500","$570,500","$318,968",""
"","Seth Beer","2021","OF","ARI","$570,500","$570,500","$70,541",""
"","Zach Pop","2021","RP","MIA","$570,500","$570,500","$570,500",""
"","Luis Garcia","2021","RP","STL","$570,500","$570,500","$263,762",""
"","Cody Poteet","2021","SP","MIA","$570,500","$570,500","$432,447",""
"","Spencer Patton","2021","RP","TEX","$570,500","$570,500","$355,772",""
"","Humberto Castellanos","2021","RP","ARI","$570,500","$570,500","$214,690",""
"","Trevor Rogers","2021","SP","MIA","$570,500","$570,500","$570,500",""
"","Wade LeBlanc","2021","SP","STL","$570,500","$570,500","$331,236",""
"","Brett de Geus","2021","RP","ARI","$570,500","$570,500","$303,633",""
"","Zach Thompson","2021","SP","MIA","$570,500","$570,500","$368,040",""
"","Justin Miller","2021","RP","STL","$570,500","$570,500","$282,164",""
"","Max Moroff","2021","2B","STL","$570,500","$570,500","$435,514",""
"","Lars Nootbaar","2021","OF","STL","$570,500","$570,500","$263,762",""
"","Nick Snyder","2021","P","TEX","$570,500","$570,500","$134,948",""
"","Luis Frias","2021","SP","ARI","$570,500","$570,500","$46,005",""
"","Tyler Gilbert","2021","RP","ARI","$570,500","$570,500","$187,087",""
"","Jose Rondon","2021","2B","STL","$570,500","$570,500","$389,509",""
"","Hunter Wood","2021","RP","TEX","$570,500","$570,500","$432,447",""
"","Joe Mantiply","2021","RP","ARI","$570,500","$570,500","$432,447",""
"","Kodi Whitley","2021","RP","STL","$570,500","$570,500","$346,571",""
"","Jake McCarthy","2021","OF","ARI","$570,500","$570,500","$113,479",""
"","Humberto Mejia","2021","SP","ARI","$570,500","$570,500","$61,340",""
"","Geraldo Perdomo","2021","SS","ARI","$570,500","$570,500","$42,938",""
"","Sean Poppen","2021","RP","ARI","$570,500","$570,500","$144,149",""
"","Noe Ramirez","2021","RP","ARI","$570,500","$570,500","$328,169",""
"","Henry Ramos","2021","OF","ARI","$570,500","$570,500","$85,876",""
"","Patrick Mazeika","2021","C","NYM","$570,500","$570,500","$214,690",""
"","Ildemaro Vargas","2021","2B","ARI","$570,500","$570,500","$95,077",""
"","Corey Oswalt","2021","RP","NYM","$570,500","$570,500","$312,834",""
"","Daulton Varsho","2021","CF","ARI","$570,500","$570,500","$401,777",""
"","Robert Stock","2021","RP","NYM","$570,500","$570,500","$236,159",""
"","Thomas Szapucki","2021","RP","NYM","$570,500","$570,500","$15,335",""
"","Jordon Adell","2021","OF","LAA","$570,500","$570,500","$190,154",""
"","Luke Bard","2021","RP","LAA","$570,500","$570,500","$570,500",""
"","Reid Detmers","2021","SP","LAA","$570,500","$570,500","$174,819",""
"","Philip Gosselin","2021","2B","LAA","$570,500","$570,500","$466,184",""
"","Jimmy Herget","2021","RP","LAA","$570,500","$570,500","$101,211",""
"","James Hoyt","2021","RP","LAA","$570,500","$570,500","$92,010",""
"","Cam Bedrosian","2021","RP","PHI","$570,500","$570,500","$98,144",""
"","Brandon Marsh","2021","OF","LAA","$570,500","$570,500","$236,159",""
"","Hans Crouse","2021","P","PHI","$570,500","$570,500","$24,536",""
"","Jack Mayfield","2021","2B","LAA","$570,500","$570,500","$272,963",""
"","Kyle Dohy","2021","P","PHI","$570,500","$570,500","$24,536",""
"","Bailey Falter","2021","RP","PHI","$570,500","$570,500","$358,839",""
"","Oliver Ortega","2021","P","LAA","$570,500","$570,500","$98,144",""
"","Travis Jankowski","2021","RF","PHI","$570,500","$570,500","$386,442",""
"","Jose Quijada","2021","RP","LAA","$570,500","$570,500","$226,958",""
"","Luis Rengifo","2021","SS","LAA","$570,500","$570,500","$266,829",""
"","Jose Rojas","2021","3B","LAA","$570,500","$570,500","$288,298",""
"","Patrick Sandoval","2021","SP","LAA","$570,500","$570,500","$469,251",""
"","Adonis Medina","2021","SP","PHI","$570,500","$570,500","$70,541",""
"","Jose Suarez","2021","SP","LAA","$570,500","$570,500","$401,777",""
"","Matt Thaiss","2021","1B","LAA","$570,500","$570,500","$24,536",""
"","Kyle Tyler","2021","P","LAA","$570,500","$570,500","$113,479",""
"","Andrew Wantz","2021","RP","LAA","$570,500","$570,500","$223,891",""
"","JoJo Romero","2021","RP","PHI","$570,500","$570,500","$536,725",""
"","Austin Warren","2021","RP","LAA","$570,500","$570,500","$205,489",""
"","Kean Wong","2021","2B","LAA","$570,500","$570,500","$177,886",""
"","Cristopher Sanchez","2021","P","PHI","$570,500","$570,500","$92,010",""
"","Ranger Suarez","2021","SP","PHI","$570,500","$570,500","$460,050",""
"","Matt Vierling","2021","OF","PHI","$570,500","$570,500","$125,747",""
"","Kervin Castro","2021","P","SF","$570,500","$570,500","$82,809",""
"","Sam Delaplane","2021","RP","SF","$570,500","$570,500","$380,308",""
"","Camilo Doval","2021","RP/CL","SF","$570,500","$570,500","$208,556",""
"","Steven Duggar","2021","CF","SF","$570,500","$570,500","$404,844",""
"","Luis Gonzalez","2021","CF","SF","$570,500","$570,500","$150,283",""
"","Ryan Burr","2021","RP","CHW","$570,500","$570,500","$315,901",""
"","Jay Jackson","2021","RP","SF","$570,500","$570,500","$184,020",""
"","Michael Kopech","2021","RP","CHW","$570,500","$570,500","$570,500",""
"","Dominic Leone","2021","RP","SF","$570,500","$570,500","$380,308",""
"","Zack Littell","2021","RP","SF","$570,500","$570,500","$447,782",""
"","Gavin Sheets","2021","1B","CHW","$570,500","$570,500","$233,092",""
"","Dedniel Nunez","2021","RP","SF","$570,500","$570,500","$570,500",""
"","Andrew Vaughn","2021","LF","CHW","$570,500","$570,500","$570,500",""
"","Aaron Ashby","2021","P","MIL","$570,500","$570,500","$138,015",""
"","LaMonte Wade","2021","CF","SF","$570,500","$570,500","$414,045",""
"","Jake Cousins","2021","RP","MIL","$570,500","$570,500","$318,968",""
"","Jandel Gustave","2021","RP","MIL","$570,500","$570,500","$260,695",""
"","Eric Lauer","2021","SP","MIL","$570,500","$570,500","$450,849",""
"","Kent Emanuel","2021","P","HOU","$570,500","$570,500","$499,921",""
"","Marwin Gonzalez","2021","3B","HOU","$570,500","$570,500","$85,876",""
"","Angel Perdomo","2021","RP","MIL","$570,500","$570,500","$463,117",""
"","Tyler Ivey","2021","P","HOU","$570,500","$570,500","$193,221",""
"","Colin Rea","2021","SP","MIL","$570,500","$570,500","$15,108",""
"","Chas McCormick","2021","OF","HOU","$570,500","$570,500","$570,500",""
"","Jake Meyers","2021","OF","HOU","$570,500","$570,500","$196,288",""
"","Jose Siri","2021","CF","HOU","$570,500","$570,500","$92,010",""
"","Tyrone Taylor","2021","CF","MIL","$570,500","$570,500","$472,318",""
"","Jose Iglesias","2021","SS","BOS","$570,500","$570,500","$82,809",""
"","Yairo Munoz","2021","SS","BOS","$570,500","$570,500","$113,479",""
"","Garrett Whitlock","2021","RP/CL","BOS","$570,500","$570,500","$570,500",""
"","Riley Adams","2021","C","WSH","$570,500","$570,500","$272,963",""
"","Shane Baz","2021","SP","TB","$570,500","$570,500","$39,871",""
"","Joan Adon","2021","P","WSH","$570,500","$570,500","$3,067",""
"","J.T. Chargois","2021","RP","TB","$570,500","$570,500","$199,355",""
"","Adam Conley","2021","RP","TB","$570,500","$570,500","$153,350",""
"","Alberto Baldonado","2021","P","WSH","$570,500","$570,500","$98,144",""
"","Josh Fleming","2021","SP","TB","$570,500","$570,500","$453,916",""
"","Wander Franco","2021","SS","TB","$570,500","$570,500","$315,901",""
"","Tanner Anderson","2021","RP","PIT","$570,500","$570,500","$9,201",""
"","Anthony Banda","2021","RP","PIT","$570,500","$570,500","$184,020",""
"","Alcides Escobar","2021","SS","WSH","$570,500","$570,500","$282,164",""
"","D.J. Johnson","2021","RP","TB","$570,500","$570,500","$230,025",""
"","Paolo Espino","2021","RP","WSH","$570,500","$570,500","$506,055",""
"","Chris Mazza","2021","RP","TB","$570,500","$570,500","$196,288",""
"","Oneil Cruz","2021","SS","PIT","$570,500","$570,500","$6,134",""
"","Shane McClanahan","2021","SP","TB","$570,500","$570,500","$481,519",""
"","Greg Allen","2021","OF","NYY","$570,500","$570,500","$61,340",""
"","Chase De Jong","2021","SP","PIT","$570,500","$570,500","$386,442",""
"","Luis Patino","2021","SP","TB","$570,500","$570,500","$334,303",""
"","Rob Brantly","2021","C","NYY","$570,500","$570,500","$309,767",""
"","Enyel De Los Santos","2021","RP","PIT","$570,500","$570,500","$61,340",""
"","David Robertson","2021","RP","TB","$570,500","$570,500","$98,144",""
"","Luis Garcia","2021","SS","WSH","$570,500","$570,500","$303,633",""
"","Nestor Cortes","2021","SP","NYY","$570,500","$570,500","$386,442",""
"","Kyle Keller","2021","RP","PIT","$570,500","$570,500","$312,834",""
"","Jesse Chavez","2021","RP","ATL","$570,500","$570,500","$309,767",""
"","Max Kranick","2021","SP","PIT","$570,500","$570,500","$64,407",""
"","Josiah Gray","2021","SP","WSH","$570,500","$570,500","$570,500",""
"","William Contreras","2021","C","ATL","$570,500","$570,500","$285,231",""
"","Tucker Davidson","2021","SP","ATL","$570,500","$570,500","$386,442",""
"","Luis Gil","2021","SP","NYY","$570,500","$570,500","$42,938",""
"","Nick Mears","2021","RP","PIT","$570,500","$570,500","$260,695",""
"","Ryne Harper","2021","RP","WSH","$570,500","$570,500","$340,437",""
"","Julian Fernández","2021","RP","COL","$570,500","$570,500","$98,144",""
"","Shelby Miller","2021","RP","PIT","$570,500","$570,500","$98,144",""
"","Carter Kieboom","2021","3B","WSH","$570,500","$570,500","$226,958",""
