"Rank","Player","Year","Pos","Team","BaseSalary","Payroll Salary","Adj Salary",""
"","Willians Astudillo","2019","C","MIN","$560,000","$560,000","$526,925",""
"","Daniel Gossett","2019","SP","OAK","$560,000","$560,000","$560,000",""
"","Frankie Montas","2019","SP","OAK","$560,000","$560,000","$319,120",""
"","Adalberto Mejia","2019","RP","LAA","$560,000","$560,000","$123,451",""
"","Carson Kelly","2019","C","ARI","$560,000","$560,000","$560,000",""
"","Matt Magill","2019","RP/CL","SEA","$560,000","$560,000","$210,770",""
"","David Dahl","2019","LF","COL","$560,000","$560,000","$560,000",""
"","Ryan McMahon","2019","2B","COL","$560,000","$560,000","$560,000",""
"","Antonio Senzatela","2019","SP","COL","$560,000","$560,000","$454,661",""
"","Raimel Tapia","2019","CF","COL","$560,000","$560,000","$560,000",""
"","J.T. Riddle","2019","SS","MIA","$560,000","$560,000","$424,551",""
"","Adrian Sanchez","2019","2B","WSH","$560,000","$560,000","$255,935",""
"","Robert Stock","2019","RP","SD","$559,900","$559,900","$301,000",""
"","Christian Walker","2019","1B","ARI","$559,800","$559,800","$559,800",""
"","Derek Fisher","2019","RF","TOR","$559,400","$559,400","$180,480",""
"","Billy McKinney","2019","OF","TOR","$559,400","$559,400","$403,072",""
"","Dominic Smith","2019","1B","NYM","$559,320","$559,320","$541,260",""
"","Shawn Armstrong","2019","RP","BAL","$559,100","$559,100","$465,930",""
"","Dakota Hudson","2019","SP","STL","$559,100","$559,100","$559,100",""
"","Victor Alcantara","2019","RP","DET","$559,100","$559,100","$429,858",""
"","Andrew Stevenson","2019","OF","WSH","$559,100","$559,100","$219,438",""
"","Paul Fry","2019","RP","BAL","$559,000","$559,000","$543,905",""
"","Nick Burdi","2019","RP","PIT","$559,000","$559,000","$559,000",""
"","Roman Quinn","2019","CF","PHI","$559,000","$559,000","$559,000",""
"","Manny Banuelos","2019","RP","CHW","$559,000","$559,000","$559,000",""
"","Danny Jansen","2019","C","TOR","$558,700","$558,700","$558,700",""
"","Grayson Greiner","2019","C","DET","$558,600","$558,600","$528,528",""
"","Dan Vogelbach","2019","1B","SEA","$558,600","$558,600","$558,600",""
"","Sam Travis","2019","1B","BOS","$558,500","$558,500","$360,060",""
"","Rio Ruiz","2019","3B","BAL","$558,500","$558,500","$513,513",""
"","David Freitas","2019","C","MIL","$558,500","$558,500","$87,087",""
"","Yandy Diaz","2019","3B","TB","$558,400","$558,400","$558,400",""
"","Bobby Wahl","2019","RP","MIL","$558,400","$558,400","$558,400",""
"","Steven Duggar","2019","CF","SF","$558,125","$558,125","$468,156",""
"","Austin Wynns","2019","C","BAL","$558,000","$558,000","$252,000",""
"","Jose De Leon","2019","RP","TB","$558,000","$558,000","$351,000",""
"","Yohander Mendez","2019","RP","TEX","$558,000","$558,000","$492,000",""
"","Victor Robles","2019","OF","WSH","$557,800","$557,800","$557,800",""
"","Ryan O'Hearn","2019","1B","KC","$557,650","$557,650","$428,714",""
"","Kevin Newman","2019","SS","PIT","$557,500","$557,500","$557,500",""
"","Alex Blandino","2019","3B","CIN","$557,500","$557,500","$320,679",""
"","Franklin Barreto","2019","SS","OAK","$557,500","$557,500","$188,811",""
"","Taylor Cole","2019","RP","LAA","$557,500","$557,500","$335,664",""
"","Luis Castillo","2019","SP","CIN","$557,500","$557,500","$557,500",""
"","Ramon Laureano","2019","OF","OAK","$557,500","$557,500","$557,500",""
"","Lou Trivino","2019","RP/CL","OAK","$557,500","$557,500","$557,500",""
"","Kyle Farmer","2019","C","CIN","$557,500","$557,500","$557,500",""
"","J.B. Wendelken","2019","RP/CL","OAK","$557,500","$557,500","$245,754",""
"","Tom Murphy","2019","C","SEA","$557,500","$557,500","$554,445",""
"","Drew Smith","2019","RP","NYM","$557,500","$557,500","$557,500",""
"","Nick Martini","2019","RF","SD","$557,500","$557,500","$95,904",""
"","Austin Meadows","2019","CF","TB","$557,400","$557,400","$557,400",""
"","Ty Buttrey","2019","RP","LAA","$557,250","$557,250","$557,250",""
"","Stephen Tarpley","2019","RP","NYY","$557,250","$557,250","$296,604",""
"","Trey Wingenter","2019","RP","SD","$557,200","$557,200","$500,332",""
"","Cameron Gallagher","2019","C","KC","$557,125","$557,125","$557,125",""
"","Colten Brewer","2019","RP","BOS","$557,000","$557,000","$470,073",""
"","Garrett Hampson","2019","2B","COL","$557,000","$557,000","$449,250",""
"","D.J. Johnson","2019","RP","COL","$557,000","$557,000","$233,610",""
"","Mike Tauchman","2019","CF","NYY","$557,000","$557,000","$443,260",""
"","Jeffrey Springs","2019","RP","TEX","$557,000","$557,000","$500,165",""
"","Yoan Lopez","2019","RP","ARI","$556,900","$556,900","$556,900",""
"","Anthony Banda","2019","RP","TB","$556,800","$556,800","$446,106",""
"","Jacob Nix","2019","SP","SD","$556,800","$556,800","$556,800",""
"","Chance Adams","2019","RP","NYY","$556,725","$556,725","$149,650",""
"","Michael Perez","2019","C","TB","$556,700","$556,700","$314,265",""
"","Michael Hermosillo","2019","CF","LAA","$556,500","$556,500","$293,216",""
"","Jalen Beeks","2019","RP","TB","$556,500","$556,500","$502,656",""
"","Caleb Smith","2019","SP","MIA","$556,500","$556,500","$556,500",""
"","Christin Stewart","2019","LF","DET","$556,400","$556,400","$523,425",""
"","Luis Urias","2019","SS","SD","$556,400","$556,400","$251,244",""
"","Tomas Nido","2019","C","NYM","$556,300","$556,300","$496,506",""
"","Francisco Mejia","2019","C","SD","$556,300","$556,300","$508,470",""
"","Spencer Turnbull","2019","SP","DET","$556,100","$556,100","$556,100",""
"","Ryan Burr","2019","RP","CHW","$556,000","$556,000","$556,000",""
"","Connor Sadzeck","2019","RP","SEA","$556,000","$556,000","$538,020",""
"","Raudy Read","2019","C","WSH","$556,000","$556,000","$89,670",""
"","Austin Voth","2019","SP","WSH","$556,000","$556,000","$338,323",""
"","Austen Williams","2019","RP","WSH","$556,000","$556,000","$515,948",""
"","Brett Kennedy","2019","SP","SD","$556,000","$556,000","$556,000",""
"","Luis Guillorme","2019","SS","NYM","$555,960","$555,960","$298,900",""
"","John Means","2019","RP","BAL","$555,500","$555,500","$555,500",""
"","Trevor Oaks","2019","SP","KC","$555,350","$555,350","$555,350",""
"","Justin Williams","2019","OF","STL","$555,100","$555,100","$113,392",""
"","Pedro Avila","2019","SP","SD","$555,000","$555,000","$2,984",""
"","Logan Webb","2019","SP","SF","$555,000","$555,000","$131,296",""
"","Chris Mazza","2019","RP","NYM","$555,000","$555,000","$149,200",""
"","Michel Baez","2019","P","SD","$555,000","$555,000","$211,864",""
"","Mike Yastrzemski","2019","OF","SF","$555,000","$555,000","$381,952",""
"","Adrian Sampson","2019","RP","TEX","$555,000","$555,000","$543,065",""
"","Cionel Perez","2019","RP","HOU","$555,000","$555,000","$119,360",""
"","Steve Nogosek","2019","P","NYM","$555,000","$555,000","$83,552",""
"","Daniel Santana","2019","2B","TEX","$555,000","$555,000","$507,280",""
"","David Bednar","2019","P","SD","$555,000","$555,000","$86,536",""
"","Nick Solak","2019","2B","TEX","$555,000","$555,000","$122,344",""
"","Juan Centeno","2019","C","BOS","$555,000","$555,000","$88,091",""
"","Cy Sneed","2019","P","HOU","$555,000","$555,000","$202,912",""
"","Corey Oswalt","2019","SP","NYM","$555,000","$555,000","$20,888",""
"","Joe Panik","2019","2B","NYM","$555,000","$555,000","$152,184",""
"","Ronald Bolanos","2019","SP","SD","$555,000","$555,000","$83,552",""
"","Jhoulys Chacin","2019","SP","BOS","$555,000","$555,000","$86,536",""
"","Jose Trevino","2019","C","TEX","$555,000","$555,000","$176,056",""
"","Anderson Espinoza","2019","SP","SD","$555,000","$555,000","$555,000",""
"","Michael Chavis","2019","3B","BOS","$555,000","$555,000","$491,713",""
"","Garrett Stubbs","2019","C","HOU","$555,000","$555,000","$179,040",""
"","Phillips Valdez","2019","P","TEX","$555,000","$555,000","$107,424",""
"","Abraham Toro-Hernandez","2019","3B","HOU","$555,000","$555,000","$113,392",""
"","Ty France","2019","3B","SD","$555,000","$555,000","$262,592",""
"","Kyle Tucker","2019","LF","HOU","$555,000","$555,000","$83,552",""
"","Javier Guerra","2019","SS","SD","$555,000","$555,000","$86,536",""
"","Darwinzon Hernandez","2019","RP","BOS","$555,000","$555,000","$261,785",""
"","Jose Urquidy","2019","SP","HOU","$555,000","$555,000","$152,184",""
"","Rene Rivera","2019","C","NYM","$555,000","$555,000","$110,408",""
"","Nick Margevicius","2019","P","SD","$555,000","$555,000","$304,368",""
"","Trevor Kelley","2019","P","BOS","$555,000","$555,000","$98,648",""
"","Paul Sewald","2019","RP/CL","NYM","$555,000","$555,000","$161,136",""
"","Seth Mejias-Brean","2019","3B","SD","$555,000","$555,000","$80,568",""
"","Travis Lakins","2019","RP","BOS","$555,000","$555,000","$182,316",""
"","Daniel Zamora","2019","RP","NYM","$555,000","$555,000","$211,864",""
"","Adrian Morejon","2019","P","SD","$555,000","$555,000","$214,848",""
"","Andres Munoz","2019","P","SD","$555,000","$555,000","$238,720",""
"","Chris Owings","2019","2B","BOS","$555,000","$555,000","$149,194",""
"","Matt Beaty","2019","3B","LAD","$555,000","$555,000","$405,824",""
"","Josh Naylor","2019","1B","SD","$555,000","$555,000","$352,112",""
"","Bobby Poyner","2019","RP","BOS","$555,000","$555,000","$170,331",""
"","Edward Olivares","2019","OF","SD","$555,000","$555,000","$555,000",""
"","Chris Paddack","2019","SP","SD","$555,000","$555,000","$525,184",""
"","Anthony Gonsolin","2019","P","LAD","$555,000","$555,000","$146,216",""
"","Randy Arozarena","2019","OF","STL","$555,000","$555,000","$104,440",""
"","Michael Shawaryn","2019","P","BOS","$555,000","$555,000","$188,895",""
"","Luis Perdomo","2019","RP","SD","$555,000","$555,000","$435,664",""
"","Genesis Cabrera","2019","RP","STL","$555,000","$555,000","$146,216",""
"","Tommy Edman","2019","SS","STL","$555,000","$555,000","$340,176",""
"","Josh A. Smith","2019","RP","BOS","$555,000","$555,000","$296,272",""
"","Cal Quantrill","2019","SP","SD","$555,000","$555,000","$390,904",""
"","Ryan Eades","2019","P","BAL","$555,000","$555,000","$125,328",""
"","Junior Fernandez","2019","P","STL","$555,000","$555,000","$137,264",""
"","Josh Taylor","2019","RP","BOS","$555,000","$555,000","$459,089",""
"","Gavin Lux","2019","SS","LAD","$555,000","$555,000","$83,552",""
"","Gerardo Reyes","2019","RP","SD","$555,000","$555,000","$211,864",""
"","Giovanny Gallegos","2019","RP/CL","STL","$555,000","$555,000","$522,200",""
"","Adolis Garcia","2019","OF","STL","$555,000","$555,000","$555,000",""
"","Marcus Walden","2019","RP","BOS","$555,000","$555,000","$528,790",""
"","Dustin May","2019","RP","LAD","$555,000","$555,000","$176,056",""
"","Austin Gomber","2019","SP","STL","$555,000","$555,000","$555,000",""
"","Ryan Weber","2019","RP","BOS","$555,000","$555,000","$317,204",""
"","Kris Negron","2019","2B","LAD","$555,000","$555,000","$187,992",""
"","Dario Agrazal","2019","SP","PIT","$555,000","$555,000","$217,832",""
"","Fernando Tatis Jr.","2019","SS","SD","$555,000","$555,000","$555,000",""
"","Eric Hanhold","2019","P","BAL","$555,000","$555,000","$35,808",""
"","Luis Torrens","2019","C","SD","$555,000","$555,000","$41,776",""
"","Ryan Helsley","2019","P","STL","$555,000","$555,000","$310,336",""
"","Edwin Rios","2019","1B","LAD","$555,000","$555,000","$128,312",""
"","Jorge Alcala","2019","P","MIN","$555,000","$555,000","$47,744",""
"","Steve Baron","2019","C","PIT","$555,000","$555,000","$80,568",""
"","Jordan Hicks","2019","RP","STL","$555,000","$555,000","$555,000",""
"","Hunter Harvey","2019","RP","BAL","$555,000","$555,000","$131,296",""
"","JT Brubaker","2019","SP","PIT","$555,000","$555,000","$555,000",""
"","Eric Yardley","2019","P","SD","$555,000","$555,000","$89,520",""
"","Joe Hudson","2019","C","STL","$555,000","$555,000","$86,536",""
"","Luis Arraez","2019","2B","MIN","$555,000","$555,000","$361,064",""
"","Andrew Knizner","2019","C","STL","$555,000","$555,000","$217,832",""
"","Austin Hays","2019","RF","BAL","$555,000","$555,000","$68,632",""
"","Casey Sadler","2019","RP","LAD","$555,000","$555,000","$205,896",""
"","Daniel Poncedeleon","2019","RP","STL","$555,000","$555,000","$229,768",""
"","Rangel Ravelo","2019","1B","STL","$555,000","$555,000","$158,152",""
"","Branden Kline","2019","RP","BAL","$555,000","$555,000","$280,496",""
"","Montana DuRapau","2019","P","PIT","$555,000","$555,000","$74,600",""
"","Richie Martin","2019","SS","BAL","$555,000","$555,000","$555,000",""
"","Randy Dobnak","2019","SP","MIN","$555,000","$555,000","$125,328",""
"","Edmundo Sosa","2019","SS","STL","$555,000","$555,000","$95,488",""
"","Josh Sborz","2019","RP","LAD","$555,000","$555,000","$143,232",""
"","Tyler Duffey","2019","RP","MIN","$555,000","$555,000","$447,600",""
"","Jake Elmore","2019","LF","PIT","$555,000","$555,000","$77,584",""
"","Lane Thomas","2019","CF","STL","$555,000","$555,000","$256,624",""
"","Ramon Urias","2019","2B","STL","$555,000","$555,000","$555,000",""
"","Luis Escobar","2019","RP","PIT","$555,000","$555,000","$56,696",""
"","Tyler Webb","2019","RP","STL","$555,000","$555,000","$492,360",""
"","Will Smith","2019","C","LAD","$555,000","$555,000","$241,704",""
"","Geoff Hartlieb","2019","P","PIT","$555,000","$555,000","$274,528",""
"","Evan Phillips","2019","RP","BAL","$555,000","$555,000","$211,864",""
"","Andrew Toles","2019","RF","LAD","$555,000","$555,000","$555,000",""
"","Clay Holmes","2019","RP","PIT","$555,000","$555,000","$423,728",""
"","Josh Rogers","2019","SP","BAL","$555,000","$555,000","$322,272",""
"","Brusdar Graterol","2019","P","MIN","$555,000","$555,000","$86,536",""
"","Williams Jerez","2019","RP","PIT","$555,000","$555,000","$50,728",""
"","Anthony Santander","2019","OF","BAL","$555,000","$555,000","$346,144",""
"","Corban Joseph","2019","1B","PIT","$555,000","$555,000","$38,792",""
"","Ryne Harper","2019","RP","MIN","$555,000","$555,000","$525,184",""
"","Tayler Scott","2019","SP","BAL","$555,000","$555,000","$95,488",""
"","Mitch Keller","2019","SP","PIT","$555,000","$555,000","$167,104",""
"","Ryan LaMarre","2019","LF","MIN","$555,000","$555,000","$65,648",""
"","Tanner Scott","2019","RP","BAL","$555,000","$555,000","$190,976",""
"","Kevin Kramer","2019","SS","PIT","$555,000","$555,000","$95,488",""
"","Chance Sisco","2019","C","BAL","$555,000","$555,000","$355,096",""
"","Ian Miller","2019","CF","MIN","$555,000","$555,000","$86,536",""
"","Parker Markel","2019","P","PIT","$555,000","$555,000","$14,920",""
"","Sean Poppen","2019","P","MIN","$555,000","$555,000","$23,872",""
"","Jason Martin","2019","OF","PIT","$555,000","$555,000","$167,104",""
"","D.J. Stewart","2019","RF","BAL","$555,000","$555,000","$307,352",""
"","Fernando Romero","2019","RP","MIN","$555,000","$555,000","$143,232",""
"","James Marvel","2019","SP","PIT","$555,000","$555,000","$65,648",""
"","Dillon Tate","2019","RP","BAL","$555,000","$555,000","$140,248",""
"","Alex McRae","2019","P","PIT","$555,000","$555,000","$134,280",""
"","Steve Wilkerson","2019","2B","BAL","$555,000","$555,000","$471,472",""
"","Devin Smeltzer","2019","P","MIN","$555,000","$555,000","$170,088",""
"","Yefry Ramirez","2019","RP","PIT","$555,000","$555,000","$128,312",""
"","Mason Williams","2019","LF","BAL","$555,000","$555,000","$80,568",""
"","Cody Stashak","2019","P","MIN","$555,000","$555,000","$170,088",""
"","Victor Arano","2019","RP","PHI","$555,000","$555,000","$510,264",""
"","Bryan Reynolds","2019","OF","PIT","$555,000","$555,000","$486,392",""
"","Kohl Stewart","2019","RP","MIN","$555,000","$555,000","$125,328",""
"","Yacksel Rios","2019","RP","PIT","$555,000","$555,000","$80,568",""
"","Asher Wojciechowski","2019","SP","BAL","$555,000","$555,000","$268,560",""
"","Lewis Thorpe","2019","P","MIN","$555,000","$555,000","$202,912",""
"","Cole Tucker","2019","SS","PIT","$555,000","$555,000","$235,736",""
"","Gabriel Ynoa","2019","SP","BAL","$555,000","$555,000","$483,408",""
"","Austin Davis","2019","RP","PHI","$555,000","$555,000","$170,088",""
"","Wei-Chung Wang","2019","RP","PIT","$555,000","$555,000","$80,568",""
"","Enyel De Los Santos","2019","SP","PHI","$555,000","$555,000","$71,616",""
"","LaMonte Wade","2019","CF","MIN","$555,000","$555,000","$262,592",""
"","Tyler Alexander","2019","P","DET","$555,000","$555,000","$173,072",""
"","Edgar Garcia","2019","RP","PHI","$555,000","$555,000","$244,688",""
"","Jeimer Candelario","2019","3B","DET","$555,000","$555,000","$459,536",""
"","Philip Gosselin","2019","2B","PHI","$555,000","$555,000","$250,656",""
"","Willi Castro","2019","SS","DET","$555,000","$555,000","$110,408",""
"","Deivy Grullon","2019","C","PHI","$555,000","$555,000","$86,536",""
"","Harold Castro","2019","3B","DET","$555,000","$555,000","$390,904",""
"","JD Hammer","2019","P","PHI","$555,000","$555,000","$167,104",""
"","Jose Cisnero","2019","RP","DET","$555,000","$555,000","$274,528",""
"","Adam Haseley","2019","OF","PHI","$555,000","$555,000","$304,368",""
"","Travis Demeritte","2019","LF","DET","$555,000","$555,000","$179,040",""
"","Cole Irvin","2019","P","PHI","$555,000","$555,000","$176,056",""
"","Jason Adam","2019","RP","TOR","$555,000","$555,000","$152,184",""
"","Brandon Dixon","2019","1B","DET","$555,000","$555,000","$492,360",""
"","Brad Miller","2019","2B","PHI","$555,000","$555,000","$322,272",""
"","Anthony Alford","2019","OF","TOR","$555,000","$555,000","$86,536",""
"","Bo Bichette","2019","SS","TOR","$555,000","$555,000","$187,992",""
"","Mike Morin","2019","RP","PHI","$555,000","$555,000","$214,848",""
"","Cavan Biggio","2019","2B","TOR","$555,000","$555,000","$384,936",""
"","Buddy Boshers","2019","RP","TOR","$555,000","$555,000","$182,024",""
"","Ruben Alaniz","2019","RP","CIN","$555,000","$555,000","$131,296",""
"","Bryan Garcia","2019","P","DET","$555,000","$555,000","$86,536",""
"","Blake Parker","2019","RP","PHI","$555,000","$555,000","$185,008",""
"","Jonathan Davis","2019","CF","TOR","$555,000","$555,000","$244,688",""
"","Anthony Bemboom","2019","C","LAA","$555,000","$555,000","$119,360",""
"","Yennsy Diaz","2019","SP","TOR","$555,000","$555,000","$17,904",""
"","Aristides Aquino","2019","RF","CIN","$555,000","$555,000","$179,040",""
"","Matt Hall","2019","RP","DET","$555,000","$555,000","$164,120",""
"","Sean Rodriguez","2019","2B","PHI","$555,000","$555,000","$474,456",""
"","Griffin Canning","2019","SP","LAA","$555,000","$555,000","$456,552",""
"","Vladimir Guerrero Jr.","2019","3B","TOR","$555,000","$555,000","$468,488",""
"","Matthew Bowman","2019","RP","CIN","$555,000","$555,000","$268,560",""
"","Edwin Jackson","2019","SP","DET","$555,000","$555,000","$158,152",""
"","Homer Bailey","2019","SP","OAK","$555,000","$555,000","$232,752",""
"","Anthony Kay","2019","SP","TOR","$555,000","$555,000","$68,632",""
"","Kaleb Cowart","2019","3B","LAA","$555,000","$555,000","$35,808",""
"","Derek Law","2019","RP","TOR","$555,000","$555,000","$447,600",""
"","Christian Colon","2019","2B","CIN","$555,000","$555,000","$41,776",""
"","Eduardo Jimenez","2019","RP","DET","$555,000","$555,000","$56,696",""
"","Luis Barrera","2019","OF","OAK","$555,000","$555,000","$62,664",""
"","Ranger Suarez","2019","RP","PHI","$555,000","$555,000","$334,208",""
"","Elvis Luciano","2019","RP","TOR","$555,000","$555,000","$555,000",""
"","Miguel Del Pozo","2019","RP","LAA","$555,000","$555,000","$128,312",""
"","Paul Blackburn","2019","RP","OAK","$555,000","$555,000","$92,504",""
"","Reese McGuire","2019","C","TOR","$555,000","$555,000","$193,960",""
"","Phillip Ervin","2019","CF","CIN","$555,000","$555,000","$370,016",""
"","Dawel Lugo","2019","SS","DET","$555,000","$555,000","$283,480",""
"","Nick Vincent","2019","RP","PHI","$555,000","$555,000","$86,536",""
"","Jake Jewell","2019","RP","LAA","$555,000","$555,000","$140,248",""
"","Skye Bolt","2019","CF","OAK","$555,000","$555,000","$44,760",""
"","David McKay","2019","P","DET","$555,000","$555,000","$140,248",""
"","Seth Brown","2019","1B","OAK","$555,000","$555,000","$104,440",""
"","Jordan Romano","2019","P","TOR","$555,000","$555,000","$146,216",""
"","Justin Shafer","2019","RP","TOR","$555,000","$555,000","$253,640",""
"","Jimmy Herget","2019","RP","CIN","$555,000","$555,000","$125,328",""
"","Rowdy Tellez","2019","1B","TOR","$555,000","$555,000","$468,488",""
"","Trent Thornton","2019","SP","TOR","$555,000","$555,000","$555,000",""
"","Joel Kuhnel","2019","P","CIN","$555,000","$555,000","$137,264",""
"","Nick Ramirez","2019","RP","DET","$555,000","$555,000","$426,712",""
"","Breyvic Valera","2019","2B","TOR","$555,000","$555,000","$29,840",""
"","Dillon Peters","2019","SP","LAA","$555,000","$555,000","$214,848",""
"","Jacob Waguespack","2019","SP","TOR","$555,000","$555,000","$343,160",""
"","Zac Reininger","2019","RP","DET","$555,000","$555,000","$217,832",""
"","T.J. Zeuch","2019","SP","TOR","$555,000","$555,000","$80,568",""
"","Keury Mella","2019","RP","CIN","$555,000","$555,000","$80,568",""
"","Luis Rengifo","2019","SS","LAA","$555,000","$555,000","$426,712",""
"","Victor Reyes","2019","LF","DET","$555,000","$555,000","$250,656",""
"","Jose Rodriguez","2019","P","LAA","$555,000","$555,000","$92,504",""
"","Brian O'Grady","2019","LF","CIN","$555,000","$555,000","$122,344",""
"","Ronny Rodriguez","2019","2B","DET","$555,000","$555,000","$378,968",""
"","Patrick Sandoval","2019","SP","LAA","$555,000","$555,000","$167,104",""
"","Jesus Luzardo","2019","P","OAK","$555,000","$555,000","$60,774",""
"","Jake Rogers","2019","C","DET","$555,000","$555,000","$185,008",""
"","Jose Suarez","2019","SP","LAA","$555,000","$555,000","$265,576",""
"","Jose Alvarado","2019","RP","TB","$555,000","$555,000","$555,000",""
"","Nick Anderson","2019","RP","TB","$555,000","$555,000","$179,040",""
"","John Schreiber","2019","P","DET","$555,000","$555,000","$104,440",""
"","Matt Thaiss","2019","1B","LAA","$555,000","$555,000","$265,576",""
"","Michael Brosseau","2019","3B","TB","$555,000","$555,000","$253,640",""
"","Sal Romano","2019","RP","CIN","$555,000","$555,000","$125,328",""
"","Gregory Soto","2019","RP/CL","DET","$555,000","$555,000","$313,320",""
"","Daniel Mengden","2019","RP","OAK","$555,000","$555,000","$247,672",""
"","Travis d'Arnaud","2019","C","TB","$555,000","$555,000","$438,648",""
"","Nick Senzel","2019","OF","CIN","$555,000","$555,000","$447,600",""
"","Sean Murphy","2019","C","OAK","$555,000","$555,000","$86,536",""
"","Johnny Davis","2019","CF","TB","$555,000","$555,000","$56,696",""
"","Jared Walsh","2019","RP","LAA","$555,000","$555,000","$185,008",""
"","Pete Fairbanks","2019","P","TB","$555,000","$555,000","$92,504",""
"","Lucas Sims","2019","RP/CL","CIN","$555,000","$555,000","$229,768",""
"","Taylor Ward","2019","3B","LAA","$555,000","$555,000","$128,312",""
"","Sheldon Neuse","2019","SS","OAK","$555,000","$555,000","$95,488",""
"","Kean Wong","2019","2B","LAA","$555,000","$555,000","$17,904",""
"","A.J. Puk","2019","P","OAK","$555,000","$555,000","$122,344",""
"","Andrew Kittredge","2019","RP/CL","TB","$555,000","$555,000","$310,336",""
"","Francisco Cervelli","2019","C","ATL","$555,000","$555,000","$110,408",""
"","Nate Lowe","2019","1B","TB","$555,000","$555,000","$205,896",""
"","Brendan McKay","2019","SP","TB","$555,000","$555,000","$173,072",""
"","Hoby Milner","2019","RP","TB","$555,000","$555,000","$89,520",""
"","Josh VanMeter","2019","2B","CIN","$555,000","$555,000","$364,048",""
"","Emilio Pagan","2019","RP","TB","$555,000","$555,000","$492,360",""
"","Rafael Ortega","2019","LF","ATL","$555,000","$555,000","$143,232",""
"","Colin Poche","2019","P","TB","$555,000","$555,000","$340,176",""
"","Austin Pruitt","2019","SP","TB","$555,000","$555,000","$187,992",""
"","Austin Riley","2019","3B","ATL","$555,000","$555,000","$411,792",""
"","Tyler Austin","2019","1B","MIL","$555,000","$555,000","$86,536",""
"","Michael Soroka","2019","SP","ATL","$555,000","$555,000","$492,360",""
"","Eric Sogard","2019","2B","TB","$555,000","$555,000","$190,976",""
"","Ray Black","2019","RP","MIL","$555,000","$555,000","$119,360",""
"","Touki Toussaint","2019","RP","ATL","$555,000","$555,000","$271,544",""
"","Aaron Bummer","2019","RP","CHW","$555,000","$555,000","$462,520",""
"","Jacob Faria","2019","RP","MIL","$555,000","$555,000","$110,408",""
"","Jeremy Walker","2019","P","ATL","$555,000","$555,000","$113,392",""
"","Dylan Cease","2019","SP","CHW","$555,000","$555,000","$265,576",""
"","Trent Grisham","2019","RF","MIL","$555,000","$555,000","$179,040",""
"","Jacob Webb","2019","RP","ATL","$555,000","$555,000","$334,208",""
"","Zack Collins","2019","C","CHW","$555,000","$555,000","$164,120",""
"","Ryan Cordell","2019","LF","CHW","$555,000","$555,000","$492,360",""
"","Keston Hiura","2019","2B","MIL","$555,000","$555,000","$337,192",""
"","Jimmy Cordero","2019","RP","CHW","$555,000","$555,000","$214,848",""
"","Adrian Houser","2019","SP","MIL","$555,000","$555,000","$450,584",""
"","Jacob Nottingham","2019","C","MIL","$555,000","$555,000","$122,344",""
"","Ross Detwiler","2019","RP","CHW","$555,000","$555,000","$280,496",""
"","Humberto Arteaga","2019","SS","KC","$555,000","$555,000","$259,608",""
"","Abraham Almonte","2019","CF","ARI","$555,000","$555,000","$86,536",""
"","Tyrone Taylor","2019","CF","MIL","$555,000","$555,000","$68,632",""
"","Taylor Clarke","2019","RP","ARI","$555,000","$555,000","$355,096",""
"","Carson Fulmer","2019","RP","CHW","$555,000","$555,000","$286,464",""
"","Stefan Crichton","2019","RP","ARI","$555,000","$555,000","$229,768",""
"","Michael Kopech","2019","SP","CHW","$555,000","$555,000","$555,000",""
"","Nick Dini","2019","C","KC","$555,000","$555,000","$158,152",""
"","Devin Williams","2019","P","MIL","$555,000","$555,000","$134,280",""
"","Kevin Cron","2019","1B","ARI","$555,000","$555,000","$214,848",""
"","Evan Marshall","2019","RP","CHW","$555,000","$555,000","$453,568",""
"","Heath Fillmyer","2019","RP","KC","$555,000","$555,000","$149,200",""
"","Jon Duplantier","2019","P","ARI","$555,000","$555,000","$283,480",""
"","Zac Gallen","2019","SP","ARI","$555,000","$555,000","$173,072",""
"","Danny Mendick","2019","SS","CHW","$555,000","$555,000","$80,568",""
"","Kevin Ginkel","2019","P","ARI","$555,000","$555,000","$167,104",""
"","Kelvin Gutierrez","2019","3B","KC","$555,000","$555,000","$140,248",""
"","Austin Adams","2019","RP","SEA","$555,000","$555,000","$417,760",""
"","Dan Altavilla","2019","RP","SEA","$555,000","$555,000","$307,352",""
"","Anthony Bass","2019","RP","SEA","$555,000","$555,000","$393,888",""
"","Josh Osich","2019","RP","CHW","$555,000","$555,000","$510,264",""
"","Braden Bishop","2019","CF","SEA","$555,000","$555,000","$393,888",""
"","Domingo Leyba","2019","SS","ARI","$555,000","$555,000","$125,328",""
"","Nicholas Lopez","2019","SS","KC","$555,000","$555,000","$414,776",""
"","Tim Locastro","2019","SS","ARI","$555,000","$555,000","$375,984",""
"","Jose Ruiz","2019","RP","CHW","$555,000","$555,000","$420,744",""
"","J.P. Crawford","2019","SS","SEA","$555,000","$555,000","$426,712",""
"","Justin Dunn","2019","P","SEA","$555,000","$555,000","$59,680",""
"","Hector Santiago","2019","RP","CHW","$555,000","$555,000","$164,120",""
"","Ryan McBroom","2019","1B","KC","$555,000","$555,000","$80,568",""
"","Jake Fraley","2019","OF","SEA","$555,000","$555,000","$122,344",""
"","Matt Skole","2019","3B","CHW","$555,000","$555,000","$176,056",""
"","Erick Mejia","2019","2B","KC","$555,000","$555,000","$80,568",""
