"Rank","Player","Year","Pos","Team","BaseSalary","Payroll Salary","Adj Salary",""
"","Aledmys Diaz","2020","SS","HOU","$2,600,000","$2,600,000","$962,963",""
"","Jesus Aguilar","2020","1B","MIA","$2,575,000","$2,575,000","$953,704",""
"","Junior Guerra","2020","RP","ARI","$2,500,000","$2,550,000","$975,926",""
"","Hector Rondon","2020","RP","ARI","$2,500,000","$2,500,000","$925,926",""
"","Jose Iglesias","2020","SS","BAL","$2,500,000","$2,500,000","$925,926",""
"","Stephen Vogt","2020","C","ARI","$2,500,000","$2,500,000","$925,926",""
"","Daniel Descalso","2020","2B","CHC","$2,500,000","$2,500,000","$925,926",""
"","Mitch Moreland","2020","1B","SD","$2,500,000","$2,500,000","$400,780",""
"","Max Muncy","2020","1B","LAD","$1,000,000","$2,500,000","$1,870,370",""
"","Joely Rodriguez","2020","RP","TEX","$2,500,000","$2,500,000","$925,926",""
"","Giovanny Urshela","2020","3B","NYY","$2,475,000","$2,475,000","$916,667",""
"","David Dahl","2020","CF","COL","$2,475,000","$2,475,000","$916,667",""
"","Manuel Margot","2020","CF","TB","$2,475,000","$2,475,000","$916,667",""
"","Taijuan Walker","2020","SP","TOR","$2,000,000","$2,370,370","$724,151",""
"","Eloy Jimenez","2020","DH","CHW","$1,500,000","$2,333,333","$1,388,889",""
"","Jameson Taillon","2020","SP","PIT","$2,250,000","$2,250,000","$833,333",""
"","Chris Bassitt","2020","SP","OAK","$2,250,000","$2,250,000","$833,333",""
"","Darren O'Day","2020","RP","ATL","$2,250,000","$2,250,000","$833,333",""
"","Trevor May","2020","RP","MIN","$2,205,000","$2,205,000","$816,667",""
"","Brian Goodwin","2020","RF","CIN","$2,200,000","$2,200,000","$340,520",""
"","Orlando Arcia","2020","SS","MIL","$2,200,000","$2,200,000","$814,815",""
"","Chaz Roe","2020","RP","TB","$2,185,200","$2,185,200","$809,333",""
"","Pierce Johnson","2020","RP","SD","$2,000,000","$2,185,000","$925,741",""
"","Brandon Nimmo","2020","CF","NYM","$2,175,000","$2,175,000","$805,556",""
"","Tyler Anderson","2020","SP","SF","$1,775,000","$2,090,000","$972,407",""
"","Tyler Glasnow","2020","SP","TB","$2,050,000","$2,050,000","$759,259",""
"","Chad Pinder","2020","LF","OAK","$2,025,000","$2,025,000","$750,000",""
"","Seth Lugo","2020","SP","NYM","$2,000,000","$2,000,000","$740,741",""
"","Francisco Cervelli","2020","C","MIA","$2,000,000","$2,000,000","$740,741",""
"","Brad Miller","2020","2B","STL","$2,000,000","$2,000,000","$740,741",""
"","Matt Wieters","2020","C","STL","$2,000,000","$2,000,000","$740,741",""
"","Scott Oberg","2020","RP","COL","$2,000,000","$2,000,000","$740,741",""
"","Chris Devenski","2020","RP","HOU","$2,000,000","$2,000,000","$740,741",""
"","Trevor Rosenthal","2020","RP","SD","$2,000,000","$2,000,000","$331,680",""
"","Ryan Zimmerman","2020","1B","WSH","$2,000,000","$2,000,000","$740,741",""
"","Trevor Cahill","2020","RP","SF","$2,000,000","$2,000,000","$740,741",""
"","Jarrod Dyson","2020","CF","CHW","$2,000,000","$2,000,000","$342,736",""
"","Roenis Elias","2020","RP","WSH","$1,975,000","$1,975,000","$731,481",""
"","Tony Wolters","2020","C","COL","$1,900,000","$1,900,000","$703,704",""
"","Manuel Pina","2020","C","MIL","$1,850,000","$1,850,000","$685,185",""
"","Luke Jackson","2020","RP","ATL","$1,825,000","$1,825,000","$675,926",""
"","T.J. McFarland","2020","RP","OAK","$1,800,000","$1,800,000","$666,667",""
"","Yoan Moncada","2020","3B","CHW","$1,000,000","$1,800,000","$1,170,370",""
"","Alexander Claudio","2020","RP","MIL","$1,750,000","$1,750,000","$648,148",""
"","Scott Kingery","2020","3B","PHI","$1,500,000","$1,750,000","$805,556",""
"","Paul DeJong","2020","SS","STL","$1,500,000","$1,666,666","$722,222",""
"","Yoshihisa Hirano","2020","RP/CL","SEA","$1,600,000","$1,655,555","$648,149",""
"","Hanser Alberto","2020","2B","BAL","$1,650,000","$1,650,000","$611,111",""
"","Heath Hembree","2020","RP","PHI","$1,612,500","$1,612,500","$99,135",""
"","David Phelps","2020","RP","PHI","$1,250,000","$1,612,000","$555,480",""
"","Ehire Adrianza","2020","SS","MIN","$1,600,000","$1,600,000","$592,593",""
"","Matt Joyce","2020","LF","MIA","$1,500,000","$1,593,000","$648,556",""
"","Ivan Nova","2020","SP","DET","$1,500,000","$1,593,000","$648,556",""
"","Adam Morgan","2020","RP","PHI","$1,575,000","$1,575,000","$583,333",""
"","Jacoby Jones","2020","CF","DET","$1,575,000","$1,575,000","$583,333",""
"","Jon Jay","2020","RF","ARI","$1,500,000","$1,550,000","$605,556",""
"","Kendall Graveman","2020","RP","SEA","$1,500,000","$1,500,000","$555,556",""
"","Chasen Shreve","2020","RP","NYM","$1,500,000","$1,500,000","$555,556",""
"","Anthony Bass","2020","RP","TOR","$1,500,000","$1,500,000","$555,556",""
"","Cameron Maybin","2020","RF","CHC","$1,500,000","$1,500,000","$232,176",""
"","Greg Garcia","2020","2B","SD","$1,500,000","$1,500,000","$555,556",""
"","Joe Ross","2020","SP","WSH","$1,500,000","$1,500,000","$555,556",""
"","Brandon Lowe","2020","2B","TB","$1,500,000","$1,500,000","$555,556",""
"","Zack Godley","2020","SP","BOS","$1,500,000","$1,500,000","$530,680",""
"","Luis Robert","2020","CF","CHW","$1,500,000","$1,500,000","$555,556",""
"","Curt Casali","2020","C","CIN","$1,462,500","$1,462,500","$541,667",""
"","Ben Gamel","2020","LF","MIL","$1,400,000","$1,400,000","$518,519",""
"","Matthew Strahm","2020","RP","SD","$1,400,000","$1,400,000","$518,519",""
"","Matt Andriese","2020","RP","LAA","$1,395,000","$1,395,000","$516,667",""
"","Donovan Solano","2020","2B","SF","$1,375,000","$1,375,000","$509,259",""
"","Evan White","2020","1B","SEA","$1,300,000","$1,300,000","$481,481",""
"","John Gant","2020","RP","STL","$1,300,000","$1,300,000","$481,481",""
"","Dinelson Lamet","2020","SP","SD","$1,300,000","$1,300,000","$481,481",""
"","Chad Green","2020","RP","NYY","$1,275,000","$1,275,000","$472,222",""
"","Eduardo Nunez","2020","3B","NYM","$1,250,000","$1,250,000","$462,963",""
"","Greg Holland","2020","RP","KC","$1,250,000","$1,250,000","$1,250,000",""
"","Robert Gsellman","2020","RP","NYM","$1,225,000","$1,225,000","$453,704",""
"","Tyler Duffey","2020","RP","MIN","$1,200,000","$1,200,000","$444,444",""
"","Buck Farmer","2020","RP","DET","$1,150,000","$1,150,000","$425,926",""
"","Yimi Garcia","2020","RP","MIA","$1,100,000","$1,100,000","$407,407",""
"","Michael Feliz","2020","RP","PIT","$1,100,000","$1,100,000","$407,407",""
"","Evan Marshall","2020","RP","CHW","$1,100,000","$1,100,000","$407,407",""
"","Austin Barnes","2020","C","LAD","$1,100,000","$1,100,000","$407,407",""
"","Carlos Estevez","2020","RP/CL","COL","$1,080,000","$1,080,000","$400,000",""
"","Miguel Castro","2020","RP","NYM","$1,050,000","$1,050,000","$162,512",""
"","Oliver Drake","2020","RP","TB","$1,025,000","$1,025,000","$379,630",""
"","Daniel Robertson","2020","SS","SF","$1,025,000","$1,025,000","$379,630",""
"","Marco Gonzales","2020","SP","SEA","$1,000,000","$1,000,000","$370,370",""
"","Guillermo Heredia","2020","CF","NYM","$1,000,000","$1,000,000","$38,696",""
"","Rene Rivera","2020","C","NYM","$1,000,000","$1,000,000","$370,370",""
"","Brad Boxberger","2020","RP","MIA","$1,000,000","$1,000,000","$370,370",""
"","Nick Vincent","2020","RP","MIA","$1,000,000","$1,000,000","$309,568",""
"","Derek Holland","2020","RP","PIT","$1,000,000","$1,000,000","$370,370",""
"","Rafael Dolis","2020","RP","TOR","$1,000,000","$1,000,000","$370,370",""
"","Billy Hamilton","2020","CF","CHC","$1,000,000","$1,000,000","$110,558",""
"","Jason Kipnis","2020","2B","CHC","$1,000,000","$1,000,000","$370,370",""
"","Erik Kratz","2020","C","NYY","$1,000,000","$1,000,000","$281,924",""
"","Jedd Gyorko","2020","3B","MIL","$1,000,000","$1,000,000","$370,370",""
"","Shelby Miller","2020","RP","MIL","$1,000,000","$1,000,000","$370,370",""
"","Drew Butera","2020","C","COL","$1,000,000","$1,000,000","$370,370",""
"","Matt Kemp","2020","LF","COL","$1,000,000","$1,000,000","$370,370",""
"","Javy Guerra","2020","RP","WSH","$1,000,000","$1,000,000","$370,370",""
"","Josh Harrison","2020","2B","WSH","$1,000,000","$1,000,000","$348,258",""
"","Aaron Loup","2020","RP","TB","$1,000,000","$1,000,000","$370,370",""
"","Ronald Acuna Jr.","2020","RF","ATL","$1,000,000","$1,000,000","$370,370",""
"","Ozzie Albies","2020","2B","ATL","$1,000,000","$1,000,000","$370,370",""
"","Adeiny Hechavarria","2020","SS","ATL","$1,000,000","$1,000,000","$370,370",""
"","Felix Hernandez","2020","SP","ATL","$1,000,000","$1,000,000","$1,000,000",""
"","Tom Milone","2020","SP","ATL","$1,000,000","$1,000,000","$160,312",""
"","Josh Tomlin","2020","RP","ATL","$1,000,000","$1,000,000","$370,370",""
"","Kevin Plawecki","2020","C","BOS","$900,000","$1,000,000","$433,333",""
"","Aaron Bummer","2020","RP","CHW","$1,000,000","$1,000,000","$370,370",""
"","Julio Urias","2020","SP","LAD","$1,000,000","$1,000,000","$370,370",""
"","Juan Nicasio","2020","RP","TEX","$1,000,000","$1,000,000","$248,760",""
"","Edinson Volquez","2020","RP","TEX","$1,000,000","$1,000,000","$370,370",""
"","Brad Brach","2020","RP","NYM","$850,000","$975,000","$314,815",""
"","Kyle Ryan","2020","RP","CHC","$975,000","$975,000","$361,111",""
"","David Bote","2020","2B","CHC","$950,000","$960,000","$352,852",""
"","C.J. Edwards","2020","RP","SEA","$950,000","$950,000","$351,852",""
"","Brent Suter","2020","SP","MIL","$900,000","$950,000","$383,333",""
"","Alex Dickerson","2020","LF","SF","$925,000","$925,000","$342,593",""
"","Richard Bleier","2020","RP","MIA","$915,000","$915,000","$288,309",""
"","Luke Maile","2020","C","PIT","$900,000","$900,000","$333,333",""
"","Ryan Tepera","2020","RP","CHC","$900,000","$900,000","$318,408",""
"","Noe Ramirez","2020","RP","LAA","$900,000","$900,000","$333,333",""
"","Luis Cessa","2020","RP","NYY","$895,000","$895,000","$331,481",""
"","Matthew Bowman","2020","RP","CIN","$865,000","$865,000","$320,370",""
"","J.T. Riddle","2020","SS","PIT","$850,000","$850,000","$314,815",""
"","Jeremy Jeffress","2020","RP","CHC","$850,000","$850,000","$314,815",""
"","Ji-Man Choi","2020","1B","TB","$850,000","$850,000","$314,815",""
"","Tommy Hunter","2020","RP","PHI","$850,000","$850,000","$314,815",""
"","Chad Kuhl","2020","SP","PIT","$840,000","$840,000","$311,111",""
"","Freddy Peralta","2020","RP","MIL","$575,200","$810,160","$447,997",""
"","Jordan Montgomery","2020","SP","NYY","$805,000","$805,000","$258,100",""
"","Wandy Peralta","2020","RP","SF","$805,000","$805,000","$298,148",""
"","Wade LeBlanc","2020","SP","BAL","$800,000","$800,000","$800,000",""
"","Kohl Stewart","2020","RP","BAL","$800,000","$800,000","$296,296",""
"","Max Stassi","2020","C","LAA","$800,000","$800,000","$296,296",""
"","Rafael Montero","2020","RP","TEX","$785,000","$785,000","$290,741",""
"","Jonathan Holder","2020","RP","NYY","$750,000","$750,000","$277,778",""
"","Daniel Winkler","2020","RP","CHC","$750,000","$750,000","$277,778",""
"","Jimmy Nelson","2020","RP","LAD","$750,000","$750,000","$277,778",""
"","Erik Gonzalez","2020","2B","PIT","$725,000","$725,000","$268,519",""
"","Matt Wisler","2020","RP","MIN","$725,000","$725,000","$268,519",""
"","Andrew Knapp","2020","C","PHI","$710,000","$710,000","$262,963",""
"","Jared Hughes","2020","RP","NYM","$700,000","$700,000","$259,259",""
"","Shohei Ohtani","2020","DH","LAA","$700,000","$700,000","$259,259",""
"","Niko Goodrum","2020","SS","DET","$698,200","$698,200","$258,593",""
"","Rafael Devers","2020","3B","BOS","$692,500","$692,500","$256,481",""
"","Burch Smith","2020","RP","OAK","$680,000","$680,000","$251,852",""
"","Gleyber Torres","2020","SS","NYY","$675,500","$675,500","$250,222",""
"","Luis Castillo","2020","SP","CIN","$663,500","$663,500","$245,741",""
"","Dustin Garneau","2020","C","HOU","$650,000","$659,300","$250,041",""
"","Grant Dayton","2020","RP","ATL","$655,000","$655,000","$242,593",""
"","Pete Alonso","2020","1B","NYM","$652,521","$652,521","$241,674",""
"","Scott Barlow","2020","RP/CL","KC","$650,000","$650,000","$240,741",""
"","Jesse Hahn","2020","RP","KC","$600,000","$637,037","$259,259",""
"","Luke Voit","2020","1B","NYY","$634,000","$634,000","$234,815",""
"","Richard Rodriguez","2020","RP/CL","PIT","$633,500","$633,500","$234,630",""
"","Brandon Woodruff","2020","SP","MIL","$633,100","$633,100","$234,481",""
"","Juan Soto","2020","LF","WSH","$629,400","$629,400","$233,111",""
"","Lucas Giolito","2020","SP","CHW","$627,000","$627,000","$232,222",""
"","Ian Happ","2020","CF","CHC","$624,000","$624,000","$231,111",""
"","Matt Chapman","2020","3B","OAK","$623,500","$623,500","$230,926",""
"","Sandy Alcantara","2020","SP","MIA","$620,000","$620,000","$229,630",""
"","Mitch Garver","2020","C","MIN","$620,000","$620,000","$229,630",""
"","Jeff McNeil","2020","3B","NYM","$617,676","$617,676","$228,769",""
"","Brian Anderson","2020","RF","MIA","$615,000","$615,000","$227,778",""
"","Brad Keller","2020","SP","KC","$613,000","$613,000","$227,037",""
"","Hunter Dozier","2020","RF","KC","$610,500","$610,500","$226,111",""
"","Tyler Mahle","2020","SP","CIN","$609,793","$609,793","$225,849",""
"","Amed Rosario","2020","SS","NYM","$608,780","$608,780","$225,474",""
"","James Hoyt","2020","RP","MIA","$608,500","$608,500","$195,112",""
"","Jake Junis","2020","SP","KC","$608,000","$608,000","$201,660",""
"","Yordan Alvarez","2020","DH","HOU","$607,000","$607,000","$224,815",""
"","Jesse Winker","2020","LF","CIN","$605,000","$605,000","$224,074",""
"","Rhys Hoskins","2020","1B","PHI","$605,000","$605,000","$224,074",""
"","Reynaldo Lopez","2020","SP","CHW","$605,000","$605,000","$200,640",""
"","Glenn Sparkman","2020","SP","KC","$604,500","$604,500","$223,889",""
"","Jack Flaherty","2020","SP","STL","$604,500","$604,500","$223,889",""
"","Adalberto Mondesi","2020","SS","KC","$604,500","$604,500","$223,889",""
"","Ryne Stanek","2020","RP","MIA","$604,200","$604,200","$223,778",""
"","Matt Olson","2020","1B","OAK","$603,500","$603,500","$223,519",""
"","Walker Buehler","2020","SP","LAD","$603,500","$603,500","$223,519",""
"","Mike Tauchman","2020","LF","NYY","$603,100","$603,100","$223,370",""
"","Teoscar Hernandez","2020","DH","TOR","$602,200","$602,200","$223,037",""
"","Alex Verdugo","2020","RF","BOS","$601,500","$601,500","$222,778",""
"","Ross Stripling","2020","RP","TOR","$600,000","$600,000","$92,876",""
"","Collin McHugh","2020","RP","BOS","$600,000","$600,000","$222,222",""
"","Ryan Weber","2020","RP","BOS","$600,000","$600,000","$208,971",""
"","Tony Kemp","2020","2B","OAK","$597,100","$597,100","$221,148",""
"","Luke Weaver","2020","SP","ARI","$597,000","$597,000","$221,111",""
"","Luis Arraez","2020","2B","MIN","$596,000","$596,000","$220,741",""
"","Jorge Alfaro","2020","C","MIA","$595,000","$595,000","$220,370",""
"","Jon Berti","2020","2B","MIA","$595,000","$595,000","$220,370",""
"","Amir Garrett","2020","RP","CIN","$595,000","$595,000","$220,370",""
"","Colin Moran","2020","3B","PIT","$593,500","$593,500","$219,815",""
"","David Fletcher","2020","2B","LAA","$593,500","$593,500","$219,815",""
"","Dylan Floro","2020","RP/CL","LAD","$593,500","$593,500","$219,815",""
"","Victor Robles","2020","CF","WSH","$592,800","$592,800","$219,556",""
"","J.D. Davis","2020","LF","NYM","$592,463","$592,463","$219,431",""
"","Victor Caratini","2020","C","CHC","$592,000","$592,000","$219,259",""
"","Robert Stephenson","2020","RP","CIN","$592,000","$592,000","$219,259",""
"","Fernando Tatis Jr.","2020","SS","SD","$591,800","$591,800","$219,185",""
"","Emilio Pagan","2020","RP","SD","$591,000","$591,000","$218,889",""
"","Josh James","2020","SP","HOU","$590,700","$590,700","$218,778",""
"","Steven Brault","2020","SP","PIT","$590,500","$590,500","$218,704",""
"","Brandon Brennan","2020","RP","SEA","$590,400","$590,400","$218,667",""
"","Harrison Bader","2020","CF","STL","$590,100","$590,100","$218,556",""
"","Kyle Crick","2020","RP","PIT","$590,000","$590,000","$218,519",""
"","Jace Fry","2020","RP","CHW","$590,000","$590,000","$218,519",""
"","Christian Walker","2020","1B","ARI","$589,500","$589,500","$218,333",""
"","Jose Osuna","2020","1B","PIT","$589,500","$589,500","$159,691",""
"","Bryan Reynolds","2020","CF","PIT","$589,500","$589,500","$218,333",""
"","Kevin Newman","2020","SS","PIT","$589,000","$589,000","$218,148",""
"","Chris Stratton","2020","RP/CL","PIT","$588,500","$588,500","$217,963",""
"","Chris Paddack","2020","SP","SD","$588,500","$588,500","$217,963",""
"","Jarlin Garcia","2020","RP","SF","$588,500","$588,500","$217,963",""
"","Trevor Gott","2020","RP","SF","$588,500","$588,500","$217,963",""
"","Reyes Moronta","2020","RP","SF","$588,500","$588,500","$217,963",""
"","Clint Frazier","2020","OF","NYY","$588,100","$588,100","$165,801",""
"","Nick Pivetta","2020","RP","BOS","$588,000","$588,000","$19,500",""
"","Adam Engel","2020","CF","CHW","$588,000","$588,000","$217,778",""
"","Ronald Guzman","2020","1B","TEX","$588,000","$588,000","$126,750",""
"","John Brebbia","2020","RP","STL","$587,600","$587,600","$217,630",""
"","Felix Pena","2020","RP","LAA","$587,500","$587,500","$217,593",""
"","Jake Cave","2020","RF","MIN","$587,500","$587,500","$217,593",""
"","Isiah Kiner-Falefa","2020","3B","TEX","$587,000","$587,000","$217,407",""
"","Jorge Lopez","2020","SP","BAL","$586,750","$586,750","$158,956",""
"","Caleb Smith","2020","SP","ARI","$586,500","$586,500","$90,776",""
"","Jacob Stallings","2020","C","PIT","$586,500","$586,500","$217,222",""
"","Tim Hill","2020","RP","SD","$585,750","$585,750","$216,944",""
"","Austin Pruitt","2020","RP","HOU","$584,900","$584,900","$216,630",""
"","Joe Jimenez","2020","RP","DET","$584,900","$584,900","$216,630",""
"","Ryan Brasier","2020","RP","BOS","$584,500","$584,500","$216,481",""
"","Silvino Bracho","2020","RP","ARI","$584,100","$584,100","$216,333",""
"","Max Fried","2020","SP","ATL","$583,500","$583,500","$216,111",""
"","Michael Soroka","2020","SP","ATL","$583,500","$583,500","$216,111",""
"","Caleb Ferguson","2020","RP","LAD","$583,500","$583,500","$216,111",""
"","Adam Kolarek","2020","RP","LAD","$583,500","$583,500","$190,334",""
"","Jeimer Candelario","2020","3B","DET","$583,300","$583,300","$216,037",""
"","Tyler Wade","2020","2B","NYY","$582,800","$582,800","$215,852",""
"","Giovanny Gallegos","2020","RP/CL","STL","$582,400","$582,400","$215,704",""
"","Framber Valdez","2020","SP","HOU","$582,200","$582,200","$215,630",""
"","Wander Suero","2020","RP","WSH","$582,200","$582,200","$215,630",""
"","Keston Hiura","2020","2B","MIL","$582,100","$582,100","$215,593",""
"","Trent Thornton","2020","SP","TOR","$581,900","$581,900","$215,519",""
"","Tommy Edman","2020","LF","STL","$581,800","$581,800","$215,481",""
"","Carson Kelly","2020","C","ARI","$581,700","$581,700","$215,444",""
"","Adrian Houser","2020","SP","MIL","$581,600","$581,600","$215,407",""
"","Danny Jansen","2020","C","TOR","$580,900","$580,900","$215,148",""
"","Dan Vogelbach","2020","DH","MIL","$580,900","$580,900","$80,275",""
"","Jonathan Loaisiga","2020","RP","NYY","$580,625","$580,625","$215,046",""
"","Cameron Gallagher","2020","C","KC","$580,500","$580,500","$215,000",""
"","Dakota Hudson","2020","SP","STL","$580,500","$580,500","$215,000",""
"","John Means","2020","SP","BAL","$580,000","$580,000","$214,815",""
"","Lewis Brinson","2020","RF","MIA","$580,000","$580,000","$214,815",""
"","Garrett Cooper","2020","1B","MIA","$580,000","$580,000","$214,815",""
"","Harold Ramirez","2020","RF","MIA","$580,000","$580,000","$214,815",""
"","Derek Fisher","2020","RF","TOR","$579,600","$579,600","$214,667",""
"","Rowdy Tellez","2020","1B","TOR","$579,600","$579,600","$214,667",""
"","Clay Holmes","2020","RP","PIT","$579,500","$579,500","$214,630",""
"","Willy Adames","2020","SS","TB","$579,500","$579,500","$214,630",""
"","Marcus Walden","2020","RP","BOS","$579,500","$579,500","$166,556",""
"","Vladimir Guerrero Jr.","2020","3B","TOR","$579,300","$579,300","$214,556",""
"","Kyle Higashioka","2020","C","NYY","$579,200","$579,200","$214,519",""
"","Austin Meadows","2020","LF","TB","$578,900","$578,900","$214,407",""
"","Dominic Smith","2020","1B","NYM","$578,826","$578,826","$214,380",""
"","Jordan Hicks","2020","RP","STL","$578,800","$578,800","$214,370",""
"","Ty Buttrey","2020","RP","LAA","$578,500","$578,500","$214,259",""
"","Ryan Yarbrough","2020","SP","TB","$578,500","$578,500","$214,259",""
"","Yoan Lopez","2020","RP","ARI","$578,100","$578,100","$182,172",""
"","Renato Nunez","2020","3B","BAL","$578,000","$578,000","$214,074",""
"","Casey Sadler","2020","RP","SEA","$577,500","$577,500","$67,032",""
"","Stefan Crichton","2020","RP","ARI","$577,500","$577,500","$213,889",""
"","Mitch Keller","2020","SP","PIT","$577,500","$577,500","$213,889",""
"","Lucas Sims","2020","RP/CL","CIN","$577,500","$577,500","$213,889",""
"","Tom Murphy","2020","C","SEA","$577,300","$577,300","$213,815",""
"","Nick Anderson","2020","RP","TB","$577,300","$577,300","$213,815",""
"","Drew Steckenrider","2020","RP/CL","MIA","$577,000","$577,000","$213,704",""
"","Justin Anderson","2020","RP","LAA","$577,000","$577,000","$213,704",""
"","Josh Taylor","2020","RP","BOS","$577,000","$577,000","$213,704",""
"","Willie Calhoun","2020","LF","TEX","$577,000","$577,000","$213,704",""
"","Ryan O'Hearn","2020","1B","KC","$576,950","$576,950","$213,685",""
"","Tomas Nido","2020","C","NYM","$576,826","$576,826","$213,639",""
"","Yonny Chirinos","2020","RP","TB","$576,700","$576,700","$213,593",""
"","Cavan Biggio","2020","2B","TOR","$576,600","$576,600","$213,556",""
"","Yandy Diaz","2020","3B","TB","$576,600","$576,600","$213,556",""
"","Pedro Severino","2020","C","BAL","$576,000","$576,000","$213,333",""
"","Austin Slater","2020","LF","SF","$576,000","$576,000","$213,333",""
"","J.P. Crawford","2020","SS","SEA","$575,800","$575,800","$213,259",""
"","Tyler Webb","2020","RP","STL","$575,800","$575,800","$213,259",""
"","Diego Castillo","2020","RP","TB","$575,800","$575,800","$213,259",""
"","Joe Wendle","2020","2B","TB","$575,600","$575,600","$213,185",""
"","Matt Harvey","2020","RP","KC","$575,000","$575,000","$130,339",""
"","Ryan Cordell","2020","LF","NYM","$575,000","$575,000","$31,790",""
"","Bryan Holaday","2020","C","BAL","$575,000","$575,000","$184,356",""
"","Logan Forsythe","2020","2B","MIA","$575,000","$575,000","$212,963",""
"","Zac Gallen","2020","SP","ARI","$575,000","$575,000","$212,963",""
"","Ramon Urias","2020","2B","BAL","$575,000","$575,000","$50,864",""
"","Pablo Lopez","2020","SP","MIA","$575,000","$575,000","$212,963",""
"","Mike Morin","2020","RP","MIA","$575,000","$575,000","$197,098",""
"","Josh A. Smith","2020","RP","MIA","$575,000","$575,000","$178,024",""
"","Alex Young","2020","SP","ARI","$575,000","$575,000","$212,963",""
"","Pat Venditte","2020","RP","MIA","$575,000","$575,000","$162,129",""
"","John Ryan Murphy","2020","C","PIT","$575,000","$575,000","$212,963",""
"","Yacksel Rios","2020","RP","PIT","$575,000","$575,000","$178,024",""
"","Andrew Susac","2020","C","PIT","$575,000","$575,000","$3,179",""
"","Nicholas Tropeano","2020","RP","PIT","$575,000","$575,000","$114,444",""
"","Alexander Reyes","2020","RP","STL","$575,000","$575,000","$171,666",""
"","Jesse Biddle","2020","RP","CIN","$575,000","$575,000","$108,071",""
"","Elias Diaz","2020","C","COL","$575,000","$575,000","$212,963",""
"","Sal Romano","2020","RP","CIN","$575,000","$575,000","$47,678",""
"","A.J. Ramos","2020","RP","COL","$575,000","$575,000","$28,607",""
"","Tyler Thornburg","2020","RP","CIN","$575,000","$575,000","$143,035",""
"","Sam Freeman","2020","RP","WSH","$575,000","$575,000","$212,963",""
"","Kevan Smith","2020","C","TB","$575,000","$575,000","$149,413",""
"","A.J. Minter","2020","RP","ATL","$575,000","$575,000","$212,963",""
"","Bryse Wilson","2020","RP","ATL","$575,000","$575,000","$82,654",""
"","Dylan Covey","2020","RP","BOS","$575,000","$575,000","$92,191",""
"","Yairo Munoz","2020","SS","BOS","$575,000","$575,000","$88,999",""
"","Philip Gosselin","2020","2B","PHI","$575,000","$575,000","$212,963",""
"","David Hale","2020","RP","PHI","$575,000","$575,000","$120,802",""
"","Dylan Cease","2020","SP","CHW","$575,000","$575,000","$212,963",""
"","Yolmer Sanchez","2020","3B","CHW","$575,000","$575,000","$88,999",""
"","Derek Dietrich","2020","2B","TEX","$575,000","$575,000","$152,570",""
"","Andrew Romine","2020","SS","TEX","$575,000","$575,000","$12,714",""
"","Brandon Dixon","2020","1B","DET","$575,000","$575,000","$19,071",""
"","Matt Magill","2020","RP/CL","SEA","$574,900","$574,900","$212,926",""
"","Jose Urquidy","2020","SP","HOU","$574,600","$574,600","$212,815",""
"","Nick Burdi","2020","RP","PIT","$574,500","$574,500","$212,778",""
"","Tim Locastro","2020","CF","ARI","$574,400","$574,400","$212,741",""
"","Jimmy Cordero","2020","RP","CHW","$574,000","$574,000","$212,593",""
"","Victor Reyes","2020","RF","DET","$573,900","$573,900","$212,556",""
"","Ryan Borucki","2020","RP","TOR","$573,800","$573,800","$199,836",""
"","Abraham Toro-Hernandez","2020","3B","HOU","$573,700","$573,700","$212,481",""
"","Phillip Ervin","2020","CF","SEA","$573,500","$573,500","$72,910",""
"","Shawn Armstrong","2020","RP","BAL","$573,500","$573,500","$212,407",""
"","Jairo Diaz","2020","RP","COL","$573,500","$573,500","$212,407",""
"","Ryan McMahon","2020","2B","COL","$573,500","$573,500","$212,407",""
"","Dan Altavilla","2020","RP","SD","$573,500","$573,500","$91,930",""
"","Ryne Harper","2020","RP","WSH","$573,500","$573,500","$142,650",""
"","Antonio Senzatela","2020","SP","COL","$573,500","$573,500","$212,407",""
"","Raimel Tapia","2020","CF","COL","$573,500","$573,500","$212,407",""
"","Frankie Montas","2020","SP","OAK","$573,500","$573,500","$212,407",""
"","Cody Reed","2020","RP","TB","$573,500","$573,500","$88,760",""
"","Jeremy Walker","2020","RP","ATL","$573,500","$573,500","$212,407",""
"","Kyle Wright","2020","SP","ATL","$573,500","$573,500","$152,160",""
"","Austin Brice","2020","RP","BOS","$573,500","$573,500","$212,407",""
"","Dustin May","2020","SP","LAD","$573,500","$573,500","$212,407",""
"","Will Smith","2020","C","LAD","$573,500","$573,500","$212,407",""
"","Spencer Turnbull","2020","SP","DET","$573,500","$573,500","$212,407",""
"","Tyler O'Neill","2020","LF","STL","$573,400","$573,400","$212,370",""
"","Jose Alvarado","2020","RP","TB","$573,100","$573,100","$212,259",""
"","Rio Ruiz","2020","3B","BAL","$573,000","$573,000","$212,222",""
"","Mike Mayers","2020","RP","LAA","$573,000","$573,000","$212,222",""
"","Ildemaro Vargas","2020","2B","CHC","$572,600","$572,600","$66,465",""
"","Anthony Santander","2020","LF","BAL","$572,500","$572,500","$212,037",""
"","Jalen Beeks","2020","RP","TB","$572,400","$572,400","$212,000",""
"","Tanner Rainey","2020","RP","WSH","$572,200","$572,200","$211,926",""
"","Dovydas Neverauskas","2020","RP","PIT","$572,000","$572,000","$211,852",""
