Acronimo,Agente libre,Altura,Anio,At-bats,At-bats_2,Bateos,Bateos_2,Cantidad de equipos,Cantidad_agentes_libres,Edad,Equipo,Estado,Home-runs,Home-runs_2,Juegos,Juegos totales,Juegos_2,Jugador,OPS,OPS_2,Pennants won,Peso,Playoffs,Porcentaje_bateo,Porcentaje_bateo_2,Porcetnaje_juegos,Porcetnaje_juegos_2,Posicion,Promedio_victorias,RBI,RBI_2,Sueldo,Sueldo_base,Sueldo_regular,TVS,TVS_2,Valor_contrato_total,Victorias,WAR,WAR_2,WS ganadas,ln_Sueldo,ln_Sueldo_base,ln_Sueldo_regular
SF,No,6.1,9,405,164025,104,10816,5,2,32,San Francisco Giants,California,7,49,114,161,12996,Buster Posey,0.688,0.47334399999999993,23,210,26,0.257,0.066049,0.704,0.49561599999999995,C,0.4782608695652174,38,1444,22177777,21400000,22177777,5.13,26.3169,8500000,77,0.94,0.8835999999999999,8,16.914601309435277,16.87890147999208,16.914601309435277
SF,No,6.0,9,255,65025,67,4489,5,2,34,San Francisco Giants,California,10,100,99,161,9801,Stephen Vogt,0.804,0.6464160000000001,23,225,26,0.263,0.06916900000000001,0.611,0.37332099999999996,C,0.4782608695652174,40,1600,555000,555000,453568,41.0,1681.0,8500000,77,1.2,1.44,8,13.226723392728571,13.226723392728571,13.024900482169928
SF,No,6.2,9,261,68121,61,3721,5,2,25,San Francisco Giants,California,4,16,74,161,5476,Steven Duggar,0.619,0.383161,23,189,26,0.234,0.054756000000000006,0.457,0.208849,CF,0.4782608695652174,28,784,558125,558125,468156,0.0,0.0,8500000,77,-0.21,0.04409999999999999,8,13.2323382306129,13.2323382306129,13.056556852689905
SF,No,6.3,9,174,30276,48,2304,5,2,29,San Francisco Giants,California,6,36,70,161,4900,Alex Dickerson,0.82,0.6723999999999999,23,235,26,0.276,0.07617600000000001,0.432,0.18662399999999998,LF,0.4782608695652174,28,784,555000,555000,301384,0.0,0.0,8500000,77,-0.29,0.0841,8,13.226723392728571,13.226723392728571,12.616140478164912
SF,No,6.2,9,168,28224,40,1600,5,2,26,San Francisco Giants,California,5,25,68,161,4624,Austin Slater,0.75,0.5625,23,197,26,0.238,0.05664399999999999,0.42,0.17639999999999997,LF,0.4782608695652174,21,441,555000,555000,271544,0.0,0.0,8500000,77,0.7,0.48999999999999994,8,13.226723392728571,13.226723392728571,12.511879467840501
SF,No,6.1,9,168,28224,38,1444,5,2,28,San Francisco Giants,California,3,9,68,161,4624,Joey Rickard,0.669,0.44756100000000004,23,185,26,0.226,0.051076,0.42,0.17639999999999997,LF,0.4782608695652174,10,100,570000,570000,131795,0.0,0.0,8500000,77,0.37,0.1369,8,13.253391639810733,13.253391639810733,11.789002964063874
SF,No,6.0,9,106,11236,29,841,5,2,24,San Francisco Giants,California,4,16,30,161,900,Mauricio Dubon,0.74,0.5476,23,160,26,0.274,0.07507600000000002,0.185,0.034225,SS,0.4782608695652174,9,81,555000,555000,101456,0.0,0.0,8500000,77,-0.05,0.0025000000000000005,8,13.226723392728571,13.226723392728571,11.527380485939814
SF,No,6.4,9,63,3969,8,64,5,2,29,San Francisco Giants,California,2,4,37,161,1369,Madison Bumgarner,0.458,0.209764,23,257,26,0.127,0.016129,0.228,0.051984,SP,0.4782608695652174,4,16,12000000,12000000,12000000,72.95,5321.7025,8500000,77,2.51,6.300099999999999,8,16.300417207752275,16.300417207752275,16.300417207752275
SF,No,6.0,9,22,484,7,49,5,2,27,San Francisco Giants,California,0,0,10,161,100,Cristhian Adames,0.739,0.546121,23,185,26,0.318,0.101124,0.062,0.0038439999999999998,SS,0.4782608695652174,2,4,555000,555000,47744,0.0,0.0,8500000,77,0.22,0.0484,8,13.226723392728571,13.226723392728571,10.773608683563433
SF,No,6.1,9,42,1764,7,49,5,2,24,San Francisco Giants,California,1,1,17,161,289,Jaylin Davis,0.493,0.243049,23,190,26,0.167,0.027889000000000004,0.105,0.011024999999999998,RF,0.4782608695652174,3,9,555000,555000,77584,0.0,0.0,8500000,77,-0.51,0.2601,8,13.226723392728571,13.226723392728571,11.259116499345133
SF,Si,0.0,9,50,2500,6,36,5,2,34,San Francisco Giants,California,0,0,32,161,1024,Jeff Samardzija,0.28,0.07840000000000001,23,240,26,0.12,0.0144,0.198,0.039204,SP,0.4782608695652174,1,1,19800000,18000000,19800000,58.61,3435.1321,8500000,77,2.91,8.468100000000002,8,16.801192495664765,16.70588231586044,16.801192495664765
SF,No,6.2,9,42,1764,6,36,5,2,26,San Francisco Giants,California,2,4,18,161,324,Aramis Garcia,0.527,0.277729,23,228,26,0.143,0.020448999999999995,0.111,0.012321,C,0.4782608695652174,5,25,555000,555000,143232,0.0,0.0,8500000,77,-0.43,0.18489999999999998,8,13.226723392728571,13.226723392728571,11.872220972231542
SF,No,6.1,9,29,841,5,25,5,2,27,San Francisco Giants,California,0,0,29,161,841,Dereck Rodriguez,0.345,0.11902499999999998,23,215,26,0.172,0.029583999999999996,0.179,0.032041,SP,0.4782608695652174,0,0,561250,561250,392210,16.13,260.1769,8500000,77,-1.35,1.8225000000000002,8,13.237921718038601,13.237921718038601,12.879552689614643
SF,No,6.3,9,38,1444,4,16,5,2,26,San Francisco Giants,California,0,0,25,161,625,Tyler Beede,0.276,0.07617600000000001,23,211,26,0.105,0.011024999999999998,0.154,0.023716,SP,0.4782608695652174,1,1,555000,555000,358080,30.04,902.4015999999999,8500000,77,0.08,0.0064,8,13.226723392728571,13.226723392728571,12.788511704105698
SF,No,6.4,9,25,625,2,4,5,2,24,San Francisco Giants,California,0,0,28,161,784,Shaun Anderson,0.235,0.055224999999999996,23,228,26,0.08,0.0064,0.173,0.029928999999999997,RP,0.4782608695652174,0,0,555000,555000,414776,0.0,0.0,8500000,77,-0.45,0.2025,8,13.226723392728571,13.226723392728571,12.935493894454343
SF,No,6.2,9,14,196,2,4,5,2,25,San Francisco Giants,California,0,0,8,161,64,Zach Green,0.464,0.21529600000000002,23,224,26,0.143,0.020448999999999995,0.049,0.0024010000000000004,1B,0.4782608695652174,1,1,555000,555000,110408,0.0,0.0,8500000,77,-0.1,0.010000000000000002,8,13.226723392728571,13.226723392728571,11.611937873967875
SF,No,6.5,9,1,1,1,1,5,2,29,San Francisco Giants,California,0,0,63,161,3969,Will Smith,2.0,4.0,23,255,26,1.0,1.0,0.389,0.151321,RP,0.4782608695652174,2,4,4225000,4225000,4225000,95.46,9112.611599999998,8500000,77,2.06,4.2436,8,15.25652981877341,15.25652981877341,15.25652981877341
SF,No,6.3,9,18,324,1,1,5,2,25,San Francisco Giants,California,0,0,16,161,256,Chris Shaw,0.206,0.042435999999999995,23,226,26,0.056,0.0031360000000000003,0.099,0.009801,1B,0.4782608695652174,0,0,555000,555000,86536,0.0,0.0,8500000,77,-0.32,0.1024,8,13.226723392728571,13.226723392728571,11.368315791310126
SF,No,6.0,9,24,576,1,1,5,2,26,San Francisco Giants,California,0,0,12,161,144,Mike Gerber,0.199,0.039601000000000004,23,190,26,0.042,0.0017640000000000002,0.074,0.005475999999999999,OF,0.4782608695652174,0,0,555000,555000,59680,0.0,0.0,8500000,77,-0.54,0.2916,8,13.226723392728571,13.226723392728571,10.996752234877642
SF,No,6.2,9,9,81,1,1,5,2,22,San Francisco Giants,California,0,0,9,161,81,Logan Webb,0.311,0.096721,23,220,26,0.111,0.012321,0.056,0.0031360000000000003,SP,0.4782608695652174,0,0,555000,555000,131296,0.0,0.0,8500000,77,0.01,0.0001,8,13.226723392728571,13.226723392728571,11.785209595241913
SF,No,6.4,9,1,1,0,0,5,2,29,San Francisco Giants,California,0,0,17,161,289,Burch Smith,0.0,0.0,23,225,26,0.0,0.0,0.105,0.011024999999999998,RP,0.4782608695652174,0,0,555000,555000,95488,0.0,0.0,8500000,77,-0.27,0.0729,8,13.226723392728571,13.226723392728571,11.466755864123378
SF,No,6.3,9,1,1,0,0,5,2,26,San Francisco Giants,California,0,0,23,161,529,Jandel Gustave,0.0,0.0,23,220,26,0.0,0.0,0.142,0.020163999999999998,RP,0.4782608695652174,0,0,555000,555000,185008,0.0,0.0,8500000,77,0.23,0.0529,8,13.226723392728571,13.226723392728571,12.128154346368744
SF,No,6.0,9,1,1,0,0,5,2,26,San Francisco Giants,California,0,0,50,161,2500,Trevor Gott,0.0,0.0,23,185,26,0.0,0.0,0.309,0.095481,RP,0.4782608695652174,0,0,567500,567500,567500,70.42,4958.9764000000005,8500000,77,0.18,0.0324,8,13.248996028337695,13.248996028337695,13.248996028337695
SF,No,6.0,9,3,9,0,0,5,2,26,San Francisco Giants,California,0,0,21,161,441,Andrew Suarez,0.0,0.0,23,187,26,0.0,0.0,0.13,0.016900000000000002,RP,0.4782608695652174,0,0,555000,555000,182024,0.0,0.0,8500000,77,-0.43,0.18489999999999998,8,13.226723392728571,13.226723392728571,12.111893825496963
SF,No,6.3,9,3,9,0,0,5,2,24,San Francisco Giants,California,0,0,9,161,81,Conner Menez,0.0,0.0,23,205,26,0.0,0.0,0.056,0.0031360000000000003,P,0.4782608695652174,0,0,555000,555000,107424,0.0,0.0,8500000,77,0.04,0.0016,8,13.226723392728571,13.226723392728571,11.584538899779762
PIT,No,6.1,9,539,290521,159,25281,2,2,30,Pittsburgh Pirates,Pennsylvania,23,529,133,162,17689,Starling Marte,0.845,0.7140249999999999,9,195,17,0.295,0.08702499999999999,0.821,0.6740409999999999,CF,0.4259259259259259,82,6724,10333334,10000000,10333334,83.26,6932.227600000001,4800000,69,2.89,8.3521,5,16.150885538297437,16.11809565095832,16.150885538297437
PIT,No,6.3,9,491,241081,154,23716,2,2,24,Pittsburgh Pirates,Pennsylvania,16,256,135,162,18225,Bryan Reynolds,0.88,0.7744,9,205,17,0.314,0.098596,0.833,0.693889,OF,0.4259259259259259,68,4624,555000,555000,486392,64.59,4171.868100000001,4800000,69,3.92,15.366399999999999,5,13.226723392728571,13.226723392728571,13.094770162130414
PIT,No,6.0,9,493,243049,152,23104,2,2,25,Pittsburgh Pirates,Pennsylvania,12,144,130,162,16900,Kevin Newman,0.8,0.6400000000000001,9,185,17,0.308,0.094864,0.803,0.6448090000000001,SS,0.4259259259259259,64,4096,557500,557500,557500,71.03,5045.2609,4800000,69,3.13,9.796899999999999,5,13.231217782316412,13.231217782316412,13.231217782316412
PIT,No,6.4,9,527,277729,146,21316,2,2,26,Pittsburgh Pirates,Pennsylvania,37,1369,143,162,20449,Josh Bell,0.936,0.8760960000000001,9,250,17,0.277,0.07672900000000002,0.883,0.779689,1B,0.4259259259259259,116,13456,587000,587000,587000,93.69,8777.8161,4800000,69,2.76,7.617599999999999,5,13.282780098810234,13.282780098810234,13.282780098810234
PIT,No,6.4,9,466,217156,129,16641,2,2,26,Pittsburgh Pirates,Pennsylvania,13,169,149,162,22201,Colin Moran,0.751,0.564001,9,220,17,0.277,0.07672900000000002,0.92,0.8464,3B,0.4259259259259259,80,6400,579500,579500,579500,24.58,604.1764,4800000,69,-0.33,0.10890000000000001,5,13.269920941761944,13.269920941761944,13.269920941761944
PIT,No,0.0,9,378,142884,106,11236,2,2,34,Pittsburgh Pirates,Pennsylvania,7,49,133,162,17689,Melky Cabrera,0.713,0.508369,9,210,17,0.28,0.07840000000000001,0.821,0.6740409999999999,LF,0.4259259259259259,47,2209,1150000,1150000,1150000,10.55,111.30250000000001,4800000,69,-1.27,1.6129,5,13.955272500339433,13.955272500339433,13.955272500339433
PIT,No,6.1,9,303,91809,73,5329,2,2,28,Pittsburgh Pirates,Pennsylvania,2,4,102,162,10404,Elias Diaz,0.603,0.36360899999999996,9,223,17,0.241,0.058080999999999994,0.63,0.39690000000000003,C,0.4259259259259259,28,784,578500,578500,578500,4.86,23.619600000000002,4800000,69,-1.1,1.2100000000000002,5,13.26819382561587,13.26819382561587,13.26819382561587
PIT,No,6.2,9,261,68121,69,4761,2,2,26,Pittsburgh Pirates,Pennsylvania,10,100,95,162,9025,Jose Osuna,0.766,0.586756,9,240,17,0.264,0.06969600000000001,0.586,0.343396,1B,0.4259259259259259,36,1296,573500,573500,502529,0.0,0.0,4800000,69,0.36,0.1296,5,13.259513215551562,13.259513215551562,13.127408628692912
PIT,No,6.5,9,191,36481,50,2500,2,2,29,Pittsburgh Pirates,Pennsylvania,6,36,73,162,5329,Jacob Stallings,0.708,0.5012639999999999,9,225,17,0.262,0.06864400000000001,0.451,0.203401,C,0.4259259259259259,13,169,564000,564000,536664,0.0,0.0,4800000,69,1.43,2.0448999999999997,5,13.242809530480196,13.242809530480196,13.193127479336091
PIT,No,6.5,9,153,23409,37,1369,2,2,27,Pittsburgh Pirates,Pennsylvania,6,36,43,162,1849,Gregory Polanco,0.726,0.527076,9,235,17,0.242,0.058564,0.265,0.07022500000000001,RF,0.4259259259259259,17,289,6100000,5500000,6100000,0.0,0.0,4800000,69,-0.61,0.3721,5,15.623799329143539,15.520258650202699,15.623799329143539
PIT,No,6.3,9,142,20164,36,1296,2,2,27,Pittsburgh Pirates,Pennsylvania,1,1,53,162,2809,Erik Gonzalez,0.618,0.381924,9,205,17,0.254,0.064516,0.327,0.10692900000000001,2B,0.4259259259259259,6,36,577000,577000,577000,0.0,0.0,4800000,69,0.24,0.0576,5,13.265597545490236,13.265597545490236,13.265597545490236
PIT,No,6.3,9,147,21609,31,961,2,2,22,Pittsburgh Pirates,Pennsylvania,2,4,57,162,3249,Cole Tucker,0.626,0.391876,9,205,17,0.211,0.044521,0.352,0.12390399999999999,SS,0.4259259259259259,13,169,555000,555000,235736,0.0,0.0,4800000,69,-0.1,0.010000000000000002,5,13.226723392728571,13.226723392728571,12.370467813790674
PIT,No,5.8,9,143,20449,29,841,2,2,25,Pittsburgh Pirates,Pennsylvania,2,4,72,162,5184,Pablo Reyes,0.596,0.355216,9,175,17,0.203,0.041209,0.444,0.197136,LF,0.4259259259259259,19,361,565500,565500,291840,0.0,0.0,4800000,69,-1.03,1.0609,5,13.245465574538311,13.245465574538311,12.583960985868103
PIT,No,6.0,9,42,1764,14,196,2,2,27,Pittsburgh Pirates,Pennsylvania,1,1,34,162,1156,Steven Brault,0.777,0.6037290000000001,9,195,17,0.333,0.11088900000000002,0.21,0.04409999999999999,SP,0.4259259259259259,2,4,574500,574500,571465,31.14,969.6996,4800000,69,0.6,0.36,5,13.261255376270947,13.261255376270947,13.255958517996907
PIT,No,0.0,9,47,2209,10,100,2,2,32,Pittsburgh Pirates,Pennsylvania,0,0,20,162,400,Jake Elmore,0.479,0.22944099999999998,9,180,17,0.213,0.045369,0.124,0.015375999999999999,LF,0.4259259259259259,4,16,555000,555000,77584,0.0,0.0,4800000,69,-0.38,0.1444,5,13.226723392728571,13.226723392728571,11.259116499345133
PIT,No,6.0,9,64,4096,10,100,2,2,30,Pittsburgh Pirates,Pennsylvania,1,1,28,162,784,Corban Joseph,0.441,0.19448100000000001,9,185,17,0.156,0.024336,0.173,0.029928999999999997,1B,0.4259259259259259,7,49,555000,555000,38792,0.0,0.0,4800000,69,-0.13,0.016900000000000002,5,13.226723392728571,13.226723392728571,10.565969318785188
PIT,No,5.9,9,36,1296,9,81,2,2,23,Pittsburgh Pirates,Pennsylvania,0,0,20,162,400,Jason Martin,0.631,0.398161,9,185,17,0.25,0.0625,0.124,0.015375999999999999,OF,0.4259259259259259,2,4,555000,555000,167104,0.0,0.0,4800000,69,-0.29,0.0841,5,13.226723392728571,13.226723392728571,12.0263716520588
PIT,No,6.5,9,51,2601,8,64,2,2,26,Pittsburgh Pirates,Pennsylvania,0,0,46,162,2116,Joe Musgrove,0.424,0.179776,9,235,17,0.157,0.024649,0.284,0.08065599999999999,SP,0.4259259259259259,3,9,582500,582500,582500,56.23,3161.8128999999994,4800000,69,1.66,2.7556,5,13.275084464421992,13.275084464421992,13.275084464421992
PIT,No,6.0,9,42,1764,7,49,2,2,25,Pittsburgh Pirates,Pennsylvania,0,0,22,162,484,Kevin Kramer,0.45,0.2025,9,195,17,0.167,0.027889000000000004,0.136,0.018496000000000002,SS,0.4259259259259259,5,25,555000,555000,95488,0.0,0.0,4800000,69,-0.48,0.2304,5,13.226723392728571,13.226723392728571,11.466755864123378
PIT,No,6.3,9,36,1296,6,36,2,2,27,Pittsburgh Pirates,Pennsylvania,0,0,26,162,676,Trevor Williams,0.377,0.142129,9,230,17,0.167,0.027889000000000004,0.161,0.025921000000000003,SP,0.4259259259259259,4,16,584000,584000,584000,34.94,1220.8035999999997,4800000,69,0.45,0.2025,5,13.277656261810364,13.277656261810364,13.277656261810364
PIT,No,6.2,9,35,1225,4,16,2,2,30,Pittsburgh Pirates,Pennsylvania,0,0,24,162,576,Chris Archer,0.298,0.088804,9,195,17,0.114,0.012996,0.148,0.021903999999999996,SP,0.4259259259259259,2,4,7666668,7500000,7666668,27.7,767.29,4800000,69,0.71,0.5041,5,15.852392659138342,15.830413578506539,15.852392659138342
PIT,No,6.5,9,8,64,2,4,2,2,27,Pittsburgh Pirates,Pennsylvania,0,0,7,162,49,Jameson Taillon,0.5,0.25,9,230,17,0.25,0.0625,0.043,0.0018489999999999997,SP,0.4259259259259259,0,0,587500,587500,587500,0.0,0.0,4800000,69,0.19,0.0361,5,13.283631525000452,13.283631525000452,13.283631525000452
PIT,No,0.0,9,10,100,2,4,2,2,28,Pittsburgh Pirates,Pennsylvania,0,0,7,162,49,Steve Baron,0.5,0.25,9,205,17,0.2,0.04000000000000001,0.043,0.0018489999999999997,C,0.4259259259259259,1,1,555000,555000,80568,0.0,0.0,4800000,69,-0.06,0.0036,5,13.226723392728571,13.226723392728571,11.29685682732798
PIT,No,6.2,9,22,484,2,4,2,2,24,Pittsburgh Pirates,Pennsylvania,0,0,15,162,225,Dario Agrazal,0.178,0.031684,9,240,17,0.091,0.008281,0.093,0.008649,SP,0.4259259259259259,2,4,555000,555000,217832,0.0,0.0,4800000,69,0.61,0.3721,5,13.226723392728571,13.226723392728571,12.291479402472042
PIT,No,6.2,9,6,36,2,4,2,2,26,Pittsburgh Pirates,Pennsylvania,0,0,11,162,121,Alex McRae,0.667,0.44488900000000003,9,220,17,0.333,0.11088900000000002,0.068,0.0046240000000000005,P,0.4259259259259259,0,0,555000,555000,134280,0.0,0.0,4800000,69,-1.06,1.1236000000000002,5,13.226723392728571,13.226723392728571,11.80768245109397
PIT,No,6.3,9,1,1,1,1,2,2,35,Pittsburgh Pirates,Pennsylvania,0,0,69,162,4761,Francisco Liriano,2.0,4.0,9,218,17,1.0,1.0,0.426,0.181476,RP,0.4259259259259259,0,0,1800000,1800000,1800000,51.53,2655.3409,4800000,69,0.99,0.9801,5,14.403297222866392,14.403297222866392,14.403297222866392
PIT,No,6.2,9,2,4,0,0,2,2,27,Pittsburgh Pirates,Pennsylvania,0,0,56,162,3136,Felipe Vazquez,0.0,0.0,9,225,17,0.0,0.0,0.346,0.11971599999999999,RP,0.4259259259259259,0,0,4500000,4000000,4500000,98.11,9625.5721,4800000,69,2.86,8.179599999999999,5,15.319587954740548,15.201804919084164,15.319587954740548
PIT,No,6.2,9,10,100,0,0,2,2,23,Pittsburgh Pirates,Pennsylvania,0,0,11,162,121,Mitch Keller,0.0,0.0,9,220,17,0.0,0.0,0.068,0.0046240000000000005,SP,0.4259259259259259,0,0,555000,555000,167104,0.0,0.0,4800000,69,-0.89,0.7921,5,13.226723392728571,13.226723392728571,12.0263716520588
PIT,No,6.2,9,4,16,0,0,2,2,28,Pittsburgh Pirates,Pennsylvania,0,0,35,162,1225,Chris Stratton,0.0,0.0,9,205,17,0.0,0.0,0.216,0.046655999999999996,SP,0.4259259259259259,0,0,567500,567500,430191,6.9,47.61000000000001,4800000,69,-0.64,0.4096,5,13.248996028337695,13.248996028337695,12.971984575094838
PIT,No,6.2,9,2,4,0,0,2,2,25,Pittsburgh Pirates,Pennsylvania,0,0,14,162,196,Yefry Ramirez,0.0,0.0,9,215,17,0.0,0.0,0.086,0.007395999999999999,RP,0.4259259259259259,0,0,555000,555000,128312,0.0,0.0,4800000,69,-0.18,0.0324,5,13.226723392728571,13.226723392728571,11.762220077017213
PIT,No,6.5,9,5,25,0,0,2,2,26,Pittsburgh Pirates,Pennsylvania,0,0,35,162,1225,Clay Holmes,0.0,0.0,9,230,17,0.0,0.0,0.216,0.046655999999999996,RP/CL,0.4259259259259259,0,0,555000,555000,423728,0.0,0.0,4800000,69,-0.46,0.2116,5,13.226723392728571,13.226723392728571,12.956847018924913
PIT,No,0.0,9,2,4,0,0,2,2,23,Pittsburgh Pirates,Pennsylvania,0,0,4,162,16,Luis Escobar,0.0,0.0,9,205,17,0.0,0.0,0.025,0.0006250000000000001,RP,0.4259259259259259,0,0,555000,555000,56696,0.0,0.0,4800000,69,-0.06,0.0036,5,13.226723392728571,13.226723392728571,10.945458940490091
PIT,No,6.5,9,3,9,0,0,2,2,28,Pittsburgh Pirates,Pennsylvania,0,0,20,162,400,Parker Markel,0.0,0.0,9,240,17,0.0,0.0,0.124,0.015375999999999999,P,0.4259259259259259,0,0,555000,555000,14920,0.0,0.0,4800000,69,-0.28,0.07840000000000001,5,13.226723392728571,13.226723392728571,9.610457873757753
PIT,No,6.4,9,4,16,0,0,2,2,25,Pittsburgh Pirates,Pennsylvania,0,0,4,162,16,James Marvel,0.0,0.0,9,225,17,0.0,0.0,0.025,0.0006250000000000001,SP,0.4259259259259259,0,0,555000,555000,65648,0.0,0.0,4800000,69,-0.37,0.1369,5,13.226723392728571,13.226723392728571,11.092062414681967
MIA,No,6.2,9,636,404496,172,29584,2,2,29,Miami Marlins,Florida,22,484,162,162,26244,Starlin Castro,0.736,0.541696,2,230,2,0.27,0.0729,1.0,1.0,2B,0.3518518518518518,86,7396,11857142,11000000,11857142,23.3,542.89,4500000,57,1.05,1.1025,2,16.2884409444164,16.213405830762646,16.2884409444164
MIA,No,6.0,9,483,233289,137,18769,2,2,30,Miami Marlins,Florida,5,25,132,162,17424,Miguel Rojas,0.71,0.5041,2,188,2,0.284,0.08065599999999999,0.815,0.664225,SS,0.3518518518518518,46,2116,3155000,3155000,3155000,36.36,1322.0496,4500000,57,2.37,5.6169,2,14.96449905395745,14.96449905395745,14.96449905395745
MIA,No,6.3,9,459,210681,120,14400,2,2,26,Miami Marlins,Florida,20,400,126,162,15876,Brian Anderson,0.811,0.6577210000000001,2,208,2,0.261,0.068121,0.778,0.605284,3B,0.3518518518518518,66,4356,585000,585000,585000,78.55,6170.1025,4500000,57,3.26,10.6276,2,13.279367126213993,13.279367126213993,13.279367126213993
MIA,No,6.3,9,431,185761,113,12769,2,2,26,Miami Marlins,Florida,18,324,131,162,17161,Jorge Alfaro,0.736,0.541696,2,230,2,0.262,0.06864400000000001,0.809,0.6544810000000001,C,0.3518518518518518,57,3249,570000,570000,570000,32.84,1078.4656000000002,4500000,57,1.02,1.0404,2,13.253391639810733,13.253391639810733,13.253391639810733
MIA,No,6.5,9,381,145161,107,11449,2,2,28,Miami Marlins,Florida,15,225,108,162,11664,Garrett Cooper,0.791,0.625681,2,235,2,0.281,0.07896100000000002,0.667,0.44488900000000003,RF,0.3518518518518518,50,2500,555000,555000,555000,51.56,2658.4336000000003,4500000,57,1.42,2.0164,2,13.226723392728571,13.226723392728571,13.226723392728571
MIA,Si,0.0,9,337,113569,88,7744,2,2,33,Miami Marlins,Florida,8,64,115,162,13225,Neil Walker,0.738,0.544644,2,210,2,0.261,0.068121,0.71,0.5041,1B,0.3518518518518518,38,1444,2000000,2000000,2000000,27.73,768.9529,4500000,57,0.65,0.42250000000000004,2,14.508657738524219,14.508657738524219,14.508657738524219
MIA,No,6.1,9,317,100489,58,3364,2,2,38,Miami Marlins,Florida,12,144,138,162,19044,Curtis Granderson,0.637,0.405769,2,200,2,0.183,0.033489,0.852,0.725904,LF,0.3518518518518518,34,1156,1750000,1750000,1750000,8.66,74.9956,4500000,57,-0.56,0.31360000000000005,2,14.375126345899696,14.375126345899696,14.375126345899696
MIA,No,6.0,9,245,60025,57,3249,2,2,35,Miami Marlins,Florida,2,4,104,162,10816,Martin Prado,0.559,0.31248100000000006,2,215,2,0.233,0.054289000000000004,0.642,0.41216400000000003,1B,0.3518518518518518,15,225,15000000,15000000,15000000,0.32,0.1024,4500000,57,-1.25,1.5625,2,16.523560759066484,16.523560759066484,16.523560759066484
MIA,No,6.0,9,178,31684,40,1600,2,2,25,Miami Marlins,Florida,6,36,64,162,4096,Austin Dean,0.665,0.44222500000000003,2,215,2,0.225,0.050625,0.395,0.15602500000000002,LF,0.3518518518518518,21,441,555000,555000,226784,0.0,0.0,4500000,57,-1.34,1.7956000000000003,2,13.226723392728571,13.226723392728571,12.331753301609982
MIA,No,6.5,9,226,51076,39,1521,2,2,25,Miami Marlins,Florida,0,0,75,162,5625,Lewis Brinson,0.457,0.208849,2,212,2,0.173,0.029928999999999997,0.463,0.21436900000000003,CF,0.3518518518518518,15,225,570000,570000,272785,0.0,0.0,4500000,57,-2.14,4.5796,2,13.253391639810733,13.253391639810733,12.516439218102452
MIA,No,6.0,9,116,13456,32,1024,2,2,31,Miami Marlins,Florida,4,16,45,162,2025,Bryan Holaday,0.772,0.5959840000000001,2,215,2,0.276,0.07617600000000001,0.278,0.07728400000000002,C,0.3518518518518518,12,144,1250000,1250000,866880,0.0,0.0,4500000,57,0.28,0.07840000000000001,2,14.038654109278484,14.038654109278484,13.672655837878867
MIA,No,6.2,9,125,15625,31,961,2,2,28,Miami Marlins,Florida,4,16,45,162,2025,Cesar Puello,0.74,0.5476,2,220,2,0.248,0.061503999999999996,0.278,0.07728400000000002,RF,0.3518518518518518,18,324,555000,555000,307352,0.0,0.0,4500000,57,0.73,0.5328999999999999,2,13.226723392728571,13.226723392728571,12.635748949553287
MIA,No,6.1,9,132,17424,25,625,2,2,27,Miami Marlins,Florida,6,36,51,162,2601,J.T. Riddle,0.601,0.361201,2,180,2,0.189,0.035721,0.315,0.09922500000000001,SS,0.3518518518518518,12,144,560000,560000,424551,0.0,0.0,4500000,57,-0.43,0.18489999999999998,2,13.235692062711331,13.235692062711331,12.958787418859902
MIA,No,6.2,9,48,2304,12,144,2,2,27,Miami Marlins,Florida,1,1,19,162,361,Chad Wallach,0.708,0.5012639999999999,2,246,2,0.25,0.0625,0.117,0.013689000000000002,C,0.3518518518518518,3,9,555000,555000,555000,0.0,0.0,4500000,57,0.05,0.0025000000000000005,2,13.226723392728571,13.226723392728571,13.226723392728571
MIA,No,6.2,9,43,1849,10,100,2,2,27,Miami Marlins,Florida,0,0,30,162,900,Caleb Smith,0.529,0.279841,2,205,2,0.233,0.054289000000000004,0.185,0.034225,SP,0.3518518518518518,3,9,556500,556500,556500,58.96,3476.2816000000003,4500000,57,1.46,2.1315999999999997,2,13.229422449697736,13.229422449697736,13.229422449697736
MIA,No,6.4,9,35,1225,6,36,2,2,23,Miami Marlins,Florida,0,0,22,162,484,Pablo Lopez,0.4,0.16000000000000003,2,225,2,0.171,0.029241000000000003,0.136,0.018496000000000002,SP,0.3518518518518518,3,9,555000,555000,555000,49.08,2408.8464,4500000,57,0.5,0.25,2,13.226723392728571,13.226723392728571,13.226723392728571
MIA,No,6.5,9,58,3364,5,25,2,2,23,Miami Marlins,Florida,0,0,33,162,1089,Sandy Alcantara,0.22,0.0484,2,200,2,0.086,0.007395999999999999,0.204,0.04161599999999999,SP,0.3518518518518518,4,16,555000,555000,555000,77.88,6065.294399999999,4500000,57,3.12,9.7344,2,13.226723392728571,13.226723392728571,13.226723392728571
MIA,No,6.0,9,19,361,1,1,2,2,24,Miami Marlins,Florida,0,0,21,162,441,Elieser Hernandez,0.153,0.023409,2,210,2,0.053,0.002809,0.13,0.016900000000000002,SP,0.3518518518518518,0,0,555000,555000,355096,22.35,499.52250000000004,4500000,57,0.31,0.0961,2,13.226723392728571,13.226723392728571,12.780143454435182
