"Rank","Player","Pos","Team","GP","GP%","GS","GS%","AB","H","2B","3B","HR","RBI","AVG","OBP","SLG","OPS","TVS","Cash2023",""
"","Matt Thaiss","1B","LAA","10.00","0.18","6.55","0.12","23.79","5.17","0.34","0.00","0.69","2.76","0.217","0.321","0.319","0.640","0.00","$0",""
"","Akil Baddoo","CF","DET","10.00","0.45","8.63","0.39","27.53","5.62","0.41","0.27","0.27","1.23","0.204","0.289","0.269","0.558","0.00","$0",""
"","Garrett Hampson","SS","COL","10.00","0.56","6.33","0.35","22.11","4.67","0.78","0.33","0.22","1.67","0.211","0.287","0.307","0.594","0.00","$0",""
"","Charles Leblanc","SS","MIA","10.00","0.30","8.75","0.26","32.50","8.54","2.08","0.00","0.83","2.29","0.263","0.320","0.404","0.723","0.00","$0",""
"","Brian Serven","C","COL","10.00","0.38","8.87","0.34","30.16","6.13","0.65","0.16","0.97","2.58","0.203","0.261","0.332","0.593","0.00","$0",""
"","Tres Barrera","C","WSH","10.00","0.12","9.47","0.11","26.32","4.74","0.53","0.00","0.00","2.11","0.180","0.212","0.200","0.412","0.00","$0",""
"","Joshua Palacios","CF","WSH","10.00","0.19","6.00","0.11","23.33","3.33","0.00","0.00","0.67","2.00","0.143","0.184","0.229","0.413","0.00","$0",""
"","Alex Call","OF","WSH","10.00","0.29","6.17","0.18","24.26","5.74","0.64","0.21","1.06","2.77","0.237","0.336","0.412","0.748","0.00","$0",""
"","Will Benson","OF","CLE","10.00","0.17","5.36","0.09","19.64","3.57","0.36","0.00","0.00","1.07","0.182","0.250","0.200","0.450","0.00","$0",""
"","Mickey Moniak","CF","LAA","10.00","0.23","8.11","0.19","28.38","4.86","0.81","0.27","0.81","2.16","0.171","0.209","0.305","0.514","0.00","$0",""
"","Zack Collins","DH","PIT","10.00","0.22","7.50","0.17","26.94","4.17","1.11","0.00","1.11","3.06","0.155","0.232","0.320","0.551","0.00","$0",""
"","Alex Kirilloff","OF","MIN","10.00","0.28","8.67","0.24","32.00","8.00","1.56","0.00","0.67","4.67","0.250","0.290","0.361","0.651","0.00","$0",""
"","Jake Fraley","LF","CIN","10.00","0.42","8.24","0.35","31.76","8.24","1.32","0.00","1.76","4.12","0.259","0.344","0.468","0.812","0.00","$0",""
"","Sam Huff","C","TEX","10.00","0.27","7.27","0.20","27.50","6.59","0.91","0.00","0.91","2.27","0.240","0.303","0.372","0.675","0.00","$0",""
"","Andrew Knizner","C","STL","10.00","0.60","8.04","0.48","26.80","5.77","1.03","0.00","0.41","2.58","0.215","0.301","0.300","0.601","0.00","$1,100,000",""
"","Nick Solak","LF","TEX","10.00","0.22","7.14","0.15","23.43","4.86","0.29","0.00","0.86","1.14","0.207","0.309","0.329","0.638","0.00","$0",""
"","Conner Capel","RF","OAK","10.00","0.14","7.73","0.10","23.64","7.27","0.00","0.45","1.36","5.00","0.308","0.356","0.519","0.875","0.00","$0",""
"","Tyler Nevin","3B","BAL","10.00","0.36","9.14","0.33","27.07","5.34","0.69","0.00","0.34","2.76","0.198","0.299","0.261","0.560","0.00","$0",""
"","Livan Soto","SS","LAA","10.00","0.11","8.33","0.09","30.56","12.22","2.78","0.56","0.56","5.00","0.400","0.414","0.582","0.996","0.00","$0",""
"","Tucupita Marcano","SS","PIT","10.00","0.30","8.98","0.27","32.65","6.73","1.22","0.41","0.41","2.65","0.206","0.256","0.306","0.562","0.00","$0",""
"","Luis Garcia","SS","WSH","10.00","0.57","9.78","0.56","38.71","10.65","2.47","0.22","0.75","4.84","0.275","0.295","0.408","0.704","0.00","$0",""
"","Israel Pineda","C","WSH","10.00","0.02","10.00","0.02","32.50","2.50","0.00","0.00","0.00","0.00","0.077","0.143","0.077","0.220","0.00","$0",""
"","Omar Narvaez","C","MIL","10.00","0.52","9.64","0.50","31.19","6.43","1.43","0.12","0.48","2.74","0.206","0.292","0.305","0.597","0.00","$8,000,000",""
"","Simon Muzziotti","OF","PHI","10.00","0.06","3.33","0.02","7.78","1.11","0.00","0.00","0.00","0.00","0.143","0.250","0.143","0.393","0.00","$0",""
"","Oswald Peraza","SS","NYY","10.00","0.11","7.78","0.09","27.22","8.33","1.67","0.00","0.56","1.11","0.306","0.404","0.429","0.832","0.00","$0",""
"","Donnie Walton","SS","SF","10.00","0.15","8.00","0.12","30.40","4.80","3.20","0.00","0.40","3.20","0.158","0.180","0.303","0.482","0.00","$0",""
"","Zach McKinstry","SS","CHC","10.00","0.35","7.37","0.26","29.12","5.79","1.05","0.53","0.88","2.46","0.199","0.273","0.361","0.635","0.00","$0",""
"","Eli White","OF","TEX","10.00","0.29","7.45","0.22","22.34","4.47","0.43","0.00","0.64","2.13","0.200","0.274","0.305","0.578","0.00","$0",""
"","Yadiel Hernandez","LF","WSH","10.00","0.58","8.94","0.52","32.45","8.72","1.70","0.00","0.96","4.36","0.269","0.312","0.410","0.722","0.00","$0",""
"","Victor Caratini","C","MIL","10.00","0.59","7.81","0.46","28.33","5.63","1.25","0.00","0.94","3.54","0.199","0.300","0.342","0.642","0.00","$2,800,000",""
"","Aristides Aquino","RF","CIN","10.00","0.49","8.75","0.43","32.38","6.38","1.63","0.00","1.25","3.75","0.197","0.246","0.363","0.609","0.00","$0",""
"","Ildemaro Vargas","2B","WSH","10.00","0.39","9.05","0.35","33.17","8.73","2.06","0.16","0.63","3.65","0.263","0.299","0.392","0.691","0.00","$975,000",""
"","Franchy Cordero","1B","BOS","10.00","0.52","8.33","0.43","28.81","6.31","2.02","0.12","0.95","3.45","0.219","0.300","0.397","0.697","0.00","$0",""
"","Edmundo Sosa","SS","PHI","10.00","0.48","5.77","0.28","22.56","5.13","1.41","0.51","0.26","2.69","0.227","0.275","0.369","0.644","0.00","$950,000",""
"","Francisco Mejia","C","TB","10.00","0.57","7.85","0.45","31.08","7.53","2.37","0.00","0.65","3.33","0.242","0.264","0.381","0.645","0.00","$2,155,000",""
"","Mitch Garver","C","TEX","10.00","0.33","9.07","0.30","34.81","7.22","1.30","0.00","1.85","4.44","0.207","0.298","0.404","0.702","0.00","$3,900,000",""
"","Brett Phillips","CF","BAL","10.00","0.51","7.35","0.38","24.22","3.49","0.72","0.00","0.60","1.81","0.144","0.217","0.249","0.466","0.00","$1,200,000",""
"","Reese McGuire","C","BOS","10.00","0.55","7.98","0.44","27.98","7.53","1.57","0.11","0.34","2.47","0.269","0.307","0.369","0.677","0.00","$1,225,000",""
"","Ozzie Albies","2B","ATL","10.00","0.40","9.84","0.39","38.59","9.53","2.50","0.00","1.25","5.47","0.247","0.294","0.409","0.703","0.00","$7,000,000",""
"","Kyle Higashioka","C","NYY","10.00","0.51","8.67","0.44","27.59","6.27","0.84","0.00","1.20","3.73","0.227","0.264","0.389","0.653","0.00","$1,462,500",""
"","Christian Arroyo","2B","BOS","10.00","0.54","8.74","0.47","32.18","9.20","1.84","0.11","0.69","4.14","0.286","0.322","0.414","0.736","0.00","$2,000,000",""
"","Royce Lewis","SS","MIN","10.00","0.07","10.00","0.07","33.33","10.00","3.33","0.00","1.67","4.17","0.300","0.317","0.550","0.867","0.00","$0",""
"","Pavin Smith","RF","ARI","10.00","0.46","8.80","0.41","32.67","7.20","1.20","0.00","1.20","4.40","0.220","0.300","0.367","0.667","0.00","$0",""
"","Keston Hiura","2B","MIL","10.00","0.49","8.38","0.41","29.25","6.63","1.00","0.13","1.75","4.00","0.227","0.316","0.449","0.765","0.00","$2,200,000",""
"","Jo Adell","RF","LAA","10.00","0.54","8.07","0.44","30.57","6.93","1.48","0.23","0.91","3.07","0.227","0.267","0.379","0.646","0.00","$0",""
"","Heliot Ramos","OF","SF","10.00","0.06","7.78","0.04","22.22","2.22","0.00","0.00","0.00","0.00","0.100","0.182","0.100","0.282","0.00","$0",""
"","Bubba Thompson","OF","TEX","10.00","0.34","9.27","0.31","30.91","8.18","0.91","0.00","0.18","1.64","0.265","0.302","0.312","0.613","0.00","$0",""
"","Stuart Fairchild","OF","CIN","10.00","0.28","6.30","0.18","21.09","5.22","0.87","0.22","1.09","1.30","0.247","0.336","0.464","0.800","0.00","$0",""
"","Luis Campusano","C","SD","10.00","0.10","7.50","0.07","30.00","7.50","0.63","0.00","0.63","3.13","0.250","0.260","0.333","0.593","0.00","$0",""
"","Drew Waters","OF","KC","10.00","0.20","8.75","0.17","30.00","7.19","1.88","0.31","1.56","5.63","0.240","0.324","0.479","0.803","0.00","$0",""
"","Cal Mitchell","OF","PIT","10.00","0.43","8.70","0.37","30.72","6.96","1.59","0.00","0.72","2.46","0.226","0.286","0.349","0.635","0.00","$0",""
"","Mark Vientos","3B","NYM","10.00","0.10","4.38","0.04","22.50","3.75","0.63","0.00","0.63","1.88","0.167","0.268","0.278","0.546","0.00","$0",""
"","Riley Adams","C","WSH","10.00","0.30","8.96","0.27","29.58","5.21","0.83","0.00","1.04","2.08","0.176","0.245","0.310","0.555","0.00","$0",""
"","Connor Wong","C","BOS","10.00","0.17","6.30","0.10","17.78","3.33","1.11","0.00","0.37","2.59","0.188","0.273","0.313","0.585","0.00","$0",""
"","Jason Delay","C","PIT","10.00","0.35","8.60","0.30","27.19","5.79","1.05","0.00","0.18","1.93","0.213","0.270","0.271","0.540","0.00","$0",""
"","Ernie Clement","2B","OAK","10.00","0.43","5.71","0.25","23.29","4.29","0.57","0.00","0.00","0.86","0.184","0.243","0.209","0.452","0.00","$0",""
"","Buddy Kennedy","3B","ARI","10.00","0.19","8.33","0.15","27.67","6.00","0.67","0.67","0.33","4.00","0.217","0.287","0.325","0.613","0.00","$0",""
"","Nelson Velazquez","OF","CHC","10.00","0.48","6.10","0.29","24.03","4.94","0.91","0.39","0.78","3.38","0.205","0.286","0.373","0.659","0.00","$0",""
"","Dalton Guthrie","SS","PHI","10.00","0.09","4.29","0.04","15.00","5.00","0.00","0.00","0.71","3.57","0.333","0.500","0.476","0.976","0.00","$0",""
"","Nick Maton","SS","PHI","10.00","0.22","6.29","0.14","20.57","5.14","0.57","0.29","1.43","4.86","0.250","0.341","0.514","0.855","0.00","$0",""
"","Mark Contreras","OF","MIN","10.00","0.17","5.36","0.09","20.71","2.50","0.36","0.00","1.07","2.14","0.121","0.148","0.293","0.441","0.00","$0",""
"","Sean Bouchard","1B","COL","10.00","0.17","9.26","0.15","27.41","8.15","2.22","0.00","1.11","4.07","0.297","0.454","0.500","0.954","0.00","$0",""
"","Wander Franco","SS","TB","10.00","0.51","9.64","0.49","37.83","10.48","2.41","0.36","0.72","3.98","0.277","0.329","0.417","0.746","0.00","$2,000,000",""
"","Oscar Gonzalez","RF","CLE","10.00","0.56","9.78","0.55","39.78","11.76","2.97","0.00","1.21","4.73","0.296","0.327","0.461","0.789","0.00","$0",""
"","Jordan Luplow","OF","ARI","10.00","0.51","6.14","0.31","24.70","4.34","0.60","0.00","1.33","3.37","0.176","0.274","0.361","0.634","0.00","$1,400,000",""
"","Austin Wynns","C","SF","10.00","0.41","7.27","0.30","24.55","6.36","1.06","0.00","0.45","3.18","0.259","0.313","0.358","0.671","0.00","$0",""
"","Austin Meadows","LF","DET","10.00","0.22","9.72","0.22","35.56","8.89","1.67","0.56","0.00","3.06","0.250","0.347","0.328","0.675","0.00","$4,300,000",""
"","Danny Jansen","C","TOR","10.00","0.44","8.47","0.38","29.86","7.78","1.39","0.00","2.08","6.11","0.261","0.339","0.516","0.855","0.00","$3,500,000",""
"","David Bote","2B","CHC","10.00","0.25","8.54","0.22","28.29","7.32","1.95","0.00","0.98","2.93","0.259","0.315","0.431","0.746","0.00","$0",""
"","Eloy Jimenez","LF","CHW","10.00","0.52","9.52","0.49","34.76","10.24","1.43","0.00","1.90","6.43","0.295","0.358","0.500","0.858","0.00","$9,500,000",""
"","Yu-Cheng Chang","SS","BOS","10.00","0.43","7.10","0.30","24.35","5.07","0.87","0.00","0.58","2.17","0.208","0.290","0.315","0.605","0.00","$850,000",""
"","Sergio Alcantara","3B","ARI","10.00","0.57","6.13","0.35","22.04","4.84","0.86","0.11","0.65","3.12","0.220","0.261","0.356","0.617","0.00","$0",""
"","Ramon Laureano","RF","OAK","10.00","0.58","9.79","0.57","36.81","7.77","1.91","0.00","1.38","3.62","0.211","0.287","0.376","0.663","0.00","$3,550,000",""
"","Victor Reyes","RF","DET","10.00","0.57","8.59","0.49","34.24","8.70","2.07","0.33","0.33","3.70","0.254","0.289","0.362","0.651","0.00","$0",""
"","Ji-Hwan Bae","SS","PIT","10.00","0.06","9.00","0.06","33.00","11.00","3.00","0.00","0.00","6.00","0.333","0.405","0.424","0.830","0.00","$0",""
"","Brandon Dixon","1B","SD","10.00","0.03","8.00","0.02","28.00","6.00","2.00","0.00","0.00","2.00","0.214","0.214","0.286","0.500","0.00","$0",""
"","Joey Bart","C","SF","10.00","0.60","8.56","0.51","26.91","5.77","0.62","0.00","1.13","2.58","0.215","0.296","0.364","0.660","0.00","$0",""
"","Nick Madrigal","2B","CHC","10.00","0.36","8.98","0.33","35.42","8.81","1.19","0.00","0.00","1.19","0.249","0.305","0.282","0.588","0.00","$1,225,000",""
"","Jarred Kelenic","LF","SEA","10.00","0.33","8.15","0.27","30.19","4.26","0.93","0.19","1.30","3.15","0.141","0.221","0.313","0.534","0.00","$0",""
"","Jordan Groshans","SS","MIA","10.00","0.10","10.00","0.10","35.88","9.41","0.00","0.00","0.59","1.18","0.262","0.308","0.311","0.619","0.00","$0",""
"","Trevor Larnach","DH","MIN","10.00","0.31","8.43","0.27","31.37","7.25","2.55","0.00","0.98","3.53","0.231","0.306","0.406","0.712","0.00","$0",""
"","Triston Casas","3B","BOS","10.00","0.17","8.15","0.14","28.15","5.56","0.37","0.00","1.85","4.44","0.197","0.358","0.408","0.766","0.00","$0",""
"","Ryan Jeffers","C","MIN","10.00","0.41","9.25","0.38","31.64","6.57","1.49","0.15","1.04","4.03","0.208","0.285","0.363","0.648","0.00","$0",""
"","Kody Clemens","2B","DET","10.00","0.35","5.44","0.19","20.53","2.98","0.70","0.00","0.88","2.98","0.145","0.197","0.308","0.505","0.00","$0",""
"","Ford Proctor","SS","SF","10.00","0.04","8.57","0.04","25.71","2.86","0.00","0.00","1.43","8.57","0.111","0.182","0.278","0.460","0.00","$0",""
"","Terrin Vavra","SS","BAL","10.00","0.25","6.75","0.17","22.25","5.75","0.50","0.25","0.25","3.00","0.258","0.340","0.337","0.677","0.00","$0",""
"","Mike Siani","OF","CIN","10.00","0.06","7.78","0.04","26.67","4.44","0.00","0.00","0.00","0.00","0.167","0.167","0.167","0.333","0.00","$0",""
"","Nick Fortes","C","MIA","10.00","0.44","8.19","0.36","30.14","6.94","0.83","0.14","1.25","3.33","0.230","0.304","0.392","0.696","0.00","$0",""
"","Nathan Eaton","C","KC","10.00","0.27","7.50","0.20","24.09","6.36","0.91","0.68","0.23","2.73","0.264","0.331","0.387","0.717","0.00","$0",""
"","Logan O'Hoppe","C","LAA","10.00","0.03","8.00","0.02","28.00","8.00","0.00","0.00","0.00","4.00","0.286","0.375","0.286","0.661","0.00","$0",""
"","David Fletcher","SS","LAA","10.00","0.38","8.85","0.33","35.41","9.02","1.48","0.16","0.33","2.79","0.255","0.288","0.333","0.621","0.00","$6,000,000",""
"","Vinny Capra","SS","TOR","10.00","0.05","2.50","0.01","6.25","1.25","0.00","0.00","0.00","0.00","0.200","0.429","0.200","0.629","0.00","$0",""
"","David Hensley","SS","HOU","10.00","0.10","4.38","0.04","18.13","6.25","1.25","0.63","0.63","3.13","0.345","0.441","0.586","1.027","0.00","$0",""
"","Romy Gonzalez","2B","CHW","10.00","0.20","8.75","0.17","32.81","7.81","1.25","0.31","0.63","3.44","0.238","0.257","0.352","0.609","0.00","$0",""
"","Jonah Bride","3B","OAK","10.00","0.36","7.93","0.28","27.93","5.69","0.69","0.00","0.17","1.03","0.204","0.301","0.247","0.548","0.00","$0",""
"","David Villar","3B","SF","10.00","0.32","9.04","0.29","30.00","6.92","1.15","0.19","1.73","4.62","0.231","0.332","0.455","0.787","0.00","$0",""
"","Francisco Alvarez","C","NYM","10.00","0.03","4.00","0.01","24.00","4.00","2.00","0.00","2.00","2.00","0.167","0.286","0.500","0.786","0.00","$0",""
"","Ryan O'Hearn","1B","KC","10.00","0.41","4.18","0.17","20.00","4.78","0.90","0.15","0.15","2.39","0.239","0.290","0.321","0.611","0.00","$0",""
"","Jake Hager","OF","ARI","10.00","0.17","6.07","0.10","17.86","4.29","0.71","0.00","0.00","1.07","0.240","0.345","0.280","0.625","0.00","$0",""
"","LaMonte Wade Jr.","LF","SF","10.00","0.48","8.05","0.38","28.18","5.84","0.91","0.13","1.04","3.38","0.207","0.305","0.359","0.665","0.00","$1,375,000",""
"","Edward Olivares","OF","KC","10.00","0.33","7.74","0.25","30.38","8.68","1.51","0.00","0.75","2.83","0.286","0.333","0.410","0.743","0.00","$0",""
"","Garrett Stubbs","C","PHI","10.00","0.31","6.40","0.20","21.20","5.60","0.80","0.20","1.00","3.20","0.264","0.350","0.462","0.812","0.00","$0",""
"","Seby Zavala","C","CHW","10.00","0.38","8.03","0.30","29.18","7.87","2.30","0.00","0.33","3.44","0.270","0.347","0.382","0.729","0.00","$0",""
"","Anthony Bemboom","C","BAL","10.00","0.14","6.82","0.09","23.64","2.73","0.91","0.00","0.45","0.45","0.115","0.207","0.212","0.418","0.00","$0",""
"","Ben DeLuzio","CF","STL","10.00","0.14","1.82","0.02","9.09","1.36","0.45","0.00","0.00","0.00","0.150","0.292","0.200","0.492","0.00","$0",""
"","Chadwick Tromp","C","ATL","10.00","0.01","10.00","0.01","40.00","30.00","20.00","0.00","0.00","30.00","0.750","0.750","1.250","2.000","0.00","$0",""
"","Kyle Garlick","RF","MIN","10.00","0.41","5.61","0.23","22.73","5.30","0.45","0.00","1.36","2.73","0.233","0.284","0.433","0.717","0.00","$0",""
"","Mark Payton","LF","CHW","10.00","0.05","7.50","0.04","26.25","3.75","0.00","0.00","0.00","1.25","0.143","0.280","0.143","0.423","0.00","$0",""
"","Jason Vosler","3B","SF","10.00","0.22","8.06","0.18","27.22","7.22","1.67","0.28","1.11","3.33","0.265","0.342","0.469","0.812","0.00","$0",""
"","Cristian Pache","CF","OAK","10.00","0.56","7.80","0.44","26.48","4.51","0.66","0.22","0.33","1.98","0.170","0.222","0.249","0.471","0.00","$0",""
"","Jazz Chisholm","2B","MIA","10.00","0.37","9.33","0.35","35.50","9.00","1.67","0.67","2.33","7.50","0.254","0.325","0.535","0.860","0.00","$0",""
"","Oneil Cruz","SS","PIT","10.00","0.54","9.77","0.52","38.05","8.85","1.49","0.46","1.95","6.21","0.233","0.294","0.450","0.744","0.00","$0",""
"","Vidal Brujan","2B","TB","10.00","0.32","7.69","0.25","28.27","4.62","0.96","0.00","0.58","3.08","0.163","0.228","0.259","0.487","0.00","$0",""
"","J.J. Bleday","OF","MIA","10.00","0.40","8.62","0.35","31.38","5.23","1.54","0.31","0.77","2.46","0.167","0.277","0.309","0.586","0.00","$0",""
"","Riley Greene","CF","DET","10.00","0.57","10.00","0.57","40.43","10.22","1.94","0.43","0.54","4.52","0.253","0.321","0.362","0.682","0.00","$0",""
"","CJ Abrams","SS","WSH","10.00","0.56","8.67","0.48","31.56","7.78","1.33","0.22","0.22","2.33","0.247","0.280","0.324","0.604","0.00","$0",""
"","Josh Jung","3B","TEX","10.00","0.16","10.00","0.16","37.69","7.69","1.54","0.38","1.92","5.38","0.204","0.235","0.418","0.654","0.00","$0",""
"","Shea Langeliers","C","OAK","10.00","0.25","9.50","0.23","35.50","7.75","2.50","0.25","1.50","5.50","0.218","0.261","0.430","0.691","0.00","$0",""
"","Brett Baty","3B","NYM","10.00","0.07","10.00","0.07","34.55","6.36","0.00","0.00","1.82","4.55","0.184","0.244","0.342","0.586","0.00","$0",""
"","Michael Toglia","1B","COL","10.00","0.19","9.68","0.19","35.81","7.74","2.58","0.65","0.65","3.87","0.216","0.275","0.378","0.653","0.00","$0",""
"","Matt Wallner","RF","MIN","10.00","0.11","9.44","0.10","31.67","7.22","1.67","0.00","1.11","5.56","0.228","0.323","0.386","0.709","0.00","$0",""
"","Gunnar Henderson","SS","BAL","10.00","0.21","8.82","0.19","34.12","8.82","2.06","0.29","1.18","5.29","0.259","0.349","0.440","0.788","0.00","$0",""
"","Josh Smith","3B","TEX","10.00","0.45","8.22","0.37","29.18","5.75","0.68","0.00","0.27","2.19","0.197","0.307","0.249","0.556","0.00","$0",""
"","Kyle Stowers","CF","BAL","10.00","0.21","7.06","0.15","26.76","6.76","1.18","0.29","0.88","3.24","0.253","0.306","0.418","0.724","0.00","$0",""
"","Peyton Burdick","CF","MIA","10.00","0.20","8.75","0.17","28.75","5.94","1.25","0.00","1.25","3.44","0.207","0.284","0.380","0.665","0.00","$0",""
"","Spencer Steer","SS","CIN","10.00","0.17","9.64","0.17","33.93","7.14","1.79","0.00","0.71","2.86","0.211","0.306","0.326","0.632","0.00","$0",""
"","Ryan Kreidler","SS","DET","10.00","0.16","8.46","0.14","28.08","5.00","0.38","0.00","0.38","2.31","0.178","0.244","0.233","0.477","0.00","$0",""
"","Will Brennan","CF","CLE","10.00","0.07","9.09","0.06","38.18","13.64","0.91","0.91","0.91","7.27","0.357","0.400","0.500","0.900","0.00","$0",""
"","Vinnie Pasquantino","1B","KC","10.00","0.44","10.00","0.44","35.83","10.56","1.53","0.00","1.39","3.61","0.295","0.383","0.453","0.836","0.00","$0",""
"","Vaughn Grissom","SS","ATL","10.00","0.25","9.51","0.24","34.39","10.00","1.46","0.00","1.22","4.39","0.291","0.353","0.440","0.792","0.00","$0",""
"","Michael Brosseau","3B","MIL","10.00","0.43","6.29","0.27","20.14","5.14","0.71","0.00","0.86","3.29","0.255","0.344","0.418","0.762","0.00","$1,400,000",""
"","Lewin Diaz","1B","MIA","10.00","0.36","8.28","0.30","27.59","4.66","0.69","0.00","0.86","1.90","0.169","0.224","0.288","0.512","0.00","$0",""
"","Sam Haggerty","2B","SEA","10.00","0.51","5.90","0.30","21.20","5.42","1.08","0.12","0.60","2.77","0.256","0.335","0.403","0.738","0.00","$0",""
"","Danny Mendick","2B","CHW","10.00","0.19","8.39","0.16","31.29","9.03","1.29","0.32","0.97","4.84","0.289","0.343","0.443","0.786","0.00","$1,000,000",""
"","William Contreras","C","ATL","10.00","0.60","9.18","0.55","34.43","9.59","1.44","0.10","2.06","4.64","0.278","0.354","0.506","0.860","0.00","$0",""
"","Elehuris Montero","3B","COL","10.00","0.33","8.49","0.28","33.21","7.74","2.83","0.19","1.13","3.77","0.233","0.270","0.432","0.702","0.00","$0",""
"","Vimael Machin","2B","OAK","10.00","0.45","8.49","0.38","30.55","6.71","1.64","0.00","0.14","1.78","0.220","0.300","0.287","0.587","0.00","$0",""
"","Garrett Mitchell","OF","MIL","10.00","0.17","6.79","0.12","21.79","6.79","1.07","0.00","0.71","3.21","0.312","0.373","0.459","0.832","0.00","$0",""
"","Alec Burleson","OF","STL","10.00","0.10","8.75","0.09","30.00","5.63","0.63","0.00","0.63","1.88","0.188","0.264","0.271","0.535","0.00","$0",""
"","Alan Trejo","SS","COL","10.00","0.22","8.86","0.19","33.71","9.14","1.71","0.00","1.14","4.86","0.271","0.312","0.424","0.736","0.00","$0",""
"","Jake Meyers","OF","HOU","10.00","0.32","8.46","0.27","28.85","6.54","1.15","0.38","0.19","2.88","0.227","0.269","0.313","0.582","0.00","$0",""
"","Sebastian Rivero","C","KC","10.00","0.10","4.12","0.04","15.29","2.35","0.00","0.00","0.00","0.59","0.154","0.214","0.154","0.368","0.00","$0",""
"","Rodolfo Castro","SS","PIT","10.00","0.44","9.58","0.42","35.63","8.31","1.13","0.56","1.55","3.80","0.233","0.299","0.427","0.725","0.00","$0",""
"","Gabriel Arias","SS","CLE","10.00","0.10","8.75","0.09","29.38","5.63","0.63","0.63","0.63","3.13","0.192","0.321","0.319","0.641","0.00","$0",""
"","P.J. Higgins","C","CHC","10.00","0.46","6.89","0.31","27.16","6.22","1.49","0.14","0.81","4.05","0.229","0.310","0.383","0.693","0.00","$0",""
"","Rene Pinto","C","TB","10.00","0.15","9.20","0.14","32.00","6.80","1.20","0.00","0.80","4.00","0.213","0.241","0.325","0.566","0.00","$0",""
"","T.J. Friedl","CF","CIN","10.00","0.44","8.06","0.36","31.25","7.50","1.39","0.69","1.11","3.47","0.240","0.314","0.436","0.750","0.00","$0",""
"","Jose Azocar","OF","SD","10.00","0.60","5.51","0.33","20.61","5.31","0.92","0.31","0.00","1.02","0.257","0.298","0.332","0.629","0.00","$0",""
"","Gabriel Moreno","C","TOR","10.00","0.15","7.20","0.11","27.60","8.80","0.40","0.00","0.40","2.80","0.319","0.356","0.377","0.733","0.00","$0",""
"","Otto Lopez","SS","TOR","10.00","0.05","2.50","0.01","11.25","7.50","0.00","0.00","0.00","3.75","0.667","0.700","0.667","1.367","0.00","$0",""
"","Alejo Lopez","2B","CIN","10.00","0.38","5.57","0.21","23.77","6.23","0.82","0.16","0.16","1.64","0.262","0.314","0.331","0.645","0.00","$0",""
"","Jose Barrero","SS","CIN","10.00","0.30","9.58","0.28","34.38","5.21","0.63","0.00","0.42","2.08","0.152","0.195","0.206","0.401","0.00","$0",""
"","Reiver Sanmartin","RP","CIN","10.00","0.28","0.89","0.02","0.44","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Cooper Hummel","DH","ARI","10.00","0.41","6.52","0.27","26.67","4.70","1.21","0.45","0.45","2.58","0.176","0.274","0.307","0.580","0.00","$0",""
"","Juan Yepez","DH","STL","10.00","0.47","8.55","0.40","33.29","8.42","1.71","0.00","1.58","3.95","0.253","0.296","0.447","0.742","0.00","$0",""
"","Jonathan Aranda","1B","TB","10.00","0.20","6.56","0.13","24.38","4.69","1.25","0.00","0.63","1.88","0.192","0.276","0.321","0.596","0.00","$0",""
"","Canaan Smith-Njigba","LF","PIT","10.00","0.02","6.67","0.01","16.67","3.33","3.33","0.00","0.00","0.00","0.200","0.429","0.400","0.829","0.00","$0",""
"","Diego Castillo","2B","PIT","10.00","0.59","7.40","0.44","27.29","5.63","1.35","0.00","1.15","3.02","0.206","0.251","0.382","0.633","0.00","$0",""
"","Darick Hall","1B","PHI","10.00","0.26","8.10","0.21","32.38","8.10","1.90","0.24","2.14","3.81","0.250","0.282","0.522","0.804","0.00","$0",""
"","Oswaldo Cabrera","2B","NYY","10.00","0.27","9.32","0.25","35.00","8.64","1.82","0.23","1.36","4.32","0.247","0.312","0.429","0.740","0.00","$0",""
"","Miguel Vargas","3B","LAD","10.00","0.11","6.11","0.07","26.11","4.44","0.56","0.00","0.56","4.44","0.170","0.200","0.255","0.455","0.00","$0",""
"","Michael Stefanic","2B","LAA","10.00","0.15","7.60","0.12","24.40","4.80","0.80","0.00","0.00","0.00","0.197","0.279","0.230","0.509","0.00","$0",""
"","Kerry Carpenter","LF","DET","10.00","0.19","9.03","0.17","33.23","8.39","1.29","0.32","1.94","3.23","0.252","0.310","0.485","0.795","0.00","$0",""
"","Chuckie Robinson","C","CIN","10.00","0.15","8.00","0.12","23.60","3.20","0.80","0.00","0.80","2.00","0.136","0.136","0.271","0.407","0.00","$0",""
"","Stone Garrett","OF","ARI","10.00","0.17","7.78","0.13","28.15","7.78","2.96","0.00","1.48","3.70","0.276","0.309","0.539","0.848","0.00","$0",""
"","Ezequiel Tovar","SS","COL","10.00","0.06","10.00","0.06","36.67","7.78","1.11","0.00","1.11","2.22","0.212","0.257","0.333","0.590","0.00","$0",""
"","Jordan Diaz","3B","OAK","10.00","0.09","9.33","0.09","32.67","8.67","2.00","0.00","0.00","0.67","0.265","0.294","0.327","0.621","0.00","$0",""
"","Dermis Garcia","3B","OAK","10.00","0.24","7.95","0.19","29.74","6.15","1.54","0.00","1.28","5.13","0.207","0.264","0.388","0.652","0.00","$0",""
