"Rank","Player","Pos","Team","GP","GP%","GS","GS%","AB","H","2B","3B","HR","RBI","AVG","OBP","SLG","OPS","TVS","Cash2023",""
"","Brendan Rodgers","SS","COL","10.00","0.12","5.71","0.07","30.00","2.86","1.43","0.00","0.00","2.86","0.095","0.095","0.143","0.238","0.00","$2,700,000",""
"","Andrew Benintendi","LF","BOS","10.00","0.23","8.57","0.20","27.86","2.86","0.71","0.00","0.00","0.71","0.103","0.314","0.128","0.442","0.00","$11,000,000",""
"","D.J. Stewart","RF","BAL","10.00","0.52","9.68","0.50","28.39","5.48","0.65","0.00","2.26","4.84","0.193","0.349","0.455","0.803","0.00","$0",""
"","Taylor Ward","3B","LAA","10.00","0.57","7.06","0.40","27.65","7.65","1.76","0.59","0.00","1.47","0.277","0.333","0.383","0.716","0.00","$2,750,000",""
"","Ke'Bryan Hayes","3B","PIT","10.00","0.40","10.00","0.40","35.42","13.33","2.92","0.83","2.08","4.58","0.377","0.442","0.682","1.124","0.00","$10,000,000",""
"","Ryan Mountcastle","SS","BAL","10.00","0.58","9.71","0.57","36.00","12.00","1.43","0.00","1.43","6.57","0.333","0.386","0.492","0.878","0.00","$0",""
"","Andrew Stevenson","OF","WSH","10.00","0.25","8.00","0.20","27.33","10.00","4.67","0.67","1.33","8.00","0.366","0.447","0.732","1.179","0.00","$0",""
"","Jahmai Jones","OF","LAA","10.00","0.05","6.67","0.03","23.33","10.00","0.00","0.00","0.00","3.33","0.429","0.429","0.429","0.857","0.00","$0",""
"","Derek Hill","OF","DET","10.00","0.26","0.67","0.02","7.33","0.67","0.00","0.00","0.00","0.00","0.091","0.167","0.091","0.258","0.00","$0",""
"","Braden Bishop","CF","SEA","10.00","0.20","7.50","0.15","25.00","4.17","1.67","0.00","0.00","3.33","0.167","0.242","0.233","0.476","0.00","$0",""
"","Willie Calhoun","LF","TEX","10.00","0.48","8.62","0.42","34.48","6.55","0.69","0.34","0.34","4.48","0.190","0.232","0.260","0.491","0.00","$0",""
"","Harold Ramirez","RF","MIA","10.00","0.05","10.00","0.05","33.33","6.67","0.00","0.00","0.00","3.33","0.200","0.273","0.200","0.473","0.00","$2,200,000",""
"","Bubba Starling","CF","KC","10.00","0.58","4.57","0.27","16.86","2.86","0.29","0.00","0.29","1.43","0.170","0.219","0.237","0.456","0.00","$0",""
"","Joey Rickard","LF","SF","10.00","0.07","7.50","0.05","12.50","0.00","0.00","0.00","0.00","0.00","0.000","0.167","0.000","0.167","0.00","$0",""
"","Luis Torrens","C","SEA","10.00","0.42","8.40","0.35","28.00","7.20","2.00","0.00","0.40","2.40","0.257","0.325","0.371","0.696","0.00","$0",""
"","Jorge Mateo","SS","SD","10.00","0.37","2.73","0.10","11.82","1.82","1.36","0.00","0.00","0.91","0.154","0.185","0.269","0.454","0.00","$2,000,000",""
"","Aaron Judge","RF","NYY","10.00","0.47","9.29","0.43","36.07","9.29","1.07","0.00","3.21","7.86","0.257","0.336","0.554","0.891","0.00","$40,000,000",""
"","Daniel Robertson","SS","SF","10.00","0.22","3.85","0.08","16.15","5.38","0.00","0.00","0.00","1.54","0.333","0.417","0.333","0.750","0.00","$0",""
"","Guillermo Heredia","CF","NYM","10.00","0.25","6.67","0.17","22.00","4.67","0.00","0.00","1.33","3.33","0.212","0.278","0.394","0.672","0.00","$0",""
"","Joseph Odom","C","SEA","10.00","0.30","8.33","0.25","21.67","2.78","0.00","0.00","0.00","1.11","0.128","0.209","0.128","0.338","0.00","$0",""
"","Nick Senzel","3B","CIN","10.00","0.40","8.33","0.33","29.17","5.42","2.50","0.00","0.83","3.33","0.186","0.247","0.357","0.604","0.00","$1,950,000",""
"","Abraham Toro","3B","HOU","10.00","0.55","5.76","0.32","26.36","3.94","0.61","0.00","0.91","2.73","0.149","0.237","0.276","0.513","0.00","$1,250,000",""
"","Bo Bichette","SS","TOR","10.00","0.50","9.67","0.48","41.00","12.33","3.00","0.33","1.67","7.67","0.301","0.328","0.512","0.840","0.00","$6,100,000",""
"","Yordan Alvarez","DH","HOU","10.00","0.03","10.00","0.03","40.00","10.00","0.00","0.00","5.00","20.00","0.250","0.333","0.625","0.958","0.00","$12,000,000",""
"","Gavin Lux","2B","LAD","10.00","0.32","8.42","0.27","33.16","5.79","1.05","0.00","1.58","4.21","0.175","0.246","0.349","0.596","0.00","$0",""
"","Carter Kieboom","3B","WSH","10.00","0.55","9.39","0.52","30.00","6.06","0.30","0.00","0.00","2.73","0.202","0.344","0.212","0.556","0.00","$0",""
"","Austin Hays","CF","BAL","10.00","0.55","9.39","0.52","36.97","10.30","0.61","0.00","1.21","2.73","0.279","0.328","0.393","0.722","0.00","$3,200,000",""
"","Jake Noll","2B","WSH","10.00","0.12","4.29","0.05","24.29","8.57","1.43","0.00","0.00","0.00","0.353","0.353","0.412","0.765","0.00","$0",""
"","Sam Huff","C","TEX","10.00","0.17","9.00","0.15","31.00","11.00","3.00","0.00","3.00","4.00","0.355","0.394","0.742","1.136","0.00","$0",""
"","Daz Cameron","OF","DET","10.00","0.29","9.41","0.28","33.53","6.47","1.18","0.59","0.00","1.76","0.193","0.220","0.263","0.483","0.00","$0",""
"","Bobby Dalbec","3B","BOS","10.00","0.38","10.00","0.38","34.78","9.13","1.30","0.00","3.48","6.96","0.263","0.359","0.600","0.959","0.00","$0",""
"","Eli White","SS","TEX","10.00","0.32","7.89","0.25","25.26","4.74","1.05","0.00","0.00","1.58","0.188","0.231","0.229","0.460","0.00","$0",""
"","David Dahl","CF","COL","10.00","0.40","9.58","0.38","38.75","7.08","0.83","0.83","0.00","3.75","0.183","0.222","0.247","0.470","0.00","$0",""
"","Chad Pinder","LF","OAK","10.00","0.40","5.00","0.20","23.33","5.42","1.25","0.00","0.83","3.33","0.232","0.295","0.393","0.688","0.00","$0",""
"","Jacoby Jones","CF","DET","10.00","0.52","9.33","0.48","32.33","8.67","3.00","0.00","1.67","4.67","0.268","0.333","0.515","0.849","0.00","$0",""
"","Yadiel Hernandez","OF","WSH","10.00","0.20","5.83","0.12","21.67","4.17","2.50","0.00","0.83","5.00","0.192","0.214","0.423","0.637","0.00","$0",""
"","Jose Marmolejos","1B","SEA","10.00","0.58","8.57","0.50","30.57","6.29","1.14","0.00","1.71","5.14","0.206","0.261","0.411","0.672","0.00","$0",""
"","Aristides Aquino","RF","CIN","10.00","0.38","6.09","0.23","20.43","3.48","0.43","0.00","0.87","3.48","0.170","0.304","0.319","0.623","0.00","$0",""
"","Anthony Alford","OF","PIT","10.00","0.30","5.56","0.17","15.56","3.33","0.00","0.56","1.11","3.89","0.214","0.241","0.500","0.741","0.00","$0",""
"","Kyle Farmer","C","CIN","10.00","0.53","5.94","0.32","20.00","5.31","0.94","0.00","0.00","1.25","0.266","0.329","0.313","0.641","0.00","$5,585,000",""
"","Ildemaro Vargas","2B","CHC","10.00","0.40","5.00","0.20","21.25","4.17","0.42","0.42","0.42","1.25","0.196","0.222","0.314","0.536","0.00","$975,000",""
"","Franchy Cordero","CF","KC","10.00","0.27","5.63","0.15","23.75","5.00","1.88","0.00","1.25","4.38","0.211","0.286","0.447","0.733","0.00","$0",""
"","Magneuris Sierra","CF","MIA","10.00","0.32","6.84","0.22","23.16","5.79","1.58","0.53","0.00","3.68","0.250","0.333","0.364","0.697","0.00","$0",""
"","Cam Gallagher","C","KC","10.00","0.42","7.60","0.32","21.20","6.00","2.00","0.00","0.40","1.20","0.283","0.356","0.434","0.790","0.00","$0",""
"","Mitch Garver","C","MIN","10.00","0.38","8.26","0.32","31.30","5.22","0.43","0.00","0.87","2.17","0.167","0.247","0.264","0.511","0.00","$3,900,000",""
"","Andrew Knapp","C","PHI","10.00","0.55","6.97","0.38","21.82","6.06","1.21","0.30","0.61","4.55","0.278","0.405","0.444","0.849","0.00","$0",""
"","Yairo Munoz","SS","BOS","10.00","0.20","10.00","0.20","37.50","12.50","4.17","0.00","0.83","3.33","0.333","0.333","0.511","0.844","0.00","$0",""
"","Franklin Barreto","SS","LAA","10.00","0.35","2.86","0.10","12.86","0.95","0.00","0.00","0.00","0.95","0.074","0.107","0.074","0.181","0.00","$0",""
"","Ryan Cordell","LF","NYM","10.00","0.08","4.00","0.03","16.00","2.00","0.00","0.00","0.00","0.00","0.125","0.125","0.125","0.250","0.00","$0",""
"","Ronald Guzman","1B","TEX","10.00","0.43","8.85","0.38","30.00","7.31","0.38","0.38","1.54","3.46","0.244","0.314","0.436","0.750","0.00","$0",""
"","Tomas Nido","C","NYM","10.00","0.12","10.00","0.12","34.29","10.00","1.43","0.00","2.86","8.57","0.292","0.346","0.583","0.929","0.00","$1,600,000",""
"","J.T. Riddle","SS","PIT","10.00","0.38","8.26","0.32","29.13","4.35","0.87","0.00","0.43","0.43","0.149","0.174","0.224","0.398","0.00","$0",""
"","Josh VanMeter","2B","ARI","10.00","0.43","6.92","0.30","26.92","3.46","1.15","0.00","0.77","2.31","0.129","0.228","0.257","0.485","0.00","$0",""
"","Rowdy Tellez","1B","TOR","10.00","0.58","8.29","0.48","32.29","9.14","1.43","0.00","2.29","6.57","0.283","0.347","0.540","0.886","0.00","$4,950,000",""
"","Leodys Taveras","OF","TEX","10.00","0.55","9.70","0.53","36.06","8.18","1.82","0.30","1.21","1.82","0.227","0.308","0.395","0.703","0.00","$0",""
"","Ozzie Albies","2B","ATL","10.00","0.48","9.66","0.47","40.69","11.03","1.72","0.00","2.07","6.55","0.271","0.307","0.466","0.773","0.00","$7,000,000",""
"","Luis Alexander Basabe","OF","SF","10.00","0.15","4.44","0.07","15.56","2.22","0.00","0.00","0.00","1.11","0.143","0.333","0.143","0.476","0.00","$0",""
"","Derek Fisher","RF","TOR","10.00","0.27","6.88","0.18","19.38","4.38","1.25","0.63","0.63","4.38","0.226","0.359","0.452","0.811","0.00","$0",""
"","Kyle Higashioka","C","NYY","10.00","0.27","8.13","0.22","30.00","7.50","0.63","0.00","2.50","6.25","0.250","0.250","0.521","0.771","0.00","$1,462,500",""
"","Jose Osuna","1B","PIT","10.00","0.43","8.46","0.37","30.00","6.15","1.15","0.00","1.54","4.23","0.205","0.244","0.397","0.641","0.00","$0",""
"","Yandy Diaz","3B","TB","10.00","0.57","8.82","0.50","33.53","10.29","0.88","0.00","0.59","3.24","0.307","0.428","0.386","0.814","0.00","$6,000,000",""
"","Christian Arroyo","SS","BOS","10.00","0.25","9.33","0.23","33.33","8.00","0.67","0.00","2.00","5.33","0.240","0.296","0.440","0.736","0.00","$2,000,000",""
"","Austin Slater","LF","SF","10.00","0.52","7.42","0.38","27.42","7.74","0.65","0.32","1.61","2.26","0.282","0.408","0.506","0.914","0.00","$3,200,000",""
"","Pavin Smith","1B","ARI","10.00","0.20","9.17","0.18","30.83","8.33","0.00","0.83","0.83","3.33","0.270","0.341","0.405","0.746","0.00","$0",""
"","Brent Rooker","OF","MIN","10.00","0.12","10.00","0.12","27.14","8.57","2.86","0.00","1.43","7.14","0.316","0.381","0.579","0.960","0.00","$0",""
"","Luis Campusano","C","SD","10.00","0.02","10.00","0.02","30.00","10.00","0.00","0.00","10.00","10.00","0.333","0.500","1.333","1.833","0.00","$0",""
"","Jared Oliva","CF","PIT","10.00","0.10","6.67","0.07","26.67","5.00","0.00","0.00","0.00","0.00","0.188","0.188","0.188","0.375","0.00","$0",""
"","Tzu-Wei Lin","SS","BOS","10.00","0.43","5.00","0.22","20.00","3.08","0.38","0.00","0.00","1.15","0.154","0.182","0.173","0.355","0.00","$0",""
"","Garrett Cooper","1B","MIA","10.00","0.57","9.71","0.55","35.29","10.00","2.35","0.00","1.76","5.88","0.283","0.353","0.500","0.853","0.00","$4,200,000",""
"","Chad Wallach","C","MIA","10.00","0.25","8.67","0.22","29.33","6.67","2.00","0.00","0.67","4.00","0.227","0.277","0.364","0.640","0.00","$0",""
"","Phillip Evans","3B","PIT","10.00","0.18","10.00","0.18","35.45","12.73","1.82","0.00","0.91","8.18","0.359","0.444","0.487","0.932","0.00","$0",""
"","Tim Locastro","CF","ARI","10.00","0.55","4.85","0.27","20.91","6.06","1.21","0.30","0.61","2.12","0.290","0.395","0.464","0.859","0.00","$0",""
"","Eric Haase","C","DET","10.00","0.12","7.14","0.09","24.29","4.29","0.00","0.00","0.00","2.86","0.177","0.211","0.176","0.387","0.00","$0",""
"","Jose Trevino","C","TEX","10.00","0.40","8.33","0.33","31.67","7.92","3.33","0.00","0.83","3.75","0.250","0.281","0.434","0.715","0.00","$2,360,000",""
"","Shed Long","2B","SEA","10.00","0.57","9.12","0.52","34.41","5.88","1.47","0.00","0.88","2.65","0.171","0.242","0.291","0.533","0.00","$0",""
"","Jacob Nottingham","C","MIL","10.00","0.33","8.00","0.27","24.00","4.50","0.50","0.00","2.00","6.50","0.188","0.278","0.458","0.736","0.00","$0",""
"","Luis Guillorme","SS","NYM","10.00","0.50","5.00","0.25","19.00","6.33","2.00","0.00","0.00","3.00","0.333","0.427","0.439","0.865","0.00","$1,600,000",""
"","Sergio Alcantara","2B","DET","10.00","0.17","7.00","0.12","21.00","3.00","0.00","1.00","1.00","1.00","0.143","0.217","0.381","0.598","0.00","$0",""
"","Brandon Dixon","1B","DET","10.00","0.09","6.00","0.05","26.00","2.00","2.00","0.00","0.00","4.00","0.077","0.143","0.154","0.297","0.00","$0",""
"","Joey Bart","C","SF","10.00","0.55","8.48","0.47","31.21","7.27","1.52","0.61","0.00","2.12","0.233","0.288","0.320","0.609","0.00","$0",""
"","Nick Madrigal","SS","CHW","10.00","0.48","10.00","0.48","35.52","12.07","1.03","0.00","0.00","3.79","0.340","0.376","0.369","0.745","0.00","$1,225,000",""
"","Ryan Jeffers","C","MIN","10.00","0.43","7.31","0.32","21.15","5.77","0.00","0.00","1.15","2.69","0.273","0.355","0.436","0.791","0.00","$0",""
"","Nate Orf","2B","OAK","10.00","0.10","1.67","0.02","11.67","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Steven Duggar","CF","SF","10.00","0.35","4.76","0.17","16.19","2.86","0.95","0.00","0.00","1.43","0.177","0.222","0.235","0.458","0.00","$0",""
"","Austin Dean","LF","STL","10.00","0.05","6.67","0.03","13.33","3.33","3.33","0.00","0.00","0.00","0.250","0.571","0.500","1.071","0.00","$0",""
"","Sherten Apostel","3B","TEX","10.00","0.12","8.57","0.10","28.57","2.86","1.43","0.00","0.00","0.00","0.100","0.143","0.150","0.293","0.00","$0",""
"","Joe Hudson","C","SEA","10.00","0.15","6.67","0.10","18.89","3.33","0.00","0.00","0.00","0.00","0.177","0.263","0.176","0.440","0.00","$0",""
"","Jonathan Davis","CF","TOR","10.00","0.22","6.92","0.15","20.77","5.38","1.54","0.00","0.77","4.62","0.259","0.364","0.444","0.808","0.00","$0",""
"","Myles Straw","CF","HOU","10.00","0.55","5.76","0.32","24.85","5.15","1.21","0.00","0.00","2.42","0.207","0.244","0.256","0.500","0.00","$2,500,000",""
"","Harold Castro","3B","DET","10.00","0.38","5.45","0.21","22.27","7.73","1.82","0.00","0.00","1.36","0.347","0.407","0.429","0.836","0.00","$0",""
"","Tyrone Taylor","CF","MIL","10.00","0.37","3.64","0.13","17.27","4.09","1.82","0.00","0.91","2.73","0.237","0.293","0.500","0.793","0.00","$0",""
"","Edwin Rios","1B","LAD","10.00","0.53","5.94","0.32","23.75","5.94","1.88","0.00","2.50","5.31","0.250","0.301","0.645","0.946","0.00","$1,000,000",""
"","Luis Rengifo","SS","LAA","10.00","0.55","8.18","0.45","27.27","4.24","0.30","0.00","0.30","0.91","0.156","0.269","0.200","0.469","0.00","$2,300,000",""
"","Edward Olivares","OF","KC","10.00","0.52","7.74","0.40","30.97","7.42","0.65","0.32","0.97","3.23","0.240","0.267","0.375","0.642","0.00","$0",""
"","Ramon Urias","2B","BAL","10.00","0.13","4.67","0.06","20.00","6.67","1.33","0.00","0.67","2.00","0.333","0.394","0.500","0.894","0.00","$0",""
"","Isan Diaz","2B","MIA","10.00","0.12","8.57","0.10","31.43","5.71","0.00","0.00","0.00","1.43","0.182","0.182","0.182","0.364","0.00","$0",""
"","Luis Arraez","2B","MIN","10.00","0.53","9.69","0.52","35.00","11.25","2.81","0.00","0.00","4.06","0.321","0.364","0.402","0.765","0.00","$6,100,000",""
"","Jason Martin","OF","PIT","10.00","0.12","4.29","0.05","12.86","0.00","0.00","0.00","0.00","0.00","0.000","0.182","0.000","0.182","0.00","$0",""
"","Josh Fuentes","1B","COL","10.00","0.50","8.00","0.40","32.67","10.00","2.33","0.00","0.67","5.67","0.306","0.320","0.439","0.759","0.00","$0",""
"","Anthony Bemboom","C","LAA","10.00","0.35","7.14","0.25","22.86","4.76","0.48","0.00","1.43","2.38","0.208","0.328","0.417","0.744","0.00","$0",""
"","Wyatt Mathisen","3B","ARI","10.00","0.15","8.89","0.13","30.00","6.67","0.00","0.00","2.22","5.56","0.222","0.364","0.444","0.808","0.00","$0",""
"","Chadwick Tromp","C","SF","10.00","0.40","8.33","0.33","25.42","5.42","0.42","0.00","1.67","4.17","0.213","0.219","0.426","0.645","0.00","$0",""
"","Jack Mayfield","2B","HOU","10.00","0.35","6.19","0.22","20.00","3.81","0.48","0.00","0.00","1.43","0.191","0.239","0.214","0.453","0.00","$0",""
"","Kyle Garlick","RF","PHI","10.00","0.20","6.67","0.13","18.33","2.50","0.83","0.00","0.00","2.50","0.136","0.174","0.182","0.356","0.00","$0",""
"","Jazz Chisholm","SS","MIA","10.00","0.35","8.10","0.28","26.67","4.29","0.48","0.48","0.95","2.86","0.161","0.242","0.321","0.563","0.00","$0",""
"","Isaac Paredes","INF","DET","10.00","0.59","8.82","0.52","29.41","6.47","1.18","0.00","0.29","1.76","0.220","0.278","0.290","0.568","0.00","$0",""
"","Jared Walsh","1B","LAA","10.00","0.53","7.50","0.40","30.94","9.06","1.25","0.63","2.81","8.13","0.293","0.324","0.646","0.971","0.00","$2,650,000",""
"","Josh Rojas","2B","ARI","10.00","0.28","9.41","0.27","35.88","6.47","0.00","0.00","0.00","1.18","0.180","0.257","0.180","0.437","0.00","$2,575,000",""
"","Randy Arozarena","OF","TB","10.00","0.38","7.39","0.28","27.83","7.83","0.87","0.00","3.04","4.78","0.281","0.382","0.641","1.022","0.00","$4,150,000",""
"","Sam Haggerty","2B","SEA","10.00","0.22","10.00","0.22","38.46","10.00","3.08","0.00","0.77","4.62","0.260","0.315","0.400","0.715","0.00","$0",""
"","Jonah Heim","C","OAK","10.00","0.22","9.23","0.20","29.23","6.15","0.00","0.00","0.00","3.85","0.211","0.268","0.211","0.479","0.00","$0",""
"","Nick Heath","OF","KC","10.00","0.25","2.67","0.07","8.67","1.33","0.67","0.00","0.00","2.00","0.154","0.313","0.231","0.543","0.00","$0",""
"","Vimael Machin","2B","OAK","10.00","0.40","7.50","0.30","26.25","5.42","0.83","0.00","0.00","0.00","0.206","0.296","0.238","0.534","0.00","$0",""
"","Jonathan Arauz","SS","BOS","10.00","0.42","6.80","0.28","28.80","7.20","0.80","0.00","0.40","3.60","0.250","0.325","0.319","0.644","0.00","$0",""
"","Alejandro Kirk","C","TOR","10.00","0.15","7.78","0.12","26.67","10.00","2.22","0.00","1.11","3.33","0.375","0.400","0.583","0.983","0.00","$0",""
"","Rafael Marchan","C","PHI","10.00","0.05","10.00","0.05","26.67","13.33","0.00","0.00","3.33","10.00","0.500","0.556","0.875","1.431","0.00","$0",""
"","Anderson Tejeda","SS","TEX","10.00","0.38","9.13","0.35","32.61","8.26","1.74","0.43","1.30","3.48","0.253","0.273","0.453","0.726","0.00","$0",""
