"Rank","Player","Pos","Team","GP","GP%","GS","GS%","AB","H","2B","3B","HR","RBI","AVG","OBP","SLG","OPS","TVS","Cash2023",""
"","Tyler Wade","2B","NYY","10.00","0.64","3.40","0.22","12.33","3.30","0.49","0.10","0.00","0.49","0.268","0.354","0.323","0.677","2.12","$0",""
"","Asdrubal Cabrera","2B","CIN","10.00","0.68","6.55","0.44","28.09","6.45","2.00","0.00","0.64","3.82","0.230","0.313","0.369","0.681","2.12","$0",""
"","Dylan Moore","2B","SEA","10.00","0.78","8.02","0.62","26.35","4.76","0.87","0.16","0.95","3.41","0.181","0.276","0.334","0.610","2.10","$2,250,000",""
"","Jed Lowrie","2B","OAK","10.00","0.86","8.49","0.73","32.88","8.06","2.01","0.00","1.01","4.96","0.245","0.318","0.398","0.717","2.09","$0",""
"","Heath Hembree","RP","NYM","10.00","0.37","0.00","0.00","0.17","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","2.08","$0",""
"","Kyle Seager","3B","SEA","10.00","0.98","9.87","0.97","37.92","8.05","1.82","0.06","2.20","6.35","0.212","0.285","0.438","0.723","2.06","$0",""
"","Jesus Luzardo","SP","MIA","10.00","0.15","7.20","0.11","6.00","0.00","0.00","0.00","0.00","0.00","0.000","0.211","0.000","0.211","2.04","$2,450,000",""
"","Daniel Bard","RP/CL","COL","10.00","0.42","0.00","0.00","0.15","0.15","0.00","0.00","0.00","0.00","1.000","1.000","1.000","2.000","2.01","$9,500,000",""
"","Austin Voth","RP","WSH","10.00","0.30","0.20","0.01","0.41","0.20","0.00","0.00","0.00","0.00","0.500","0.667","0.500","1.167","2.00","$1,850,000",""
"","Ben Gamel","CF","PIT","10.00","0.75","7.21","0.54","27.87","6.89","1.48","0.25","0.66","2.13","0.247","0.347","0.388","0.735","1.97","$0",""
"","Ross Detwiler","RP","SD","10.00","0.33","0.94","0.03","0.57","0.19","0.00","0.00","0.00","0.00","0.333","0.333","0.333","0.667","1.96","$0",""
"","Pavin Smith","RF","ARI","10.00","0.90","8.48","0.76","34.34","9.17","1.86","0.28","0.76","3.38","0.267","0.328","0.404","0.732","1.93","$0",""
"","Giovanny Urshela","3B","NYY","10.00","0.72","9.40","0.67","36.21","9.66","1.55","0.17","1.21","4.22","0.267","0.301","0.419","0.720","1.92","$8,400,000",""
"","Matt Beaty","3B","LAD","10.00","0.74","3.75","0.28","17.00","4.58","0.33","0.08","0.58","3.33","0.270","0.363","0.402","0.765","1.92","$0",""
"","Dylan Bundy","SP","LAA","10.00","0.15","7.92","0.12","1.67","0.42","0.00","0.00","0.00","0.00","0.250","0.250","0.250","0.500","1.92","$0",""
"","Brett Gardner","LF","NYY","10.00","0.86","8.07","0.70","27.64","6.14","1.14","0.29","0.71","2.79","0.222","0.327","0.362","0.689","1.89","$0",""
"","Garrett Cleavinger","SP","LAD","10.00","0.14","0.45","0.01","0.91","0.45","0.45","0.00","0.00","0.00","0.500","0.500","1.000","1.500","1.86","$0",""
"","Michael Conforto","RF","NYM","10.00","0.77","9.04","0.70","32.48","7.52","1.60","0.00","1.12","4.40","0.232","0.345","0.384","0.729","1.85","$18,000,000",""
"","Yadiel Hernandez","OF","WSH","10.00","0.69","5.00","0.35","23.57","6.43","0.71","0.09","0.80","2.86","0.273","0.329","0.413","0.742","1.84","$0",""
"","Garrett Hampson","2B","COL","10.00","0.91","7.28","0.66","30.82","7.21","1.43","0.41","0.75","2.24","0.234","0.289","0.380","0.669","1.83","$0",""
"","Nolan Arenado","3B","STL","10.00","0.97","10.00","0.97","37.77","9.62","2.17","0.19","2.17","6.69","0.255","0.312","0.494","0.807","1.80","$13,000,000",""
"","Philip Gosselin","2B","LAA","10.00","0.64","8.46","0.54","33.17","8.65","1.35","0.00","0.67","4.52","0.261","0.314","0.362","0.676","1.80","$0",""
"","J.A. Happ","SP","STL","10.00","0.19","10.00","0.19","4.67","0.00","0.00","0.00","0.00","0.00","0.000","0.067","0.000","0.067","1.77","$0",""
"","Alex Dickerson","LF","SF","10.00","0.69","6.58","0.45","25.50","5.95","0.90","0.18","1.17","3.42","0.233","0.305","0.420","0.725","1.72","$0",""
"","David Peralta","LF","ARI","10.00","0.93","8.27","0.77","32.47","8.47","2.07","0.53","0.53","4.20","0.261","0.327","0.407","0.734","1.67","$6,500,000",""
"","Dallas Keuchel","SP","CHW","10.00","0.20","9.38","0.19","0.63","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","1.65","$0",""
"","Yadier Molina","C","STL","10.00","0.75","9.75","0.73","36.36","9.17","1.65","0.00","0.91","5.45","0.252","0.297","0.373","0.669","1.65","$0",""
"","Rowdy Tellez","1B","MIL","10.00","0.65","7.17","0.47","28.02","6.79","1.32","0.19","1.04","3.40","0.242","0.305","0.414","0.719","1.61","$4,950,000",""
"","Wil Myers","LF","SD","10.00","0.90","8.15","0.73","30.27","7.74","1.64","0.14","1.16","4.32","0.256","0.334","0.434","0.768","1.54","$6,000,000",""
"","Albert Pujols","DH","LAD","10.00","0.67","5.41","0.36","25.23","5.96","0.28","0.00","1.56","4.59","0.236","0.284","0.433","0.717","1.51","$0",""
"","D.J. LeMahieu","3B","NYY","10.00","0.93","9.80","0.91","39.80","10.67","1.60","0.07","0.67","3.80","0.268","0.349","0.362","0.711","1.49","$15,000,000",""
"","Joc Pederson","LF","ATL","10.00","0.85","7.96","0.68","31.31","7.52","1.46","0.22","1.31","4.45","0.240","0.312","0.427","0.738","1.49","$19,650,000",""
"","Zach Davies","SP","CHC","10.00","0.20","9.70","0.20","10.30","1.82","0.00","0.00","0.00","0.61","0.177","0.177","0.176","0.353","1.45","$4,700,000",""
"","Jorge Soler","DH","ATL","10.00","0.93","9.53","0.89","34.40","7.67","1.80","0.00","1.80","4.67","0.223","0.317","0.432","0.749","1.40","$15,000,000",""
"","Tucker Barnhart","C","CIN","10.00","0.72","8.36","0.60","30.00","7.41","1.81","0.00","0.60","4.14","0.247","0.317","0.368","0.685","1.39","$3,250,000",""
"","Ehire Adrianza","SS","ATL","10.00","0.68","2.66","0.18","16.70","4.13","0.83","0.18","0.46","2.57","0.247","0.327","0.401","0.728","1.39","$0",""
"","Kevin Pillar","CF","NYM","10.00","0.77","6.61","0.51","26.21","6.05","0.89","0.16","1.21","3.79","0.231","0.277","0.415","0.692","1.35","$0",""
"","Yonathan Daza","RF","COL","10.00","0.67","6.67","0.45","27.87","7.87","1.11","0.19","0.19","2.78","0.282","0.332","0.355","0.688","1.34","$0",""
"","Rougned Odor","2B","NYY","10.00","0.63","8.73","0.55","31.57","6.37","1.18","0.00","1.47","3.82","0.202","0.286","0.379","0.665","1.32","$0",""
"","Rex Brothers","RP","CHC","10.00","0.35","0.00","0.00","0.35","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","1.32","$0",""
"","Jose Iglesias","SS","BOS","10.00","0.85","9.34","0.79","35.26","9.56","1.97","0.15","0.66","3.50","0.271","0.309","0.391","0.701","1.31","$0",""
"","Guillermo Heredia","CF","ATL","10.00","0.75","7.00","0.52","25.42","5.58","2.17","0.00","0.42","2.17","0.220","0.311","0.354","0.665","1.30","$0",""
"","Christian Vazquez","C","BOS","10.00","0.85","8.84","0.75","33.19","8.55","1.67","0.07","0.43","3.55","0.258","0.308","0.352","0.659","1.30","$10,000,000",""
"","Corey Dickerson","LF","TOR","10.00","0.67","8.07","0.54","30.83","8.35","1.65","0.46","0.55","2.66","0.271","0.326","0.408","0.734","1.30","$2,250,000",""
"","Charlie Blackmon","RF","COL","10.00","0.93","9.00","0.84","34.27","9.27","1.67","0.27","0.87","5.20","0.270","0.351","0.411","0.761","1.29","$15,000,000",""
"","David Fletcher","2B","LAA","10.00","0.97","9.94","0.96","39.87","10.45","1.72","0.19","0.13","2.99","0.262","0.297","0.324","0.622","1.28","$6,000,000",""
"","Eugenio Suarez","3B","CIN","10.00","0.90","9.24","0.83","34.83","6.90","1.59","0.00","2.14","5.45","0.198","0.286","0.428","0.713","1.18","$11,000,000",""
"","Christian Yelich","LF","MIL","10.00","0.72","9.15","0.66","34.10","8.46","1.62","0.17","0.77","4.36","0.248","0.362","0.373","0.736","1.17","$22,000,000",""
"","Josh VanMeter","2B","ARI","10.00","0.69","5.89","0.41","24.46","5.18","1.52","0.18","0.54","3.21","0.212","0.297","0.354","0.651","1.12","$0",""
"","Harold Castro","3B","DET","10.00","0.65","7.55","0.49","29.72","8.40","1.23","0.09","0.28","3.49","0.283","0.310","0.359","0.669","1.12","$0",""
"","Jake Marisnick","CF","SD","10.00","0.61","3.74","0.23","17.78","3.84","0.71","0.30","0.51","2.42","0.216","0.286","0.375","0.661","1.12","$0",""
"","Francisco Lindor","SS","NYM","10.00","0.77","9.76","0.75","36.16","8.32","1.28","0.24","1.60","5.04","0.230","0.322","0.412","0.734","1.09","$27,000,000",""
"","Hanser Alberto","2B","KC","10.00","0.64","5.44","0.35","23.40","6.31","1.94","0.29","0.19","2.33","0.270","0.291","0.402","0.693","1.07","$0",""
"","Willi Castro","SS","DET","10.00","0.77","9.20","0.71","33.04","7.28","1.20","0.48","0.72","3.04","0.220","0.273","0.351","0.624","1.07","$0",""
"","Randal Grichuk","RF","TOR","10.00","0.92","8.93","0.82","34.30","8.26","1.68","0.07","1.48","5.44","0.241","0.281","0.423","0.703","1.07","$5,000,000",""
"","Victor Caratini","C","SD","10.00","0.72","7.50","0.54","26.98","6.21","0.78","0.00","0.60","3.36","0.230","0.312","0.326","0.638","1.04","$2,800,000",""
"","Ha-seong Kim","SS","SD","10.00","0.72","5.38","0.39","22.82","4.62","1.03","0.17","0.68","2.91","0.202","0.270","0.352","0.622","1.03","$7,000,000",""
"","Alec Bohm","3B","PHI","10.00","0.71","8.78","0.62","33.04","8.17","1.30","0.00","0.61","4.09","0.247","0.305","0.342","0.647","1.00","$0",""
"","Billy McKinney","OF","LAD","10.00","0.72","5.52","0.40","22.84","4.40","0.95","0.26","0.78","2.33","0.193","0.280","0.358","0.638","0.98","$0",""
"","Carlos Santana","1B","KC","10.00","0.98","9.81","0.96","35.76","7.66","0.95","0.00","1.20","4.37","0.214","0.319","0.342","0.660","0.96","$6,725,000",""
"","Ronald Torreyes","2B","PHI","10.00","0.69","7.32","0.51","28.39","6.88","0.89","0.09","0.63","3.66","0.242","0.286","0.346","0.632","0.96","$0",""
"","Wilmer Difo","SS","PIT","10.00","0.72","3.36","0.24","18.88","5.17","0.69","0.26","0.34","2.07","0.274","0.333","0.393","0.726","0.95","$0",""
"","Emilio Pagan","RP","SD","10.00","0.41","0.00","0.00","0.30","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.82","$3,500,000",""
"","Dominic Smith","LF","NYM","10.00","0.90","8.07","0.72","30.76","7.52","1.38","0.00","0.76","4.00","0.244","0.305","0.363","0.668","0.81","$2,000,000",""
"","Jurickson Profar","LF","SD","10.00","0.85","6.50","0.55","25.77","5.84","1.24","0.15","0.29","2.41","0.227","0.329","0.320","0.649","0.76","$0",""
"","Eric Hosmer","1B","SD","10.00","0.93","8.68","0.81","33.71","9.07","1.85","0.00","0.79","4.30","0.269","0.337","0.395","0.732","0.76","$720,000",""
"","Juan Lagares","CF","LAA","10.00","0.69","7.41","0.51","27.59","6.52","1.79","0.18","0.54","3.39","0.236","0.266","0.372","0.638","0.75","$0",""
"","Nick Ahmed","SS","ARI","10.00","0.80","9.15","0.73","33.64","7.44","2.33","0.23","0.39","2.95","0.221","0.280","0.339","0.619","0.72","$10,250,000",""
"","Kevin Newman","SS","PIT","10.00","0.91","9.05","0.83","34.93","7.91","1.49","0.20","0.34","2.64","0.226","0.265","0.309","0.574","0.69","$2,662,000",""
"","Martin Maldonado","C","HOU","10.00","0.77","9.52","0.73","29.84","5.12","0.80","0.08","0.96","2.88","0.172","0.272","0.300","0.573","0.59","$4,000,000",""
"","Daniel Norris","RP","MIL","10.00","0.35","0.00","0.00","0.36","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.57","$0",""
"","Andrew Stevenson","OF","WSH","10.00","0.67","3.58","0.24","17.61","4.04","0.55","0.00","0.46","2.11","0.229","0.294","0.339","0.632","0.56","$0",""
"","Patrick Corbin","SP","WSH","10.00","0.19","10.00","0.19","17.10","2.26","0.00","0.00","0.00","0.00","0.132","0.179","0.132","0.311","0.55","$24,000,000",""
"","Hunter Dozier","3B","KC","10.00","0.89","9.51","0.85","33.82","7.36","2.01","0.42","1.11","3.75","0.218","0.287","0.400","0.688","0.53","$7,250,000",""
"","Didi Gregorius","SS","PHI","10.00","0.64","9.51","0.60","35.73","7.48","1.55","0.19","1.26","5.24","0.209","0.270","0.370","0.639","0.51","$0",""
"","Jake Bauers","1B","SEA","10.00","0.71","6.52","0.46","24.52","5.13","0.61","0.00","0.35","1.65","0.209","0.290","0.277","0.566","0.48","$0",""
"","James McCann","C","NYM","10.00","0.75","8.51","0.64","30.99","7.19","0.99","0.08","0.83","3.80","0.232","0.294","0.349","0.643","0.40","$1,000,000",""
"","Jarrod Dyson","CF","TOR","10.00","0.63","3.24","0.20","13.24","2.75","0.69","0.20","0.00","0.98","0.207","0.260","0.289","0.549","0.37","$0",""
"","Magneuris Sierra","CF","MIA","10.00","0.76","3.50","0.27","16.99","3.90","0.49","0.08","0.00","0.41","0.230","0.281","0.268","0.549","0.29","$0",""
"","Elvis Andrus","SS","OAK","10.00","0.90","9.66","0.87","34.04","8.29","1.71","0.14","0.21","2.53","0.244","0.294","0.320","0.614","0.29","$3,000,000",""
"","David Price","SP","LAD","10.00","0.24","2.82","0.07","3.85","1.03","0.26","0.00","0.00","0.51","0.267","0.250","0.333","0.583","0.29","$0",""
"","Andrelton Simmons","SS","MIN","10.00","0.81","9.62","0.78","31.45","7.02","0.92","0.00","0.23","2.37","0.223","0.284","0.274","0.558","0.25","$0",""
"","Jason Heyward","RF","CHC","10.00","0.64","8.85","0.57","31.06","6.63","1.44","0.19","0.77","2.88","0.214","0.281","0.347","0.627","0.15","$0",""
"","Miguel Cabrera","DH","DET","10.00","0.80","9.77","0.78","36.31","9.31","1.23","0.00","1.15","5.77","0.256","0.316","0.386","0.702","0.10","$32,000,000",""
"","Jackie Bradley Jr.","CF","MIL","10.00","0.83","7.39","0.61","28.88","4.70","1.04","0.22","0.45","2.16","0.163","0.236","0.261","0.497","0.06","$0",""
"","Matt Carpenter","3B","STL","10.00","0.80","3.38","0.27","15.92","2.69","0.85","0.08","0.23","1.62","0.169","0.305","0.275","0.581","0.02","$6,500,000",""
"","Justin Upton","LF","LAA","10.00","0.56","9.67","0.54","35.33","7.44","1.33","0.00","1.89","4.56","0.211","0.296","0.409","0.705","0.00","$0",""
"","Kurt Suzuki","C","LAA","10.00","0.44","8.75","0.39","30.42","6.81","1.11","0.00","0.83","2.22","0.224","0.294","0.342","0.636","0.00","$0",""
"","Evan Longoria","3B","SF","10.00","0.50","8.27","0.41","31.23","8.15","2.10","0.00","1.60","5.68","0.261","0.351","0.482","0.833","0.00","$4,000,000",""
"","Scott Kazmir","SP","SF","10.00","0.03","8.00","0.02","6.00","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Dexter Fowler","RF","LAA","10.00","0.04","8.57","0.04","28.57","7.14","0.00","0.00","0.00","1.43","0.250","0.286","0.250","0.536","0.00","$0",""
"","Carlos Martinez","SP","STL","10.00","0.10","10.00","0.10","15.00","1.25","0.63","0.00","0.00","0.00","0.083","0.083","0.125","0.208","0.00","$0",""
"","Trevor Cahill","SP","PIT","10.00","0.06","8.89","0.05","10.00","1.11","0.00","0.00","0.00","0.00","0.111","0.111","0.111","0.222","0.00","$0",""
"","Stephen Strasburg","SP","WSH","10.00","0.03","10.00","0.03","10.00","2.00","2.00","0.00","0.00","0.00","0.200","0.333","0.400","0.733","0.00","$23,571,428",""
"","Gerardo Parra","RF","WSH","10.00","0.33","3.02","0.10","18.30","4.34","0.94","0.00","0.38","1.89","0.237","0.293","0.351","0.643","0.00","$0",""
"","Chris Sale","SP","BOS","10.00","0.06","10.00","0.06","1.11","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$27,500,000",""
"","Carlos Carrasco","SP","NYM","10.00","0.07","10.00","0.07","12.50","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$14,000,000",""
"","Josh Tomlin","RP","ATL","10.00","0.22","0.00","0.00","0.83","0.28","0.00","0.00","0.00","0.00","0.333","0.500","0.333","0.833","0.00","$0",""
"","Jhoulys Chacin","RP","COL","10.00","0.29","0.22","0.01","1.30","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Jason Castro","C","HOU","10.00","0.41","5.76","0.23","22.58","5.30","1.06","0.00","1.21","3.18","0.235","0.356","0.443","0.799","0.00","$0",""
"","Alex Avila","C","WSH","10.00","0.21","8.24","0.17","26.18","5.00","2.65","0.29","0.29","2.65","0.191","0.346","0.348","0.694","0.00","$0",""
"","Lorenzo Cain","CF","MIL","10.00","0.48","8.85","0.43","32.95","8.46","1.67","0.00","1.03","4.62","0.257","0.329","0.401","0.729","0.00","$0",""
"","Alcides Escobar","SS","WSH","10.00","0.46","10.00","0.46","42.53","12.27","2.80","0.27","0.53","3.73","0.288","0.340","0.404","0.744","0.00","$0",""
"","Robinson Chirinos","C","CHC","10.00","0.28","4.89","0.14","21.56","4.89","1.11","0.22","1.11","3.33","0.227","0.324","0.454","0.778","0.00","$0",""
"","Tommy Hunter","RP","TB","10.00","0.02","2.50","0.01","2.50","2.50","0.00","0.00","0.00","0.00","1.000","1.000","1.000","2.000","0.00","$0",""
"","Mitch Moreland","1B","OAK","10.00","0.50","7.90","0.40","28.27","6.42","1.36","0.12","1.23","3.70","0.227","0.286","0.415","0.701","0.00","$0",""
"","Brandon Belt","1B","SF","10.00","0.60","8.76","0.52","33.51","9.18","1.44","0.21","2.99","6.08","0.274","0.378","0.597","0.975","0.00","$9,300,000",""
"","Austin Romine","C","CHC","10.00","0.17","5.00","0.09","21.43","4.64","0.71","0.00","0.36","1.79","0.217","0.242","0.300","0.542","0.00","$0",""
"","Matt Moore","RP","PHI","10.00","0.15","5.42","0.08","7.92","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$7,550,000",""
"","Jose Lobaton","C","CHC","10.00","0.04","5.00","0.02","18.33","0.00","0.00","0.00","0.00","0.00","0.000","0.154","0.000","0.154","0.00","$0",""
"","Corey Kluber","SP","NYY","10.00","0.10","10.00","0.10","1.25","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$10,000,000",""
"","Manuel Pina","C","MIL","10.00","0.46","6.93","0.32","24.00","4.53","0.80","0.00","1.73","4.40","0.189","0.293","0.439","0.732","0.00","$4,500,000",""
"","Mike Moustakas","3B","CIN","10.00","0.38","7.90","0.30","29.52","6.13","1.94","0.00","0.97","3.55","0.208","0.282","0.372","0.653","0.00","$0",""
"","Garrett Richards","RP","BOS","10.00","0.25","5.50","0.14","1.25","0.25","0.25","0.00","0.00","0.25","0.200","0.200","0.400","0.600","0.00","$0",""
"","Mike Trout","CF","LAA","10.00","0.22","10.00","0.22","32.50","10.83","2.22","0.28","2.22","5.00","0.333","0.466","0.624","1.090","0.00","$35,450,000",""
"","Martin Perez","RP","BOS","10.00","0.22","6.11","0.14","0.83","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$19,650,000",""
"","Pete Kozma","SS","OAK","10.00","0.02","10.00","0.02","36.67","3.33","0.00","0.00","0.00","0.00","0.091","0.167","0.091","0.258","0.00","$0",""
"","Yasmani Grandal","C","CHW","10.00","0.57","9.68","0.56","30.00","7.20","0.97","0.00","2.47","6.67","0.240","0.420","0.520","0.939","0.00","$18,250,000",""
"","Stephen Vogt","C","ATL","10.00","0.48","7.31","0.35","26.92","5.26","0.77","0.13","0.90","3.21","0.195","0.283","0.333","0.616","0.00","$0",""
"","Drew Hutchison","SP","DET","10.00","0.06","2.22","0.01","1.11","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Kole Calhoun","RF","ARI","10.00","0.31","7.84","0.25","32.55","7.65","1.57","0.00","0.98","3.33","0.235","0.297","0.373","0.670","0.00","$0",""
"","Sandy Leon","C","MIA","10.00","0.52","5.83","0.30","24.05","4.40","0.60","0.00","0.48","1.67","0.183","0.237","0.267","0.505","0.00","$0",""
"","Jordy Mercer","SS","WSH","10.00","0.28","6.30","0.18","25.65","6.52","1.52","0.00","0.43","1.96","0.254","0.307","0.364","0.671","0.00","$0",""
"","Joe Kelly","RP","LAD","10.00","0.30","0.00","0.00","0.63","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$9,000,000",""
"","Anthony Rendon","3B","LAA","10.00","0.36","10.00","0.36","37.41","8.97","2.24","0.00","1.03","5.86","0.240","0.329","0.382","0.712","0.00","$38,000,000",""
"","Shelby Miller","RP","PIT","10.00","0.08","0.00","0.00","0.77","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$1,500,000",""
"","Miles Mikolas","SP","STL","10.00","0.06","10.00","0.06","8.89","0.00","0.00","0.00","0.00","0.00","0.000","0.111","0.000","0.111","0.00","$15,750,000",""
"","Brock Holt","2B","TEX","10.00","0.48","8.05","0.38","30.52","6.36","1.69","0.13","0.26","2.99","0.209","0.281","0.298","0.579","0.00","$0",""
"","Rob Brantly","C","NYY","10.00","0.04","8.33","0.03","33.33","5.00","1.67","0.00","0.00","0.00","0.150","0.191","0.200","0.390","0.00","$0",""
"","Charlie Culberson","2B","TEX","10.00","0.56","8.24","0.46","27.14","6.59","1.65","0.22","0.55","2.42","0.243","0.296","0.381","0.676","0.00","$0",""
"","Travis d'Arnaud","C","ATL","10.00","0.37","9.00","0.34","34.83","7.67","2.33","0.00","1.17","4.33","0.220","0.284","0.388","0.671","0.00","$8,000,000",""
"","Marwin Gonzalez","3B","HOU","10.00","0.56","8.24","0.46","30.33","6.04","1.54","0.00","0.55","3.08","0.199","0.275","0.304","0.579","0.00","$0",""
"","Marcell Ozuna","LF","ATL","10.00","0.30","10.00","0.30","39.17","8.33","1.25","0.00","1.46","5.42","0.213","0.289","0.356","0.645","0.00","$16,000,000",""
"","Khris Davis","DH","OAK","10.00","0.26","6.43","0.17","24.29","5.00","1.19","0.24","0.71","2.38","0.206","0.272","0.363","0.635","0.00","$0",""
"","Aaron Hicks","CF","NYY","10.00","0.20","9.38","0.19","33.75","6.56","0.94","0.00","1.25","4.38","0.194","0.294","0.333","0.627","0.00","$10,500,000",""
"","Tommy La Stella","2B","SF","10.00","0.47","7.11","0.33","28.95","7.37","1.45","0.26","0.92","3.55","0.255","0.313","0.418","0.731","0.00","$720,000",""
"","Deven Marrero","SS","MIA","10.00","0.06","4.00","0.02","16.00","3.00","0.00","0.00","1.00","1.00","0.188","0.316","0.375","0.691","0.00","$0",""
"","Travis Shaw","1B","BOS","10.00","0.52","6.55","0.34","26.19","5.24","1.31","0.00","1.07","4.64","0.200","0.286","0.373","0.659","0.00","$0",""
"","Trayce Thompson","CF","CHC","10.00","0.09","5.33","0.05","18.67","4.67","0.67","0.00","2.67","6.00","0.250","0.400","0.714","1.114","0.00","$1,450,000",""
"","Billy Hamilton","CF","CHW","10.00","0.44","3.94","0.17","17.89","3.94","1.13","0.42","0.28","1.55","0.221","0.242","0.378","0.620","0.00","$0",""
"","Erik Gonzalez","SS","PIT","10.00","0.44","7.46","0.33","30.99","7.18","0.99","0.14","0.28","2.96","0.232","0.258","0.300","0.558","0.00","$0",""
"","Dustin Garneau","C","DET","10.00","0.12","9.50","0.12","31.00","6.50","2.50","0.00","3.00","5.50","0.210","0.250","0.581","0.831","0.00","$0",""
"","Tom Murphy","C","SEA","10.00","0.60","8.87","0.53","28.56","5.77","0.82","0.00","1.13","3.51","0.202","0.304","0.350","0.655","0.00","$1,625,000",""
"","Delino DeShields","CF","CIN","10.00","0.15","5.60","0.09","18.80","4.80","2.00","0.00","0.40","2.40","0.255","0.375","0.426","0.801","0.00","$0",""
"","George Springer","CF","TOR","10.00","0.48","10.00","0.48","38.33","10.13","2.44","0.13","2.82","6.41","0.264","0.352","0.555","0.907","0.00","$22,500,000",""
"","Max Stassi","C","LAA","10.00","0.54","9.20","0.49","32.41","7.82","1.26","0.11","1.49","4.02","0.241","0.326","0.426","0.752","0.00","$7,000,000",""
"","Aledmys Diaz","SS","HOU","10.00","0.52","8.33","0.43","35.00","9.05","2.26","0.00","0.95","5.36","0.259","0.317","0.405","0.721","0.00","$6,500,000",""
"","Daniel Santana","OF","BOS","10.00","0.23","7.63","0.18","30.53","5.53","0.53","0.26","1.32","3.68","0.181","0.252","0.345","0.597","0.00","$0",""
"","Jimmy Nelson","RP","LAD","10.00","0.17","0.36","0.01","1.07","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$1,200,000",""
"","Jacob deGrom","SP","NYM","10.00","0.09","10.00","0.09","22.00","8.00","0.67","0.00","0.00","4.00","0.364","0.364","0.394","0.758","0.00","$30,000,000",""
"","Matt Duffy","3B","CHC","10.00","0.60","7.11","0.43","29.79","8.56","1.24","0.00","0.52","3.09","0.287","0.357","0.381","0.738","0.00","$0",""
"","Curt Casali","C","SF","10.00","0.48","7.14","0.34","25.97","5.45","1.43","0.13","0.65","3.38","0.210","0.313","0.350","0.663","0.00","$2,500,000",""
"","Jace Peterson","2B","MIL","10.00","0.58","7.02","0.41","27.55","6.81","1.17","0.11","0.64","3.30","0.247","0.348","0.367","0.714","0.00","$4,500,000",""
"","Sean Nolin","RP","WSH","10.00","0.06","5.00","0.03","5.00","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Brian Goodwin","RF","CHW","10.00","0.44","8.89","0.40","32.64","7.22","1.39","0.14","1.11","4.03","0.221","0.319","0.374","0.693","0.00","$0",""
"","Corey Knebel","RP","LAD","10.00","0.17","1.48","0.02","0.74","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Ji-Man Choi","1B","TB","10.00","0.51","8.55","0.44","31.08","7.11","1.69","0.00","1.33","5.42","0.229","0.348","0.411","0.758","0.00","$4,650,000",""
"","Tyler Ladendorf","2B","CHC","10.00","0.01","0.00","0.00","10.00","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Daniel Coulombe","RP","MIN","10.00","0.18","0.34","0.01","0.34","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Austin Barnes","C","LAD","10.00","0.48","6.75","0.32","25.97","5.58","1.04","0.00","0.78","2.99","0.215","0.299","0.345","0.644","0.00","$3,500,000",""
"","Jose Peraza","SS","NYM","10.00","0.40","5.78","0.23","22.19","4.69","1.25","0.00","0.94","3.13","0.211","0.273","0.394","0.667","0.00","$0",""
"","Jandel Gustave","RP","MIL","10.00","0.09","0.00","0.00","1.43","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Ketel Marte","CF","ARI","10.00","0.56","9.11","0.51","37.78","12.00","3.22","0.11","1.56","5.56","0.318","0.377","0.532","0.909","0.00","$11,000,000",""
"","Jorge Alfaro","C","MIA","10.00","0.57","8.26","0.47","32.07","7.83","1.63","0.11","0.43","3.26","0.244","0.283","0.342","0.625","0.00","$0",""
"","Kevin Plawecki","C","BOS","10.00","0.40","7.03","0.28","24.53","7.03","1.09","0.00","0.47","2.34","0.287","0.349","0.389","0.737","0.00","$0",""
