Acronimo_t,Acronimo_t_1,Altura_t,Altura_t_1,Anio_de_agente_libre_t,Anio_de_agente_libre_t_1,Anio_t,Anios_de_contrato,Anios_de_contrato_t,Anios_de_contrato_t_1,Antiguedad_t,Antiguedad_t_1,Bateos_2_t,Bateos_2_t_1,Bateos_t,Bateos_t_1,Bono_por_firma_t,Bono_por_firma_t_1,Cantidad_agentes_libres_t,Cantidad_agentes_libres_t_1,Cantidad_de_equipos_t,Cantidad_de_equipos_t_1,Carreras_2_t,Carreras_2_t_1,Carreras_ganadas_2_t,Carreras_ganadas_2_t_1,Carreras_ganadas_t,Carreras_ganadas_t_1,Carreras_t,Carreras_t_1,Comando_2_t,Comando_2_t_1,Comando_t,Comando_t_1,Control_2_t,Control_2_t_1,Control_t,Control_t_1,Dominio_2_t,Dominio_2_t_1,Dominio_t,Dominio_t_1,ERA_2_t,ERA_2_t_1,ERA_t,ERA_t_1,Edad_al_firmar_t,Edad_al_firmar_t_1,Edad_t,Equipo_anterior,Equipo_t,Equipo_t_1,Estado_t,Ganancias_t,Ganancias_t_1,Inning_pitched_2_t,Inning_pitched_2_t_1,Inning_pitched_t,Inning_pitched_t_1,Juegos_iniciados_t,Juegos_iniciados_t_1,Juegos_t,Juegos_t_1,Juegos_totales_t,Juegos_totales_t_1,Jugador,Losses_2_t,Losses_2_t_1,Losses_t,Losses_t_1,Pago_efectivo_t,Pago_efectivo_t_1,Pennants_won_t,Pennants_won_t_1,Peso_t,Peso_t_1,Playoffs_t,Playoffs_t_1,Porcentaje_juegos_t,Porcentaje_juegos_t_1,Posicion_t,Posicion_t_1,Promedio_victorias_t,Promedio_victorias_t_1,Saves_2_t,Saves_2_t_1,Saves_t,Saves_t_1,Status_agente_libre,Strike_outs_2_t,Strike_outs_2_t_1,Strike_outs_t,Strike_outs_t_1,Sueldo_ajustado_t,Sueldo_ajustado_t_1,Sueldo_base_t,Sueldo_base_t_1,Sueldo_porcentual_t,Sueldo_porcentual_t_1,Sueldo_regular_t,Sueldo_regular_t_1,TVS_2_t,TVS_2_t_1,TVS_t,TVS_t_1,Valor_contrato,Valor_contrato_promedio_t,Valor_contrato_promedio_t_1,Valor_contrato_total_t,Valor_contrato_total_t_1,Valor_del_contrato_t,Valor_del_contrato_t_1,Valor_promedio_contrato,Victorias_t,Victorias_t_1,WAR_2_t,WAR_2_t_1,WAR_t,WAR_t_1,WHIP_2_t,WHIP_2_t_1,WHIP_t,WHIP_t_1,WS_ganadas_t,WS_ganadas_t_1,Walks_2_t,Walks_2_t_1,Walks_t,Walks_t_1,Wins_2_t,Wins_2_t_1,Wins_t,Wins_t_1,ln_Sueldo_ajustado_t,ln_Sueldo_base_t,ln_Sueldo_regular_t
ATL,DET,6.0,6.0,2019,2018,2018,1,1,5,1,5,11236,19321,106,139,0,800000,4,1,1,1,2304,6561,1849,5625,43,75,48,81,10.331632653061225,12.86087990487515,3.2142857142857144,3.586206896551724,0.0011654040762148104,0.0009363845395719838,0.03413801511826384,0.030600400970771345,0.012040526807831587,0.012042729108217095,0.1097293343087052,0.10973936899862827,8.0089,41.088100000000004,2.83,6.41,33,28,34,DET,Atlanta Braves,Detroit Tigers,Georgia,95390927,88987701,18686.889999999996,11088.09,136.7,105.3,24,17,25,28,162,162,Anibal Sanchez,36,49,6,7,1000000,16000000,18,11,205.0,205.0,24,16,0.15432098765432098,0.1728395061728395,SP,RP,0.5555555555555556,0.3950617283950617,0,0,0,0,UFA,18225,10816,135,104,1000000,16800000,1000000,16000000,0.008,0.089,1000000,16800000,7216.5025000000005,0.0,84.95,0.0,2500000,1000000,16000000,2900000,2000000,1000000,80000000,2500000,90,64,10.6929,1.3422542342573305,3.27,1.1585569620253164,1.1664,2.5600000000000005,1.08,1.6,3,4,1764,841,42,29,49,9,7,3,13.815510557964274,13.815510557964274,13.815510557964274
ARI,PHI,6.3,6.3,2019,2018,2018,1,1,4,0,5,6400,256,80,16,0,0,2,3,1,2,625,100,484,100,22,10,25,10,13.555785123966942,2.777777777777778,3.6818181818181817,1.6666666666666667,0.0006183769702413367,0.002085027418110548,0.024867186616932296,0.045662100456621,0.00838258533420126,0.005791742828084855,0.09155645981688709,0.076103500761035,4.040099999999999,150.5529,2.01,12.27,33,27,33,PHI,Arizona Diamondbacks,Philadelphia Phillies,Arizona,60029511,58948866,9662.89,53.29,98.3,7.3,17,2,17,2,162,162,Clay Buchholz,4,1,2,1,1080645,13500000,1,7,190.0,190.0,6,14,0.10493827160493827,0.012345679012345678,SP,SP,0.5061728395061729,0.4074074074074074,0,0,0,0,UFA,6561,25,81,5,1080645,13500000,1500000,13500000,0.008,0.13,1500000,13500000,8671.334400000002,0.0,93.12,0.0,1500000,1500000,7486250,15750000,11750000,1500000,29945000,1500000,82,66,7.7841000000000005,1.3422542342573305,2.79,1.1585569620253164,1.0816000000000001,6.708099999999999,1.04,2.59,1,2,484,9,22,3,49,0,7,0,13.893068643056406,14.22097566607244,14.22097566607244
TEX,TEX,5.858590733590735,5.718369351669941,2019,2018,2018,1,1,2,0,1,361,4096,19,64,0,0,4,4,2,2,121,1296,49,1225,7,35,11,36,27.040000000000003,6.712809917355371,5.2,2.590909090909091,0.0004462143088791827,0.001819914976129221,0.021123785382340513,0.04266046150862905,0.012065634912093101,0.0122167433005038,0.10984368398817067,0.11052937754508436,5.7121,30.140100000000004,2.39,5.49,34,32,34,TEX,Texas Rangers,Texas Rangers,Texas,5010000,3260000,691.69,3283.2899999999995,26.3,57.3,0,0,22,50,162,162,Tony Barnette,0,1,0,1,1500000,1750000,2,2,190.0,190.0,8,8,0.13580246913580246,0.30864197530864196,RP,RP,0.4135802469135802,0.4814814814814814,0,4,0,2,UFA,676,3249,26,57,1500000,1750000,1500000,1750000,0.011,0.011,1500000,1750000,0.0,164.6089,0.0,12.83,1500000,1500000,1750000,35000000,36000000,1500000,3500000,1500000,67,78,0.2116,1.3422542342573305,0.46,1.1585569620253164,0.8281000000000001,2.25,0.91,1.5,0,0,25,484,5,22,4,4,2,2,14.22097566607244,14.22097566607244,14.22097566607244
CHC,LAA,6.2,6.2,2019,2018,2018,1,1,1,0,0,7056,21904,84,148,0,0,7,4,2,5,784,6889,729,6724,27,82,28,83,29.287197231833915,6.993086419753086,5.411764705882353,2.6444444444444444,0.00039285023982011866,0.0013127494223902543,0.01982045004080681,0.036231884057971016,0.011505482456185068,0.009180170158255993,0.10726361198554274,0.09581320450885668,6.5024999999999995,28.622499999999995,2.55,5.35,34,33,34,LAA,Chicago Cubs,Los Angeles Angels,Illinois,16142094,15142094,9082.09,19044.0,95.3,138.0,0,21,63,38,163,162,Jesse Chavez,9,121,3,11,397824,6550000,17,1,175.0,175.0,20,10,0.38650306748466257,0.2345679012345679,RP,RP,0.5828220858895705,0.4938271604938271,25,0,5,0,UFA,8464,14161,92,119,397824,6550000,1000000,5750000,0.002,0.039,1500000,6550000,7039.210000000001,0.0,83.9,0.0,1500000,1500000,5750000,215545000,24750000,1500000,5750000,1500000,95,80,1.4884,1.3422542342573305,1.22,1.1585569620253164,1.1236000000000002,1.9599999999999997,1.06,1.4,3,1,289,2025,17,45,25,49,5,7,12.893764975407155,13.815510557964274,14.22097566607244
OAK,KC,6.4,6.4,2019,2018,2018,1,1,1,1,1,8100,8281,90,91,0,0,3,4,5,2,2704,2500,2116,2116,46,46,52,50,5.94883997620464,3.7377777777777776,2.4390243902439024,1.9333333333333333,0.0017151311090705032,0.003543083900226757,0.04141414141414142,0.05952380952380952,0.010203040506070809,0.01324326026706979,0.10101010101010101,0.11507936507936507,14.137599999999999,24.304899999999996,3.76,4.93,29,28,30,KC,Oakland Athletics,Kansas City Royals,California,39461516,37961516,12100.0,7056.0,110.0,84.0,20,14,21,21,162,162,Trevor Cahill,16,9,4,3,1500000,669410,15,4,230.0,230.0,27,9,0.12962962962962962,0.12962962962962962,SP,RP,0.5987654320987654,0.4938271604938271,0,0,0,0,UFA,10000,7569,100,87,1500000,669410,1500000,1750000,0.019,0.005,1500000,1750000,4877.6256,0.0,69.84,0.0,1500000,1500000,1750000,18000000,43800000,1500000,1750000,1500000,97,80,1.9880999999999998,1.3422542342573305,1.41,1.1585569620253164,1.4161,2.6244000000000005,1.19,1.62,9,2,1681,2025,41,45,49,16,7,4,14.22097566607244,14.22097566607244,14.22097566607244
SEA,CHC,6.3,6.3,2019,2020,2018,1,1,1,0,0,361,2209,19,47,0,0,3,3,1,2,400,1156,400,1156,20,34,20,34,0.6173469387755102,4.775034293552812,0.7857142857142857,2.185185185185185,0.008084978069496986,0.0029430134495714642,0.0899165061014772,0.054249547920433995,0.004991236461271097,0.014052990148090902,0.07064868336544636,0.11854530841872614,107.95210000000002,30.580900000000003,10.39,5.53,29,28,29,CHC,Seattle Mariners,Chicago Cubs,Washington,7611682,5741524,299.29,3058.0899999999997,17.3,55.3,0,0,21,50,162,162,Justin Grimm,9,4,3,2,87900,1825000,0,17,210.0,210.0,4,19,0.12962962962962962,0.30864197530864196,RP,RP,0.5493827160493827,0.5679012345679012,0,1,0,1,UFA,121,3481,11,59,87900,1825000,545000,1825000,0.001,0.011,545000,1825000,0.0,123.21,0.0,11.1,1250000,545000,1825000,17750000,16000000,545000,1825000,1250000,89,92,1.439541802564349,1.3422542342573305,1.1998090692124097,1.1585569620253164,3.61,1.7956000000000003,1.9,1.34,0,3,196,729,14,27,1,1,1,1,11.383955083673268,13.208541073645382,13.208541073645382
MIL,SD,6.5,6.5,0,2018,2018,1,1,1,0,0,6889,9216,83,96,0,0,5,4,1,5,1764,3721,1600,3600,40,60,42,61,9.0,6.25,3.0,2.5,0.001258438096298412,0.0012299707584617222,0.03547447105029773,0.03507093894468356,0.011325942866685704,0.007687317240385763,0.10642341315089318,0.0876773473617089,16.892100000000003,60.0625,4.11,7.75,27,26,27,SD,Milwaukee Brewers,San Diego Padres,Wisconsin,12195929,11445929,7691.290000000001,4858.09,87.7,69.7,9,5,37,38,163,162,Jordan Lyles,16,25,4,5,229824,90613,1,2,230.0,230.0,5,5,0.22699386503067484,0.2345679012345679,SP,SP,0.588957055214724,0.4382716049382716,0,0,0,0,UFA,7056,3025,84,55,229824,90613,750000,535000,0.002,0.001,750000,535000,812.25,6.5536,28.5,2.56,1000000,1000000,535000,103750000,8250000,1000000,535000,1000000,96,71,0.12249999999999998,1.3422542342573305,0.35,1.1585569620253164,1.6129,2.8560999999999996,1.27,1.69,0,0,784,484,28,22,9,1,3,1,12.345069077585755,13.527828485512494,13.527828485512494
TEX,SEA,6.2,6.2,2019,2019,2018,1,1,2,1,2,11449,19044,107,138,0,0,4,2,2,1,4624,7056,4489,6889,67,83,68,84,1.5228610230873698,2.4544444444444444,1.2340425531914894,1.5666666666666667,0.0030668131128931955,0.0026017544540897987,0.0553788146577118,0.0510073960724305,0.004670330154718292,0.006385861765649296,0.06833981383292094,0.07991158718014113,40.8321,32.718399999999995,6.39,5.72,31,29,32,MIL,Texas Rangers,Seattle Mariners,Texas,72112785,67423000,8892.49,17082.489999999998,94.3,130.7,18,22,21,28,162,162,Yovani Gallardo,64,100,8,10,1439785,11000000,2,0,205.0,205.0,8,4,0.12962962962962962,0.1728395061728395,SP,RP,0.4135802469135802,0.4814814814814814,0,1,0,1,UFA,3364,8836,58,94,1139785,9000000,2000000,11000000,0.008,0.056,2300000,11000000,142.80249999999998,0.0,11.95,0.0,750000,2000000,11000000,35000000,11535000,2000000,22000000,750000,67,78,1.439541802564349,1.3422542342573305,1.1998090692124097,1.1585569620253164,2.6569,2.2801,1.63,1.51,0,0,2209,3600,47,60,64,25,8,5,13.946350206092896,14.508657738524219,14.648419680899378
MIL,TB,6.3,6.3,2019,2020,2018,1,1,1,1,1,4356,2916,66,54,0,0,5,5,1,2,729,729,529,676,23,26,27,27,3.827977315689981,2.7065556711758587,1.9565217391304348,1.6451612903225807,0.001579605754888962,0.0030178891740024762,0.03974425436322793,0.05493531809321282,0.006046694997448297,0.00816808505887663,0.07776049766718508,0.09037745879851142,10.368400000000001,13.9129,3.22,3.73,30,29,31,TB,Milwaukee Brewers,Tampa Bay Rays,Wisconsin,5928924,4604327,4134.49,3931.2900000000004,64.3,62.7,1,0,73,77,163,162,Dan Jennings,25,1,5,1,750000,512550,1,1,210.0,210.0,5,4,0.44785276073619634,0.47530864197530864,RP,RP,0.588957055214724,0.4938271604938271,1,0,1,0,UFA,2025,2601,45,51,750000,512550,750000,1400000,0.007,0.007,750000,1400000,1601.6004000000003,1383.8400000000001,40.02,37.2,750000,750000,1400000,103750000,21700000,750000,1400000,750000,96,80,0.0576,0.3364,0.24,0.58,1.9043999999999996,1.8496000000000004,1.38,1.36,0,0,529,961,23,31,16,9,4,3,13.527828485512494,13.527828485512494,13.527828485512494
ATL,KC,6.2,6.2,2019,2018,2018,1,1,1,0,0,1024,1600,32,40,0,0,4,4,1,2,196,676,196,529,14,23,14,26,1.6327160493827158,3.3856,1.2777777777777777,1.84,0.004994443681404436,0.0021942474975660533,0.07067137809187278,0.0468427955780401,0.008154508356367121,0.0074288443277596315,0.09030231645072634,0.0861907438635938,19.802500000000002,12.180100000000001,4.45,3.49,39,38,39,KC,Atlanta Braves,Kansas City Royals,Georgia,6547731,5972731,800.89,3516.49,28.3,59.3,0,0,39,79,162,162,Peter Moylan,1,0,1,0,575000,1000000,18,4,220.0,220.0,24,9,0.24074074074074073,0.4876543209876543,RP,RP,0.5555555555555556,0.4938271604938271,0,0,0,0,UFA,529,2116,23,46,575000,1000000,575000,1000000,0.004,0.007,575000,1000000,0.0,3072.4849,0.0,55.43,575000,575000,1000000,2900000,43800000,575000,1000000,575000,90,80,1.439541802564349,1.3224999999999998,1.1998090692124097,1.15,3.0976,1.2100000000000002,1.76,1.1,3,2,324,625,18,25,0,0,0,0,13.262125319779487,13.262125319779487,13.262125319779487
