Acronimo,Altura,Anio,Anio_de_agente_libre,Anio_inicio_de_contrato,Anios_de_contrato,At-bats,At-bats_2,Bateos,Bateos_2,Bono_por_firma,Cantidad de equipos,Cantidad_agentes_libres,Edad,Edad_al_firmar,Equipo,Estado,Ganancias,Home-runs,Home-runs_2,Juegos,Juegos totales,Juegos_2,Jugador,OPS,OPS_2,Pennants won,Peso,Playoffs,Porcentaje_bateo,Porcentaje_bateo_2,Porcetnaje_juegos,Porcetnaje_juegos_2,Posicion,Promedio_victorias,RBI,RBI_2,Sueldo_ajustado,Sueldo_base,Sueldo_regular,TVS,TVS_2,Valor_contrato_total,Valor_del_contrato,Victorias,WAR,WAR_2,WS ganadas,ln_Sueldo_ajustado,ln_Sueldo_base,ln_Sueldo_regular
WSH,6.4,2019,2025,2019,1,15,225,2,4,0,1,7,26,25,Washington Nationals,Washington DC,3296654,0,0,21,162,441,Erick Fedde,0.267,0.071289,1,200,6,0.133,0.017689000000000003,0.13,0.016900000000000002,RP,0.5740740740740741,0,0,355096,555000,555000,0.0,0.0,184550000,555000,93,1.08,1.1664,1,12.780143454435182,13.226723392728571,13.226723392728571
WSH,6.2,2019,2025,2019,1,12,144,2,4,0,1,7,25,24,Washington Nationals,Washington DC,237744,0,0,8,162,64,Jake Noll,0.481,0.23136099999999998,1,215,6,0.167,0.027889000000000004,0.049,0.0024010000000000004,2B,0.5740740740740741,2,4,47744,555000,555000,0.0,0.0,184550000,555000,93,-0.21,0.04409999999999999,1,10.773608683563433,13.226723392728571,13.226723392728571
WSH,6.2,2019,2025,2019,1,9,81,1,1,0,1,7,27,26,Washington Nationals,Washington DC,713673,0,0,9,162,81,Austin Voth,0.222,0.049284,1,201,6,0.111,0.012321,0.056,0.0031360000000000003,SP,0.5740740740740741,1,1,338323,556000,556000,0.0,0.0,184550000,556000,93,1.2,1.44,1,12.731756339451582,13.228523573232719,13.228523573232719
WSH,6.0,2019,2025,2019,1,11,121,1,1,0,1,7,25,25,Washington Nationals,Washington DC,453238,0,0,6,162,36,Raudy Read,0.182,0.033124,1,170,6,0.091,0.008281,0.037,0.0013689999999999998,C,0.5740740740740741,0,0,89670,556000,556000,0.0,0.0,184550000,556000,93,-0.22,0.0484,1,11.403891543946093,13.228523573232719,13.228523573232719
WSH,6.3,2019,2025,2019,1,3,9,1,1,0,1,7,27,27,Washington Nationals,Washington DC,465486,0,0,7,162,49,Kyle McGowin,0.667,0.44488900000000003,1,195,6,0.333,0.11088900000000002,0.043,0.0018489999999999997,SP,0.5740740740740741,0,0,116376,555000,555000,0.0,0.0,184550000,555000,93,-0.5,0.25,1,11.664581607453298,13.226723392728571,13.226723392728571
WSH,6.2,2019,2021,2014,5,3,9,0,0,0,1,7,32,27,Washington Nationals,Washington DC,17965000,0,0,63,162,3969,Sean Doolittle,0.0,0.0,1,204,6,0.0,0.0,0.389,0.151321,RP,0.5740740740740741,0,0,6000000,6000000,6000000,69.53,4834.4209,184550000,10500000,93,0.99,0.9801,1,15.60727002719233,15.60727002719233,15.60727002719233
WSH,6.1,2019,2022,2019,1,3,9,0,0,0,1,7,33,33,Washington Nationals,Washington DC,3567149,0,0,51,162,2601,Javy Guerra,0.0,0.0,1,216,6,0.0,0.0,0.315,0.09922500000000001,RP,0.5740740740740741,0,0,554829,800000,800000,42.79,1830.9841,184550000,800000,93,0.18,0.0324,1,13.226415237145408,13.592367006650065,13.592367006650065
WSH,6.1,2019,2022,2019,1,1,1,0,0,0,1,7,30,30,Washington Nationals,Washington DC,3196914,0,0,48,162,2304,Roenis Elias,0.0,0.0,1,205,6,0.0,0.0,0.296,0.08761599999999999,RP,0.5740740740740741,0,0,303902,910000,910000,0.0,0.0,184550000,910000,93,-0.11,0.0121,1,12.624460559995438,13.721199878493033,13.721199878493033
WSH,6.0,2019,0,2019,1,2,4,0,0,0,1,7,24,24,Washington Nationals,Washington DC,275648,0,0,2,162,4,Tres Barrera,0.0,0.0,1,206,6,0.0,0.0,0.012,0.000144,C,0.5740740740740741,0,0,65648,555000,555000,0.0,0.0,184550000,555000,93,-0.05,0.0025000000000000005,1,11.092062414681967,13.226723392728571,13.226723392728571
WSH,6.2,2019,2025,2019,1,1,1,0,0,0,1,7,26,26,Washington Nationals,Washington DC,897320,0,0,52,162,2704,Tanner Rainey,0.0,0.0,1,235,6,0.0,0.0,0.321,0.10304100000000001,P,0.5740740740740741,0,0,402840,555000,555000,0.0,0.0,184550000,555000,93,0.58,0.3364,1,12.906294739762082,13.226723392728571,13.226723392728571
WSH,6.4,2019,2025,2019,1,1,1,0,0,0,1,7,27,27,Washington Nationals,Washington DC,922890,0,0,78,162,6084,Wander Suero,0.0,0.0,1,211,6,0.0,0.0,0.482,0.23232399999999997,RP,0.5740740740740741,0,0,562500,562500,562500,57.54,3310.8516,184550000,562500,93,0.65,0.42250000000000004,1,13.240146413060712,13.240146413060712,13.240146413060712
NYY,6.1,2019,2025,2019,1,546,298116,152,23104,0,2,5,22,22,New York Yankees,New York,2779860,38,1444,144,162,20736,Gleyber Torres,0.871,0.758641,40,205,55,0.278,0.07728400000000002,0.889,0.790321,SS,0.6358024691358025,90,8100,605200,605200,605200,89.08,7935.2464,124555000,605200,103,3.93,15.4449,27,13.313314260896338,13.313314260896338,13.313314260896338
NYY,6.0,2019,2024,2019,1,442,195364,139,19321,0,2,5,27,27,New York Yankees,New York,1631969,21,441,132,162,17424,Giovanny Urshela,0.89,0.7921,40,215,55,0.315,0.09922500000000001,0.815,0.664225,3B,0.6358024691358025,74,5476,528168,555000,555000,80.38,6460.944399999999,124555000,555000,103,3.4,11.559999999999999,27,13.177169693897481,13.226723392728571,13.226723392728571
NYY,6.3,2019,2025,2019,1,429,184041,113,12769,0,2,5,28,27,New York Yankees,New York,1061859,21,441,118,162,13924,Luke Voit,0.842,0.7089639999999999,40,255,55,0.263,0.06916900000000001,0.728,0.529984,1B,0.6358024691358025,62,3844,573200,573200,573200,77.36,5984.5696,124555000,573200,103,1.9,3.61,27,13.258989974936155,13.258989974936155,13.258989974936155
NYY,6.7,2019,2023,2019,1,378,142884,103,10609,0,2,5,27,26,New York Yankees,New York,3792523,27,729,102,162,10404,Aaron Judge,0.921,0.848241,40,282,55,0.273,0.07452900000000001,0.63,0.39690000000000003,RF,0.6358024691358025,55,3025,684300,684300,684300,97.16,9440.0656,124555000,684300,103,5.38,28.944399999999998,27,13.43615169694059,13.43615169694059,13.43615169694059
NYY,0.0,2019,2021,2017,3,418,174724,102,10404,1666668,2,5,36,33,New York Yankees,New York,120161668,34,1156,111,162,12321,Edwin Encarnacion,0.875,0.765625,40,230,55,0.244,0.059536,0.685,0.46922500000000006,DH,0.6358024691358025,86,7396,8000000,20000000,21666668,56.24,3162.9376,124555000,60000000,103,2.05,4.2025,27,15.89495209964411,16.811242831518264,16.89128560073026
NYY,6.2,2019,2023,2019,1,396,156816,92,8464,0,2,5,26,26,New York Yankees,New York,5078263,34,1156,106,162,11236,Gary Sanchez,0.841,0.7072809999999999,40,230,55,0.232,0.053824000000000004,0.654,0.42771600000000004,C,0.6358024691358025,77,5929,669800,669800,669800,83.55,6980.6025,124555000,669800,103,3.1,9.610000000000001,27,13.414734439342242,13.414734439342242,13.414734439342242
NYY,6.3,2019,2020,2019,1,324,104976,77,5929,0,2,5,29,28,New York Yankees,New York,29856400,16,256,82,162,6724,Didi Gregorius,0.718,0.515524,40,205,55,0.238,0.05664399999999999,0.506,0.256036,SS,0.6358024691358025,61,3721,11750000,11750000,11750000,0.0,0.0,124555000,11750000,103,0.64,0.4096,27,16.279363798554442,16.279363798554442,16.279363798554442
NYY,6.2,2019,2025,2019,1,260,67600,72,5184,0,2,5,28,28,New York Yankees,New York,786765,13,169,87,162,7569,Mike Tauchman,0.865,0.748225,40,220,55,0.277,0.07672900000000002,0.537,0.28836900000000004,CF,0.6358024691358025,47,2209,443260,557000,557000,0.0,0.0,124555000,557000,103,3.63,13.1769,27,13.001911784313664,13.230320518909421,13.230320518909421
NYY,6.3,2019,2020,2019,1,239,57121,68,4624,0,2,5,32,31,New York Yankees,New York,41087507,11,121,83,162,6889,Cameron Maybin,0.858,0.7361639999999999,40,215,55,0.285,0.08122499999999999,0.512,0.262144,RF,0.6358024691358025,32,1024,471472,555000,555000,0.0,0.0,124555000,555000,103,1.46,2.1315999999999997,27,13.063614994350619,13.226723392728571,13.226723392728571
NYY,6.1,2019,2020,2019,1,228,51984,64,4096,0,2,5,30,30,New York Yankees,New York,6353028,8,64,73,162,5329,Austin Romine,0.748,0.559504,40,220,55,0.281,0.07896100000000002,0.451,0.203401,C,0.6358024691358025,35,1225,1800000,1800000,1800000,0.0,0.0,124555000,1800000,103,0.89,0.7921,27,14.403297222866392,14.403297222866392,14.403297222866392
NYY,6.1,2019,2027,2019,7,221,48841,52,2704,285714,2,5,29,29,New York Yankees,New York,15557547,12,144,59,162,3481,Aaron Hicks,0.769,0.591361,40,205,55,0.235,0.055224999999999996,0.364,0.132496,CF,0.6358024691358025,36,1296,6285714,6000000,6285714,0.0,0.0,124555000,70000000,103,1.26,1.5876000000000001,27,15.653789997372675,15.60727002719233,15.653789997372675
NYY,6.0,2019,2025,2019,1,143,20449,37,1369,0,2,5,26,26,New York Yankees,New York,238720,12,144,50,162,2500,Mike Ford,0.909,0.826281,40,225,55,0.259,0.067081,0.309,0.095481,1B,0.6358024691358025,25,625,238720,555000,555000,0.0,0.0,124555000,555000,103,0.98,0.9603999999999999,27,12.383046595997532,13.226723392728571,13.226723392728571
NYY,6.1,2019,2024,2019,1,94,8836,23,529,0,2,5,24,24,New York Yankees,New York,1106558,2,4,43,162,1849,Tyler Wade,0.692,0.47886399999999996,40,188,55,0.245,0.060024999999999995,0.265,0.07022500000000001,2B,0.6358024691358025,11,121,261375,572000,572000,0.0,0.0,124555000,572000,103,0.35,0.12249999999999998,27,12.473711436730934,13.256894270361935,13.256894270361935
NYY,6.6,2019,2029,2015,13,59,3481,17,289,0,2,5,29,25,New York Yankees,New York,89715948,3,9,18,162,324,Giancarlo Stanton,0.894,0.7992360000000001,40,245,55,0.288,0.08294399999999999,0.111,0.012321,DH,0.6358024691358025,13,169,26000000,26000000,26000000,0.0,0.0,124555000,325000000,103,0.37,0.1369,27,17.073607095985757,17.073607095985757,17.073607095985757
NYY,6.1,2019,2025,2019,1,56,3136,12,144,0,2,5,29,28,New York Yankees,New York,1008660,3,9,18,162,324,Kyle Higashioka,0.675,0.45562500000000006,40,202,55,0.214,0.045795999999999996,0.111,0.012321,C,0.6358024691358025,11,121,154326,562900,562900,0.0,0.0,124555000,562900,103,0.04,0.0016,27,11.946822527072626,13.240857271452118,13.240857271452118
NYY,6.4,2019,2020,2019,1,35,1225,6,36,0,2,5,26,26,New York Yankees,New York,4097007,1,1,10,162,100,Greg Bird,0.55,0.30250000000000005,40,220,55,0.171,0.029241000000000003,0.062,0.0038439999999999998,1B,0.6358024691358025,1,1,1200000,1200000,1200000,0.0,0.0,124555000,1200000,103,-0.27,0.0729,27,13.997832114758229,13.997832114758229,13.997832114758229
NYY,6.0,2019,2024,2019,1,47,2209,6,36,0,2,5,24,23,New York Yankees,New York,1960070,0,0,12,162,144,Miguel Andujar,0.271,0.073441,40,211,55,0.128,0.016384,0.074,0.005475999999999999,3B,0.6358024691358025,1,1,617600,617600,617600,0.0,0.0,124555000,617600,103,-1.17,1.3688999999999998,27,13.333596277692703,13.333596277692703,13.333596277692703
NYY,6.6,2019,2020,2019,1,3,9,0,0,0,2,5,38,38,New York Yankees,New York,264785714,0,0,24,162,576,C.C. Sabathia,0.0,0.0,40,300,55,0.0,0.0,0.148,0.021903999999999996,SP,0.6358024691358025,0,0,8000000,8000000,8000000,14.98,224.40040000000002,124555000,8000000,103,0.37,0.1369,27,15.89495209964411,15.89495209964411,15.89495209964411
NYY,0.0,2019,2021,2014,7,1,1,0,0,0,2,5,30,25,New York Yankees,New York,132000000,0,0,32,162,1024,Masahiro Tanaka,0.0,0.0,40,215,55,0.0,0.0,0.198,0.039204,SP,0.6358024691358025,0,0,22000000,22000000,22000000,27.51,756.8001,124555000,155000000,103,1.71,2.9240999999999997,27,16.90655301132259,16.90655301132259,16.90655301132259
NYY,6.4,2019,0,2019,1,5,25,0,0,0,2,5,30,30,New York Yankees,New York,17881516,0,0,29,162,841,James Paxton,0.0,0.0,40,235,55,0.0,0.0,0.179,0.032041,SP,0.6358024691358025,1,1,8575000,8575000,8575000,63.27,4003.0929000000006,124555000,8575000,103,2.24,5.017600000000001,27,15.964361551016278,15.964361551016278,15.964361551016278
NYY,6.4,2019,0,2019,1,1,1,0,0,0,2,5,31,30,New York Yankees,New York,3050421,0,0,14,162,196,Tyler Lyons,0.0,0.0,40,205,55,0.0,0.0,0.086,0.007395999999999999,RP,0.6358024691358025,0,0,86536,555000,555000,0.0,0.0,124555000,555000,103,-0.4,0.16000000000000003,27,11.368315791310126,13.226723392728571,13.226723392728571
NYY,6.2,2019,2024,2019,1,8,64,0,0,0,2,5,26,26,New York Yankees,New York,1067551,0,0,27,162,729,Domingo German,0.0,0.0,40,181,55,0.0,0.0,0.167,0.027889000000000004,SP,0.6358024691358025,0,0,577500,577500,577500,76.94,5919.763599999999,124555000,577500,103,1.93,3.7249,27,13.266463721378086,13.266463721378086,13.266463721378086
NYY,6.0,2019,2024,2019,1,1,1,0,0,0,2,5,27,26,New York Yankees,New York,1405792,0,0,43,162,1849,Luis Cessa,0.0,0.0,40,208,55,0.0,0.0,0.265,0.07022500000000001,RP,0.6358024691358025,0,0,578975,578975,578975,0.0,0.0,124555000,578975,103,0.38,0.1444,27,13.26901457773002,13.26901457773002,13.26901457773002
NYY,6.3,2019,2023,2019,1,1,1,0,0,0,2,5,28,27,New York Yankees,New York,1837556,0,0,54,162,2916,Chad Green,0.0,0.0,40,215,55,0.0,0.0,0.333,0.11088900000000002,RP,0.6358024691358025,0,0,540792,598650,598650,47.47,2253.4009,124555000,598650,103,0.36,0.1296,27,13.200790010702066,13.30243239914499,13.30243239914499
LAD,6.4,2019,0,2019,1,558,311364,170,28900,0,5,3,23,23,Los Angeles Dodgers,California,2425000,47,2209,156,161,24336,Cody Bellinger,1.035,1.0712249999999999,25,203,33,0.305,0.093025,0.963,0.9273689999999999,RF,0.6521739130434783,115,13225,605000,605000,605000,99.96,9992.0016,85000000,605000,105,8.63,74.47690000000001,6,13.312983737012978,13.312983737012978,13.312983737012978
LAD,6.4,2019,0,2019,1,489,239121,133,17689,0,5,3,25,24,Los Angeles Dodgers,California,8125969,19,361,135,161,18225,Corey Seager,0.817,0.6674889999999999,25,215,33,0.272,0.07398400000000001,0.833,0.693889,SS,0.6521739130434783,87,7569,4000000,4000000,4000000,74.92,5613.0064,85000000,4000000,105,4.01,16.080099999999998,6,15.201804919084164,15.201804919084164,15.201804919084164
LAD,6.0,2019,2023,2019,1,487,237169,122,14884,0,5,3,28,28,Los Angeles Dodgers,California,1678673,35,1225,142,161,20164,Max Muncy,0.889,0.790321,25,215,33,0.251,0.063001,0.877,0.769129,1B,0.6521739130434783,98,9604,575000,575000,575000,96.74,9358.6276,85000000,575000,105,5.72,32.718399999999995,6,13.262125319779487,13.262125319779487,13.262125319779487
LAD,6.1,2019,2021,2019,1,450,202500,112,12544,0,5,3,27,26,Los Angeles Dodgers,California,9806941,36,1296,149,161,22201,Joc Pederson,0.876,0.767376,25,220,33,0.249,0.062001,0.92,0.8464,LF,0.6521739130434783,74,5476,5000000,5000000,5000000,73.8,5446.44,85000000,5000000,105,3.27,10.6929,6,15.424948470398375,15.424948470398375,15.424948470398375
LAD,6.0,2019,2025,2019,1,343,117649,101,10201,0,5,3,23,22,Los Angeles Dodgers,California,1702923,12,144,108,161,11664,Alex Verdugo,0.817,0.6674889999999999,25,192,33,0.295,0.08702499999999999,0.667,0.44488900000000003,LF,0.6521739130434783,44,1936,560000,560000,560000,63.74,4062.7876,85000000,560000,105,3.11,9.672099999999999,6,13.235692062711331,13.235692062711331,13.235692062711331
LAD,6.1,2019,0,2019,1,366,133956,96,9216,0,5,3,28,28,Los Angeles Dodgers,California,5591442,12,144,124,161,15376,Chris Taylor,0.794,0.6304360000000001,25,196,33,0.262,0.06864400000000001,0.765,0.585225,2B,0.6521739130434783,52,2704,3500000,3500000,3500000,51.23,2624.5128999999997,85000000,3500000,105,2.37,5.6169,6,15.068273526459642,15.068273526459642,15.068273526459642
LAD,6.0,2019,0,2019,1,249,62001,66,4356,0,5,3,26,25,Los Angeles Dodgers,California,405824,9,81,99,161,9801,Matt Beaty,0.775,0.6006250000000001,25,215,33,0.265,0.07022500000000001,0.611,0.37332099999999996,3B,0.6521739130434783,46,2116,405824,555000,555000,32.43,1051.7049,85000000,555000,105,0.3,0.09,6,12.913674847059703,13.226723392728571,13.226723392728571
LAD,6.2,2019,2020,2019,1,162,26244,51,2601,0,5,3,36,35,Los Angeles Dodgers,California,34855000,11,121,80,161,6400,David Freese,1.002,1.004004,25,213,33,0.315,0.09922500000000001,0.494,0.244036,1B,0.6521739130434783,29,841,4500000,4500000,4500000,0.0,0.0,85000000,4500000,105,1.56,2.4336,6,15.319587954740548,15.319587954740548,15.319587954740548
LAD,6.0,2019,2024,2019,1,77,5929,19,361,0,5,3,33,32,Los Angeles Dodgers,California,819442,2,4,40,161,1600,Kris Negron,0.63,0.39690000000000003,25,195,33,0.247,0.061009,0.247,0.061009,2B,0.6521739130434783,8,64,187992,555000,555000,0.0,0.0,85000000,555000,105,0.1,0.010000000000000002,6,12.144154687715185,13.226723392728571,13.226723392728571
LAD,6.2,2019,0,2019,1,75,5625,18,324,0,5,3,21,21,Los Angeles Dodgers,California,2400552,2,4,23,161,529,Gavin Lux,0.705,0.49702499999999994,25,190,33,0.24,0.0576,0.142,0.020163999999999998,SS,0.6521739130434783,9,81,83552,555000,555000,0.0,0.0,85000000,555000,105,0.31,0.0961,6,11.333224471498855,13.226723392728571,13.226723392728571
LAD,6.3,2019,0,2019,1,47,2209,13,169,0,5,3,25,24,Los Angeles Dodgers,California,353312,4,16,28,161,784,Edwin Rios,1.01,1.0201,25,220,33,0.277,0.07672900000000002,0.173,0.029928999999999997,1B,0.6521739130434783,8,64,128312,555000,555000,0.0,0.0,85000000,555000,105,0.35,0.12249999999999998,6,11.762220077017213,13.226723392728571,13.226723392728571
LAD,6.1,2019,2024,2016,8,48,2304,12,144,125000,5,3,31,27,Los Angeles Dodgers,California,32900000,0,0,41,161,1681,Kenta Maeda,0.542,0.293764,25,184,33,0.25,0.0625,0.253,0.064009,RP,0.6521739130434783,6,36,8525000,3000000,8525000,0.0,0.0,85000000,25000000,105,1.33,1.7689000000000001,6,15.958513581133854,14.914122846632385,15.958513581133854
LAD,6.3,2019,2020,2019,1,51,2601,8,64,0,5,3,32,31,Los Angeles Dodgers,California,53975000,1,1,30,161,900,Hyun-Jin Ryu,0.453,0.205209,25,255,33,0.157,0.024649,0.185,0.034225,SP,0.6521739130434783,3,9,17900000,17900000,17900000,93.5,8742.25,85000000,17900000,105,5.07,25.704900000000002,6,16.70031127081098,16.70031127081098,16.70031127081098
LAD,6.4,2019,2022,2019,3,49,2401,5,25,7666667,5,3,31,30,Los Angeles Dodgers,California,219201102,0,0,29,161,841,Clayton Kershaw,0.242,0.058564,25,225,33,0.102,0.010403999999999998,0.179,0.032041,SP,0.6521739130434783,1,1,31000000,23333334,31000000,62.92,3958.9264000000003,85000000,93000000,105,3.54,12.531600000000001,6,17.24949776244942,16.965393539916953,17.24949776244942
LAD,6.2,2019,2025,2019,1,59,3481,5,25,0,5,3,24,24,Los Angeles Dodgers,California,2938748,1,1,30,161,900,Walker Buehler,0.278,0.07728400000000002,25,185,33,0.085,0.007225000000000001,0.185,0.034225,SP,0.6521739130434783,2,4,570000,570000,570000,92.07,8476.8849,85000000,570000,105,2.18,4.752400000000001,6,13.253391639810733,13.253391639810733,13.253391639810733
LAD,6.3,2019,0,2019,1,13,169,4,16,0,5,3,25,24,Los Angeles Dodgers,California,148716,0,0,11,161,121,Anthony Gonsolin,0.615,0.378225,25,205,33,0.308,0.094864,0.068,0.0046240000000000005,P,0.6521739130434783,1,1,146216,555000,555000,0.0,0.0,85000000,555000,105,0.77,0.5929,6,11.892840259434278,13.226723392728571,13.226723392728571
LAD,6.5,2019,2020,2017,3,18,324,3,9,666668,5,3,39,36,Los Angeles Dodgers,California,59214059,0,0,13,161,169,Rich Hill,0.433,0.187489,25,221,33,0.167,0.027889000000000004,0.08,0.0064,SP,0.6521739130434783,1,1,18666668,18000000,18666668,0.0,0.0,85000000,48000000,105,1.25,1.5625,6,16.742250031459882,16.70588231586044,16.742250031459882
LAD,6.3,2019,0,2019,1,20,400,3,9,0,5,3,29,29,Los Angeles Dodgers,California,2136122,0,0,32,161,1024,Ross Stripling,0.377,0.142129,25,220,33,0.15,0.0225,0.198,0.039204,SP,0.6521739130434783,1,1,595000,595000,595000,48.98,2399.0404,85000000,595000,105,0.89,0.7921,6,13.296316684527767,13.296316684527767,13.296316684527767
LAD,6.0,2019,0,2019,1,12,144,3,9,0,5,3,22,22,Los Angeles Dodgers,California,3210268,0,0,37,161,1369,Julio Urias,0.558,0.3113640000000001,25,225,33,0.25,0.0625,0.228,0.051984,RP,0.6521739130434783,2,4,565000,565000,565000,0.0,0.0,85000000,565000,105,1.32,1.7424000000000002,6,13.244581010128577,13.244581010128577,13.244581010128577
LAD,6.6,2019,0,2019,1,11,121,1,1,0,5,3,21,21,Los Angeles Dodgers,California,1176056,0,0,14,161,196,Dustin May,0.182,0.033124,25,180,33,0.091,0.008281,0.086,0.007395999999999999,RP,0.6521739130434783,0,0,176056,555000,555000,0.0,0.0,85000000,555000,105,0.05,0.0025000000000000005,6,12.07855740522937,13.226723392728571,13.226723392728571
LAD,6.3,2019,2025,2019,1,2,4,1,1,0,5,3,22,22,Los Angeles Dodgers,California,811239,0,0,46,161,2116,Caleb Ferguson,1.5,2.25,25,226,33,0.5,0.25,0.284,0.08065599999999999,RP,0.6521739130434783,0,0,436595,560000,560000,0.0,0.0,85000000,560000,105,-0.23,0.0529,6,12.986761270902308,13.235692062711331,13.235692062711331
LAD,6.5,2019,2022,2017,5,1,1,0,0,1333334,5,3,31,29,Los Angeles Dodgers,California,65948838,0,0,62,161,3844,Kenley Jansen,0.0,0.0,25,265,33,0.0,0.0,0.383,0.146689,RP/CL,0.6521739130434783,0,0,19333334,18000000,19333334,26.3,691.69,85000000,80000000,105,0.17,0.028900000000000006,6,16.77734131432534,16.70588231586044,16.77734131432534
LAD,6.3,2019,0,2019,1,3,9,0,0,0,5,3,28,28,Los Angeles Dodgers,California,530059,0,0,33,161,1089,Casey Sadler,0.0,0.0,25,205,33,0.0,0.0,0.204,0.04161599999999999,RP,0.6521739130434783,0,0,205896,555000,555000,0.0,0.0,85000000,555000,105,0.46,0.2116,6,12.23512646592091,13.226723392728571,13.226723392728571
LAD,6.2,2019,0,2019,1,2,4,0,0,0,5,3,28,28,Los Angeles Dodgers,California,2626103,0,0,64,161,4096,Yimi Garcia,0.0,0.0,25,228,33,0.0,0.0,0.395,0.15602500000000002,RP,0.6521739130434783,0,0,710000,710000,710000,39.87,1589.6168999999998,85000000,710000,105,0.3,0.09,6,13.473020249017498,13.473020249017498,13.473020249017498
LAD,6.2,2019,2024,2019,1,2,4,0,0,0,5,3,28,28,Los Angeles Dodgers,California,1298311,0,0,50,161,2500,Dylan Floro,0.0,0.0,25,203,33,0.0,0.0,0.309,0.095481,RP,0.6521739130434783,0,0,510384,565000,565000,39.11,1529.5920999999998,85000000,565000,105,-0.36,0.1296,6,13.142918662558976,13.244581010128577,13.244581010128577
NYM,6.2,2019,2024,2019,1,616,379456,177,31329,0,2,6,23,23,New York Mets,New York,3055666,15,225,157,161,24649,Amed Rosario,0.755,0.570025,5,190,9,0.287,0.08236899999999998,0.969,0.9389609999999999,SS,0.5279503105590062,72,5184,575500,575500,575500,53.7,2883.6900000000005,79000000,575500,85,1.77,3.1329000000000002,2,13.262994507144075,13.262994507144075,13.262994507144075
NYM,6.1,2019,2025,2019,1,510,260100,162,26244,0,2,6,27,26,New York Mets,New York,869884,23,529,133,161,17689,Jeff McNeil,0.916,0.839056,5,195,9,0.318,0.101124,0.821,0.6740409999999999,2B,0.5279503105590062,75,5625,567714,567714,567714,94.31,8894.376100000001,79000000,567714,85,4.97,24.700899999999997,2,13.249373049767197,13.249373049767197,13.249373049767197
