Acronimo_t,Acronimo_t_1,Altura_t,Altura_t_1,Anio,Anio_t,Anio_t_1,Anios_contrato,Bateos_pitcher_2_t,Bateos_pitcher_2_t_1,Bateos_pitcher_t,Bateos_pitcher_t_1,Cantidad_agentes_libres_t,Cantidad_agentes_libres_t_1,Carreras_2_t,Carreras_2_t_1,Carreras_ganadas_2_t,Carreras_ganadas_2_t_1,Carreras_ganadas_t,Carreras_ganadas_t_1,Carreras_t,Carreras_t_1,Comando_2_t,Comando_2_t_1,Comando_t,Comando_t_1,Control_2_t,Control_2_t_1,Control_t,Control_t_1,Dominio_2_t,Dominio_2_t_1,Dominio_t,Dominio_t_1,ERA_2_t,ERA_2_t_1,ERA_t,ERA_t_1,Edad_t,Edad_t_1,Equipo_anterior,Equipo_t,Equipo_t_1,Inning_pitched_2_t,Inning_pitched_2_t_1,Inning_pitched_t,Inning_pitched_t_1,Juegos_2_t,Juegos_2_t_1,Juegos_iniciados_2_t,Juegos_iniciados_2_t_1,Juegos_iniciados_t,Juegos_iniciados_t_1,Juegos_t,Juegos_t_1,Juegos_totales_t,Juegos_totales_t_1,Jugador,Losses_2_t,Losses_2_t_1,Losses_t,Losses_t_1,Pennants_won_t,Pennants_won_t_1,Peso_t,Peso_t_1,Playoffs_t,Playoffs_t_1,Posicion_t,Posicion_t_1,Promedio_victorias_t,Promedio_victorias_t_1,Saves_2_t,Saves_2_t_1,Saves_t,Saves_t_1,Status,Strike_outs_2_t,Strike_outs_2_t_1,Strike_outs_t,Strike_outs_t_1,Sueldo_base_t,Sueldo_base_t_1,Sueldo_regular_t,Sueldo_regular_t_1,Sueldo_t,Sueldo_t_1,TVS_2_t,TVS_2_t_1,TVS_t,TVS_t_1,Valor_contrato,Valor_contrato_total_t,Valor_contrato_total_t_1,Valor_promedio_contrato,Victorias_t,Victorias_t_1,WAR_2_t,WAR_2_t_1,WAR_t,WAR_t_1,WHIP_2_t,WHIP_2_t_1,WHIP_t,WHIP_t_1,WS_ganadas_t,WS_ganadas_t_1,Walks_2_t,Walks_2_t_1,Walks_t,Walks_t_1,Wins_2_t,Wins_2_t_1,Wins_t,Wins_t_1,ln_Sueldo_base_t,ln_Sueldo_regular_t,ln_Sueldo_t
KC,CHC,6.6,6.6,2017,7,6,2,43681,21904,209,148,4,15,11881,5929,11236,5041,106,71,109,77,9.125434027777779,7.381986472054111,3.0208333333333335,2.7169811320754715,0.0008749958685497809,0.0012524490752155015,0.029580329081161028,0.035389957264957264,0.007984717073029142,0.009245562130177513,0.08935724409934061,0.09615384615384615,27.9841,14.7456,5.29,3.84,34,33,CHC,Kansas City Royals,Chicago Cubs,32508.090000000004,27688.960000000003,180.3,166.4,1024,1225,1024,900,32,30,32,35,162,160,Jason Hammel,169,100,13,10,4,17,225,225,9,18,SP,SP,0.4938271604938271,0.6375,0,0,0,0,UFA,21025,20736,145,144,5000000,9000000,5000000,9000000,5000000,9000000,1036.1961,2226.8961,32.19,47.19,16000000,43800000,291277500,8000000,80,102,1.9880999999999998,1.7956000000000003,1.41,1.34,2.0164,1.4641,1.42,1.21,2,3,2304,2809,48,53,64,225,8,15,15.424948470398375,15.424948470398375,15.424948470398375
ATL,COL,6.0,6.0,2016,7,6,2,784,784,28,28,5,3,256,225,256,169,16,13,16,15,1.8225000000000002,9.0,1.35,3.0,0.002981165962328943,0.0014066895561432884,0.0546000546000546,0.03750586029067042,0.005433174966344499,0.012660206005289594,0.07371007371007371,0.11251758087201126,12.531600000000001,24.403600000000004,3.54,4.94,35,34,CHC,Atlanta Braves,Colorado Rockies,1656.4900000000002,561.6899999999999,40.7,23.7,2116,900,0,0,0,0,46,30,162,161,Jason Motte,0,1,0,1,18,1,225,225,23,3,RP,RP,0.4444444444444444,0.4658385093167702,0,0,0,0,UFA,729,576,27,24,535000,5000000,461834,5000000,535000,5000000,0.0,0.0,0.0,0.0,10000000,34525000,43500000,5000000,72,75,0.4624000000000001,0.0016,0.68,-0.04,1.3923999999999999,2.3104,1.18,1.52,3,0,400,64,20,8,1,0,1,0,13.190022025878143,13.042960798138212,13.190022025878143
KC,KC,6.0,6.0,2014,7,6,4,32761,64,181,8,4,10,7056,9,6889,9,83,3,84,3,5.33769322235434,13.444444444444443,2.310344827586207,3.6666666666666665,0.0012861002244676908,0.0007716049382716049,0.03586223953502752,0.027777777777777776,0.006864808451409588,0.010373799725651577,0.0828541396154084,0.10185185185185185,17.305600000000002,5.0625,4.16,2.25,34,33,LAA,Kansas City Royals,Kansas City Royals,32292.089999999997,144.0,179.7,12.0,1024,9,1024,9,32,3,32,3,162,161,Jason Vargas,121,0,11,0,4,4,215,215,9,9,SP,SP,0.4938271604938271,0.5031055900621118,0,0,0,0,UFA,17956,121,134,11,8000000,8500000,8000000,8500000,8000000,8500000,5291.107599999999,0.0,72.74,0.0,32000000,43800000,186750000,8000000,80,81,14.9769,0.24009999999999998,3.87,0.49,1.7689000000000001,0.8464,1.33,0.92,2,2,3364,9,58,3,324,0,18,0,15.89495209964411,15.89495209964411,15.89495209964411
SF,SF,0.0,0.0,2016,7,6,5,41616,36100,204,190,3,8,11449,7744,10404,7396,102,86,107,88,41.0400390625,9.564128943758574,6.40625,3.0925925925925926,0.0002930501477572296,0.0008710192304109589,0.017118707537580914,0.02951303492375799,0.0120267895112281,0.00833054023214377,0.10966672016262773,0.09127179319014046,19.5364,14.5161,4.42,3.81,32,31,CHW,San Francisco Giants,San Francisco Giants,43139.28999999999,41330.89000000001,207.7,203.3,1225,1156,1024,1024,32,32,35,34,162,161,Jeff Samardzija,225,121,15,11,23,23,240,240,26,26,SP,SP,0.3950617283950617,0.5341614906832298,0,0,0,0,UFA,42025,27889,205,167,18000000,9000000,19800000,10800000,19800000,10800000,1824.1441,2829.1760999999997,42.71,53.19,90000000,65250000,251000000,18000000,64,86,6.4516,7.0225,2.54,2.65,1.2995999999999999,1.44,1.14,1.2,8,8,1024,2916,32,54,81,144,9,12,16.70588231586044,16.801192495664765,16.801192495664765
NYM,NYM,6.6,6.6,2017,7,6,1,1849,1296,43,36,2,9,256,196,256,169,16,13,16,14,8.265625,12.017777777777779,2.875,3.466666666666667,0.0029617289092507748,0.0015747039556563364,0.05442176870748299,0.03968253968253968,0.02448054051552594,0.018924442204865482,0.1564625850340136,0.13756613756613756,8.6436,7.7841000000000005,2.94,2.79,33,32,NYM,New York Mets,New York Mets,2401.0,1764.0,49.0,42.0,5625,5329,0,0,0,0,75,73,162,161,Jerry Blevins,0,4,0,2,5,5,190,190,9,9,RP,RP,0.4320987654320987,0.5403726708074534,1,4,1,2,UFA,4761,2704,69,52,5500000,4000000,5500000,5000000,5500000,5000000,954.81,1665.4561,30.9,40.81,6500000,116500000,48757500,6500000,70,87,2.1025,1.0609,1.45,1.03,1.8769000000000002,1.4641,1.37,1.21,2,2,576,225,24,15,36,16,6,4,15.520258650202699,15.520258650202699,15.520258650202699
LAA,LAD,6.2,6.2,2017,7,6,1,21904,5041,148,71,4,8,6889,1296,6724,1089,82,33,83,36,6.993086419753086,12.25,2.6444444444444444,3.5,0.0013127494223902543,0.0008910670527957228,0.036231884057971016,0.029850746268656716,0.009180170158255993,0.010915571396747604,0.09581320450885668,0.1044776119402985,28.622499999999995,19.624899999999997,5.35,4.43,33,32,LAD,Los Angeles Angels,Los Angeles Dodgers,19044.0,4489.0,138.0,67.0,1444,3844,441,0,21,0,38,62,162,161,Jesse Chavez,121,4,11,2,1,25,175,175,10,30,RP,RP,0.4938271604938271,0.5652173913043478,0,0,0,0,UFA,14161,3969,119,63,5750000,4000000,6550000,1377049,6550000,4000000,0.0,151.0441,0.0,12.29,5750000,24750000,79750000,5750000,80,91,0.028900000000000006,0.0064,-0.17,-0.08,1.9599999999999997,1.7689000000000001,1.4,1.33,1,6,2025,324,45,18,49,9,7,3,15.564710412773533,15.694975607611434,15.694975607611434
SD,LAA,6.3,6.3,2017,7,6,1,24649,23409,157,153,4,9,6724,6561,6084,5929,78,77,82,81,4.515625,4.681322314049586,2.125,2.1636363636363636,0.001968740704237007,0.00180100689681451,0.044370493621741544,0.04243827160493827,0.008890094742570234,0.008431093773814968,0.09428729894620078,0.09182098765432099,15.132100000000001,23.136099999999995,3.89,4.81,29,28,LAA,San Diego Padres,Los Angeles Angels,32508.090000000004,20736.0,180.3,144.0,1156,1156,1024,484,32,22,34,34,162,161,Jhoulys Chacin,100,64,10,8,2,1,215,215,5,10,SP,SP,0.4382716049382716,0.453416149068323,0,0,0,0,UFA,23409,14161,153,119,1750000,1100000,1750000,877593,1750000,1100000,6353.684099999999,709.6896,79.71,26.64,1750000,8250000,12525000,1750000,71,73,6.4516,0.0009,2.54,-0.03,1.6129,2.0736,1.27,1.44,0,1,5184,3025,72,55,169,36,13,6,14.375126345899696,14.375126345899696,14.375126345899696
KC,KC,6.3,6.3,2016,7,6,3,2401,4900,49,70,4,10,576,961,529,900,23,30,24,31,10.240000000000002,6.342935528120714,3.2,2.5185185185185186,0.0015747039556563364,0.002022976517738132,0.03968253968253968,0.04497751124437781,0.016124968505920885,0.012831609626915121,0.12698412698412698,0.1132766949858404,13.690000000000001,16.4025,3.7,4.05,33,32,PIT,Kansas City Royals,Kansas City Royals,3136.0,4448.89,56.0,66.7,3481,4900,0,0,0,0,59,70,162,161,Joakim Soria,9,64,3,8,4,4,205,205,9,9,RP/CL,RP/CL,0.4938271604938271,0.5031055900621118,1,1,1,1,UFA,4096,4624,64,68,8000000,7000000,8000000,7000000,8000000,7000000,1162.1281000000001,23.4256,34.09,4.84,25000000,43800000,186750000,8333333,80,81,1.1025,0.1521,1.05,0.39,1.5129,2.1315999999999997,1.23,1.46,2,2,400,729,20,27,16,25,4,5,15.89495209964411,15.89495209964411,15.89495209964411
PIT,TOR,6.4,6.4,2017,7,6,1,1849,1369,43,37,2,13,784,289,676,225,26,15,28,17,4.37190082644628,4.694444444444444,2.090909090909091,2.1666666666666665,0.00236169805895257,0.0030864197530864196,0.04859730505853766,0.05555555555555555,0.01032510969575132,0.014489026063100135,0.10161254694057875,0.12037037037037036,21.622500000000002,7.896100000000001,4.65,2.81,40,39,TOR,Pittsburgh Pirates,Toronto Blue Jays,2530.0899999999997,2304.0,50.3,48.0,2704,2601,0,0,0,0,52,51,162,161,Joaquin Benoit,36,1,6,1,9,2,250,250,17,7,RP,RP,0.4629629629629629,0.546583850931677,4,1,2,1,UFA,2116,2704,46,52,7500000,7500000,2581992,2827868,7500000,7500000,74.47690000000001,116.85610000000001,8.63,10.81,7500000,37000000,65800000,7500000,75,88,0.32489999999999997,0.1369,0.57,-0.37,1.6641000000000001,1.6129,1.29,1.27,5,2,484,576,22,24,1,9,1,3,15.830413578506539,14.76407175201057,15.830413578506539
WSH,LAD,6.3,6.3,2017,7,6,1,2704,3025,52,55,4,8,841,529,784,484,28,22,29,23,9.0,9.467455621301776,3.0,3.076923076923077,0.0010631492405497197,0.0013040123456790121,0.03260596940055179,0.03611111111111111,0.00956834316494748,0.012345679012345678,0.09781790820165538,0.1111111111111111,32.2624,6.1504,5.68,2.48,36,35,LAD,Washington Nationals,Los Angeles Dodgers,1962.4899999999998,6400.0,44.3,80.0,2601,5625,0,0,0,0,51,75,163,161,Joe Blanton,16,4,4,2,1,25,252,252,5,30,RP,RP,0.5950920245398773,0.5652173913043478,0,0,0,0,UFA,1521,6400,39,80,4000000,4000000,4000000,4000000,4000000,4000000,9.302499999999998,5777.520100000001,3.05,76.01,4000000,10400000,79750000,4000000,97,91,0.0529,3.61,-0.23,1.9,2.1609,1.0201,1.47,1.01,0,6,169,676,13,26,4,49,2,7,15.201804919084164,15.201804919084164,15.201804919084164
CHC,CHC,6.6,6.6,2016,7,6,2,27225,21316,165,146,3,15,8649,5476,7569,4900,87,70,93,74,7.903524385902457,11.53435386258455,2.811320754716981,3.3962264150943398,0.001190144456547989,0.0009780613117980458,0.034498470350842934,0.03127397179441789,0.009406335735073658,0.0112813052695823,0.09698626570331316,0.10621348911311736,21.068099999999998,11.2225,4.59,3.35,38,37,STL,Chicago Cubs,Chicago Cubs,29138.489999999994,35456.89000000001,170.7,188.3,1024,841,900,841,30,29,32,29,162,160,John Lackey,144,64,12,8,17,17,235,235,19,18,SP,SP,0.5679012345679012,0.6375,0,0,0,0,UFA,22201,32400,149,180,16000000,16000000,16000000,16000000,16000000,16000000,644.6521,5209.952400000001,25.39,72.18,32000000,16000000,291277500,16000000,92,102,1.2768999999999997,7.896100000000001,1.13,2.81,1.6384,1.1236000000000002,1.28,1.06,3,3,2809,2809,53,53,144,121,12,11,16.588099280204055,16.588099280204055,16.588099280204055
CHC,CHC,6.4,6.4,2015,7,6,6,32041,23716,179,154,3,15,10201,3249,7569,3025,87,55,101,57,9.0,14.352440828402365,3.0,3.7884615384615383,0.0013611349224651613,0.000812482790891848,0.03689356207341819,0.028504083758153814,0.012250214302186448,0.011661111180370463,0.11068068622025456,0.10798662500685195,18.7489,5.9536,4.33,2.44,33,32,OAK,Chicago Cubs,Chicago Cubs,32652.489999999994,41087.28999999999,180.7,202.7,1024,1089,1024,1024,32,32,32,33,162,160,Jon Lester,64,25,8,5,17,17,240,240,19,18,SP,SP,0.5679012345679012,0.6375,0,0,0,0,UFA,32400,38809,180,197,20000000,20000000,25000000,25000000,25000000,25000000,472.6275999999999,7981.6356000000005,21.74,89.34,155000000,16000000,291277500,25833333,92,102,0.5041,31.248099999999997,0.71,5.59,1.7424000000000002,1.0404,1.32,1.02,3,3,3600,2704,60,52,169,361,13,19,16.811242831518264,17.034386382832476,17.034386382832476
DET,DET,6.2,6.2,2016,7,6,5,41616,13924,204,118,1,11,12321,3969,11664,3249,108,57,111,63,5.479855371900826,6.44378698224852,2.340909090909091,2.5384615384615383,0.0009336419753086419,0.0007526705692635685,0.030555555555555555,0.027434842249657067,0.00511622299382716,0.004850048816142166,0.07152777777777777,0.0696422918645141,36.9664,23.716900000000003,6.08,4.87,31,30,WSH,Detroit Tigers,Detroit Tigers,25600.0,11088.09,160.0,105.3,841,361,841,324,29,18,29,19,162,160,Jordan Zimmermann,169,49,13,7,11,11,225,225,16,16,SP,SP,0.3950617283950617,0.5375,0,0,0,0,UFA,10609,4356,103,66,18000000,18000000,18000000,18000000,18000000,18000000,9.1204,73.4449,3.02,8.57,110000000,2000000,272257500,22000000,64,86,0.11560000000000002,0.1521,0.34,0.39,2.4025000000000003,1.8769000000000002,1.55,1.37,4,4,1936,676,44,26,64,81,8,9,16.70588231586044,16.70588231586044,16.70588231586044
MIA,BOS,0.0,0.0,2017,7,6,2,3025,2209,55,47,6,6,1225,529,1225,529,35,23,35,23,2.9834710743801653,14.877551020408164,1.7272727272727273,3.857142857142857,0.0019539348554082157,0.0009796214253001928,0.04420333534257585,0.03129890453834116,0.0058295081223336005,0.014574367735588581,0.07635121559172192,0.12072434607645875,32.3761,17.3889,5.69,4.17,31,30,BOS,Miami Marlins,Boston Red Sox,3058.0899999999997,2470.09,55.3,49.7,3025,2809,0,0,0,0,55,53,162,161,Junichi Tazawa,25,4,5,2,2,13,200,200,2,22,RP,RP,0.4753086419753086,0.577639751552795,0,0,0,0,UFA,1444,2916,38,54,5000000,3375000,5000000,3375000,5000000,3375000,10.758399999999998,420.25,3.28,20.5,12000000,57250000,230000000,6000000,77,93,0.4760999999999999,0.0961,-0.69,0.31,1.9320999999999997,1.5129,1.39,1.23,2,8,484,196,22,14,9,9,3,3,15.424948470398375,15.424948470398375,15.424948470398375
LAD,LAD,6.5,6.5,2017,7,6,5,1936,1225,44,35,6,8,121,196,100,196,10,14,11,14,242.46938775510202,89.38842975206613,15.571428571428571,9.454545454545455,0.0001296790002775925,0.0003165095928956832,0.011387668781519441,0.017790716480672812,0.03144318780200155,0.02829229551041082,0.17732227102651701,0.16820313763545203,1.7424000000000002,3.3856,1.32,1.84,29,28,LAD,Los Angeles Dodgers,Los Angeles Dodgers,4664.889999999999,4719.6900000000005,68.3,68.7,4225,5184,0,0,0,0,65,72,162,161,Kenley Jansen,0,4,0,2,25,25,265,265,31,30,RP/CL,RP/CL,0.6419753086419753,0.5652173913043478,1681,2209,41,47,UFA,11881,10816,109,104,10000000,10650000,11333333,10650000,11333333,10650000,8146.8676000000005,8554.400099999999,90.26,92.49,80000000,199600000,79750000,16000000,104,91,8.7616,7.617599999999999,2.96,2.76,0.5625,0.4489000000000001,0.75,0.67,6,6,49,121,7,11,25,9,5,3,16.11809565095832,16.24325876450056,16.24325876450056
CHC,BOS,6.2,6.2,2017,7,6,1,1444,1156,38,34,3,6,441,324,361,324,19,18,21,18,17.361111111111114,32.80165289256199,4.166666666666667,5.7272727272727275,0.0009614806802475813,0.0006762458852393966,0.031007751937984496,0.026004728132387706,0.01669237292096495,0.02218198279764599,0.12919896640826872,0.14893617021276595,15.8404,11.902500000000002,3.98,3.45,42,41,BOS,Chicago Cubs,Boston Red Sox,1849.0,2209.0,43.0,47.0,2401,2500,0,0,0,0,49,50,162,161,Koji Uehara,16,9,4,3,17,13,195,195,19,22,RP,RP,0.5679012345679012,0.577639751552795,4,49,2,7,UFA,2500,3969,50,63,6000000,9000000,6000000,9000000,6000000,9000000,319.6944,325.8025,17.88,18.05,6000000,16000000,230000000,6000000,92,93,0.0256,0.5476,0.16,0.74,1.3456,0.9216,1.16,0.96,3,8,144,121,12,11,9,4,3,2,15.60727002719233,15.60727002719233,15.60727002719233
HOU,HOU,6.3,6.3,2015,7,6,3,3844,1444,62,38,3,3,961,529,961,441,31,21,31,23,12.25,13.854938271604938,3.5,3.7222222222222223,0.0013271356100344725,0.0012014573677871251,0.03642987249544627,0.03466204506065857,0.016257411222922288,0.016646117666655573,0.12750455373406194,0.12901983439245135,20.884900000000002,10.758399999999998,4.57,3.28,33,32,OAK,Houston Astros,Houston Astros,3721.0,3329.2900000000004,61.0,57.7,4225,3481,0,0,0,0,65,59,162,161,Luke Gregerson,9,9,3,3,2,1,200,200,11,10,RP,RP,0.6234567901234568,0.5217391304347826,1,225,1,15,UFA,4900,4489,70,67,6250000,6250000,6250000,6250000,6250000,6250000,19.8916,2052.9961000000003,4.46,45.31,18500000,82000000,26000000,6166667,101,84,0.0009,0.24009999999999998,0.03,0.49,1.7956000000000003,0.9409,1.34,0.97,1,0,400,324,20,18,4,16,2,4,15.648092021712584,15.648092021712584,15.648092021712584
SEA,WSH,6.2,6.2,2017,7,6,2,841,2116,29,46,2,11,256,289,196,196,14,14,16,17,1.5625,2.5160523186682524,1.25,1.5862068965517242,0.00504064714852481,0.0046604406283138455,0.07099751508697195,0.06826741996233522,0.007876011169570018,0.011725912448884773,0.08874689385871495,0.10828625235404896,16.160399999999996,7.1289,4.02,2.67,31,30,WSH,Seattle Mariners,Washington Nationals,979.69,2227.84,31.3,47.2,4096,4900,0,0,0,0,64,70,162,161,Marc Rzepczynski,4,0,2,0,0,1,220,220,4,4,RP,RP,0.4814814814814814,0.5838509316770186,1,0,1,0,UFA,625,2116,25,46,5500000,2950000,5500000,628688,5500000,2950000,88.17210000000001,658.4356,9.39,25.66,11000000,11535000,68750000,5500000,78,94,0.0625,0.6889,0.25,0.83,2.4336,2.5281000000000002,1.56,1.59,0,0,400,841,20,29,4,1,2,1,15.520258650202699,15.520258650202699,15.520258650202699
TOR,TOR,6.0,6.0,2016,7,6,2,34596,17424,186,132,6,13,10816,5329,10609,4624,103,68,104,73,6.144812537195,6.44378698224852,2.4788732394366195,2.5384615384615383,0.0017988948982898187,0.001683900239771452,0.04241338112305854,0.041035353535353536,0.011053871924107405,0.010850694444444446,0.10513739545997611,0.10416666666666667,24.800400000000003,12.1104,4.98,3.48,33,32,TOR,Toronto Blue Jays,Toronto Blue Jays,34596.0,30976.0,186.0,176.0,1089,841,1089,841,33,29,33,29,162,161,Marco Estrada,81,81,9,9,2,2,180,180,7,7,SP,SP,0.4691358024691358,0.546583850931677,0,0,0,0,UFA,30976,27225,176,165,14000000,11000000,14500000,11500000,14500000,11500000,856.1476000000001,4686.771599999999,29.26,68.46,26000000,70000000,65800000,13000000,76,88,4.8841,13.1769,2.21,3.63,1.9043999999999996,1.2544000000000002,1.38,1.12,2,2,5041,4225,71,65,100,81,10,9,16.454567887579532,16.489659207390805,16.489659207390805
SF,WSH,6.1,6.1,2017,7,6,4,1369,2704,37,52,3,11,256,256,225,169,15,13,16,16,23.361111111111107,29.340277777777782,4.833333333333333,5.416666666666667,0.0004938271604938272,0.0003516723890358221,0.022222222222222223,0.01875293014533521,0.011536351165980795,0.01031816558108575,0.10740740740740741,0.10157837162056571,20.25,2.7224999999999997,4.5,1.65,32,31,WSH,San Francisco Giants,Washington Nationals,900.0,5055.209999999999,30.0,71.1,1024,5625,0,0,0,0,32,75,162,161,Mark Melancon,4,4,2,2,23,1,215,215,26,4,RP/CL,RP/CL,0.3950617283950617,0.5838509316770186,121,2209,11,47,UFA,841,4225,29,65,4000000,9650000,14000000,3427595,14000000,9650000,0.0,6745.336899999999,0.0,82.13,62000000,65250000,68750000,15500000,64,94,0.0144,2.7224999999999997,0.12,1.65,2.0448999999999997,0.81,1.43,0.9,8,0,36,144,6,12,1,4,1,2,15.201804919084164,16.454567887579532,16.454567887579532
MIN,WSH,6.3,6.3,2017,7,6,1,2209,1849,47,43,2,11,961,169,729,81,27,9,31,13,6.024793388429752,20.897959183673468,2.4545454545454546,4.571428571428571,0.0016992252621151518,0.00028838993898139736,0.04122166010867529,0.01698204754973314,0.01023748112464418,0.006026761173815325,0.10118043844856663,0.07763221737020864,16.81,3.1329000000000002,4.1,1.77,37,36,WSH,Minnesota Twins,Washington Nationals,3516.49,2097.64,59.3,45.8,3721,1600,0,0,0,0,61,40,162,161,Matt Belisle,4,0,2,0,6,1,230,230,15,4,RP,RP,0.5246913580246914,0.5838509316770186,81,0,9,0,UFA,2916,1024,54,32,2050000,1250000,2050000,1250000,2050000,1250000,1574.5024,0.0,39.68,0.0,2050000,26550000,68750000,2050000,85,94,0.0036,1.3923999999999999,0.06,1.18,1.3456,1.1881000000000002,1.16,1.09,3,0,484,49,22,7,4,0,2,0,14.53335035111459,14.53335035111459,14.53335035111459
MIL,MIL,6.4,6.4,2014,7,6,4,14641,13689,121,117,3,8,5184,4489,3969,2601,63,51,72,67,3.0819753086419754,3.780864197530864,1.7555555555555555,1.9444444444444444,0.001900260639749348,0.001556123540647892,0.043591979075850044,0.03944773175542406,0.005856556371691695,0.00588349178177058,0.07652814104427008,0.07670392285776902,24.5025,20.5209,4.95,4.53,33,32,TEX,Milwaukee Brewers,Milwaukee Brewers,13156.09,10281.960000000001,114.7,101.4,576,361,484,361,22,19,24,19,162,161,Matt Garza,81,64,9,8,1,1,215,215,4,4,SP,SP,0.5308641975308642,0.4472049689440994,0,0,0,0,UFA,6241,4900,79,70,12500000,12500000,12500000,12500000,12500000,12500000,208.80249999999998,150.5529,14.45,12.27,50000000,7550000,8100000,12500000,86,72,0.0484,0.0841,-0.22,-0.29,2.1025,2.2801,1.45,1.51,0,0,2025,1296,45,36,36,36,6,6,16.34123920227253,16.34123920227253,16.34123920227253
COL,MIA,6.0,6.0,2017,7,6,3,1849,1849,43,43,4,10,625,256,625,256,25,16,25,16,4.144132653061224,11.933884297520661,2.0357142857142856,3.4545454545454546,0.003825560492187635,0.0008428225751907442,0.061851115529047936,0.029031406703615727,0.015853630151935746,0.010058147095664749,0.12591119946984758,0.10029031406703615,19.9809,11.696399999999999,4.47,3.42,32,31,MIA,Colorado Rockies,Miami Marlins,2530.0899999999997,1772.41,50.3,42.1,4624,2601,0,0,0,0,68,51,162,160,Michael Dunn,1,1,1,1,1,2,215,215,4,2,RP,RP,0.5370370370370371,0.49375,0,0,0,0,UFA,3249,1444,57,38,4000000,3450000,4000000,3450000,4000000,3450000,111.09159999999999,1395.0225,10.54,37.35,19000000,97250000,84707500,6333333,87,79,0.43560000000000004,0.2916,0.66,0.54,1.9880999999999998,1.6384,1.41,1.28,0,2,784,121,28,11,25,36,5,6,15.201804919084164,15.201804919084164,15.201804919084164
SEA,STL,0.0,0.0,2016,7,6,5,40000,41209,200,203,2,5,8649,10201,6561,8464,81,92,93,101,12.344777209642075,17.361111111111114,3.5135135135135136,4.166666666666667,0.0004885314651376239,0.00035586427493134403,0.022102747909199524,0.018864365214110546,0.00603081209702399,0.006178199217558055,0.07765830346475508,0.0786015217254606,15.366399999999999,21.996100000000002,3.92,4.69,29,28,SF,Seattle Mariners,St. Louis Cardinals,34596.0,31222.889999999996,186.0,176.7,1024,1156,961,900,31,30,32,34,162,161,Mike Leake,169,144,13,12,0,23,170,170,4,28,SP,SP,0.4814814814814814,0.5279503105590062,0,0,0,0,UFA,16900,15625,130,125,15000000,12000000,2704911,12000000,15000000,12000000,1754.7721000000001,365.5744,41.89,19.12,80000000,11535000,94000000,16000000,78,85,1.0609,0.1369,1.03,0.37,1.6129,1.7424000000000002,1.27,1.32,0,11,1369,900,37,30,100,81,10,9,16.523560759066484,14.810579567688164,16.523560759066484
CHW,DET,6.7,6.7,2016,7,6,2,16129,25921,127,161,1,11,7569,5776,6241,5041,79,71,87,76,1.6235691987513006,1.4820415879017015,1.2741935483870968,1.2173913043478262,0.003295610425240055,0.0018447466132422469,0.05740740740740741,0.04295051353874883,0.005350651577503428,0.0027339911999658254,0.07314814814814814,0.05228758169934641,35.164899999999996,28.8369,5.93,5.37,33,32,MIN,Chicago White Sox,Detroit Tigers,14400.0,14161.0,120.0,119.0,1156,576,441,484,21,22,34,24,162,160,Mike Pelfrey,144,100,12,10,6,11,240,240,9,16,RP,RP,0.4135802469135802,0.5375,0,0,0,0,UFA,6241,3136,79,56,535000,8000000,476449,8000000,535000,8000000,0.0,0.0,0.0,0.0,16000000,6000000,272257500,8000000,67,86,1.1881000000000002,0.004900000000000001,-1.09,0.07,2.4964000000000004,3.0276,1.58,1.74,3,4,3844,2116,62,46,9,16,3,4,13.190022025878143,13.074115965918008,13.190022025878143
WSH,WSH,6.3,6.3,2016,7,6,2,1024,1444,32,38,4,11,289,484,289,484,17,22,17,22,10.5625,5.289999999999999,3.25,2.3,0.0016324864809713297,0.0030864197530864196,0.04040404040404041,0.05555555555555555,0.017243138455259672,0.016327160493827157,0.13131313131313133,0.12777777777777777,21.5296,24.5025,4.64,4.95,35,34,HOU,Washington Nationals,Washington Nationals,1089.0,1600.0,33.0,40.0,2500,4096,0,0,0,0,50,64,163,161,Oliver Perez,0,9,0,3,1,1,225,225,5,4,RP,RP,0.5950920245398773,0.5838509316770186,1,0,1,0,UFA,1521,2116,39,46,4000000,3000000,4000000,3000000,4000000,3000000,68.0625,74.47690000000001,8.25,8.63,7000000,10400000,68750000,3500000,97,94,0.07840000000000001,0.0036,0.28,0.06,1.7689000000000001,2.1025,1.33,1.45,0,0,144,400,12,20,0,4,0,2,15.201804919084164,15.201804919084164,15.201804919084164
ATL,TOR,6.3,6.3,2017,7,6,1,37249,28224,193,168,5,13,9801,9409,8281,6724,91,82,99,97,4.120294052127423,4.0,2.029850746268657,2.0,0.0015351732156902978,0.001701501731538446,0.0391812865497076,0.04124926340601061,0.006325365069594064,0.006806006926153784,0.07953216374269007,0.08249852681202122,18.576099999999997,18.922499999999996,4.31,4.35,42,41,TOR,Atlanta Braves,Toronto Blue Jays,36100.0,28798.089999999997,190.0,169.7,961,961,961,841,31,29,31,31,162,161,R.A. Dickey,100,225,10,15,18,2,215,215,23,7,SP,SP,0.4444444444444444,0.546583850931677,0,0,0,0,UFA,18496,15876,136,126,7500000,12000000,7500000,12000000,7500000,12000000,2705.0400999999997,229.2196,52.01,15.14,8000000,34525000,65800000,8000000,72,88,4.1616,0.18489999999999998,2.04,0.43,1.8769000000000002,1.8496000000000004,1.37,1.36,3,2,4489,3969,67,63,100,100,10,10,15.830413578506539,15.830413578506539,15.830413578506539
