Acronimo_t,Acronimo_t_1,Altura_t,Altura_t_1,Anio,Anio_t,Anio_t_1,Anios_contrato,Bateos_pitcher_2_t,Bateos_pitcher_2_t_1,Bateos_pitcher_t,Bateos_pitcher_t_1,Cantidad_agentes_libres_t,Cantidad_agentes_libres_t_1,Carreras_2_t,Carreras_2_t_1,Carreras_ganadas_2_t,Carreras_ganadas_2_t_1,Carreras_ganadas_t,Carreras_ganadas_t_1,Carreras_t,Carreras_t_1,Comando_2_t,Comando_2_t_1,Comando_t,Comando_t_1,Control_2_t,Control_2_t_1,Control_t,Control_t_1,Dominio_2_t,Dominio_2_t_1,Dominio_t,Dominio_t_1,ERA_2_t,ERA_2_t_1,ERA_t,ERA_t_1,Edad_t,Edad_t_1,Equipo_anterior,Equipo_t,Equipo_t_1,Inning_pitched_2_t,Inning_pitched_2_t_1,Inning_pitched_t,Inning_pitched_t_1,Juegos_2_t,Juegos_2_t_1,Juegos_iniciados_2_t,Juegos_iniciados_2_t_1,Juegos_iniciados_t,Juegos_iniciados_t_1,Juegos_t,Juegos_t_1,Juegos_totales_t,Juegos_totales_t_1,Jugador,Losses_2_t,Losses_2_t_1,Losses_t,Losses_t_1,Pennants_won_t,Pennants_won_t_1,Peso_t,Peso_t_1,Playoffs_t,Playoffs_t_1,Posicion_t,Posicion_t_1,Promedio_victorias_t,Promedio_victorias_t_1,Saves_2_t,Saves_2_t_1,Saves_t,Saves_t_1,Status,Strike_outs_2_t,Strike_outs_2_t_1,Strike_outs_t,Strike_outs_t_1,Sueldo_base_t,Sueldo_base_t_1,Sueldo_regular_t,Sueldo_regular_t_1,Sueldo_t,Sueldo_t_1,TVS_2_t,TVS_2_t_1,TVS_t,TVS_t_1,Valor_contrato,Valor_contrato_total_t,Valor_contrato_total_t_1,Valor_promedio_contrato,Victorias_t,Victorias_t_1,WAR_2_t,WAR_2_t_1,WAR_t,WAR_t_1,WHIP_2_t,WHIP_2_t_1,WHIP_t,WHIP_t_1,WS_ganadas_t,WS_ganadas_t_1,Walks_2_t,Walks_2_t_1,Walks_t,Walks_t_1,Wins_2_t,Wins_2_t_1,Wins_t,Wins_t_1,ln_Sueldo_base_t,ln_Sueldo_regular_t,ln_Sueldo_t
LAD,LAD,6.5,6.5,2017,9,8,5,2601,2916,51,54,3,2,784,784,676,576,26,24,28,28,25.0,23.266435986159166,5.0,4.823529411764706,0.0007962947410331302,0.0006940240375825781,0.02821869488536155,0.026344335967766926,0.019907368525828254,0.016147465843270783,0.14109347442680775,0.1270726793739346,13.7641,9.060099999999998,3.71,3.01,31,30,LAD,Los Angeles Dodgers,Los Angeles Dodgers,3969.0,5140.89,63.0,71.7,3844,4761,0,0,0,0,62,69,161,163,Kenley Jansen,9,25,3,5,25,25,265,265,33,32,RP/CL,RP/CL,0.6521739130434783,0.5644171779141104,1156,1444,34,38,UFA,6400,6724,80,82,18000000,10000000,19333334,11333333,19333334,11333333,691.69,385.33689999999996,26.3,19.63,80000000,85000000,4000000,16000000,105,92,0.028900000000000006,0.30250000000000005,0.17,0.55,1.1236000000000002,0.9801,1.06,0.99,6,6,256,289,16,17,25,1,5,1,16.70588231586044,16.77734131432534,16.77734131432534
TEX,NYY,6.5,6.5,2019,9,8,3,38025,26569,195,163,6,2,7921,7569,7225,6889,85,83,89,87,17.384659580580298,4.487707756232687,4.169491525423729,2.1184210526315788,0.0009904680355264978,0.002904050556744854,0.031471702139008906,0.053889243423385094,0.017218949623074277,0.013032530207995736,0.1312209953592575,0.11416010777848686,13.4689,22.752899999999997,3.67,4.77,32,31,NYY,Texas Rangers,New York Yankees,43388.89000000001,24554.889999999996,208.3,156.7,1089,961,1089,841,33,29,33,31,162,162,Lance Lynn,121,100,11,10,2,40,270,270,8,54,SP,SP,0.4814814814814814,0.6172839506172839,0,0,0,0,UFA,60516,25921,246,161,8000000,12000000,9333333,1999996,9333333,12000000,8994.625600000001,412.49609999999996,94.84,20.31,30000000,47250000,14000000,10000000,78,100,57.9121,0.10890000000000001,7.61,0.33,1.4884,2.3409,1.22,1.53,0,27,3481,5776,59,76,256,100,16,10,15.89495209964411,16.049102743757082,16.049102743757082
ATL,SF,6.1,6.1,2017,9,8,4,5041,2304,71,48,6,2,784,324,729,196,27,14,28,18,14.271604938271604,4.903061224489797,3.7777777777777777,2.2142857142857144,0.000883140624689521,0.0015908961777907646,0.02971768202080238,0.039886039886039885,0.012603834100507241,0.007800261361514922,0.11226679874525344,0.08831908831908832,13.0321,10.4329,3.61,3.23,34,33,WSH,Atlanta Braves,San Francisco Giants,4529.29,1521.0,67.3,39.0,4489,1681,0,0,0,0,67,41,161,162,Mark Melancon,4,16,2,4,18,23,215,215,25,26,RP/CL,RP/CL,0.6024844720496895,0.4506172839506173,144,9,12,3,UFA,4624,961,68,31,14000000,10000000,4591409,20000000,19000000,20000000,290.70250000000004,0.0,17.05,0.0,62000000,52210000,11500000,15500000,97,73,0.3364,0.0025000000000000005,0.58,0.05,1.7424000000000002,2.5281000000000002,1.32,1.59,3,8,324,196,18,14,25,1,5,1,16.454567887579532,15.339697506608122,16.759949537130716
MIN,TEX,6.0,6.0,2019,9,8,1,33856,13456,184,116,4,4,10816,4624,8836,3481,94,59,104,68,4.059924259300511,2.0864197530864197,2.014925373134328,1.4444444444444444,0.0020282378328581024,0.0021989832451220375,0.045035961551388046,0.04689331770222744,0.008234491981251708,0.0045880020793286945,0.09074410163339383,0.06773479223655074,26.2144,38.688399999999994,5.12,6.22,28,27,TEX,Minnesota Twins,Texas Rangers,27324.090000000004,7276.089999999999,165.3,85.3,1024,484,841,225,29,15,32,22,162,162,Martin Perez,49,49,7,7,6,2,200,200,16,8,SP,SP,0.6234567901234568,0.4135802469135802,0,0,0,0,UFA,18225,2704,135,52,3500000,6000000,3500000,6000000,3500000,6000000,1052.3536,11.1556,32.44,3.34,4000000,46800000,35000000,4000000,101,67,0.0529,0.7395999999999999,0.23,-0.86,2.3104,3.1684,1.52,1.78,3,0,4489,1296,67,36,100,4,10,2,15.068273526459642,15.068273526459642,15.068273526459642
MIL,MIL,6.1,6.1,2018,9,8,2,2809,2025,53,45,5,5,1156,841,1156,784,34,28,34,29,3.863258026159334,7.111111111111111,1.9655172413793103,2.6666666666666665,0.0029131464271055763,0.0015110861781891711,0.05397357156151125,0.038872691933916424,0.011254236315893005,0.01074550171156744,0.1060859854829704,0.10366051182377714,26.3169,53.8756,5.13,7.34,36,35,WSH,Milwaukee Brewers,Milwaukee Brewers,3564.09,1176.4899999999998,59.7,34.3,4489,1156,0,0,0,0,67,34,161,163,Matt Albers,36,9,6,3,1,1,225,225,6,5,RP,RP,0.5527950310559007,0.588957055214724,16,1,4,1,UFA,3249,1024,57,32,2500000,2500000,2500000,2500000,2500000,2500000,880.9024,0.0,29.68,0.0,5000000,31900000,103750000,2500000,89,96,0.0361,2.6569,-0.19,-1.63,1.8769000000000002,2.7556,1.37,1.66,0,0,841,144,29,12,64,9,8,3,14.73180128983843,14.73180128983843,14.73180128983843
DET,TEX,6.3,6.3,2019,9,8,1,9,16384,3,128,4,4,0,6724,0,5929,0,77,0,82,81.0,4.399762046400952,9.0,2.097560975609756,0.0001234567901234568,0.0019947218781000663,0.011111111111111112,0.044662309368191724,0.010000000000000002,0.008776301612390295,0.1,0.09368191721132897,0.0,46.1041,0.0,6.79,30,29,TEX,Detroit Tigers,Texas Rangers,100.0,10404.0,10.0,102.0,4,1521,4,144,2,12,2,39,161,162,Matt Moore,0,64,0,8,11,2,210,210,16,8,SP,RP,0.2919254658385093,0.4135802469135802,0,0,0,0,UFA,81,7396,9,86,2500000,9000000,2500000,9000000,2500000,9000000,0.0,0.0,0.0,0.0,2500000,15500000,35000000,2500000,47,67,0.5328999999999999,1.3456,0.73,-1.16,0.16000000000000003,2.7556,0.4,1.66,4,0,1,1681,1,41,0,9,0,3,14.73180128983843,14.73180128983843,14.73180128983843
TOR,LAA,6.2,6.2,2019,9,8,1,256,841,16,29,5,3,49,289,25,289,5,17,7,17,7.111111111111111,10.889999999999999,2.6666666666666665,3.3,0.0012140489747356406,0.0012846700325021517,0.03484320557491289,0.035842293906810034,0.008633237153675668,0.013990056653948434,0.09291521486643438,0.11827956989247312,2.4649,24.403600000000004,1.57,4.94,32,31,LAA,Toronto Blue Jays,Los Angeles Angels,823.6899999999999,961.0,28.7,31.0,25,49,25,49,5,7,5,7,161,162,Matt Shoemaker,0,4,0,2,2,1,225,225,7,10,SP,SP,0.4099378881987577,0.4938271604938271,0,0,0,0,UFA,576,1089,24,33,3500000,4125000,3500000,4125000,3500000,4125000,0.0,0.0,0.0,0.0,3500000,15500000,42800000,3500000,66,80,1.4161,0.010000000000000002,1.19,0.1,0.7569,1.5876000000000001,0.87,1.26,2,1,81,100,9,10,9,4,3,2,15.068273526459642,15.068273526459642,15.068273526459642
WSH,WSH,6.3,6.3,2015,9,8,7,20736,22500,144,150,7,5,3481,4356,3136,3844,56,62,59,66,54.22314049586777,34.60207612456748,7.363636363636363,5.882352941176471,0.00045286870052619975,0.0006592508022956801,0.021280711936544787,0.02567587977646881,0.024555963174813192,0.022811446446217305,0.1567034242600116,0.15103458692040478,8.584900000000001,6.400899999999999,2.93,2.53,34,33,DET,Washington Nationals,Washington Nationals,29687.290000000005,48708.49,172.3,220.7,841,1225,729,1089,27,33,29,35,162,162,Max Scherzer,49,49,7,7,1,1,208,208,6,5,SP,SP,0.5740740740740741,0.5061728395061729,0,0,0,0,UFA,59049,90000,243,300,30262705,15000000,37505562,22242857,37505562,22242857,5995.404900000001,8639.702500000001,77.43,92.95,210000000,184550000,23300000,30000000,93,82,33.5241,76.5625,5.79,8.75,1.0609,0.8281000000000001,1.03,0.91,1,0,1089,2601,33,51,121,324,11,18,17.225426654265814,17.439999799942317,17.439999799942317
OAK,OAK,6.2,6.2,2019,9,8,2,27556,27556,166,166,6,3,6724,5041,6400,4624,80,68,82,71,5.651833392666429,14.113221329437545,2.3773584905660377,3.7567567567567566,0.0010165597952540727,0.0005712964632200255,0.0318835348613367,0.023901808785529714,0.005745426596459117,0.008062833430149095,0.07579859231185707,0.08979328165374677,15.209999999999999,12.6736,3.9,3.56,34,33,OAK,Oakland Athletics,Oakland Athletics,34114.09,29584.0,184.7,172.0,1156,961,1024,900,32,30,34,31,162,162,Michael Fiers,16,64,4,8,15,15,211,211,28,27,SP,SP,0.5987654320987654,0.5987654320987654,0,0,0,0,UFA,15876,19321,126,139,6000000,6000000,6000000,1806448,6000000,6000000,5205.6225,3675.9969,72.15,60.63,14100000,37600000,18000000,7050000,97,97,8.2944,8.1225,2.88,2.85,1.4161,1.3923999999999999,1.19,1.18,9,9,2809,1369,53,37,196,144,14,12,15.60727002719233,15.60727002719233,15.60727002719233
ARI,SEA,0.0,0.0,2016,9,8,5,51529,42849,227,207,4,3,12996,9604,8836,8100,94,90,114,98,22.124828532235934,12.25,4.703703703703703,3.5,0.00023190497049653433,0.0004138557635119906,0.015228426395939087,0.020343445222282056,0.005130857708009056,0.005069733103021886,0.07163000564015792,0.0712020582779872,18.4041,19.009600000000002,4.29,4.36,31,30,SF,Arizona Diamondbacks,Seattle Mariners,38809.0,34484.49,197.0,185.7,1024,1024,1024,961,32,31,32,32,162,162,Mike Leake,121,100,11,10,1,0,170,170,6,4,SP,SP,0.5246913580246914,0.5493827160493827,0,0,0,0,UFA,16129,14161,127,119,16000000,17000000,3000000,11000000,16000000,17000000,1086.3616,842.7409,32.96,29.03,80000000,11600000,17750000,16000000,85,89,2.9583999999999997,2.7224999999999997,1.72,1.65,1.6641000000000001,1.6900000000000002,1.29,1.3,1,0,729,1156,27,34,144,100,12,10,16.588099280204055,14.914122846632385,16.588099280204055
TEX,TEX,6.4,6.4,2018,9,8,3,36100,19044,190,138,6,4,7396,5776,6889,5329,83,73,86,76,8.65051903114187,12.066481994459835,2.9411764705882355,3.473684210526316,0.0013156920989010417,0.0007232407194542237,0.03627247026190857,0.02689313517338995,0.01138141954066645,0.008726971118954565,0.10668373606443697,0.09341825902335456,12.8881,17.556100000000004,3.59,4.19,31,30,KC,Texas Rangers,Texas Rangers,43388.89000000001,24649.0,208.3,157.0,1089,784,1024,784,32,28,33,28,162,162,Mike Minor,100,64,10,8,2,2,210,210,8,8,SP,SP,0.4814814814814814,0.4135802469135802,0,0,0,0,UFA,40000,17424,200,132,9500000,8000000,9833333,8333333,9833333,8333333,8983.2484,3792.0964,94.78,61.58,28000000,47250000,35000000,9333333,78,67,60.528400000000005,13.838400000000002,7.78,3.72,1.5376,1.2544000000000002,1.24,1.12,0,0,4624,1444,68,38,196,144,14,12,16.06680235657077,16.10128849874363,16.10128849874363
BOS,BOS,6.2,6.2,2019,9,8,4,5184,11025,72,105,1,3,2116,3025,2025,2209,45,47,46,55,4.0,25.502499999999998,2.0,5.05,0.0032996944967749052,0.0004008012016020024,0.057442967339569995,0.02002002002002002,0.013198777987099621,0.010221432643855066,0.11488593467913999,0.1011011011011011,35.880100000000006,14.5161,5.99,3.81,29,28,BOS,Boston Red Sox,Boston Red Sox,4583.29,12321.0,67.7,111.0,529,576,144,441,12,21,23,24,161,162,Nathan Eovaldi,1,64,1,8,14,14,217,217,24,24,SP,SP,0.515527950310559,0.6666666666666666,0,0,0,0,UFA,4900,10201,70,101,17000000,2000000,17000000,731204,17000000,2000000,4.9729,3412.8964,2.23,58.42,68000000,68000000,131000000,17000000,83,108,0.0144,0.5476,0.12,0.74,2.4964000000000004,1.2768999999999997,1.58,1.13,9,9,1225,400,35,20,4,49,2,7,16.64872390202049,16.64872390202049,16.64872390202049
PHI,PHI,6.3,6.3,2018,9,8,2,529,529,23,23,4,4,121,81,100,49,10,7,11,9,20.25,9.0,4.5,3.0,0.00015241579027587256,0.0005226878953219224,0.012345679012345678,0.022862368541380886,0.0030864197530864196,0.004704191057897301,0.05555555555555555,0.06858710562414265,25.0,6.708099999999999,5.0,2.59,38,37,COL,Philadelphia Phillies,Philadelphia Phillies,324.0,590.49,18.0,24.3,400,900,0,0,0,0,20,30,162,162,Pat Neshek,1,4,1,2,7,7,220,220,14,14,RP,RP,0.5,0.4938271604938271,9,25,3,5,UFA,81,225,9,15,5750000,5750000,7750000,7750000,7750000,7750000,0.0,0.0,0.0,0.0,16200000,403000000,169200000,8100000,81,80,0.0144,0.6723999999999999,-0.12,0.82,1.9320999999999997,1.3224999999999998,1.39,1.15,2,2,4,25,2,5,0,9,0,3,15.564710412773533,15.86320340132953,15.86320340132953
WSH,ARI,6.4,6.4,2019,9,8,6,28561,26244,169,162,7,2,6561,4900,5329,4900,73,70,81,70,11.559999999999999,26.265625,3.4,5.125,0.00148254649447343,0.0007111111111111113,0.03850385038503851,0.02666666666666667,0.01713823747611285,0.018677777777777776,0.13091309130913092,0.13666666666666666,10.5625,9.9225,3.25,3.15,29,28,ARI,Washington Nationals,Arizona Diamondbacks,40804.0,40000.0,202.0,200.0,1089,1089,1089,1089,33,33,33,33,162,162,Patrick Corbin,49,49,7,7,1,1,220,220,6,6,SP,SP,0.5740740740740741,0.5061728395061729,0,0,0,0,UFA,56644,60516,238,246,12500000,7500000,12916666,7500000,12916666,7500000,6444.8784000000005,8357.6164,80.28,91.42,140000000,184550000,15750000,23333333,93,82,32.0356,20.9764,5.66,4.58,1.3923999999999999,1.1025,1.18,1.05,1,1,4900,2304,70,48,196,121,14,11,16.34123920227253,16.374028973482616,16.374028973482616
LAD,LAD,6.5,6.5,2017,9,8,3,2304,11664,48,108,3,2,400,3249,256,2916,16,54,20,57,16.0,13.384889946460442,4.0,3.658536585365854,0.001160870536815558,0.0011785305608433437,0.034071550255536626,0.03432973289793184,0.018573928589048928,0.015774501855428457,0.1362862010221465,0.12559658377292138,6.0516,13.395600000000002,2.46,3.66,39,38,LAD,Los Angeles Dodgers,Los Angeles Dodgers,3445.6900000000005,17609.289999999997,58.7,132.7,169,625,169,576,13,24,13,25,161,163,Rich Hill,1,25,1,5,25,25,221,221,33,32,SP,SP,0.6521739130434783,0.5644171779141104,0,0,0,0,UFA,5184,22500,72,150,18000000,16000000,18666668,16666666,18666668,16666666,0.0,1889.6408999999999,0.0,43.47,48000000,85000000,4000000,16000000,105,92,1.5625,2.1609,1.25,1.47,1.2768999999999997,1.2544000000000002,1.13,1.12,6,6,324,1681,18,41,16,121,4,11,16.70588231586044,16.742250031459882,16.742250031459882
TEX,OAK,6.2,6.2,2019,9,8,1,3025,1089,55,33,6,3,729,256,676,256,26,16,27,16,15.28099173553719,20.661157024793393,3.909090909090909,4.545454545454546,0.0006676949168385982,0.0006221687465613608,0.02583979328165375,0.024943310657596373,0.010203040506070809,0.012854726168623157,0.10101010101010101,0.11337868480725624,24.403600000000004,8.6436,4.94,2.94,35,34,OAK,Texas Rangers,Oakland Athletics,2237.2899999999995,2401.0,47.3,49.0,2601,2916,0,0,0,0,51,54,162,162,Shawn Kelley,4,0,2,0,2,15,237,237,8,27,RP,RP,0.4814814814814814,0.5987654320987654,121,0,11,0,UFA,1849,2500,43,50,2500000,5500000,2562500,1655920,2562500,5600000,999.1921,1340.2921,31.61,36.61,2750000,47250000,18000000,2750000,78,97,0.6889,0.4096,0.83,0.64,1.9320999999999997,0.81,1.39,0.9,0,9,121,121,11,11,25,4,5,2,14.73180128983843,14.7564939024288,14.7564939024288
CHC,CHC,6.6,6.6,2018,9,8,2,2304,2025,48,45,5,7,484,361,441,289,21,17,22,19,3.863258026159334,7.7602040816326525,1.9655172413793103,2.7857142857142856,0.0025348427854938274,0.001958485649933331,0.050347222222222224,0.04425478109688637,0.00979275173611111,0.015198248334431614,0.09895833333333333,0.12328117591275488,8.7025,4.752400000000001,2.95,2.18,33,32,SEA,Chicago Cubs,Chicago Cubs,4096.0,4942.089999999999,64.0,70.3,4900,6561,0,0,0,0,70,81,162,163,Steve Cishek,36,9,6,3,17,17,215,215,20,20,RP,RP,0.5185185185185185,0.5828220858895705,49,16,7,4,UFA,3249,6084,57,78,6500000,6500000,6500000,7500000,6500000,7500000,3440.9955999999997,3888.7696,58.66,62.36,13000000,49325000,215545000,6500000,84,95,3.1684,5.1983999999999995,1.78,2.28,1.44,1.0816000000000001,1.2,1.04,3,3,841,784,29,28,16,16,4,4,15.687312734865866,15.687312734865866,15.687312734865866
PHI,PHI,6.3,6.3,2018,9,8,2,4,4225,2,65,4,4,0,784,0,729,0,27,0,28,inf,11.559999999999999,inf,3.4,0.0,0.0006781684027777779,0.0,0.026041666666666668,0.010987610370546174,0.007839626736111112,0.10482180293501049,0.08854166666666667,0.0,14.44,0.0,3.8,32,31,TB,Philadelphia Phillies,Philadelphia Phillies,28.09,4096.0,5.3,64.0,25,4225,0,0,0,0,5,65,162,162,Tommy Hunter,0,16,0,4,7,7,250,250,14,14,RP,RP,0.5,0.4938271604938271,0,16,0,4,UFA,25,2601,5,51,9000000,9000000,9000000,9000000,9000000,9000000,0.0,578.8835999999999,0.0,24.06,18000000,403000000,169200000,9000000,81,80,0.0625,2.3409,0.25,1.53,0.1444,1.5625,0.38,1.25,2,2,0,225,0,15,0,25,0,5,16.012735135300492,16.012735135300492,16.012735135300492
SF,SF,6.3,6.3,2018,9,8,3,3136,2916,56,54,2,2,676,361,625,361,25,19,26,19,11.67361111111111,26.44897959183674,3.4166666666666665,5.142857142857143,0.0006096631611034902,0.0005554988719971885,0.024691358024691357,0.02356902356902357,0.007116970651492829,0.014692378328741967,0.08436213991769548,0.12121212121212122,17.3889,6.708099999999999,4.17,2.59,34,33,LAD,San Francisco Giants,San Francisco Giants,2916.0,4356.0,54.0,66.0,3600,5184,0,0,0,0,60,72,161,162,Tony Watson,4,36,2,6,23,23,218,218,26,26,RP,RP,0.4782608695652174,0.4506172839506173,0,0,0,0,UFA,1681,5184,41,72,3500000,3000000,7500000,3000000,7500000,3000000,454.11609999999996,5519.004100000001,21.31,74.29,9000000,8500000,11500000,3000000,77,73,0.0484,3.24,0.22,1.8,1.5876000000000001,1.0609,1.26,1.03,8,8,144,196,12,14,4,16,2,4,15.068273526459642,15.830413578506539,15.830413578506539
LAA,OAK,6.4,6.4,2019,9,8,1,12321,8100,111,90,4,3,5041,2704,4624,2116,68,46,71,52,4.313609467455622,5.94883997620464,2.076923076923077,2.4390243902439024,0.001794291202420361,0.0017151311090705032,0.042359074617139135,0.04141414141414142,0.0077398715181328,0.010203040506070809,0.08797653958944282,0.10101010101010101,35.760400000000004,14.137599999999999,5.98,3.76,31,30,OAK,Los Angeles Angels,Oakland Athletics,10465.289999999999,12100.0,102.3,110.0,1521,441,121,400,11,20,39,21,161,162,Trevor Cahill,81,16,9,4,1,15,230,230,10,27,RP,SP,0.4472049689440994,0.5987654320987654,0,0,0,0,UFA,6561,10000,81,100,9000000,1500000,9000000,1500000,9000000,1500000,0.0,4877.6256,0.0,69.84,9000000,31000000,18000000,9000000,72,97,0.1296,1.6641000000000001,-0.36,1.29,2.1609,1.4161,1.47,1.19,1,9,1521,1681,39,41,16,49,4,7,16.012735135300492,16.012735135300492,16.012735135300492
DET,STL,6.6,6.6,2019,9,8,1,1681,17424,41,132,4,3,784,5329,576,4761,24,69,28,73,1.9290123456790123,3.872008324661811,1.3888888888888888,1.967741935483871,0.003210041008273881,0.0021176528127935584,0.056657223796033995,0.04601796184962518,0.00619220873509622,0.008199569319880157,0.07869058860560277,0.09055147331700439,37.332100000000004,17.222500000000004,6.11,4.15,32,31,STL,Detroit Tigers,St. Louis Cardinals,1246.0899999999997,22410.089999999997,35.3,149.7,49,1156,49,529,7,23,7,34,161,162,Tyson Ross,25,81,5,9,11,23,245,245,16,28,SP,SP,0.2919254658385093,0.5432098765432098,0,0,0,0,UFA,625,14884,25,122,5750000,1750000,6000000,536313,6000000,2700000,0.0,1964.2624,0.0,44.32,5750000,15500000,28000000,5750000,47,88,0.0036,0.04409999999999999,-0.06,0.21,2.7889,1.6900000000000002,1.67,1.3,4,11,324,3844,18,62,1,49,1,7,15.564710412773533,15.60727002719233,15.60727002719233
COL,COL,6.5,6.5,2018,9,8,3,2601,1849,51,43,1,5,1764,961,1681,900,41,30,42,31,2.0975029726516055,9.0,1.4482758620689655,3.0,0.0056944951430560765,0.001957200484123384,0.07546187874056726,0.04424025863535818,0.011944220490310251,0.017614804357110454,0.1092896174863388,0.13272077590607453,74.8225,17.0569,8.65,4.13,33,32,CHC,Colorado Rockies,Colorado Rockies,1823.2900000000002,4264.089999999999,42.7,65.3,2500,4761,0,0,0,0,50,69,161,163,Wade Davis,36,36,6,6,1,1,225,225,5,5,RP,RP,0.4347826086956521,0.558282208588957,225,1849,15,43,UFA,1764,6084,42,78,18000000,16000000,18000000,16000000,18000000,16000000,0.0004,626.0004,0.02,25.02,52000000,24000000,122500000,17333333,70,91,1.7956000000000003,1.1881000000000002,-1.34,1.09,3.5343999999999998,1.1236000000000002,1.88,1.06,0,0,841,676,29,26,1,9,1,3,16.70588231586044,16.70588231586044,16.70588231586044
HOU,MIL,6.2,6.2,2019,9,8,1,26896,5041,164,71,3,5,6889,784,5476,529,74,23,83,28,5.26740123622682,3.4293552812071333,2.2950819672131146,1.8518518518518519,0.001641280347051971,0.0013819598955238316,0.040512718336986116,0.03717472118959107,0.00864528212905634,0.004739231466131109,0.09298000929800093,0.0688420762770205,15.8404,6.604899999999999,3.98,2.57,32,31,MIL,Houston Astros,Milwaukee Brewers,27989.290000000005,6512.490000000001,167.3,80.7,1089,256,1089,256,33,16,33,16,161,163,Wade Miley,36,4,6,2,3,1,220,220,13,5,SP,SP,0.6583850931677019,0.588957055214724,0,0,0,0,UFA,19600,2500,140,50,4500000,2500000,5000000,2500000,5000000,2500000,4138.3489,0.0,64.33,0.0,4500000,42250000,103750000,4500000,106,96,3.9601,2.1904,1.99,1.48,1.8225000000000002,1.4884,1.35,1.22,1,0,3721,729,61,27,196,25,14,5,15.319587954740548,15.424948470398375,15.424948470398375
MIA,MIA,0.0,0.0,2016,9,8,5,7569,17161,87,131,2,1,2916,5625,2500,5041,50,71,54,75,12.25,5.577636939791762,3.5,2.3617021276595747,0.0008574693079579585,0.0015347950793927819,0.02928257686676428,0.039176460781862134,0.010503999022484993,0.008560529729831807,0.10248901903367498,0.09252313078269567,43.4281,22.9441,6.59,4.79,33,32,BAL,Miami Marlins,Miami Marlins,4664.889999999999,17768.890000000003,68.3,133.3,2025,729,0,676,0,26,45,27,162,161,Wei-Yin Chen,1,144,1,12,2,2,200,200,2,2,RP,SP,0.3518518518518518,0.391304347826087,0,0,0,0,UFA,3969,12321,63,111,20000000,10000000,20000000,10000000,20000000,10000000,0.0,184.6881,0.0,13.59,80000000,4500000,3250000,16000000,57,63,0.9801,0.2304,-0.99,-0.48,2.3716,1.7956000000000003,1.54,1.34,2,2,324,2209,18,47,0,36,0,6,16.811242831518264,16.811242831518264,16.811242831518264
CHC,CHC,6.5,6.5,2018,9,8,6,19600,1296,140,36,5,7,6724,576,6241,484,79,22,82,24,16.722257653061227,5.4444444444444455,4.089285714285714,2.3333333333333335,0.0012123888402096985,0.003402777777777778,0.03481937449480818,0.058333333333333334,0.020273878561682654,0.018526234567901232,0.14238637070198346,0.1361111111111111,15.8404,24.5025,3.98,4.95,32,31,LAD,Chicago Cubs,Chicago Cubs,31933.689999999995,1600.0,178.7,40.0,961,64,961,64,31,8,31,8,162,163,Yu Darvish,64,9,8,3,17,17,220,220,20,20,SP,SP,0.5185185185185185,0.5828220858895705,0,0,0,0,UFA,52441,2401,229,49,20000000,25000000,20000000,25000000,20000000,25000000,2139.0625,0.0,46.25,0.0,126000000,49325000,215545000,21000000,84,95,10.956100000000001,0.004900000000000001,3.31,-0.07,1.2100000000000002,2.0164,1.1,1.42,3,3,3136,441,56,21,36,1,6,1,16.811242831518264,16.811242831518264,16.811242831518264
OAK,OAK,6.1,6.1,2018,9,8,2,3249,5776,57,76,6,3,625,1024,625,961,25,31,25,32,50.41,17.82716049382716,7.1,4.222222222222222,0.0001792085790730974,0.00046248121170077474,0.013386880856760375,0.021505376344086023,0.00903390447107484,0.008244726786369366,0.09504685408299866,0.0908004778972521,7.3441,9.0,2.71,3.0,34,33,LAA,Oakland Athletics,Oakland Athletics,6889.0,8649.0,83.0,93.0,6400,5476,0,0,0,0,80,74,162,162,Yusmeiro Petit,9,9,3,3,15,15,252,252,28,27,RP,RP,0.5987654320987654,0.5987654320987654,0,0,0,0,UFA,5041,5776,71,76,5500000,3500000,5500000,3500000,5500000,3500000,6611.3161,4415.6025,81.31,66.45,10000000,37600000,18000000,5000000,97,97,4.9729,2.8899999999999997,2.23,1.7,0.6561000000000001,1.0201,0.81,1.01,9,9,100,324,10,18,25,49,5,7,15.520258650202699,15.520258650202699,15.520258650202699
NYY,NYY,6.1,6.1,2019,9,8,3,1444,841,38,29,5,2,169,256,169,196,13,14,13,16,2.7431640625,2.621315192743764,1.65625,1.619047619047619,0.0033642943693178466,0.00328673547346766,0.05800253761102049,0.057330057330057325,0.00922881140958382,0.008615569631130646,0.09606670291825269,0.09282009282009282,3.6481,9.610000000000001,1.91,3.1,31,30,NYY,New York Yankees,New York Yankees,3757.6899999999996,1656.4900000000002,61.3,40.7,4356,1681,0,0,0,0,66,41,162,162,Zack Britton,1,0,1,0,40,40,200,200,55,54,RP,RP,0.6358024691358025,0.6172839506172839,9,49,3,7,UFA,2809,1156,53,34,13000000,12000000,13000000,4387088,13000000,12000000,3152.8224999999998,0.0,56.15,0.0,39000000,124555000,14000000,13000000,103,100,5.6644,0.11560000000000002,2.38,0.34,1.2995999999999999,1.5129,1.14,1.23,27,27,1024,441,32,21,9,4,3,2,16.38045991542581,16.38045991542581,16.38045991542581
