Acronimo_t,Acronimo_t_1,Altura_t,Altura_t_1,Anio,Anio_t,Anio_t_1,Anios_contrato,Bateos_pitcher_2_t,Bateos_pitcher_2_t_1,Bateos_pitcher_t,Bateos_pitcher_t_1,Cantidad_agentes_libres_t,Cantidad_agentes_libres_t_1,Carreras_2_t,Carreras_2_t_1,Carreras_ganadas_2_t,Carreras_ganadas_2_t_1,Carreras_ganadas_t,Carreras_ganadas_t_1,Carreras_t,Carreras_t_1,Comando_2_t,Comando_2_t_1,Comando_t,Comando_t_1,Control_2_t,Control_2_t_1,Control_t,Control_t_1,Dominio_2_t,Dominio_2_t_1,Dominio_t,Dominio_t_1,ERA_2_t,ERA_2_t_1,ERA_t,ERA_t_1,Edad_t,Edad_t_1,Equipo_anterior,Equipo_t,Equipo_t_1,Inning_pitched_2_t,Inning_pitched_2_t_1,Inning_pitched_t,Inning_pitched_t_1,Juegos_2_t,Juegos_2_t_1,Juegos_iniciados_2_t,Juegos_iniciados_2_t_1,Juegos_iniciados_t,Juegos_iniciados_t_1,Juegos_t,Juegos_t_1,Juegos_totales_t,Juegos_totales_t_1,Jugador,Losses_2_t,Losses_2_t_1,Losses_t,Losses_t_1,Pennants_won_t,Pennants_won_t_1,Peso_t,Peso_t_1,Playoffs_t,Playoffs_t_1,Posicion_t,Posicion_t_1,Promedio_victorias_t,Promedio_victorias_t_1,Saves_2_t,Saves_2_t_1,Saves_t,Saves_t_1,Status,Strike_outs_2_t,Strike_outs_2_t_1,Strike_outs_t,Strike_outs_t_1,Sueldo_base_t,Sueldo_base_t_1,Sueldo_regular_t,Sueldo_regular_t_1,Sueldo_t,Sueldo_t_1,TVS_2_t,TVS_2_t_1,TVS_t,TVS_t_1,Valor_contrato,Valor_contrato_total_t,Valor_contrato_total_t_1,Valor_promedio_contrato,Victorias_t,Victorias_t_1,WAR_2_t,WAR_2_t_1,WAR_t,WAR_t_1,WHIP_2_t,WHIP_2_t_1,WHIP_t,WHIP_t_1,WS_ganadas_t,WS_ganadas_t_1,Walks_2_t,Walks_2_t_1,Walks_t,Walks_t_1,Wins_2_t,Wins_2_t_1,Wins_t,Wins_t_1,ln_Sueldo_base_t,ln_Sueldo_regular_t,ln_Sueldo_t
OAK,HOU,6.2,6.2,2018,8,7,1,27556,24649,166,157,3,3,5041,9025,4624,7921,68,89,71,95,14.113221329437545,5.545265348595214,3.7567567567567566,2.3548387096774195,0.0005712964632200255,0.002019361399651536,0.023901808785529714,0.04493730521127781,0.008062833430149095,0.011197894795778393,0.08979328165374677,0.10582010582010581,12.6736,27.248399999999997,3.56,5.22,33,32,HOU,Oakland Athletics,Houston Astros,29584.0,23500.890000000003,172.0,153.3,961,900,900,784,30,28,31,30,162,162,Michael Fiers,64,100,8,10,15,2,211,211,27,11,SP,SP,0.5987654320987654,0.6234567901234568,0,0,0,0,UFA,19321,21316,139,146,6000000,3450000,1806448,3450000,6000000,3450000,3675.9969,347.82249999999993,60.63,18.65,6000000,18000000,82000000,6000000,97,101,8.1225,0.2601,2.85,-0.51,1.3923999999999999,2.0448999999999997,1.18,1.43,9,1,1369,3844,37,62,144,64,12,8,15.60727002719233,14.406873044212277,15.60727002719233
CHW,TEX,6.1,6.1,2018,8,7,1,576,28224,24,168,2,4,324,7744,289,7056,17,84,18,88,0.6944444444444445,3.305785123966942,0.8333333333333334,1.8181818181818181,0.0029376987536813034,0.0015345857582324816,0.05420054200542005,0.03917378917378917,0.00204006857894535,0.00507301077101647,0.045167118337850046,0.07122507122507123,154.0081,23.522499999999997,12.41,4.85,34,33,TEX,Chicago White Sox,Texas Rangers,151.29000000000002,24336.0,12.3,156.0,9,729,9,729,3,27,3,27,162,162,Miguel Gonzalez,9,169,3,13,6,2,170,170,9,8,SP,SP,0.382716049382716,0.4814814814814814,0,0,0,0,UFA,25,10000,5,100,4750000,5900000,4750000,999440,4750000,5900000,0.0,1580.0625,0.0,39.75,4750000,19750000,36000000,4750000,62,78,0.4760999999999999,2.8223999999999996,-0.69,1.68,5.9049000000000005,2.0448999999999997,2.43,1.43,3,0,36,3025,6,55,0,64,0,8,15.373655176010823,15.373655176010823,15.373655176010823
SEA,SEA,0.0,0.0,2016,8,7,5,42849,40000,207,200,3,2,9604,8649,8100,6561,90,81,98,93,12.25,12.344777209642075,3.5,3.5135135135135136,0.0004138557635119906,0.0004885314651376239,0.020343445222282056,0.022102747909199524,0.005069733103021886,0.00603081209702399,0.0712020582779872,0.07765830346475508,19.009600000000002,15.366399999999999,4.36,3.92,30,29,SF,Seattle Mariners,Seattle Mariners,34484.49,34596.0,185.7,186.0,1024,1024,961,961,31,31,32,32,162,162,Mike Leake,100,169,10,13,0,0,170,170,4,4,SP,SP,0.5493827160493827,0.4814814814814814,0,0,0,0,UFA,14161,16900,119,130,17000000,15000000,11000000,2704911,17000000,15000000,842.7409,1754.7721000000001,29.03,41.89,80000000,17750000,11535000,16000000,89,78,2.7224999999999997,1.0609,1.65,1.03,1.6900000000000002,1.6129,1.3,1.27,0,0,1156,1369,34,37,100,100,10,10,16.64872390202049,16.213405830762646,16.64872390202049
TEX,KC,6.4,6.4,2018,8,7,3,19044,3249,138,57,4,4,5776,529,5329,484,73,22,76,23,12.066481994459835,16.0,3.473684210526316,4.0,0.0007232407194542237,0.000989733579466169,0.02689313517338995,0.03146003146003146,0.008726971118954565,0.015835737271458705,0.09341825902335456,0.12584012584012583,17.556100000000004,6.5024999999999995,4.19,2.55,30,29,KC,Texas Rangers,Kansas City Royals,24649.0,6037.290000000001,157.0,77.7,784,4225,784,0,28,0,28,65,162,162,Mike Minor,64,36,8,6,2,4,210,210,8,9,SP,RP,0.4135802469135802,0.4938271604938271,0,36,0,6,UFA,17424,7744,132,88,8000000,4000000,8333333,4000000,8333333,4000000,3792.0964,8689.9684,61.58,93.22,28000000,35000000,43800000,9333333,67,80,13.838400000000002,8.2369,3.72,2.87,1.2544000000000002,1.0404,1.12,1.02,0,2,1444,484,38,22,144,36,12,6,15.89495209964411,15.935774054164364,15.935774054164364
PHI,COL,6.3,6.3,2018,8,7,2,529,2304,23,48,4,4,81,169,49,121,7,11,9,13,9.0,132.25,3.0,11.5,0.0005226878953219224,0.00011450946578185205,0.022862368541380886,0.010700909577314073,0.004704191057897301,0.015143876849649934,0.06858710562414265,0.12306046013911184,6.708099999999999,2.5281000000000002,2.59,1.59,37,36,COL,Philadelphia Phillies,Colorado Rockies,590.49,3881.2899999999995,24.3,62.3,900,5041,0,0,0,0,30,71,162,162,Pat Neshek,4,9,2,3,7,1,220,220,14,4,RP,RP,0.4938271604938271,0.5370370370370371,25,1,5,1,UFA,225,4761,15,69,5750000,6500000,7750000,2379773,7750000,6500000,0.0,3229.6488999999997,0.0,56.83,16200000,169200000,97250000,8100000,80,87,0.6723999999999999,0.42250000000000004,0.82,0.65,1.3224999999999998,0.7569,1.15,0.87,2,0,25,36,5,6,9,25,3,5,15.564710412773533,15.86320340132953,15.86320340132953
ATL,KC,6.2,6.2,2018,8,7,1,1024,1600,32,40,4,4,196,676,196,529,14,23,14,26,1.6327160493827158,3.3856,1.2777777777777777,1.84,0.004994443681404436,0.0021942474975660533,0.07067137809187278,0.0468427955780401,0.008154508356367121,0.0074288443277596315,0.09030231645072634,0.0861907438635938,19.802500000000002,12.180100000000001,4.45,3.49,39,38,KC,Atlanta Braves,Kansas City Royals,800.89,3516.49,28.3,59.3,1521,6241,0,0,0,0,39,79,162,162,Peter Moylan,1,0,1,0,18,4,220,220,24,9,RP,RP,0.5555555555555556,0.4938271604938271,0,0,0,0,UFA,529,2116,23,46,575000,1000000,575000,1000000,575000,1000000,0.0,3072.4849,0.0,55.43,575000,2900000,43800000,575000,90,80,0.0016,1.1664,-0.04,1.08,3.0976,1.2100000000000002,1.76,1.1,3,2,324,625,18,25,0,0,0,0,13.262125319779487,13.262125319779487,13.262125319779487
LAD,LAD,6.5,6.5,2017,8,7,3,11664,9801,108,99,2,6,3249,2601,2916,2500,54,50,57,51,13.384889946460442,11.476884631403584,3.658536585365854,3.3877551020408165,0.0011785305608433437,0.0016097092728955282,0.03432973289793184,0.040121182346679767,0.015774501855428457,0.018474447615122524,0.12559658377292138,0.13592074019487432,13.395600000000002,11.0224,3.66,3.32,38,37,LAD,Los Angeles Dodgers,Los Angeles Dodgers,17609.289999999997,18414.489999999998,132.7,135.7,625,625,576,625,24,25,25,25,163,162,Rich Hill,25,64,5,8,25,25,221,221,32,31,SP,SP,0.5644171779141104,0.6419753086419753,0,0,0,0,UFA,22500,27556,150,166,16000000,12000000,16666666,12666666,16666666,12666666,1889.6408999999999,4595.484100000001,43.47,67.79,48000000,4000000,199600000,16000000,92,104,2.1609,4.9729,1.47,2.23,1.2544000000000002,1.1881000000000002,1.12,1.09,6,6,1681,2401,41,49,121,144,11,12,16.588099280204055,16.62892123472431,16.62892123472431
LAD,WSH,6.6,6.6,2016,8,7,3,3364,1444,58,38,2,4,1156,144,1024,144,32,12,34,12,11.390625,55.41975308641975,3.375,7.444444444444445,0.0011379776066455045,0.0002872737719046251,0.03373392367699768,0.01694915254237288,0.01296227617569645,0.015920641507158793,0.11385199240986717,0.12617702448210924,29.920899999999996,3.3489000000000004,5.47,1.83,37,36,KC,Los Angeles Dodgers,Washington Nationals,2777.2900000000004,3481.0,52.7,59.0,3364,3600,0,0,0,0,58,60,163,163,Ryan Madson,25,16,5,4,25,1,234,234,32,5,RP,RP,0.5644171779141104,0.5950920245398773,16,4,4,2,UFA,2916,4489,54,67,7500000,7500000,1250013,3196752,7916668,7666666,22.8484,5593.544100000001,4.78,74.79,22000000,4000000,10400000,7333333,92,97,0.18489999999999998,2.4025000000000003,-0.43,1.55,1.9599999999999997,0.6400000000000001,1.4,0.8,6,0,256,81,16,9,4,25,2,5,15.830413578506539,14.038664509224404,15.884480968197852
OAK,WSH,6.2,6.2,2016,8,7,3,1089,841,33,29,3,4,256,441,256,441,16,21,16,21,20.661157024793393,5.165289256198348,4.545454545454546,2.272727272727273,0.0006221687465613608,0.0022098034918547737,0.024943310657596373,0.04700854700854701,0.012854726168623157,0.011414274234787055,0.11337868480725624,0.10683760683760683,8.6436,52.85289999999999,2.94,7.27,34,33,SD,Oakland Athletics,Washington Nationals,2401.0,676.0,49.0,26.0,2916,1089,0,0,0,0,54,33,162,163,Shawn Kelley,0,4,0,2,15,1,237,237,27,5,RP,RP,0.5987654320987654,0.5950920245398773,0,16,0,4,UFA,2500,625,50,25,5500000,5500000,1655920,5500000,5600000,5500000,1340.2921,0.0,36.61,0.0,15000000,18000000,10400000,5000000,97,97,0.4096,0.4489000000000001,0.64,-0.67,0.81,2.3716,0.9,1.54,9,0,121,121,11,11,4,9,2,3,15.520258650202699,14.319867303581672,15.538277155705378
CHC,TB,6.6,6.6,2018,8,7,2,2025,676,45,26,7,5,361,100,289,100,17,10,19,10,7.7602040816326525,8.576530612244897,2.7857142857142856,2.9285714285714284,0.001958485649933331,0.0012110330798010866,0.04425478109688637,0.03479990057171265,0.015198248334431614,0.010386462281355235,0.12328117591275488,0.10191399453144419,4.752400000000001,4.0804,2.18,2.02,32,31,SEA,Chicago Cubs,Tampa Bay Rays,4942.089999999999,1998.0900000000001,70.3,44.7,6561,2401,0,0,0,0,81,49,163,162,Steve Cishek,9,4,3,2,17,1,215,215,20,4,RP,RP,0.5828220858895705,0.4938271604938271,16,1,4,1,UFA,6084,1681,78,41,6500000,6000000,7500000,2163942,7500000,6000000,3888.7696,3227.3761000000004,62.36,56.81,13000000,215545000,21700000,6500000,95,80,5.1983999999999995,0.17639999999999997,2.28,0.42,1.0816000000000001,0.81,1.04,0.9,3,0,784,196,28,14,16,9,4,3,15.687312734865866,15.830413578506539,15.830413578506539
PHI,TB,6.3,6.3,2018,8,7,2,4225,1764,65,42,4,5,784,324,729,289,27,17,28,18,11.559999999999999,20.897959183673468,3.4,4.571428571428571,0.0006781684027777779,0.0007022550160983004,0.026041666666666668,0.02650009464319515,0.007839626736111112,0.014675696662952233,0.08854166666666667,0.12114328979746354,14.44,6.812099999999999,3.8,2.61,31,30,TB,Philadelphia Phillies,Tampa Bay Rays,4096.0,3445.6900000000005,64.0,58.7,4225,3721,0,0,0,0,65,61,162,162,Tommy Hunter,16,25,4,5,7,1,250,250,14,4,RP,RP,0.4938271604938271,0.4938271604938271,16,1,4,1,UFA,2601,4096,51,64,9000000,1400000,9000000,1400000,9000000,1400000,578.8835999999999,5578.5961,24.06,74.69,18000000,169200000,21700000,9000000,80,80,2.3409,1.5625,1.53,1.25,1.5625,0.9025,1.25,0.95,2,0,225,196,15,14,25,9,5,3,16.012735135300492,16.012735135300492,16.012735135300492
TEX,TEX,0.0,0.0,2018,8,7,1,361,4096,19,64,4,4,121,1296,49,1225,7,35,11,36,27.040000000000003,6.712809917355371,5.2,2.590909090909091,0.0004462143088791827,0.001819914976129221,0.021123785382340513,0.04266046150862905,0.012065634912093101,0.0122167433005038,0.10984368398817067,0.11052937754508436,5.7121,30.140100000000004,2.39,5.49,34,33,TEX,Texas Rangers,Texas Rangers,691.69,3283.2899999999995,26.3,57.3,484,2500,0,0,0,0,22,50,162,162,Tony Barnette,0,1,0,1,2,2,190,190,8,8,RP,RP,0.4135802469135802,0.4814814814814814,0,4,0,2,UFA,676,3249,26,57,1500000,1750000,1500000,1750000,1500000,1750000,0.0,164.6089,0.0,12.83,1500000,35000000,36000000,1500000,67,78,0.1936,0.0529,0.44,-0.23,0.8281000000000001,2.25,0.91,1.5,0,0,25,484,5,22,4,4,2,2,14.22097566607244,14.22097566607244,14.22097566607244
HOU,HOU,6.0,6.0,2016,8,7,3,729,1296,27,36,2,3,64,625,64,576,8,24,8,25,10.437869822485208,5.94140625,3.230769230769231,2.4375,0.0013930918635274455,0.0022716283644391134,0.037324145851277635,0.04766160262138815,0.014540911522262803,0.013496666962155826,0.12058570198105081,0.1161751563896336,3.4596000000000005,33.5241,1.86,5.79,34,33,HOU,Houston Astros,Houston Astros,1497.6900000000003,1391.2899999999997,38.7,37.3,2916,2116,0,0,0,0,54,46,162,162,Tony Sipp,1,1,1,1,2,2,190,190,12,11,RP,RP,0.6358024691358025,0.6234567901234568,0,0,0,0,UFA,1764,1521,42,39,6000000,6000000,6000000,6000000,6000000,6000000,2568.4624,0.0,50.68,0.0,18000000,23500000,82000000,6000000,103,101,1.6900000000000002,0.11560000000000002,1.3,-0.34,1.0609,1.9320999999999997,1.03,1.39,1,1,169,256,13,16,9,0,3,0,15.60727002719233,15.60727002719233,15.60727002719233
SF,LAD,6.3,6.3,2018,8,7,3,2916,5184,54,72,2,6,361,676,361,625,19,25,19,26,26.44897959183674,7.0225,5.142857142857143,2.65,0.0005554988719971885,0.0011100008327781245,0.02356902356902357,0.03331667499583541,0.014692378328741967,0.0077949808481843795,0.12121212121212122,0.08828918873896384,6.708099999999999,11.424399999999999,2.59,3.38,33,32,LAD,San Francisco Giants,Los Angeles Dodgers,4356.0,4448.89,66.0,66.7,5184,5041,0,0,0,0,72,71,162,162,Tony Watson,36,16,6,4,23,25,218,218,26,31,RP,RP,0.4506172839506173,0.6419753086419753,0,100,0,10,UFA,5184,2809,72,53,3000000,5600000,3000000,1927863,3000000,5600000,5519.004100000001,651.2704,74.29,25.52,9000000,11500000,199600000,3000000,73,104,3.24,0.1521,1.8,0.39,1.0609,1.9043999999999996,1.03,1.38,8,6,196,400,14,20,16,49,4,7,14.914122846632385,14.914122846632385,14.914122846632385
OAK,KC,6.4,6.4,2018,8,7,1,8100,8281,90,91,3,4,2704,2500,2116,2116,46,46,52,50,5.94883997620464,3.7377777777777776,2.4390243902439024,1.9333333333333333,0.0017151311090705032,0.003543083900226757,0.04141414141414142,0.05952380952380952,0.010203040506070809,0.01324326026706979,0.10101010101010101,0.11507936507936507,14.137599999999999,24.304899999999996,3.76,4.93,30,29,KC,Oakland Athletics,Kansas City Royals,12100.0,7056.0,110.0,84.0,441,441,400,196,20,14,21,21,162,162,Trevor Cahill,16,9,4,3,15,4,230,230,27,9,SP,RP,0.5987654320987654,0.4938271604938271,0,0,0,0,UFA,10000,7569,100,87,1500000,1750000,1500000,669410,1500000,1750000,4877.6256,0.0,69.84,0.0,1500000,18000000,43800000,1500000,97,80,1.6641000000000001,0.2304,1.29,-0.48,1.4161,2.6244000000000005,1.19,1.62,9,2,1681,2025,41,45,49,16,7,4,14.22097566607244,14.22097566607244,14.22097566607244
COL,CHC,6.5,6.5,2018,8,7,3,1849,1521,43,39,5,3,961,256,900,225,30,15,31,16,9.0,7.96045918367347,3.0,2.8214285714285716,0.001957200484123384,0.0028090200643932015,0.04424025863535818,0.0530001892863903,0.017614804357110454,0.0223610895687219,0.13272077590607453,0.14953624834374407,17.0569,5.289999999999999,4.13,2.3,32,31,CHC,Colorado Rockies,Chicago Cubs,4264.089999999999,3445.6900000000005,65.3,58.7,4761,3481,0,0,0,0,69,59,163,162,Wade Davis,36,4,6,2,1,17,225,225,5,19,RP,RP,0.558282208588957,0.5679012345679012,1849,1024,43,32,UFA,6084,6241,78,79,16000000,10000000,16000000,10000000,16000000,10000000,626.0004,8742.25,25.02,93.5,52000000,122500000,16000000,17333333,91,92,1.1881000000000002,3.4225000000000003,1.09,1.85,1.1236000000000002,1.2995999999999999,1.06,1.14,0,3,676,784,26,28,9,16,3,4,16.588099280204055,16.588099280204055,16.588099280204055
MIA,MIA,0.0,0.0,2016,8,7,5,17161,625,131,25,1,6,5625,196,5041,196,71,14,75,14,5.577636939791762,7.716049382716049,2.3617021276595747,2.7777777777777777,0.0015347950793927819,0.0009182736455463729,0.039176460781862134,0.030303030303030304,0.008560529729831807,0.007085444795882507,0.09252313078269567,0.08417508417508418,22.9441,14.5924,4.79,3.82,32,31,BAL,Miami Marlins,Miami Marlins,17768.890000000003,1089.0,133.3,33.0,729,81,676,25,26,5,27,9,161,162,Wei-Yin Chen,144,1,12,1,2,2,200,200,2,2,SP,SP,0.391304347826087,0.4753086419753086,0,0,0,0,UFA,12321,625,111,25,10000000,9000000,10000000,15500000,10000000,15500000,184.6881,0.0,13.59,0.0,80000000,3250000,57250000,16000000,63,77,0.2304,0.1936,-0.48,0.44,1.7956000000000003,1.0609,1.34,1.03,2,2,2209,81,47,9,36,4,6,2,16.11809565095832,16.11809565095832,16.11809565095832
TEX,SEA,6.2,6.2,2018,8,7,1,11449,19044,107,138,4,2,4624,7056,4489,6889,67,83,68,84,1.5228610230873698,2.4544444444444444,1.2340425531914894,1.5666666666666667,0.0030668131128931955,0.0026017544540897987,0.0553788146577118,0.0510073960724305,0.004670330154718292,0.006385861765649296,0.06833981383292094,0.07991158718014113,40.8321,32.718399999999995,6.39,5.72,32,31,MIL,Texas Rangers,Seattle Mariners,8892.49,17082.489999999998,94.3,130.7,441,784,324,484,18,22,21,28,162,162,Yovani Gallardo,64,100,8,10,2,0,205,205,8,4,SP,RP,0.4135802469135802,0.4814814814814814,0,1,0,1,UFA,3364,8836,58,94,2000000,11000000,1139785,9000000,2300000,11000000,142.80249999999998,0.0,11.95,0.0,750000,35000000,11535000,750000,67,78,0.1521,0.0576,-0.39,-0.24,2.6569,2.2801,1.63,1.51,0,0,2209,3600,47,60,64,25,8,5,14.508657738524219,13.946350206092896,14.648419680899378
CHC,LAD,6.5,6.5,2018,8,7,6,1296,25281,36,159,7,6,576,6889,484,6400,22,80,24,83,5.4444444444444455,12.984839476813317,2.3333333333333335,3.603448275862069,0.003402777777777778,0.0011914678618066862,0.058333333333333334,0.03451764565851336,0.018526234567901232,0.015471018927341814,0.1361111111111111,0.1243825507349878,24.5025,14.8996,4.95,3.86,31,30,LAD,Chicago Cubs,Los Angeles Dodgers,1600.0,34856.88999999999,40.0,186.7,64,961,64,961,8,31,8,31,163,162,Yu Darvish,9,144,3,12,17,25,220,220,20,31,SP,SP,0.5828220858895705,0.6419753086419753,0,0,0,0,UFA,2401,43681,49,209,25000000,11000000,25000000,3786867,25000000,11000000,0.0,2545.2025000000003,0.0,50.45,126000000,215545000,199600000,21000000,95,104,0.004900000000000001,0.3844,-0.07,0.62,2.0164,1.3456,1.42,1.16,3,6,441,3364,21,58,1,100,1,10,17.034386382832476,17.034386382832476,17.034386382832476
OAK,LAA,6.1,6.1,2018,8,7,2,5776,4761,76,69,3,4,1024,1024,961,784,31,28,32,32,17.82716049382716,31.484567901234563,4.222222222222222,5.611111111111111,0.00046248121170077474,0.00047986429437755015,0.021505376344086023,0.021905805038335162,0.008244726786369366,0.015108319959707989,0.0908004778972521,0.12291590604843618,9.0,7.617599999999999,3.0,2.76,33,32,LAA,Oakland Athletics,Los Angeles Angels,8649.0,8335.689999999999,93.0,91.3,5476,3600,0,1,0,1,74,60,162,162,Yusmeiro Petit,9,4,3,2,15,1,252,252,27,10,RP,RP,0.5987654320987654,0.4938271604938271,0,16,0,4,UFA,5776,10201,76,101,3500000,2250000,3500000,2250000,3500000,2250000,4415.6025,8277.360400000001,66.45,90.98,10000000,18000000,24750000,5000000,97,80,2.8899999999999997,2.6244000000000005,1.7,1.62,1.0201,0.9025,1.01,0.95,9,1,324,324,18,18,49,25,7,5,15.068273526459642,15.068273526459642,15.068273526459642
ARI,ARI,6.2,6.2,2013,8,7,6,32761,29584,181,172,2,5,5929,6400,5476,5184,74,72,77,80,21.417522985397515,22.827160493827158,4.627906976744186,4.777777777777778,0.0005291501203155445,0.0006108692204746746,0.023003263253624354,0.024715768660405337,0.011333084864584031,0.01394440973651449,0.1064569624993313,0.11808645026638107,10.3041,10.240000000000002,3.21,3.2,34,33,LAA,Arizona Diamondbacks,Arizona Diamondbacks,43139.28999999999,40925.29000000001,207.7,202.3,1156,1089,1089,1024,33,32,34,33,162,162,Zack Greinke,121,49,11,7,1,1,200,200,6,6,SP,SP,0.5061728395061729,0.5740740740740741,0,0,0,0,UFA,39601,46225,199,215,31000000,31000000,34000000,34000000,34000000,34000000,2480.0399999999995,5181.120400000001,49.8,71.98,147000000,15750000,9750000,24500000,82,93,17.222500000000004,36.6025,4.15,6.05,1.1664,1.1449,1.08,1.07,1,1,1849,2025,43,45,225,289,15,17,17.24949776244942,17.341871082580436,17.341871082580436
ARI,ARI,6.2,6.2,2016,8,7,6,32761,29584,181,172,2,5,5929,6400,5476,5184,74,72,77,80,21.417522985397515,22.827160493827158,4.627906976744186,4.777777777777778,0.0005291501203155445,0.0006108692204746746,0.023003263253624354,0.024715768660405337,0.011333084864584031,0.01394440973651449,0.1064569624993313,0.11808645026638107,10.3041,10.240000000000002,3.21,3.2,34,33,LAD,Arizona Diamondbacks,Arizona Diamondbacks,43139.28999999999,40925.29000000001,207.7,202.3,1156,1089,1089,1024,33,32,34,33,162,162,Zack Greinke,121,49,11,7,1,1,200,200,6,6,SP,SP,0.5061728395061729,0.5740740740740741,0,0,0,0,UFA,39601,46225,199,215,31000000,31000000,34000000,34000000,34000000,34000000,2480.0399999999995,5181.120400000001,49.8,71.98,206500000,15750000,9750000,34416667,82,93,17.222500000000004,36.6025,4.15,6.05,1.1664,1.1449,1.08,1.07,1,1,1849,2025,43,45,225,289,15,17,17.24949776244942,17.341871082580436,17.341871082580436
