"Rank","Player","Pos","Team","GP","GP%","GS","GS%","AB","H","2B","3B","HR","RBI","AVG","OBP","SLG","OPS","TVS","Cash2023",""
"","Chi Chi Gonzalez","SP","COL","1.00","0.09","0.86","0.07","1.71","0.07","0.00","0.00","0.00","0.14","0.042","0.042","0.042","0.083","0.00","$0",""
"","Matt Wisler","RP","SEA","1.00","0.27","0.18","0.05","0.02","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Carson Fulmer","RP","CHW","1.00","0.12","0.10","0.01","0.05","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Kolby Allard","SP","TEX","1.00","0.06","1.00","0.06","0.22","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Chris Shaw","1B","SF","1.00","0.10","0.13","0.01","1.13","0.06","0.00","0.00","0.00","0.00","0.056","0.150","0.056","0.206","0.00","$0",""
"","Andrew Suarez","RP","SF","1.00","0.13","0.10","0.01","0.14","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Touki Toussaint","RP","ATL","1.00","0.15","0.04","0.01","0.38","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Erick Fedde","RP","WSH","1.00","0.13","0.57","0.07","0.71","0.10","0.00","0.00","0.00","0.00","0.133","0.133","0.133","0.267","0.00","$0",""
"","Justus Sheffield","SP","SEA","1.00","0.05","0.88","0.04","0.25","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Mitch Keller","SP","PIT","1.00","0.07","1.00","0.07","0.91","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$2,437,500",""
"","Braden Bishop","CF","SEA","1.00","0.17","0.59","0.10","2.07","0.22","0.00","0.00","0.00","0.15","0.107","0.153","0.107","0.260","0.00","$0",""
"","Ryan Helsley","P","STL","1.00","0.15","0.00","0.00","0.13","0.04","0.00","0.00","0.00","0.00","0.333","0.333","0.333","0.667","0.00","$2,150,000",""
"","Brian Johnson","RP","BOS","1.00","0.14","0.32","0.04","0.05","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Travis Jankowski","RF","SD","1.00","0.15","0.08","0.01","0.88","0.16","0.00","0.00","0.00","0.00","0.182","0.250","0.182","0.432","0.00","$0",""
"","Jay Jackson","RP","MIL","1.00","0.17","0.00","0.00","0.07","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Luis Cessa","RP","NYY","1.00","0.27","0.00","0.00","0.02","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$2,650,000",""
"","Sal Romano","RP","CIN","1.00","0.07","0.00","0.00","0.17","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Tyler Glasnow","SP","TB","1.00","0.07","1.00","0.07","0.17","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$5,350,000",""
"","Alec Mills","RP","CHC","1.00","0.06","0.44","0.02","1.33","0.11","0.00","0.00","0.00","0.00","0.083","0.083","0.083","0.167","0.00","$0",""
"","Randy Rosario","RP","KC","1.00","0.12","0.00","0.00","0.05","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Tim Melville","SP","COL","1.00","0.04","1.00","0.04","1.14","0.29","0.00","0.00","0.00","0.29","0.250","0.250","0.250","0.500","0.00","$0",""
"","Matthew Bowman","RP","CIN","1.00","0.17","0.00","0.00","0.04","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Ruben Alaniz","RP","CIN","1.00","0.07","0.00","0.00","0.08","0.08","0.00","0.00","0.00","0.08","1.000","1.000","1.000","2.000","0.00","$0",""
"","Miguel Andujar","3B","NYY","1.00","0.07","1.00","0.07","3.92","0.50","0.00","0.00","0.00","0.08","0.128","0.143","0.128","0.271","0.00","$0",""
"","Julio Urias","RP","LAD","1.00","0.23","0.22","0.05","0.32","0.08","0.00","0.00","0.00","0.05","0.250","0.308","0.250","0.558","0.00","$14,250,000",""
"","Daniel Mengden","RP","OAK","1.00","0.08","0.85","0.07","0.15","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Dustin May","RP","LAD","1.00","0.09","0.29","0.02","0.79","0.07","0.00","0.00","0.00","0.00","0.091","0.091","0.091","0.182","0.00","$1,675,000",""
"","Jon Duplantier","P","ARI","1.00","0.09","0.20","0.02","0.53","0.07","0.00","0.00","0.00","0.00","0.125","0.125","0.125","0.250","0.00","$0",""
"","Corbin Burnes","RP","MIL","1.00","0.20","0.13","0.02","0.22","0.06","0.00","0.00","0.00","0.00","0.286","0.286","0.286","0.571","0.00","$10,010,000",""
"","Jeremy Walker","P","ATL","1.00","0.04","0.00","0.00","0.17","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Tres Barrera","C","WSH","1.00","0.01","0.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Bryse Wilson","SP","ATL","1.00","0.04","0.67","0.02","1.50","0.33","0.00","0.00","0.00","0.00","0.222","0.222","0.222","0.444","0.00","$0",""
"","Adrian Sampson","RP","TEX","1.00","0.22","0.43","0.09","0.06","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$1,900,000",""
"","T.J. Zeuch","SP","TOR","1.00","0.03","0.60","0.02","0.20","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Justin Dunn","P","SEA","1.00","0.02","1.00","0.02","0.25","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$900,000",""
"","Zac Gallen","SP","ARI","1.00","0.09","1.00","0.09","1.27","0.13","0.00","0.00","0.00","0.07","0.105","0.105","0.105","0.211","0.00","$5,600,000",""
"","Anthony Gonsolin","P","LAD","1.00","0.07","0.55","0.04","1.18","0.36","0.00","0.00","0.00","0.09","0.308","0.308","0.308","0.615","0.00","$3,250,000",""
"","Cole Irvin","P","PHI","1.00","0.10","0.19","0.02","0.38","0.06","0.00","0.00","0.00","0.00","0.167","0.375","0.167","0.542","0.00","$0",""
"","Tanner Rainey","P","WSH","1.00","0.32","0.00","0.00","0.02","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$1,500,000",""
"","Adrian Morejon","P","SD","1.00","0.03","0.40","0.01","0.20","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$800,000",""
"","Donnie Walton","SS","SEA","1.00","0.04","0.71","0.03","2.29","0.43","0.00","0.00","0.00","0.29","0.188","0.316","0.188","0.503","0.00","$0",""
"","Donnie Hart","RP","NYM","1.00","0.03","0.00","0.00","0.40","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Joel Kuhnel","P","CIN","1.00","0.07","0.00","0.00","0.08","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Mike Mayers","RP","STL","1.00","0.10","0.00","0.00","0.06","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Ronald Bolanos","SP","SD","1.00","0.03","0.60","0.02","1.00","0.00","0.00","0.00","0.00","0.20","0.000","0.000","0.000","0.000","0.00","$0",""
"","Brent Suter","RP","MIL","1.00","0.06","0.00","0.00","0.22","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$3,000,000",""
"","David Freitas","C","MIL","1.00","0.10","0.06","0.01","0.88","0.06","0.00","0.00","0.00","0.06","0.067","0.250","0.067","0.317","0.00","$0",""
"","Austin Voth","SP","WSH","1.00","0.06","0.89","0.05","1.00","0.11","0.00","0.00","0.00","0.11","0.111","0.111","0.111","0.222","0.00","$1,850,000",""
"","Raudy Read","C","WSH","1.00","0.04","0.33","0.01","1.83","0.17","0.00","0.00","0.00","0.00","0.091","0.091","0.091","0.182","0.00","$0",""
"","Jimmie Sherfy","RP","ARI","1.00","0.10","0.00","0.00","0.12","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Lucas Sims","RP","CIN","1.00","0.15","0.17","0.02","0.33","0.04","0.00","0.00","0.00","0.00","0.125","0.125","0.125","0.250","0.00","$1,267,500",""
"","Duane Underwood","RP","CHC","1.00","0.07","0.00","0.00","0.08","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$1,025,000",""
"","Keury Mella","RP","CIN","1.00","0.02","0.00","0.00","0.33","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Yefry Ramirez","RP","PIT","1.00","0.09","0.07","0.01","0.14","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Austin Pruitt","SP","TB","1.00","0.09","0.14","0.01","0.07","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Edmundo Sosa","SS","STL","1.00","0.05","0.13","0.01","1.00","0.25","0.00","0.00","0.00","0.00","0.250","0.400","0.250","0.650","0.00","$950,000",""
"","Clay Holmes","RP/CL","PIT","1.00","0.22","0.00","0.00","0.14","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$3,300,000",""
"","Nick Pivetta","RP","PHI","1.00","0.19","0.43","0.08","0.83","0.07","0.00","0.00","0.00","0.00","0.080","0.115","0.080","0.195","0.00","$5,350,000",""
"","Taylor Williams","RP","MIL","1.00","0.07","0.00","0.00","0.08","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Chris Flexen","SP","NYM","1.00","0.06","0.11","0.01","0.22","0.11","0.00","0.00","0.00","0.00","0.500","0.500","0.500","1.000","0.00","$8,000,000",""
"","Yency Almonte","RP","COL","1.00","0.17","0.00","0.00","0.18","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$1,500,000",""
"","Kyle McGowin","SP","WSH","1.00","0.04","0.14","0.01","0.43","0.14","0.00","0.00","0.00","0.00","0.333","0.333","0.333","0.667","0.00","$0",""
"","Walker Lockett","RP","NYM","1.00","0.06","0.44","0.02","0.67","0.11","0.00","0.00","0.00","0.00","0.167","0.286","0.167","0.452","0.00","$0",""
"","Paul Sewald","RP/CL","NYM","1.00","0.10","0.00","0.00","0.06","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$4,100,000",""
"","Hector Velazquez","RP","BOS","1.00","0.21","0.24","0.05","0.03","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Dinelson Lamet","SP","SD","1.00","0.09","1.00","0.09","1.50","0.21","0.00","0.00","0.00","0.00","0.143","0.143","0.143","0.286","0.00","$5,000,000",""
"","Kyle Wright","SP","ATL","1.00","0.04","0.57","0.02","0.86","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Nick Margevicius","P","SD","1.00","0.10","0.71","0.07","0.88","0.18","0.00","0.00","0.00","0.00","0.200","0.200","0.200","0.400","0.00","$0",""
"","Adrian Sanchez","2B","WSH","1.00","0.18","0.03","0.01","1.07","0.24","0.00","0.00","0.00","0.03","0.226","0.250","0.226","0.476","0.00","$0",""
"","Jalen Beeks","RP","TB","1.00","0.21","0.09","0.02","0.09","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$1,375,000",""
"","Seranthony Dominguez","RP/CL","PHI","1.00","0.17","0.00","0.00","0.04","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$2,500,000",""
"","Ranger Suarez","RP","PHI","1.00","0.23","0.00","0.00","0.11","0.03","0.00","0.00","0.00","0.00","0.250","0.250","0.250","0.500","0.00","$2,950,000",""
"","David Hess","RP","BAL","1.00","0.14","0.61","0.09","0.13","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Luis Escobar","RP","PIT","1.00","0.02","0.00","0.00","0.50","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Dario Agrazal","SP","PIT","1.00","0.09","0.93","0.09","1.47","0.13","0.00","0.00","0.00","0.13","0.091","0.087","0.091","0.178","0.00","$0",""
"","Brad Wieck","RP","CHC","1.00","0.27","0.00","0.00","0.05","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Freddy Peralta","RP","MIL","1.00","0.25","0.20","0.05","0.38","0.05","0.00","0.00","0.00","0.03","0.133","0.133","0.133","0.267","0.00","$3,500,000",""
"","Sam Howard","RP","COL","1.00","0.12","0.00","0.00","0.05","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Jesus Tinoco","RP","COL","1.00","0.15","0.00","0.00","0.21","0.04","0.00","0.00","0.00","0.00","0.200","0.200","0.200","0.400","0.00","$0",""
"","Corey Oswalt","SP","NYM","1.00","0.01","0.00","0.00","0.50","0.00","0.00","0.00","0.00","0.50","0.000","0.000","0.000","0.000","0.00","$0",""
"","Gregory Soto","RP/CL","DET","1.00","0.21","0.18","0.04","0.06","0.06","0.00","0.00","0.00","0.00","1.000","1.000","1.000","2.000","0.00","$3,925,000",""
"","Enyel De Los Santos","SP","PHI","1.00","0.03","0.20","0.01","0.20","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Drew Gagnon","RP","NYM","1.00","0.11","0.00","0.00","0.17","0.06","0.00","0.00","0.00","0.00","0.333","0.333","0.333","0.667","0.00","$0",""
"","Daniel Poncedeleon","RP","STL","1.00","0.08","0.62","0.05","0.69","0.00","0.00","0.00","0.00","0.00","0.000","0.100","0.000","0.100","0.00","$0",""
"","Wes Parsons","RP","COL","1.00","0.20","0.00","0.00","0.06","0.00","0.00","0.00","0.00","0.00","0.000","0.333","0.000","0.333","0.00","$0",""
"","James Norwood","RP","CHC","1.00","0.06","0.00","0.00","0.11","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Alex McRae","P","PIT","1.00","0.07","0.18","0.01","0.55","0.18","0.00","0.00","0.00","0.00","0.333","0.333","0.333","0.667","0.00","$0",""
"","Chad Sobotka","RP","ATL","1.00","0.20","0.00","0.00","0.06","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Chris Mazza","RP","NYM","1.00","0.06","0.00","0.00","0.33","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Jeff Brigham","RP","MIA","1.00","0.20","0.00","0.00","0.03","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$760,000",""
"","Joe Hudson","C","STL","1.00","0.01","0.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Abiatal Avelino","SS","SF","1.00","0.02","0.50","0.01","1.75","0.50","0.00","0.00","0.00","0.25","0.286","0.375","0.286","0.661","0.00","$0",""
"","John Means","RP","BAL","1.00","0.19","0.87","0.17","0.03","0.03","0.00","0.00","0.00","0.00","1.000","1.000","1.000","2.000","0.00","$2,975,000",""
"","Jacob Webb","RP","ATL","1.00","0.22","0.00","0.00","0.03","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Pedro Avila","SP","SD","1.00","0.01","1.00","0.01","1.00","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Gerardo Reyes","RP","SD","1.00","0.17","0.00","0.00","0.04","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Genesis Cabrera","RP","STL","1.00","0.08","0.15","0.01","0.31","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$950,000",""
"","Jordan Yamamoto","P","MIA","1.00","0.10","0.94","0.09","1.31","0.06","0.00","0.00","0.00","0.06","0.048","0.091","0.048","0.139","0.00","$0",""
"","Jose Quijada","RP","MIA","1.00","0.21","0.00","0.00","0.03","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Logan Webb","SP","SF","1.00","0.06","0.89","0.05","1.00","0.11","0.00","0.00","0.00","0.00","0.111","0.200","0.111","0.311","0.00","$4,600,000",""
"","Jacob Waguespack","SP","TOR","1.00","0.10","0.81","0.08","0.13","0.00","0.00","0.00","0.00","0.00","0.000","0.333","0.000","0.333","0.00","$0",""
"","Erik Swanson","RP","SEA","1.00","0.17","0.30","0.05","0.07","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$1,250,000",""
"","Elvis Luciano","RP","TOR","1.00","0.15","0.00","0.00","0.04","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Nick Ramirez","RP","DET","1.00","0.29","0.00","0.00","0.02","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Montana DuRapau","P","PIT","1.00","0.09","0.14","0.01","0.29","0.07","0.00","0.00","0.00","0.00","0.250","0.250","0.250","0.500","0.00","$0",""
"","Parker Markel","P","PIT","1.00","0.12","0.00","0.00","0.15","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","JD Hammer","P","PHI","1.00","0.12","0.00","0.00","0.05","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Jose Urquidy","SP","HOU","1.00","0.06","0.78","0.04","0.44","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$3,025,000",""
"","Conner Menez","P","SF","1.00","0.06","0.33","0.02","0.33","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Robert Dugger","P","MIA","1.00","0.05","0.88","0.04","1.38","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Patrick Sandoval","SP","LAA","1.00","0.06","0.90","0.06","0.20","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$2,750,000",""
"","Devin Williams","P","MIL","1.00","0.08","0.00","0.00","0.08","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$3,350,000",""
"","Rico Garcia","P","COL","1.00","0.01","0.50","0.01","0.50","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Sam Haggerty","2B","NYM","1.00","0.07","0.00","0.00","0.36","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Kean Wong","2B","LAA","1.00","0.04","0.43","0.02","2.57","0.43","0.00","0.00","0.00","0.00","0.167","0.167","0.167","0.333","0.00","$0",""
"","James Marvel","SP","PIT","1.00","0.02","1.00","0.02","1.00","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
