"Rank","Player","Pos","Team","GP","GP%","GS","GS%","AB","H","2B","3B","HR","RBI","AVG","OBP","SLG","OPS","TVS","Cash2023",""
"","Michael Feliz","RP","PIT","1.00","0.29","0.00","0.00","0.04","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Jerad Eickhoff","SP","PHI","1.00","0.02","0.33","0.01","0.33","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Luke Jackson","RP","ATL","1.00","0.22","0.00","0.00","0.03","0.00","0.00","0.00","0.00","0.00","0.000","0.500","0.000","0.500","0.00","$3,000,000",""
"","Daniel Norris","SP","DET","1.00","0.07","0.73","0.05","0.18","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Joe Ross","SP","WSH","1.00","0.02","1.00","0.02","1.67","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Matt Wisler","RP","CIN","1.00","0.11","0.17","0.02","0.44","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Kolby Allard","SP","ATL","1.00","0.02","0.33","0.01","0.33","0.33","0.00","0.00","0.00","0.00","1.000","1.000","1.000","2.000","0.00","$0",""
"","Walker Buehler","RP","LAD","1.00","0.15","0.96","0.14","1.79","0.29","0.00","0.00","0.00","0.04","0.163","0.200","0.163","0.363","0.00","$8,025,000",""
"","Michael Soroka","SP","ATL","1.00","0.03","1.00","0.03","1.60","0.20","0.00","0.00","0.00","0.00","0.125","0.125","0.125","0.250","0.00","$2,800,000",""
"","Kevin Kramer","SS","PIT","1.00","0.13","0.33","0.04","1.76","0.24","0.00","0.00","0.00","0.19","0.135","0.175","0.135","0.310","0.00","$0",""
"","Touki Toussaint","SP","ATL","1.00","0.05","0.63","0.03","1.25","0.13","0.00","0.00","0.00","0.00","0.100","0.100","0.100","0.200","0.00","$0",""
"","Erick Fedde","SP","WSH","1.00","0.07","1.00","0.07","1.45","0.09","0.00","0.00","0.00","0.00","0.063","0.118","0.063","0.180","0.00","$0",""
"","Sean Reid-Foley","SP","TOR","1.00","0.04","1.00","0.04","0.43","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Cody Reed","RP","CIN","1.00","0.10","0.41","0.04","0.65","0.00","0.00","0.00","0.00","0.00","0.000","0.083","0.000","0.083","0.00","$0",""
"","Spencer Turnbull","SP","DET","1.00","0.02","0.75","0.02","0.50","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$2,150,000",""
"","Blake Trahan","SS","CIN","1.00","0.07","0.18","0.01","1.27","0.27","0.00","0.00","0.00","0.00","0.214","0.214","0.214","0.429","0.00","$0",""
"","Jacob Nix","SP","SD","1.00","0.06","1.00","0.06","1.67","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Zach Davies","SP","MIL","1.00","0.08","1.00","0.08","1.15","0.08","0.00","0.00","0.00","0.00","0.067","0.067","0.067","0.133","0.00","$4,700,000",""
"","Rocky Gale","C","LAD","1.00","0.02","0.00","0.00","0.67","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Michael Reed","LF","ATL","1.00","0.04","0.00","0.00","1.00","0.29","0.00","0.00","0.00","0.00","0.286","0.286","0.286","0.571","0.00","$0",""
"","Luis Cessa","RP","NYY","1.00","0.10","0.31","0.03","0.06","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$2,650,000",""
"","Adalberto Mejia","SP","MIN","1.00","0.03","0.80","0.02","0.20","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Tyler Glasnow","RP","TB","1.00","0.28","0.24","0.07","0.07","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$5,350,000",""
"","Yohander Mendez","RP","TEX","1.00","0.05","0.63","0.03","0.25","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Matt Koch","RP","ARI","1.00","0.12","0.68","0.08","0.89","0.05","0.00","0.00","0.00","0.00","0.059","0.200","0.059","0.259","0.00","$0",""
"","Pierce Johnson","RP","SF","1.00","0.23","0.00","0.00","0.03","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$5,000,000",""
"","Matthew Strahm","RP","SD","1.00","0.26","0.10","0.02","0.19","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$7,500,000",""
"","Alec Mills","RP","CHC","1.00","0.04","0.29","0.01","0.71","0.14","0.00","0.00","0.00","0.00","0.200","0.200","0.200","0.400","0.00","$0",""
"","Jarlin Garcia","RP","MIA","1.00","0.18","0.24","0.04","0.31","0.00","0.00","0.00","0.00","0.00","0.000","0.100","0.000","0.100","0.00","$2,500,000",""
"","J.T. Chargois","RP","LAD","1.00","0.24","0.00","0.00","0.03","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$850,000",""
"","Randy Rosario","RP","CHC","1.00","0.27","0.00","0.00","0.02","0.02","0.00","0.00","0.00","0.02","1.000","1.000","1.000","2.000","0.00","$0",""
"","Julio Urias","RP","LAD","1.00","0.02","0.00","0.00","0.33","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$14,250,000",""
"","Bryse Wilson","SP","ATL","1.00","0.02","0.33","0.01","0.67","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Dakota Hudson","RP","STL","1.00","0.16","0.00","0.00","0.04","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$2,650,000",""
"","Jacob Stallings","C","PIT","1.00","0.09","0.64","0.06","2.64","0.57","0.00","0.00","0.00","0.36","0.216","0.268","0.216","0.485","0.00","$3,350,000",""
"","Brock Stewart","RP","LAD","1.00","0.06","0.22","0.01","0.22","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Alexander Reyes","RP","STL","1.00","0.01","1.00","0.01","1.00","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$1,100,000",""
"","Carson Kelly","C","STL","1.00","0.12","0.58","0.07","1.84","0.21","0.00","0.00","0.00","0.16","0.114","0.205","0.114","0.319","0.00","$4,275,000",""
"","Rio Ruiz","3B","ATL","1.00","0.09","0.07","0.01","0.86","0.07","0.00","0.00","0.00","0.00","0.083","0.267","0.083","0.350","0.00","$0",""
"","Austin Voth","SP","WSH","1.00","0.02","0.50","0.01","0.50","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$1,850,000",""
"","Jack Reinheimer","SS","NYM","1.00","0.13","0.29","0.04","1.43","0.24","0.00","0.00","0.00","0.00","0.167","0.286","0.167","0.452","0.00","$0",""
"","Max Fried","RP","ATL","1.00","0.09","0.36","0.03","0.57","0.07","0.00","0.00","0.00","0.00","0.125","0.125","0.125","0.250","0.00","$13,500,000",""
"","Lucas Sims","SP","CIN","1.00","0.06","0.00","0.00","0.22","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$1,267,500",""
"","Keury Mella","P","CIN","1.00","0.02","0.00","0.00","0.50","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Jackson Stephens","RP","CIN","1.00","0.18","0.00","0.00","0.07","0.00","0.00","0.00","0.00","0.00","0.000","0.333","0.000","0.333","0.00","$740,000",""
"","Anthony Alford","OF","TOR","1.00","0.08","0.46","0.04","1.46","0.15","0.00","0.00","0.00","0.08","0.105","0.191","0.105","0.296","0.00","$0",""
"","Jacob Rhame","RP","NYM","1.00","0.19","0.00","0.00","0.03","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Yefry Ramirez","RP","BAL","1.00","0.10","0.71","0.07","0.12","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Giovanny Gallegos","RP","STL","1.00","0.04","0.00","0.00","0.17","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$4,500,000",""
"","Edmundo Sosa","SS","STL","1.00","0.02","0.00","0.00","0.67","0.00","0.00","0.00","0.00","0.00","0.000","0.333","0.000","0.333","0.00","$950,000",""
"","Clay Holmes","SP","PIT","1.00","0.07","0.36","0.02","0.55","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$3,300,000",""
"","Drew Anderson","SP","PHI","1.00","0.03","0.20","0.01","0.60","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Paul Blackburn","SP","OAK","1.00","0.04","1.00","0.04","0.33","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$1,900,000",""
"","Yency Almonte","RP","COL","1.00","0.09","0.00","0.00","0.07","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$1,500,000",""
"","Caleb Smith","SP","MIA","1.00","0.10","1.00","0.10","1.38","0.19","0.00","0.00","0.00","0.06","0.136","0.136","0.136","0.273","0.00","$0",""
"","Tyler Webb","RP","STL","1.00","0.14","0.00","0.00","0.05","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Kyle McGowin","SP","WSH","1.00","0.04","0.17","0.01","0.33","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Paul Sewald","RP/CL","NYM","1.00","0.29","0.00","0.00","0.11","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$4,100,000",""
"","Mark Leiter Jr.","RP","TOR","1.00","0.12","0.00","0.00","0.15","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Hector Velazquez","RP","BOS","1.00","0.30","0.17","0.05","0.02","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","John Brebbia","RP","STL","1.00","0.28","0.00","0.00","0.04","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$2,300,000",""
"","Eric Skoglund","SP","KC","1.00","0.09","0.93","0.08","0.21","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Andrew Kittredge","RP","TB","1.00","0.20","0.09","0.02","0.03","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$2,075,000",""
"","Yacksel Rios","RP","PHI","1.00","0.22","0.00","0.00","0.03","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Sandy Alcantara","SP","MIA","1.00","0.04","1.00","0.04","2.00","0.00","0.00","0.00","0.00","0.00","0.000","0.077","0.000","0.077","0.00","$6,000,000",""
"","Taylor Davis","C","CHC","1.00","0.03","0.00","0.00","1.00","0.40","0.00","0.00","0.00","0.40","0.400","0.333","0.400","0.733","0.00","$0",""
"","Luiz Gohara","SP","ATL","1.00","0.06","0.11","0.01","0.22","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Phillip Evans","3B","NYM","1.00","0.09","0.27","0.02","1.40","0.20","0.00","0.00","0.00","0.07","0.143","0.217","0.143","0.360","0.00","$0",""
"","Jalen Beeks","SP","TB","1.00","0.09","0.07","0.01","0.14","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$1,375,000",""
"","David Hess","RP","BAL","1.00","0.13","0.90","0.12","0.10","0.00","0.00","0.00","0.00","0.00","0.000","0.333","0.000","0.333","0.00","$0",""
"","Jose Castillo","RP","SD","1.00","0.23","0.00","0.00","0.03","0.00","0.00","0.00","0.00","0.03","0.000","0.000","0.000","0.000","0.00","$730,000",""
"","Freddy Peralta","SP","MIL","1.00","0.10","0.88","0.09","1.63","0.06","0.00","0.00","0.00","0.06","0.039","0.039","0.038","0.077","0.00","$3,500,000",""
"","Pablo Lopez","SP","MIA","1.00","0.07","0.83","0.06","1.33","0.25","0.00","0.00","0.00","0.00","0.188","0.235","0.188","0.423","0.00","$5,450,000",""
"","Tyler Bashlor","RP","NYM","1.00","0.15","0.00","0.00","0.04","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Wander Suero","RP","WSH","1.00","0.25","0.00","0.00","0.08","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Jonathan Loaisiga","RP","NYY","1.00","0.06","0.44","0.02","0.22","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$2,262,500",""
"","Yonny Chirinos","RP","TB","1.00","0.11","0.39","0.04","0.06","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$1,275,000",""
"","Ryan Yarbrough","RP","TB","1.00","0.23","0.16","0.04","0.08","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$3,000,000",""
"","Diego Castillo","RP","TB","1.00","0.27","0.26","0.07","0.02","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$2,950,000",""
"","Elieser Hernandez","RP","MIA","1.00","0.20","0.19","0.04","0.34","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$1,600,000",""
"","Brett Graves","RP","MIA","1.00","0.13","0.00","0.00","0.10","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Enyel De Los Santos","SP","PHI","1.00","0.04","0.29","0.01","0.43","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Kazuhisa Makita","RP","SD","1.00","0.17","0.00","0.00","0.11","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Drew Gagnon","SP","NYM","1.00","0.03","0.20","0.01","0.20","0.00","0.00","0.00","0.00","0.20","0.000","0.000","0.000","0.000","0.00","$0",""
"","Harrison Musgrave","RP","COL","1.00","0.21","0.00","0.00","0.09","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Justin Hancock","RP","CHC","1.00","0.06","0.00","0.00","0.20","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Tim Peterson","RP","NYM","1.00","0.14","0.00","0.00","0.09","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Caleb Ferguson","RP","LAD","1.00","0.18","0.10","0.02","0.17","0.03","0.00","0.00","0.00","0.00","0.200","0.200","0.200","0.400","0.00","$1,100,000",""
"","Ben Meyer","RP","MIA","1.00","0.08","0.00","0.00","0.08","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Austin Davis","RP","PHI","1.00","0.20","0.00","0.00","0.09","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Tanner Anderson","RP","PIT","1.00","0.04","0.00","0.00","0.17","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","James Norwood","RP","CHC","1.00","0.07","0.00","0.00","0.27","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Brett Kennedy","SP","SD","1.00","0.04","1.00","0.04","1.33","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Chad Sobotka","RP","ATL","1.00","0.09","0.00","0.00","0.07","0.07","0.00","0.00","0.00","0.00","1.000","1.000","1.000","2.000","0.00","$0",""
"","Jeff Brigham","SP","MIA","1.00","0.02","1.00","0.02","0.75","0.25","0.00","0.00","0.00","0.00","0.333","0.333","0.333","0.667","0.00","$760,000",""
"","Abiatal Avelino","SS","SF","1.00","0.04","0.50","0.02","1.83","0.50","0.00","0.00","0.00","0.00","0.273","0.273","0.273","0.545","0.00","$0",""
"","Sherman Johnson","2B","LAA","1.00","0.06","0.20","0.01","1.00","0.00","0.00","0.00","0.00","0.00","0.000","0.091","0.000","0.091","0.00","$0",""
"","Harold Castro","3B","DET","1.00","0.04","0.33","0.01","1.67","0.50","0.00","0.00","0.00","0.00","0.300","0.300","0.300","0.600","0.00","$0",""
