"Rank","Player","Pos","Team","GP","GP%","GS","GS%","AB","H","2B","3B","HR","RBI","AVG","OBP","SLG","OPS","TVS","Cash2023",""
"","Alex Meyer","SP","LAA","1.00","0.08","1.00","0.08","0.15","0.08","0.00","0.00","0.00","0.00","0.500","0.500","0.500","1.000","0.00","$0",""
"","Cesar Puello","LF","TB","1.00","0.10","0.59","0.06","2.00","0.41","0.00","0.00","0.00","0.18","0.206","0.308","0.206","0.514","0.00","$0",""
"","Noah Syndergaard","SP","NYM","1.00","0.04","1.00","0.04","1.29","0.29","0.00","0.00","0.00","0.00","0.222","0.417","0.222","0.639","0.00","$13,000,000",""
"","Gabriel Ynoa","SP","BAL","1.00","0.06","0.44","0.02","0.11","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Adam Morgan","RP","PHI","1.00","0.23","0.00","0.00","0.05","0.03","0.00","0.00","0.00","0.00","0.500","0.667","0.500","1.167","0.00","$0",""
"","Luke Jackson","RP","ATL","1.00","0.27","0.00","0.00","0.05","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$3,000,000",""
"","Josh Ravin","RP","LAD","1.00","0.09","0.00","0.00","0.07","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Matt Wisler","RP","ATL","1.00","0.12","0.05","0.01","0.10","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Erick Fedde","SP","WSH","1.00","0.02","1.00","0.02","1.33","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Luke Weaver","SP","STL","1.00","0.09","0.67","0.06","1.27","0.20","0.00","0.00","0.00","0.07","0.158","0.200","0.158","0.358","0.00","$2,000,000",""
"","Jack Flaherty","SP","STL","1.00","0.04","0.83","0.03","1.00","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$5,400,000",""
"","A.J. Reed","1B","HOU","1.00","0.01","0.50","0.01","3.00","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Cody Reed","RP","CIN","1.00","0.07","0.08","0.01","0.17","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Brian Ellington","RP","MIA","1.00","0.26","0.00","0.00","0.02","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Marco Gonzales","SP","SEA","1.00","0.07","0.73","0.05","0.18","0.09","0.00","0.00","0.00","0.00","0.500","0.500","0.500","1.000","0.00","$6,500,000",""
"","John Gant","SP","STL","1.00","0.04","0.29","0.01","0.43","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Chris Stratton","SP","SF","1.00","0.08","0.77","0.06","1.08","0.15","0.00","0.00","0.00","0.00","0.143","0.143","0.143","0.286","0.00","$2,800,000",""
"","Steven Okert","RP","SF","1.00","0.27","0.00","0.00","0.02","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Tyler Glasnow","RP","PIT","1.00","0.11","0.72","0.08","0.94","0.28","0.00","0.00","0.00","0.17","0.294","0.455","0.294","0.749","0.00","$5,350,000",""
"","Austin Brice","RP","CIN","1.00","0.14","0.00","0.00","0.18","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Nick Wittgren","RP","MIA","1.00","0.23","0.00","0.00","0.11","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Johnny Barbato","RP","PIT","1.00","0.15","0.00","0.00","0.04","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Robert Gsellman","RP","NYM","1.00","0.17","0.81","0.14","1.26","0.19","0.00","0.00","0.00","0.15","0.147","0.268","0.147","0.415","0.00","$0",""
"","Deck McGuire","SP","CIN","1.00","0.04","0.33","0.01","0.50","0.00","0.00","0.00","0.00","0.17","0.000","0.000","0.000","0.000","0.00","$0",""
"","Braden Shipley","SP","ARI","1.00","0.06","0.30","0.02","0.60","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Chris Smith","RP","OAK","1.00","0.09","0.64","0.06","0.07","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Chris O'Grady","SP","MIA","1.00","0.08","0.46","0.04","0.62","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Albert Suarez","RP","SF","1.00","0.11","0.00","0.00","0.11","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Daniel Mengden","SP","OAK","1.00","0.04","1.00","0.04","0.29","0.14","0.00","0.00","0.00","0.00","0.500","0.667","0.500","1.167","0.00","$0",""
"","Zach Eflin","SP","PHI","1.00","0.07","1.00","0.07","1.91","0.27","0.00","0.00","0.00","0.18","0.143","0.143","0.143","0.286","0.00","$11,000,000",""
"","Brock Stewart","RP","LAD","1.00","0.10","0.24","0.02","0.24","0.06","0.00","0.00","0.00","0.06","0.250","0.250","0.250","0.500","0.00","$0",""
"","Alberto Rosario","C","STL","1.00","0.02","0.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","James Hoyt","P","HOU","1.00","0.27","0.00","0.00","0.02","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Rob Zastryzny","P","CHC","1.00","0.02","0.00","0.00","0.75","0.25","0.00","0.00","0.00","0.00","0.333","0.333","0.333","0.667","0.00","$0",""
"","Felix Pena","RP","CHC","1.00","0.15","0.00","0.00","0.12","0.00","0.00","0.00","0.00","0.00","0.000","0.250","0.000","0.250","0.00","$0",""
"","Niko Goodrum","RF","MIN","1.00","0.07","0.27","0.02","1.55","0.09","0.00","0.00","0.00","0.00","0.059","0.111","0.059","0.170","0.00","$0",""
"","Casey Lawrence","P","SEA","1.00","0.17","0.07","0.01","0.07","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Raudy Read","C","WSH","1.00","0.05","0.13","0.01","1.38","0.38","0.00","0.00","0.00","0.00","0.273","0.273","0.273","0.545","0.00","$0",""
"","Rafael Bautista","OF","WSH","1.00","0.10","0.24","0.02","1.47","0.24","0.00","0.00","0.00","0.00","0.160","0.222","0.160","0.382","0.00","$0",""
"","Anthony Banda","RP","ARI","1.00","0.05","0.50","0.02","0.63","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Max Fried","RP","ATL","1.00","0.06","0.40","0.02","0.70","0.00","0.00","0.00","0.00","0.00","0.000","0.125","0.000","0.125","0.00","$13,500,000",""
"","Lucas Sims","SP","ATL","1.00","0.09","0.71","0.06","1.07","0.07","0.00","0.00","0.00","0.00","0.067","0.067","0.067","0.133","0.00","$1,267,500",""
"","Jackson Stephens","RP","CIN","1.00","0.04","0.57","0.02","0.86","0.29","0.00","0.00","0.00","0.29","0.333","0.333","0.333","0.667","0.00","$740,000",""
"","Magneuris Sierra","OF","STL","1.00","0.14","0.64","0.09","2.73","0.91","0.00","0.00","0.00","0.23","0.333","0.375","0.333","0.708","0.00","$0",""
"","Ricardo Pinto","RP","PHI","1.00","0.16","0.00","0.00","0.04","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Paul Blackburn","SP","OAK","1.00","0.06","1.00","0.06","0.30","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$1,900,000",""
"","Josh Hader","RP/CL","MIL","1.00","0.22","0.00","0.00","0.11","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$14,100,000",""
"","Luis Castillo","SP","CIN","1.00","0.09","1.00","0.09","2.00","0.20","0.00","0.00","0.00","0.07","0.100","0.129","0.100","0.229","0.00","$17,000,000",""
"","Miguel Diaz","P","SD","1.00","0.19","0.10","0.02","0.10","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Austin Bibens-Dirkx","P","TEX","1.00","0.15","0.25","0.04","0.13","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Hoby Milner","RP","PHI","1.00","0.23","0.00","0.00","0.05","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$1,025,000",""
"","Ariel Hernandez","RP","CIN","1.00","0.12","0.00","0.00","0.11","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Breyvic Valera","2B","STL","1.00","0.03","0.40","0.01","2.00","0.20","0.00","0.00","0.00","0.00","0.100","0.182","0.100","0.282","0.00","$0",""
"","Emilio Pagan","RP","SEA","1.00","0.21","0.00","0.00","0.06","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$3,500,000",""
"","Sam Gaviglio","SP","KC","1.00","0.10","0.81","0.08","0.31","0.06","0.00","0.00","0.00","0.00","0.200","0.200","0.200","0.400","0.00","$0",""
"","Hector Velazquez","P","BOS","1.00","0.05","0.38","0.02","0.13","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Jimmy Yacabonis","P","BAL","1.00","0.09","0.00","0.00","0.14","0.00","0.00","0.00","0.00","0.07","0.000","0.000","0.000","0.000","0.00","$0",""
"","Brandon Woodruff","SP","MIL","1.00","0.05","1.00","0.05","1.25","0.25","0.00","0.00","0.00","0.00","0.200","0.273","0.200","0.473","0.00","$10,800,000",""
"","Chasen Bradford","RP","NYM","1.00","0.17","0.00","0.00","0.04","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Kevin Shackelford","RP","CIN","1.00","0.16","0.00","0.00","0.12","0.04","0.00","0.00","0.00","0.00","0.333","0.333","0.333","0.667","0.00","$0",""
"","Yacksel Rios","P","PHI","1.00","0.08","0.00","0.00","0.08","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Chad Wallach","C","CIN","1.00","0.04","0.33","0.01","1.83","0.17","0.00","0.00","0.00","0.00","0.091","0.091","0.091","0.182","0.00","$0",""
"","Tyler Mahle","SP","CIN","1.00","0.02","1.00","0.02","1.75","0.25","0.00","0.00","0.00","0.00","0.143","0.250","0.143","0.393","0.00","$7,500,000",""
"","O'Koyea Dickson","LF","LAD","1.00","0.04","0.14","0.01","1.00","0.14","0.00","0.00","0.00","0.00","0.143","0.333","0.143","0.476","0.00","$0",""
"","Dillon Peters","SP","MIA","1.00","0.04","1.00","0.04","1.50","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Zach Vincej","SS","CIN","1.00","0.06","0.11","0.01","1.00","0.11","0.00","0.00","0.00","0.00","0.111","0.333","0.111","0.444","0.00","$0",""
"","Luiz Gohara","SP","ATL","1.00","0.03","1.00","0.03","1.80","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Jen-Ho Tseng","P","CHC","1.00","0.01","0.50","0.01","0.50","0.00","0.00","0.00","0.00","0.50","0.000","0.000","0.000","0.000","0.00","$0",""
"","Aaron Wilkerson","SP","MIL","1.00","0.02","0.67","0.01","1.33","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Tim Locastro","2B","LAD","1.00","0.02","0.00","0.00","0.33","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Paolo Espino","RP","TEX","1.00","0.07","0.17","0.01","0.33","0.08","0.00","0.00","0.00","0.00","0.250","0.250","0.250","0.500","0.00","$0",""
