"Rank","Player","Pos","Team","GP","GP%","GS","GS%","AB","H","2B","3B","HR","RBI","AVG","OBP","SLG","OPS","TVS","Cash2023",""
"","Archie Bradley","RP","PHI","1.00","0.33","0.00","0.00","0.02","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.35","$0",""
"","Giancarlo Stanton","DH","NYY","1.00","0.86","0.96","0.83","3.67","1.00","0.14","0.00","0.25","0.70","0.273","0.354","0.516","0.870","0.34","$22,000,000",""
"","Zack Greinke","SP","HOU","1.00","0.19","0.97","0.18","0.07","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.34","$8,500,000",""
"","Dennis Santana","RP","TEX","1.00","0.34","0.00","0.00","0.04","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.33","$1,000,000",""
"","Omar Narvaez","C","MIL","1.00","0.76","0.82","0.62","3.18","0.85","0.16","0.00","0.09","0.40","0.266","0.342","0.402","0.743","0.32","$8,000,000",""
"","Josh Donaldson","3B","MIN","1.00","0.83","0.93","0.78","3.39","0.84","0.19","0.00","0.19","0.53","0.247","0.352","0.475","0.827","0.32","$21,000,000",""
"","Spencer Howard","SP","TEX","1.00","0.12","0.79","0.09","0.32","0.11","0.05","0.00","0.00","0.00","0.333","0.333","0.500","0.833","0.31","$0",""
"","Keegan Akin","SP","BAL","1.00","0.15","0.71","0.10","0.08","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.31","$0",""
"","Donovan Solano","2B","SF","1.00","0.62","0.77","0.48","3.04","0.85","0.17","0.00","0.07","0.31","0.280","0.344","0.404","0.748","0.31","$0",""
"","Miguel Sano","1B","MIN","1.00","0.83","0.94","0.78","3.48","0.78","0.18","0.00","0.22","0.56","0.223","0.312","0.466","0.778","0.30","$0",""
"","Jose Urena","SP","DET","1.00","0.16","0.69","0.11","0.04","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.30","$3,000,000",""
"","Vincent Velasquez","SP","SD","1.00","0.16","0.81","0.13","0.88","0.08","0.00","0.00","0.00","0.12","0.087","0.160","0.087","0.247","0.29","$3,150,000",""
"","Anthony Santander","RF","BAL","1.00","0.68","0.95","0.64","3.69","0.89","0.22","0.00","0.16","0.45","0.241","0.286","0.433","0.720","0.28","$7,400,000",""
"","Phil Maton","RP","HOU","1.00","0.40","0.02","0.01","0.02","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.27","$2,550,000",""
"","Ryan Zimmerman","1B","WSH","1.00","0.68","0.44","0.30","2.32","0.56","0.15","0.00","0.13","0.42","0.243","0.286","0.471","0.756","0.26","$0",""
"","Gleyber Torres","SS","NYY","1.00","0.78","0.97","0.76","3.61","0.94","0.17","0.00","0.07","0.40","0.259","0.331","0.366","0.697","0.26","$9,950,000",""
"","Colin Moran","1B","PIT","1.00","0.61","0.86","0.52","3.21","0.83","0.12","0.00","0.10","0.51","0.258","0.334","0.390","0.724","0.25","$0",""
"","Jorge Lopez","SP","BAL","1.00","0.20","0.76","0.15","0.06","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.24","$3,525,000",""
"","D.J. Stewart","LF","BAL","1.00","0.62","0.77","0.48","2.70","0.55","0.10","0.00","0.12","0.33","0.204","0.324","0.374","0.698","0.24","$0",""
"","Andrew Vaughn","LF","CHW","1.00","0.78","0.91","0.72","3.28","0.77","0.17","0.00","0.12","0.38","0.235","0.309","0.396","0.705","0.23","$0",""
"","Jake Diekman","RP","OAK","1.00","0.41","0.00","0.00","0.01","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.23","$3,500,000",""
"","Pedro Severino","C","BAL","1.00","0.70","0.94","0.65","3.35","0.83","0.16","0.00","0.10","0.41","0.248","0.308","0.383","0.690","0.22","$0",""
"","Asdrubal Cabrera","2B","CIN","1.00","0.68","0.65","0.44","2.81","0.65","0.20","0.00","0.06","0.38","0.230","0.313","0.369","0.681","0.21","$0",""
"","Jed Lowrie","2B","OAK","1.00","0.86","0.85","0.73","3.29","0.81","0.20","0.00","0.10","0.50","0.245","0.318","0.398","0.717","0.21","$0",""
"","Heath Hembree","RP","NYM","1.00","0.37","0.00","0.00","0.02","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.21","$0",""
"","Jesus Luzardo","SP","MIA","1.00","0.15","0.72","0.11","0.60","0.00","0.00","0.00","0.00","0.00","0.000","0.211","0.000","0.211","0.20","$2,450,000",""
"","Daniel Bard","RP/CL","COL","1.00","0.42","0.00","0.00","0.01","0.01","0.00","0.00","0.00","0.00","1.000","1.000","1.000","2.000","0.20","$9,500,000",""
"","Austin Voth","RP","WSH","1.00","0.30","0.02","0.01","0.04","0.02","0.00","0.00","0.00","0.00","0.500","0.667","0.500","1.167","0.20","$1,850,000",""
"","Ross Detwiler","RP","SD","1.00","0.33","0.09","0.03","0.06","0.02","0.00","0.00","0.00","0.00","0.333","0.333","0.333","0.667","0.20","$0",""
"","Dylan Bundy","SP","LAA","1.00","0.15","0.79","0.12","0.17","0.04","0.00","0.00","0.00","0.00","0.250","0.250","0.250","0.500","0.19","$0",""
"","Garrett Cleavinger","SP","LAD","1.00","0.14","0.05","0.01","0.09","0.05","0.05","0.00","0.00","0.00","0.500","0.500","1.000","1.500","0.19","$0",""
"","Michael Conforto","RF","NYM","1.00","0.77","0.90","0.70","3.25","0.75","0.16","0.00","0.11","0.44","0.232","0.345","0.384","0.729","0.19","$18,000,000",""
"","Philip Gosselin","2B","LAA","1.00","0.64","0.85","0.54","3.32","0.87","0.13","0.00","0.07","0.45","0.261","0.314","0.362","0.676","0.18","$0",""
"","J.A. Happ","SP","STL","1.00","0.19","1.00","0.19","0.47","0.00","0.00","0.00","0.00","0.00","0.000","0.067","0.000","0.067","0.18","$0",""
"","Dallas Keuchel","SP","CHW","1.00","0.20","0.94","0.19","0.06","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.17","$0",""
"","Yadier Molina","C","STL","1.00","0.75","0.98","0.73","3.64","0.92","0.17","0.00","0.09","0.55","0.252","0.297","0.373","0.669","0.17","$0",""
"","Albert Pujols","DH","LAD","1.00","0.67","0.54","0.36","2.52","0.60","0.03","0.00","0.16","0.46","0.236","0.284","0.433","0.717","0.15","$0",""
"","Zach Davies","SP","CHC","1.00","0.20","0.97","0.20","1.03","0.18","0.00","0.00","0.00","0.06","0.177","0.177","0.176","0.353","0.14","$4,700,000",""
"","Jorge Soler","DH","ATL","1.00","0.93","0.95","0.89","3.44","0.77","0.18","0.00","0.18","0.47","0.223","0.317","0.432","0.749","0.14","$15,000,000",""
"","Tucker Barnhart","C","CIN","1.00","0.72","0.84","0.60","3.00","0.74","0.18","0.00","0.06","0.41","0.247","0.317","0.368","0.685","0.14","$3,250,000",""
"","Rougned Odor","2B","NYY","1.00","0.63","0.87","0.55","3.16","0.64","0.12","0.00","0.15","0.38","0.202","0.286","0.379","0.665","0.13","$0",""
"","Rex Brothers","RP","CHC","1.00","0.35","0.00","0.00","0.04","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.13","$0",""
"","Guillermo Heredia","CF","ATL","1.00","0.75","0.70","0.52","2.54","0.56","0.22","0.00","0.04","0.22","0.220","0.311","0.354","0.665","0.13","$0",""
"","Eugenio Suarez","3B","CIN","1.00","0.90","0.92","0.83","3.48","0.69","0.16","0.00","0.21","0.54","0.198","0.286","0.428","0.713","0.12","$11,000,000",""
"","Victor Caratini","C","SD","1.00","0.72","0.75","0.54","2.70","0.62","0.08","0.00","0.06","0.34","0.230","0.312","0.326","0.638","0.10","$2,800,000",""
"","Alec Bohm","3B","PHI","1.00","0.71","0.88","0.62","3.30","0.82","0.13","0.00","0.06","0.41","0.247","0.305","0.342","0.647","0.10","$0",""
"","Carlos Santana","1B","KC","1.00","0.98","0.98","0.96","3.58","0.77","0.09","0.00","0.12","0.44","0.214","0.319","0.342","0.660","0.10","$6,725,000",""
"","Emilio Pagan","RP","SD","1.00","0.41","0.00","0.00","0.03","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.08","$3,500,000",""
"","Dominic Smith","LF","NYM","1.00","0.90","0.81","0.72","3.08","0.75","0.14","0.00","0.08","0.40","0.244","0.305","0.363","0.668","0.08","$2,000,000",""
"","Eric Hosmer","1B","SD","1.00","0.93","0.87","0.81","3.37","0.91","0.19","0.00","0.08","0.43","0.269","0.337","0.395","0.732","0.08","$720,000",""
"","Daniel Norris","RP","MIL","1.00","0.35","0.00","0.00","0.04","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.06","$0",""
"","Andrew Stevenson","OF","WSH","1.00","0.67","0.36","0.24","1.76","0.40","0.06","0.00","0.05","0.21","0.229","0.294","0.339","0.632","0.06","$0",""
"","Patrick Corbin","SP","WSH","1.00","0.19","1.00","0.19","1.71","0.23","0.00","0.00","0.00","0.00","0.132","0.179","0.132","0.311","0.06","$24,000,000",""
"","Jake Bauers","1B","SEA","1.00","0.71","0.65","0.46","2.45","0.51","0.06","0.00","0.03","0.17","0.209","0.290","0.277","0.566","0.05","$0",""
"","David Price","SP","LAD","1.00","0.24","0.28","0.07","0.38","0.10","0.03","0.00","0.00","0.05","0.267","0.250","0.333","0.583","0.03","$0",""
"","Andrelton Simmons","SS","MIN","1.00","0.81","0.96","0.78","3.15","0.70","0.09","0.00","0.02","0.24","0.223","0.284","0.274","0.558","0.02","$0",""
"","Miguel Cabrera","DH","DET","1.00","0.80","0.98","0.78","3.63","0.93","0.12","0.00","0.12","0.58","0.256","0.316","0.386","0.702","0.01","$32,000,000",""
"","Justin Upton","LF","LAA","1.00","0.56","0.97","0.54","3.53","0.74","0.13","0.00","0.19","0.46","0.211","0.296","0.409","0.705","0.00","$0",""
"","Kurt Suzuki","C","LAA","1.00","0.44","0.88","0.39","3.04","0.68","0.11","0.00","0.08","0.22","0.224","0.294","0.342","0.636","0.00","$0",""
"","Evan Longoria","3B","SF","1.00","0.50","0.83","0.41","3.12","0.81","0.21","0.00","0.16","0.57","0.261","0.351","0.482","0.833","0.00","$4,000,000",""
"","Scott Kazmir","SP","SF","1.00","0.03","0.80","0.02","0.60","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Dexter Fowler","RF","LAA","1.00","0.04","0.86","0.04","2.86","0.71","0.00","0.00","0.00","0.14","0.250","0.286","0.250","0.536","0.00","$0",""
"","Carlos Martinez","SP","STL","1.00","0.10","1.00","0.10","1.50","0.13","0.06","0.00","0.00","0.00","0.083","0.083","0.125","0.208","0.00","$0",""
"","Trevor Cahill","SP","PIT","1.00","0.06","0.89","0.05","1.00","0.11","0.00","0.00","0.00","0.00","0.111","0.111","0.111","0.222","0.00","$0",""
"","Stephen Strasburg","SP","WSH","1.00","0.03","1.00","0.03","1.00","0.20","0.20","0.00","0.00","0.00","0.200","0.333","0.400","0.733","0.00","$23,571,428",""
"","Gerardo Parra","RF","WSH","1.00","0.33","0.30","0.10","1.83","0.43","0.09","0.00","0.04","0.19","0.237","0.293","0.351","0.643","0.00","$0",""
"","Chris Sale","SP","BOS","1.00","0.06","1.00","0.06","0.11","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$27,500,000",""
"","Carlos Carrasco","SP","NYM","1.00","0.07","1.00","0.07","1.25","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$14,000,000",""
"","Josh Tomlin","RP","ATL","1.00","0.22","0.00","0.00","0.08","0.03","0.00","0.00","0.00","0.00","0.333","0.500","0.333","0.833","0.00","$0",""
"","Jhoulys Chacin","RP","COL","1.00","0.29","0.02","0.01","0.13","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Jason Castro","C","HOU","1.00","0.41","0.58","0.23","2.26","0.53","0.11","0.00","0.12","0.32","0.235","0.356","0.443","0.799","0.00","$0",""
"","Lorenzo Cain","CF","MIL","1.00","0.48","0.88","0.43","3.29","0.85","0.17","0.00","0.10","0.46","0.257","0.329","0.401","0.729","0.00","$0",""
"","Tommy Hunter","RP","TB","1.00","0.02","0.25","0.01","0.25","0.25","0.00","0.00","0.00","0.00","1.000","1.000","1.000","2.000","0.00","$0",""
"","Austin Romine","C","CHC","1.00","0.17","0.50","0.09","2.14","0.46","0.07","0.00","0.04","0.18","0.217","0.242","0.300","0.542","0.00","$0",""
"","Matt Moore","RP","PHI","1.00","0.15","0.54","0.08","0.79","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$7,550,000",""
"","Jose Lobaton","C","CHC","1.00","0.04","0.50","0.02","1.83","0.00","0.00","0.00","0.00","0.00","0.000","0.154","0.000","0.154","0.00","$0",""
"","Corey Kluber","SP","NYY","1.00","0.10","1.00","0.10","0.13","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$10,000,000",""
"","Manuel Pina","C","MIL","1.00","0.46","0.69","0.32","2.40","0.45","0.08","0.00","0.17","0.44","0.189","0.293","0.439","0.732","0.00","$4,500,000",""
"","Mike Moustakas","3B","CIN","1.00","0.38","0.79","0.30","2.95","0.61","0.19","0.00","0.10","0.35","0.208","0.282","0.372","0.653","0.00","$0",""
"","Garrett Richards","RP","BOS","1.00","0.25","0.55","0.14","0.13","0.03","0.03","0.00","0.00","0.03","0.200","0.200","0.400","0.600","0.00","$0",""
"","Martin Perez","RP","BOS","1.00","0.22","0.61","0.14","0.08","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$19,650,000",""
"","Pete Kozma","SS","OAK","1.00","0.02","1.00","0.02","3.67","0.33","0.00","0.00","0.00","0.00","0.091","0.167","0.091","0.258","0.00","$0",""
"","Yasmani Grandal","C","CHW","1.00","0.57","0.97","0.56","3.00","0.72","0.10","0.00","0.25","0.67","0.240","0.420","0.520","0.939","0.00","$18,250,000",""
"","Drew Hutchison","SP","DET","1.00","0.06","0.22","0.01","0.11","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Kole Calhoun","RF","ARI","1.00","0.31","0.78","0.25","3.25","0.76","0.16","0.00","0.10","0.33","0.235","0.297","0.373","0.670","0.00","$0",""
"","Sandy Leon","C","MIA","1.00","0.52","0.58","0.30","2.40","0.44","0.06","0.00","0.05","0.17","0.183","0.237","0.267","0.505","0.00","$0",""
"","Jordy Mercer","SS","WSH","1.00","0.28","0.63","0.18","2.57","0.65","0.15","0.00","0.04","0.20","0.254","0.307","0.364","0.671","0.00","$0",""
"","Joe Kelly","RP","LAD","1.00","0.30","0.00","0.00","0.06","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$9,000,000",""
"","Anthony Rendon","3B","LAA","1.00","0.36","1.00","0.36","3.74","0.90","0.22","0.00","0.10","0.59","0.240","0.329","0.382","0.712","0.00","$38,000,000",""
"","Shelby Miller","RP","PIT","1.00","0.08","0.00","0.00","0.08","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$1,500,000",""
"","Miles Mikolas","SP","STL","1.00","0.06","1.00","0.06","0.89","0.00","0.00","0.00","0.00","0.00","0.000","0.111","0.000","0.111","0.00","$15,750,000",""
"","Rob Brantly","C","NYY","1.00","0.04","0.83","0.03","3.33","0.50","0.17","0.00","0.00","0.00","0.150","0.191","0.200","0.390","0.00","$0",""
"","Travis d'Arnaud","C","ATL","1.00","0.37","0.90","0.34","3.48","0.77","0.23","0.00","0.12","0.43","0.220","0.284","0.388","0.671","0.00","$8,000,000",""
"","Marwin Gonzalez","3B","HOU","1.00","0.56","0.82","0.46","3.03","0.60","0.15","0.00","0.05","0.31","0.199","0.275","0.304","0.579","0.00","$0",""
"","Marcell Ozuna","LF","ATL","1.00","0.30","1.00","0.30","3.92","0.83","0.13","0.00","0.15","0.54","0.213","0.289","0.356","0.645","0.00","$16,000,000",""
"","Aaron Hicks","CF","NYY","1.00","0.20","0.94","0.19","3.38","0.66","0.09","0.00","0.13","0.44","0.194","0.294","0.333","0.627","0.00","$10,500,000",""
"","Deven Marrero","SS","MIA","1.00","0.06","0.40","0.02","1.60","0.30","0.00","0.00","0.10","0.10","0.188","0.316","0.375","0.691","0.00","$0",""
"","Travis Shaw","1B","BOS","1.00","0.52","0.65","0.34","2.62","0.52","0.13","0.00","0.11","0.46","0.200","0.286","0.373","0.659","0.00","$0",""
"","Trayce Thompson","CF","CHC","1.00","0.09","0.53","0.05","1.87","0.47","0.07","0.00","0.27","0.60","0.250","0.400","0.714","1.114","0.00","$1,450,000",""
"","Dustin Garneau","C","DET","1.00","0.12","0.95","0.12","3.10","0.65","0.25","0.00","0.30","0.55","0.210","0.250","0.581","0.831","0.00","$0",""
"","Tom Murphy","C","SEA","1.00","0.60","0.89","0.53","2.86","0.58","0.08","0.00","0.11","0.35","0.202","0.304","0.350","0.655","0.00","$1,625,000",""
"","Delino DeShields","CF","CIN","1.00","0.15","0.56","0.09","1.88","0.48","0.20","0.00","0.04","0.24","0.255","0.375","0.426","0.801","0.00","$0",""
"","Aledmys Diaz","SS","HOU","1.00","0.52","0.83","0.43","3.50","0.90","0.23","0.00","0.10","0.54","0.259","0.317","0.405","0.721","0.00","$6,500,000",""
"","Jimmy Nelson","RP","LAD","1.00","0.17","0.04","0.01","0.11","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$1,200,000",""
"","Jacob deGrom","SP","NYM","1.00","0.09","1.00","0.09","2.20","0.80","0.07","0.00","0.00","0.40","0.364","0.364","0.394","0.758","0.00","$30,000,000",""
"","Matt Duffy","3B","CHC","1.00","0.60","0.71","0.43","2.98","0.86","0.12","0.00","0.05","0.31","0.287","0.357","0.381","0.738","0.00","$0",""
"","Sean Nolin","RP","WSH","1.00","0.06","0.50","0.03","0.50","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Corey Knebel","RP","LAD","1.00","0.17","0.15","0.02","0.07","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Ji-Man Choi","1B","TB","1.00","0.51","0.86","0.44","3.11","0.71","0.17","0.00","0.13","0.54","0.229","0.348","0.411","0.758","0.00","$4,650,000",""
"","Tyler Ladendorf","2B","CHC","1.00","0.01","0.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Daniel Coulombe","RP","MIN","1.00","0.18","0.03","0.01","0.03","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Austin Barnes","C","LAD","1.00","0.48","0.68","0.32","2.60","0.56","0.10","0.00","0.08","0.30","0.215","0.299","0.345","0.644","0.00","$3,500,000",""
"","Jose Peraza","SS","NYM","1.00","0.40","0.58","0.23","2.22","0.47","0.13","0.00","0.09","0.31","0.211","0.273","0.394","0.667","0.00","$0",""
"","Jandel Gustave","RP","MIL","1.00","0.09","0.00","0.00","0.14","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Kevin Plawecki","C","BOS","1.00","0.40","0.70","0.28","2.45","0.70","0.11","0.00","0.05","0.23","0.287","0.349","0.389","0.737","0.00","$0",""
"","Byron Buxton","CF","MIN","1.00","0.38","0.97","0.36","3.85","1.18","0.38","0.00","0.31","0.52","0.306","0.358","0.647","1.005","0.00","$15,000,000",""
"","Matt Wisler","RP","TB","1.00","0.30","0.00","0.00","0.02","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Alex Bregman","3B","HOU","1.00","0.56","0.99","0.56","3.82","1.03","0.19","0.00","0.13","0.60","0.270","0.355","0.422","0.777","0.00","$28,500,000",""
"","Richie Martin","SS","BAL","1.00","0.23","0.78","0.18","2.65","0.62","0.05","0.00","0.03","0.22","0.235","0.269","0.286","0.555","0.00","$0",""
"","Taylor Ward","3B","LAA","1.00","0.40","0.91","0.36","3.20","0.80","0.23","0.00","0.12","0.51","0.250","0.332","0.438","0.769","0.00","$2,750,000",""
"","Thomas Eshelman","SP","BAL","1.00","0.06","0.67","0.04","0.11","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Cody Ponce","RP","PIT","1.00","0.09","0.13","0.01","0.40","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Jahmai Jones","2B","BAL","1.00","0.16","0.73","0.12","2.58","0.38","0.12","0.00","0.00","0.12","0.149","0.208","0.194","0.402","0.00","$0",""
"","Alex Jackson","C","MIA","1.00","0.32","0.69","0.22","2.52","0.35","0.08","0.00","0.06","0.23","0.137","0.252","0.237","0.488","0.00","$0",""
"","Luke Weaver","SP","ARI","1.00","0.08","1.00","0.08","1.46","0.15","0.00","0.00","0.00","0.08","0.105","0.150","0.105","0.255","0.00","$2,000,000",""
"","Michael Kopech","RP","CHW","1.00","0.27","0.09","0.02","0.02","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$2,050,000",""
"","Drew Smith","RP","NYM","1.00","0.19","0.03","0.01","0.03","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$1,300,000",""
"","Cody Poteet","SP","MIA","1.00","0.05","0.88","0.04","1.25","0.13","0.00","0.00","0.00","0.13","0.100","0.100","0.100","0.200","0.00","$0",""
"","Skye Bolt","CF","OAK","1.00","0.21","0.35","0.07","1.68","0.15","0.03","0.00","0.03","0.12","0.088","0.103","0.158","0.261","0.00","$0",""
"","Bailey Falter","RP","PHI","1.00","0.14","0.05","0.01","0.23","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Thomas Szapucki","RP","NYM","1.00","0.01","0.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Matt Boyd","SP","DET","1.00","0.09","1.00","0.09","0.20","0.07","0.00","0.00","0.00","0.00","0.333","0.500","0.333","0.833","0.00","$10,000,000",""
"","Rob Refsnyder","RF","MIN","1.00","0.31","0.73","0.23","2.73","0.67","0.14","0.00","0.04","0.24","0.245","0.325","0.338","0.663","0.00","$1,200,000",""
"","Stephen Piscotty","RF","OAK","1.00","0.44","0.69","0.31","2.40","0.53","0.11","0.00","0.07","0.22","0.220","0.282","0.353","0.635","0.00","$0",""
"","Colin Rea","SP","MIL","1.00","0.01","0.00","0.00","2.00","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Jay Jackson","RP","SF","1.00","0.14","0.04","0.01","0.04","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","John Gant","RP","MIN","1.00","0.24","0.54","0.13","0.33","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Jose Rondon","2B","STL","1.00","0.39","0.14","0.06","1.27","0.33","0.05","0.00","0.05","0.14","0.263","0.322","0.413","0.735","0.00","$0",""
"","Steven Okert","RP","MIA","1.00","0.21","0.00","0.00","0.06","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Tyler Glasnow","SP","TB","1.00","0.09","1.00","0.09","0.14","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$5,350,000",""
"","Max Moroff","2B","STL","1.00","0.04","0.50","0.02","2.67","0.17","0.00","0.00","0.00","0.17","0.063","0.063","0.063","0.125","0.00","$0",""
"","Dan Vogelbach","1B","MIL","1.00","0.57","0.59","0.34","2.31","0.51","0.09","0.00","0.10","0.26","0.219","0.349","0.381","0.730","0.00","$1,500,000",""
"","Seth Lugo","RP","NYM","1.00","0.28","0.00","0.00","0.02","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$7,500,000",""
"","Robert Gsellman","RP","NYM","1.00","0.11","0.06","0.01","0.28","0.00","0.00","0.00","0.00","0.00","0.000","0.167","0.000","0.167","0.00","$0",""
"","Orlando Arcia","SS","ATL","1.00","0.22","0.53","0.12","2.25","0.44","0.08","0.00","0.06","0.39","0.198","0.258","0.309","0.567","0.00","$1,300,000",""
"","Willians Astudillo","C","MIN","1.00","0.45","0.70","0.31","2.85","0.67","0.11","0.00","0.10","0.29","0.236","0.259","0.375","0.634","0.00","$0",""
"","Miguel Andujar","3B","NYY","1.00","0.28","0.93","0.26","3.42","0.87","0.04","0.00","0.13","0.27","0.253","0.284","0.383","0.667","0.00","$0",""
"","Nick Ciuffo","C","BAL","1.00","0.01","1.00","0.01","2.50","0.50","0.50","0.00","0.00","0.00","0.200","0.333","0.400","0.733","0.00","$0",""
"","Junior Guerra","RP","LAA","1.00","0.25","0.02","0.01","0.05","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Abraham Toro","3B","SEA","1.00","0.59","0.94","0.55","3.53","0.84","0.13","0.00","0.12","0.48","0.239","0.315","0.373","0.688","0.00","$1,250,000",""
"","Kyle Lewis","CF","SEA","1.00","0.22","1.00","0.22","3.61","0.89","0.11","0.00","0.14","0.31","0.246","0.333","0.392","0.726","0.00","$1,610,000",""
"","Dustin May","SP","LAD","1.00","0.03","1.00","0.03","0.60","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$1,675,000",""
"","Colton Welker","3B","COL","1.00","0.12","0.37","0.04","1.95","0.37","0.05","0.00","0.00","0.11","0.189","0.250","0.216","0.466","0.00","$0",""
"","Matt Thaiss","1B","LAA","1.00","0.02","0.67","0.01","2.33","0.33","0.00","0.00","0.00","0.00","0.143","0.250","0.143","0.393","0.00","$0",""
"","Joey Lucchesi","SP","NYM","1.00","0.07","0.73","0.05","0.91","0.00","0.00","0.00","0.00","0.00","0.000","0.091","0.000","0.091","0.00","$1,150,000",""
"","Payton Henry","C","MIA","1.00","0.03","1.00","0.03","3.00","0.80","0.20","0.00","0.00","0.00","0.267","0.313","0.333","0.646","0.00","$0",""
"","Bryse Wilson","SP","PIT","1.00","0.10","1.00","0.10","1.31","0.06","0.00","0.00","0.00","0.06","0.048","0.091","0.048","0.139","0.00","$0",""
"","Adrian Sampson","RP","CHC","1.00","0.07","0.45","0.03","0.64","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$1,900,000",""
"","Carter Kieboom","3B","WSH","1.00","0.38","0.95","0.36","3.50","0.73","0.10","0.00","0.10","0.32","0.207","0.301","0.318","0.619","0.00","$0",""
"","Dakota Hudson","SP","STL","1.00","0.01","0.50","0.01","1.50","0.50","0.00","0.00","0.00","0.00","0.333","0.500","0.333","0.833","0.00","$2,650,000",""
"","Zack Collins","C","CHW","1.00","0.48","0.74","0.36","2.50","0.53","0.17","0.00","0.05","0.33","0.210","0.330","0.338","0.669","0.00","$0",""
"","Justin Dunn","SP","SEA","1.00","0.07","1.00","0.07","0.27","0.09","0.09","0.00","0.00","0.09","0.333","0.333","0.667","1.000","0.00","$900,000",""
"","Jake Fraley","OF","SEA","1.00","0.48","0.78","0.38","2.74","0.58","0.09","0.00","0.12","0.46","0.210","0.352","0.369","0.721","0.00","$0",""
"","Andrew Knizner","C","STL","1.00","0.39","0.68","0.27","2.56","0.44","0.11","0.00","0.02","0.14","0.174","0.281","0.236","0.517","0.00","$1,100,000",""
"","Anthony Gonsolin","RP","LAD","1.00","0.10","0.76","0.08","1.00","0.18","0.06","0.00","0.00","0.00","0.177","0.222","0.235","0.458","0.00","$3,250,000",""
