"Rank","Player","Pos","Team","GP","GP%","GS","GS%","AB","H","2B","3B","HR","RBI","AVG","OBP","SLG","OPS","TVS","Cash2023",""
"","Stephen Vogt","C","TB","1.00","0.11","0.22","0.02","1.39","0.00","0.00","0.00","0.00","0.00","0.000","0.074","0.000","0.074","0.00","$0",""
"","Drew Hutchison","RP","TOR","1.00","0.07","1.00","0.07","0.18","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Dan Jennings","RP","MIA","1.00","0.14","0.00","0.00","0.05","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Xavier Cedeno","RP","HOU","1.00","0.27","0.00","0.00","0.02","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Carlos Torres","RP","COL","1.00","0.20","0.00","0.00","0.28","0.06","0.00","0.00","0.00","0.03","0.222","0.300","0.222","0.522","0.00","$0",""
"","Aaron Loup","RP","TOR","1.00","0.20","0.00","0.00","0.03","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$7,500,000",""
"","Tyler Skaggs","SP","ARI","1.00","0.04","1.00","0.04","1.17","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Luis Avilan","RP","ATL","1.00","0.19","0.00","0.00","0.10","0.03","0.00","0.00","0.00","0.00","0.333","0.333","0.333","0.667","0.00","$0",""
"","Tony Cingrani","RP","CIN","1.00","0.02","0.00","0.00","0.33","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Todd Redmond","RP","CIN","1.00","0.01","1.00","0.01","1.00","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Didi Gregorius","SS","ARI","1.00","0.05","0.50","0.02","2.50","0.75","0.00","0.00","0.00","0.25","0.300","0.300","0.300","0.600","0.00","$0",""
"","Ryan Jackson","SS","STL","1.00","0.08","0.23","0.02","1.31","0.15","0.00","0.00","0.00","0.00","0.118","0.167","0.118","0.284","0.00","$0",""
"","Brad Boxberger","RP","SD","1.00","0.15","0.00","0.00","0.04","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$2,000,000",""
"","Miles Mikolas","SP","SD","1.00","0.15","0.00","0.00","0.12","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$15,750,000",""
"","Nick Vincent","RP","SD","1.00","0.17","0.00","0.00","0.04","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Tyler Cloyd","RP","PHI","1.00","0.04","1.00","0.04","1.83","0.17","0.00","0.00","0.00","0.00","0.091","0.286","0.091","0.377","0.00","$0",""
"","B.J. Rosenberg","RP","PHI","1.00","0.14","0.05","0.01","0.14","0.05","0.00","0.00","0.00","0.05","0.333","0.333","0.333","0.667","0.00","$0",""
"","Jeurys Familia","RP","NYM","1.00","0.05","0.13","0.01","0.13","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Collin McHugh","SP","NYM","1.00","0.05","0.50","0.02","0.50","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$5,000,000",""
"","Chris Herrmann","C","MIN","1.00","0.04","0.57","0.02","2.57","0.14","0.00","0.00","0.00","0.14","0.056","0.105","0.056","0.161","0.00","$0",""
"","Tom Koehler","RP","MIA","1.00","0.05","0.13","0.01","0.13","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Clint Robinson","1B","KC","1.00","0.02","0.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Hernan Perez","LF","DET","1.00","0.01","0.00","0.00","1.00","0.50","0.00","0.00","0.00","0.00","0.500","0.500","0.500","1.000","0.00","$0",""
"","Avisail Garcia","RF","DET","1.00","0.14","0.48","0.07","2.04","0.65","0.00","0.00","0.00","0.13","0.319","0.373","0.319","0.692","0.00","$12,000,000",""
"","Charlie Culberson","3B","COL","1.00","0.04","0.83","0.03","3.67","0.50","0.00","0.00","0.00","0.17","0.136","0.136","0.136","0.273","0.00","$0",""
"","Tommy Field","2B","COL","1.00","0.01","0.00","0.00","1.00","0.00","0.00","0.00","0.00","0.00","0.000","0.333","0.000","0.333","0.00","$0",""
"","Rafael Ortega","CF","COL","1.00","0.01","0.50","0.01","2.00","1.00","0.00","0.00","0.00","0.00","0.500","0.667","0.500","1.167","0.00","$0",""
"","Brooks Raley","RP","CHC","1.00","0.03","1.00","0.03","2.00","0.40","0.00","0.00","0.00","0.00","0.200","0.200","0.200","0.400","0.00","$4,500,000",""
"","L.J. Hoes","CF","BAL","1.00","0.01","0.00","0.00","0.50","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
