"Rank","Player","Pos","Team","GP","GP%","GS","GS%","AB","H","2B","3B","HR","RBI","AVG","OBP","SLG","OPS","TVS","Cash2023",""
"","Aledmys Diaz","SS","HOU","1.00","0.28","0.94","0.27","3.41","0.82","0.29","0.00","0.18","0.35","0.241","0.254","0.483","0.737","0.00","$6,500,000",""
"","Jake Marisnick","CF","NYM","1.00","0.27","0.50","0.13","2.06","0.69","0.19","0.00","0.13","0.31","0.333","0.353","0.606","0.959","0.00","$0",""
"","Daniel Santana","CF","TEX","1.00","0.25","0.93","0.23","3.67","0.53","0.27","0.00","0.07","0.47","0.146","0.238","0.273","0.511","0.00","$0",""
"","John Ryan Murphy","C","PIT","1.00","0.42","0.76","0.32","2.32","0.40","0.08","0.00","0.00","0.08","0.172","0.226","0.207","0.433","0.00","$0",""
"","Rene Rivera","C","NYM","1.00","0.03","0.50","0.02","2.00","0.50","0.00","0.00","0.00","0.00","0.250","0.250","0.250","0.500","0.00","$0",""
"","Monte Harrison","CF","MIA","1.00","0.53","0.38","0.20","1.47","0.25","0.03","0.00","0.03","0.09","0.170","0.235","0.255","0.491","0.00","$0",""
"","Elliot Soto","SS","LAA","1.00","0.05","0.67","0.03","2.00","0.67","0.33","0.00","0.00","0.00","0.333","0.429","0.500","0.929","0.00","$0",""
"","Andrew Susac","C","PIT","1.00","0.02","1.00","0.02","2.00","0.00","0.00","0.00","0.00","0.00","0.000","0.500","0.000","0.500","0.00","$0",""
"","Curt Casali","C","CIN","1.00","0.52","0.81","0.42","2.45","0.55","0.10","0.00","0.19","0.26","0.224","0.366","0.500","0.866","0.00","$2,500,000",""
"","Jace Peterson","3B","MIL","1.00","0.43","0.58","0.25","1.73","0.35","0.04","0.00","0.08","0.19","0.200","0.393","0.356","0.749","0.00","$4,500,000",""
"","Greg Garcia","2B","SD","1.00","0.58","0.43","0.25","1.71","0.34","0.09","0.00","0.00","0.31","0.200","0.279","0.250","0.529","0.00","$0",""
"","Tommy Pham","LF","SD","1.00","0.52","1.00","0.52","3.52","0.74","0.06","0.00","0.10","0.39","0.211","0.312","0.312","0.624","0.00","$6,000,000",""
"","Austin Barnes","C","LAD","1.00","0.48","0.93","0.45","2.97","0.72","0.10","0.00","0.03","0.31","0.244","0.353","0.314","0.667","0.00","$3,500,000",""
"","Cesar Puello","RF","BOS","1.00","0.08","0.40","0.03","1.60","0.60","0.00","0.00","0.00","0.00","0.375","0.500","0.375","0.875","0.00","$0",""
"","Rangel Ravelo","1B","STL","1.00","0.22","0.77","0.17","2.69","0.46","0.08","0.00","0.08","0.46","0.171","0.244","0.286","0.530","0.00","$0",""
"","Elias Diaz","C","COL","1.00","0.43","0.58","0.25","2.62","0.62","0.08","0.00","0.08","0.35","0.235","0.288","0.353","0.641","0.00","$5,500,000",""
"","Jorge Alfaro","C","MIA","1.00","0.52","0.87","0.45","3.00","0.68","0.06","0.00","0.10","0.52","0.226","0.280","0.344","0.624","0.00","$0",""
"","Brendan Rodgers","SS","COL","1.00","0.12","0.57","0.07","3.00","0.29","0.14","0.00","0.00","0.29","0.095","0.095","0.143","0.238","0.00","$2,700,000",""
"","Andrew Benintendi","LF","BOS","1.00","0.23","0.86","0.20","2.79","0.29","0.07","0.00","0.00","0.07","0.103","0.314","0.128","0.442","0.00","$11,000,000",""
"","D.J. Stewart","RF","BAL","1.00","0.52","0.97","0.50","2.84","0.55","0.06","0.00","0.23","0.48","0.193","0.349","0.455","0.803","0.00","$0",""
"","Jahmai Jones","OF","LAA","1.00","0.05","0.67","0.03","2.33","1.00","0.00","0.00","0.00","0.33","0.429","0.429","0.429","0.857","0.00","$0",""
"","Derek Hill","OF","DET","1.00","0.26","0.07","0.02","0.73","0.07","0.00","0.00","0.00","0.00","0.091","0.167","0.091","0.258","0.00","$0",""
"","Braden Bishop","CF","SEA","1.00","0.20","0.75","0.15","2.50","0.42","0.17","0.00","0.00","0.33","0.167","0.242","0.233","0.476","0.00","$0",""
"","Harold Ramirez","RF","MIA","1.00","0.05","1.00","0.05","3.33","0.67","0.00","0.00","0.00","0.33","0.200","0.273","0.200","0.473","0.00","$2,200,000",""
"","Bubba Starling","CF","KC","1.00","0.58","0.46","0.27","1.69","0.29","0.03","0.00","0.03","0.14","0.170","0.219","0.237","0.456","0.00","$0",""
"","Joey Rickard","LF","SF","1.00","0.07","0.75","0.05","1.25","0.00","0.00","0.00","0.00","0.00","0.000","0.167","0.000","0.167","0.00","$0",""
"","Luis Torrens","C","SEA","1.00","0.42","0.84","0.35","2.80","0.72","0.20","0.00","0.04","0.24","0.257","0.325","0.371","0.696","0.00","$0",""
"","Jorge Mateo","SS","SD","1.00","0.37","0.27","0.10","1.18","0.18","0.14","0.00","0.00","0.09","0.154","0.185","0.269","0.454","0.00","$2,000,000",""
"","Aaron Judge","RF","NYY","1.00","0.47","0.93","0.43","3.61","0.93","0.11","0.00","0.32","0.79","0.257","0.336","0.554","0.891","0.00","$40,000,000",""
"","Daniel Robertson","SS","SF","1.00","0.22","0.38","0.08","1.62","0.54","0.00","0.00","0.00","0.15","0.333","0.417","0.333","0.750","0.00","$0",""
"","Guillermo Heredia","CF","NYM","1.00","0.25","0.67","0.17","2.20","0.47","0.00","0.00","0.13","0.33","0.212","0.278","0.394","0.672","0.00","$0",""
"","Joseph Odom","C","SEA","1.00","0.30","0.83","0.25","2.17","0.28","0.00","0.00","0.00","0.11","0.128","0.209","0.128","0.338","0.00","$0",""
"","Nick Senzel","3B","CIN","1.00","0.40","0.83","0.33","2.92","0.54","0.25","0.00","0.08","0.33","0.186","0.247","0.357","0.604","0.00","$1,950,000",""
"","Abraham Toro","3B","HOU","1.00","0.55","0.58","0.32","2.64","0.39","0.06","0.00","0.09","0.27","0.149","0.237","0.276","0.513","0.00","$1,250,000",""
"","Yordan Alvarez","DH","HOU","1.00","0.03","1.00","0.03","4.00","1.00","0.00","0.00","0.50","2.00","0.250","0.333","0.625","0.958","0.00","$12,000,000",""
"","Gavin Lux","2B","LAD","1.00","0.32","0.84","0.27","3.32","0.58","0.11","0.00","0.16","0.42","0.175","0.246","0.349","0.596","0.00","$0",""
"","Carter Kieboom","3B","WSH","1.00","0.55","0.94","0.52","3.00","0.61","0.03","0.00","0.00","0.27","0.202","0.344","0.212","0.556","0.00","$0",""
"","Jake Noll","2B","WSH","1.00","0.12","0.43","0.05","2.43","0.86","0.14","0.00","0.00","0.00","0.353","0.353","0.412","0.765","0.00","$0",""
"","Bobby Dalbec","3B","BOS","1.00","0.38","1.00","0.38","3.48","0.91","0.13","0.00","0.35","0.70","0.263","0.359","0.600","0.959","0.00","$0",""
"","Eli White","SS","TEX","1.00","0.32","0.79","0.25","2.53","0.47","0.11","0.00","0.00","0.16","0.188","0.231","0.229","0.460","0.00","$0",""
"","Chad Pinder","LF","OAK","1.00","0.40","0.50","0.20","2.33","0.54","0.13","0.00","0.08","0.33","0.232","0.295","0.393","0.688","0.00","$0",""
"","Jacoby Jones","CF","DET","1.00","0.52","0.93","0.48","3.23","0.87","0.30","0.00","0.17","0.47","0.268","0.333","0.515","0.849","0.00","$0",""
"","Yadiel Hernandez","OF","WSH","1.00","0.20","0.58","0.12","2.17","0.42","0.25","0.00","0.08","0.50","0.192","0.214","0.423","0.637","0.00","$0",""
"","Jose Marmolejos","1B","SEA","1.00","0.58","0.86","0.50","3.06","0.63","0.11","0.00","0.17","0.51","0.206","0.261","0.411","0.672","0.00","$0",""
"","Aristides Aquino","RF","CIN","1.00","0.38","0.61","0.23","2.04","0.35","0.04","0.00","0.09","0.35","0.170","0.304","0.319","0.623","0.00","$0",""
"","Kyle Farmer","C","CIN","1.00","0.53","0.59","0.32","2.00","0.53","0.09","0.00","0.00","0.13","0.266","0.329","0.313","0.641","0.00","$5,585,000",""
"","Franchy Cordero","CF","KC","1.00","0.27","0.56","0.15","2.38","0.50","0.19","0.00","0.13","0.44","0.211","0.286","0.447","0.733","0.00","$0",""
"","Cam Gallagher","C","KC","1.00","0.42","0.76","0.32","2.12","0.60","0.20","0.00","0.04","0.12","0.283","0.356","0.434","0.790","0.00","$0",""
"","Mitch Garver","C","MIN","1.00","0.38","0.83","0.32","3.13","0.52","0.04","0.00","0.09","0.22","0.167","0.247","0.264","0.511","0.00","$3,900,000",""
"","Franklin Barreto","SS","LAA","1.00","0.35","0.29","0.10","1.29","0.10","0.00","0.00","0.00","0.10","0.074","0.107","0.074","0.181","0.00","$0",""
"","Ryan Cordell","LF","NYM","1.00","0.08","0.40","0.03","1.60","0.20","0.00","0.00","0.00","0.00","0.125","0.125","0.125","0.250","0.00","$0",""
"","Tomas Nido","C","NYM","1.00","0.12","1.00","0.12","3.43","1.00","0.14","0.00","0.29","0.86","0.292","0.346","0.583","0.929","0.00","$1,600,000",""
"","J.T. Riddle","SS","PIT","1.00","0.38","0.83","0.32","2.91","0.43","0.09","0.00","0.04","0.04","0.149","0.174","0.224","0.398","0.00","$0",""
"","Josh VanMeter","2B","ARI","1.00","0.43","0.69","0.30","2.69","0.35","0.12","0.00","0.08","0.23","0.129","0.228","0.257","0.485","0.00","$0",""
"","Rowdy Tellez","1B","TOR","1.00","0.58","0.83","0.48","3.23","0.91","0.14","0.00","0.23","0.66","0.283","0.347","0.540","0.886","0.00","$4,950,000",""
"","Luis Alexander Basabe","OF","SF","1.00","0.15","0.44","0.07","1.56","0.22","0.00","0.00","0.00","0.11","0.143","0.333","0.143","0.476","0.00","$0",""
"","Kyle Higashioka","C","NYY","1.00","0.27","0.81","0.22","3.00","0.75","0.06","0.00","0.25","0.63","0.250","0.250","0.521","0.771","0.00","$1,462,500",""
"","Jose Osuna","1B","PIT","1.00","0.43","0.85","0.37","3.00","0.62","0.12","0.00","0.15","0.42","0.205","0.244","0.397","0.641","0.00","$0",""
"","Christian Arroyo","SS","BOS","1.00","0.25","0.93","0.23","3.33","0.80","0.07","0.00","0.20","0.53","0.240","0.296","0.440","0.736","0.00","$2,000,000",""
"","Brent Rooker","OF","MIN","1.00","0.12","1.00","0.12","2.71","0.86","0.29","0.00","0.14","0.71","0.316","0.381","0.579","0.960","0.00","$0",""
"","Luis Campusano","C","SD","1.00","0.02","1.00","0.02","3.00","1.00","0.00","0.00","1.00","1.00","0.333","0.500","1.333","1.833","0.00","$0",""
"","Jared Oliva","CF","PIT","1.00","0.10","0.67","0.07","2.67","0.50","0.00","0.00","0.00","0.00","0.188","0.188","0.188","0.375","0.00","$0",""
"","Tzu-Wei Lin","SS","BOS","1.00","0.43","0.50","0.22","2.00","0.31","0.04","0.00","0.00","0.12","0.154","0.182","0.173","0.355","0.00","$0",""
"","Garrett Cooper","1B","MIA","1.00","0.57","0.97","0.55","3.53","1.00","0.24","0.00","0.18","0.59","0.283","0.353","0.500","0.853","0.00","$4,200,000",""
"","Chad Wallach","C","MIA","1.00","0.25","0.87","0.22","2.93","0.67","0.20","0.00","0.07","0.40","0.227","0.277","0.364","0.640","0.00","$0",""
"","Eric Haase","C","DET","1.00","0.12","0.71","0.09","2.43","0.43","0.00","0.00","0.00","0.29","0.177","0.211","0.176","0.387","0.00","$0",""
"","Jose Trevino","C","TEX","1.00","0.40","0.83","0.33","3.17","0.79","0.33","0.00","0.08","0.38","0.250","0.281","0.434","0.715","0.00","$2,360,000",""
"","Shed Long","2B","SEA","1.00","0.57","0.91","0.52","3.44","0.59","0.15","0.00","0.09","0.26","0.171","0.242","0.291","0.533","0.00","$0",""
"","Jacob Nottingham","C","MIL","1.00","0.33","0.80","0.27","2.40","0.45","0.05","0.00","0.20","0.65","0.188","0.278","0.458","0.736","0.00","$0",""
"","Luis Guillorme","SS","NYM","1.00","0.50","0.50","0.25","1.90","0.63","0.20","0.00","0.00","0.30","0.333","0.427","0.439","0.865","0.00","$1,600,000",""
"","Brandon Dixon","1B","DET","1.00","0.09","0.60","0.05","2.60","0.20","0.20","0.00","0.00","0.40","0.077","0.143","0.154","0.297","0.00","$0",""
"","Ryan Jeffers","C","MIN","1.00","0.43","0.73","0.32","2.12","0.58","0.00","0.00","0.12","0.27","0.273","0.355","0.436","0.791","0.00","$0",""
"","Nate Orf","2B","OAK","1.00","0.10","0.17","0.02","1.17","0.00","0.00","0.00","0.00","0.00","0.000","0.000","0.000","0.000","0.00","$0",""
"","Steven Duggar","CF","SF","1.00","0.35","0.48","0.17","1.62","0.29","0.10","0.00","0.00","0.14","0.177","0.222","0.235","0.458","0.00","$0",""
"","Austin Dean","LF","STL","1.00","0.05","0.67","0.03","1.33","0.33","0.33","0.00","0.00","0.00","0.250","0.571","0.500","1.071","0.00","$0",""
"","Sherten Apostel","3B","TEX","1.00","0.12","0.86","0.10","2.86","0.29","0.14","0.00","0.00","0.00","0.100","0.143","0.150","0.293","0.00","$0",""
"","Joe Hudson","C","SEA","1.00","0.15","0.67","0.10","1.89","0.33","0.00","0.00","0.00","0.00","0.177","0.263","0.176","0.440","0.00","$0",""
"","Jonathan Davis","CF","TOR","1.00","0.22","0.69","0.15","2.08","0.54","0.15","0.00","0.08","0.46","0.259","0.364","0.444","0.808","0.00","$0",""
"","Myles Straw","CF","HOU","1.00","0.55","0.58","0.32","2.48","0.52","0.12","0.00","0.00","0.24","0.207","0.244","0.256","0.500","0.00","$2,500,000",""
"","Harold Castro","3B","DET","1.00","0.38","0.55","0.21","2.23","0.77","0.18","0.00","0.00","0.14","0.347","0.407","0.429","0.836","0.00","$0",""
"","Tyrone Taylor","CF","MIL","1.00","0.37","0.36","0.13","1.73","0.41","0.18","0.00","0.09","0.27","0.237","0.293","0.500","0.793","0.00","$0",""
"","Edwin Rios","1B","LAD","1.00","0.53","0.59","0.32","2.38","0.59","0.19","0.00","0.25","0.53","0.250","0.301","0.645","0.946","0.00","$1,000,000",""
"","Luis Rengifo","SS","LAA","1.00","0.55","0.82","0.45","2.73","0.42","0.03","0.00","0.03","0.09","0.156","0.269","0.200","0.469","0.00","$2,300,000",""
"","Ramon Urias","2B","BAL","1.00","0.13","0.47","0.06","2.00","0.67","0.13","0.00","0.07","0.20","0.333","0.394","0.500","0.894","0.00","$0",""
"","Isan Diaz","2B","MIA","1.00","0.12","0.86","0.10","3.14","0.57","0.00","0.00","0.00","0.14","0.182","0.182","0.182","0.364","0.00","$0",""
"","Jason Martin","OF","PIT","1.00","0.12","0.43","0.05","1.29","0.00","0.00","0.00","0.00","0.00","0.000","0.182","0.000","0.182","0.00","$0",""
"","Josh Fuentes","1B","COL","1.00","0.50","0.80","0.40","3.27","1.00","0.23","0.00","0.07","0.57","0.306","0.320","0.439","0.759","0.00","$0",""
"","Anthony Bemboom","C","LAA","1.00","0.35","0.71","0.25","2.29","0.48","0.05","0.00","0.14","0.24","0.208","0.328","0.417","0.744","0.00","$0",""
"","Wyatt Mathisen","3B","ARI","1.00","0.15","0.89","0.13","3.00","0.67","0.00","0.00","0.22","0.56","0.222","0.364","0.444","0.808","0.00","$0",""
"","Chadwick Tromp","C","SF","1.00","0.40","0.83","0.33","2.54","0.54","0.04","0.00","0.17","0.42","0.213","0.219","0.426","0.645","0.00","$0",""
"","Jack Mayfield","2B","HOU","1.00","0.35","0.62","0.22","2.00","0.38","0.05","0.00","0.00","0.14","0.191","0.239","0.214","0.453","0.00","$0",""
"","Kyle Garlick","RF","PHI","1.00","0.20","0.67","0.13","1.83","0.25","0.08","0.00","0.00","0.25","0.136","0.174","0.182","0.356","0.00","$0",""
"","Isaac Paredes","INF","DET","1.00","0.59","0.88","0.52","2.94","0.65","0.12","0.00","0.03","0.18","0.220","0.278","0.290","0.568","0.00","$0",""
"","Josh Rojas","2B","ARI","1.00","0.28","0.94","0.27","3.59","0.65","0.00","0.00","0.00","0.12","0.180","0.257","0.180","0.437","0.00","$2,575,000",""
"","Randy Arozarena","OF","TB","1.00","0.38","0.74","0.28","2.78","0.78","0.09","0.00","0.30","0.48","0.281","0.382","0.641","1.022","0.00","$4,150,000",""
"","Sam Haggerty","2B","SEA","1.00","0.22","1.00","0.22","3.85","1.00","0.31","0.00","0.08","0.46","0.260","0.315","0.400","0.715","0.00","$0",""
"","Jonah Heim","C","OAK","1.00","0.22","0.92","0.20","2.92","0.62","0.00","0.00","0.00","0.38","0.211","0.268","0.211","0.479","0.00","$0",""
"","Nick Heath","OF","KC","1.00","0.25","0.27","0.07","0.87","0.13","0.07","0.00","0.00","0.20","0.154","0.313","0.231","0.543","0.00","$0",""
"","Vimael Machin","2B","OAK","1.00","0.40","0.75","0.30","2.63","0.54","0.08","0.00","0.00","0.00","0.206","0.296","0.238","0.534","0.00","$0",""
"","Jonathan Arauz","SS","BOS","1.00","0.42","0.68","0.28","2.88","0.72","0.08","0.00","0.04","0.36","0.250","0.325","0.319","0.644","0.00","$0",""
"","Alejandro Kirk","C","TOR","1.00","0.15","0.78","0.12","2.67","1.00","0.22","0.00","0.11","0.33","0.375","0.400","0.583","0.983","0.00","$0",""
