Jugador,Posicion,Juegos,Porcetnaje_juegos,At-bats,Bateos,Home-runs,RBI,Porcentaje_bateo,OPS,Equipo,Sueldo_base,Sueldo,Sueldo_regular,Juegos_2,Porcetnaje_juegos_2,At-bats_2,Bateos_2,Home-runs_2,RBI_2,Porcentaje_bateo_2,OPS_2,Agente libre
Gordon Beckham,2B,83,0.516,223,48,6,15,0.215,0.643,DET,700000,700000,700000,6889,0.266256,49729,2304,36,225,0.046224999999999995,0.413449,No
Welington Castillo,C,74,0.46,230,48,12,41,0.209,0.684,CHW,7250000,7250000,7250000,5476,0.2116,52900,2304,144,1681,0.043681,0.46785600000000005,No
Kevan Smith,C,68,0.42,191,48,5,20,0.251,0.71,LAA,572500,572500,572500,4624,0.17639999999999997,36481,2304,25,400,0.063001,0.5041,No
Alex Dickerson,LF,70,0.432,174,48,6,28,0.276,0.82,SF,555000,555000,301384,4900,0.18662399999999998,30276,2304,36,784,0.07617600000000001,0.6723999999999999,No
Ryan Cordell,LF,97,0.603,217,48,7,24,0.221,0.645,CHW,555000,555000,492360,9409,0.36360899999999996,47089,2304,49,576,0.048841,0.41602500000000003,No
Isiah Kiner-Falefa,C,65,0.401,202,48,1,21,0.238,0.62,TEX,569500,569500,529726,4225,0.16080100000000003,40804,2304,1,441,0.05664399999999999,0.3844,No
Luis Urias,SS,71,0.438,215,48,4,24,0.223,0.655,SD,556400,556400,251244,5041,0.191844,46225,2304,16,576,0.049729,0.42902500000000005,No
Justin Upton,LF,63,0.389,219,47,12,40,0.215,0.724,LAA,18000000,18000000,18000000,3969,0.151321,47961,2209,144,1600,0.046224999999999995,0.524176,No
Derek Dietrich,2B,113,0.698,251,47,19,43,0.187,0.79,CIN,2000000,2000000,2000000,12769,0.4872039999999999,63001,2209,361,1849,0.034969,0.6241000000000001,No
Russell Martin,C,83,0.512,209,46,6,20,0.22,0.667,LAD,20000000,20000000,3600000,6889,0.262144,43681,2116,36,400,0.0484,0.44488900000000003,No
Guillermo Heredia,CF,89,0.549,204,46,5,20,0.226,0.668,TB,782000,782000,723088,7921,0.30140100000000003,41616,2116,25,400,0.051076,0.44622400000000007,No
Yairo Munoz,SS,88,0.543,172,46,2,13,0.267,0.653,STL,562000,562000,540938,7744,0.294849,29584,2116,4,169,0.071289,0.42640900000000004,No
Ryan Zimmerman,1B,52,0.321,171,44,6,27,0.257,0.736,WSH,18000000,18000000,18000000,2704,0.10304100000000001,29241,1936,36,729,0.066049,0.541696,No
Jon Jay,RF,47,0.292,165,44,0,9,0.267,0.626,CHW,4000000,4000000,4000000,2209,0.08526399999999999,27225,1936,0,81,0.071289,0.391876,Si
Mike Zunino,C,90,0.556,266,44,9,32,0.165,0.544,TB,4412500,4447500,4447500,8100,0.3091360000000001,70756,1936,81,1024,0.027225000000000003,0.29593600000000003,No
Brandon Nimmo,CF,70,0.432,199,44,8,29,0.221,0.783,NYM,598285,598285,598285,4900,0.18662399999999998,39601,1936,64,841,0.048841,0.613089,No
Daniel Robertson,SS,74,0.457,207,44,2,19,0.213,0.607,TB,570300,570300,367920,5476,0.208849,42849,1936,4,361,0.045369,0.36844899999999997,No
Austin Barnes,C,75,0.463,212,43,5,25,0.203,0.633,LAD,575000,575000,451286,5625,0.21436900000000003,44944,1849,25,625,0.041209,0.400689,No
Will Smith,C,54,0.333,170,43,15,42,0.253,0.907,SF,4225000,4225000,4225000,2916,0.11088900000000002,28900,1849,225,1764,0.064009,0.8226490000000001,No
Will Smith,C,54,0.333,170,43,15,42,0.253,0.907,LAD,555000,555000,241704,2916,0.11088900000000002,28900,1849,225,1764,0.064009,0.8226490000000001,No
Will Smith,RP,63,0.389,1,1,0,2,1.0,2.0,SF,4225000,4225000,4225000,3969,0.151321,1,1,0,4,1.0,4.0,No
Will Smith,RP,63,0.389,1,1,0,2,1.0,2.0,LAD,555000,555000,241704,3969,0.151321,1,1,0,4,1.0,4.0,No
Ty France,3B,69,0.426,184,43,7,24,0.234,0.696,SD,555000,555000,262592,4761,0.181476,33856,1849,49,576,0.054756000000000006,0.48441599999999996,No
Kyle Farmer,C,98,0.605,183,42,9,27,0.23,0.689,CIN,557500,557500,557500,9604,0.366025,33489,1764,81,729,0.0529,0.47472099999999995,No
Grayson Greiner,C,58,0.36,207,42,5,19,0.203,0.561,DET,558600,558600,528528,3364,0.1296,42849,1764,25,361,0.041209,0.3147210000000001,No
Brad Miller,2B,79,0.488,154,40,13,25,0.26,0.894,PHI,555000,555000,322272,6241,0.238144,23716,1600,169,625,0.06760000000000001,0.7992360000000001,No
Bubba Starling,CF,56,0.346,186,40,4,12,0.215,0.572,KC,555000,555000,238720,3136,0.11971599999999999,34596,1600,16,144,0.046224999999999995,0.3271839999999999,No
Ryon Healy,1B,47,0.29,169,40,7,26,0.237,0.744,SEA,579800,579800,579800,2209,0.0841,28561,1600,49,676,0.056169,0.553536,No
Austin Slater,LF,68,0.42,168,40,5,21,0.238,0.75,SF,555000,555000,271544,4624,0.17639999999999997,28224,1600,25,441,0.05664399999999999,0.5625,No
Shed Long,INF,42,0.259,152,40,5,15,0.263,0.787,SEA,555000,555000,167104,1764,0.067081,23104,1600,25,225,0.06916900000000001,0.6193690000000001,No
Austin Dean,LF,64,0.395,178,40,6,21,0.225,0.665,MIA,555000,555000,226784,4096,0.15602500000000002,31684,1600,36,441,0.050625,0.44222500000000003,No
Nate Lowe,1B,50,0.309,152,40,7,19,0.263,0.781,TB,555000,555000,205896,2500,0.095481,23104,1600,49,361,0.06916900000000001,0.6099610000000001,No
Ben Zobrist,2B,48,0.296,150,39,1,17,0.26,0.671,CHC,12000000,12500000,3086022,2304,0.08761599999999999,22500,1521,1,289,0.06760000000000001,0.45024100000000006,No
Lewis Brinson,CF,75,0.463,226,39,0,15,0.173,0.457,MIA,570000,570000,272785,5625,0.21436900000000003,51076,1521,0,225,0.029928999999999997,0.208849,No
Joey Rickard,LF,68,0.42,168,38,3,10,0.226,0.669,SF,570000,570000,131795,4624,0.17639999999999997,28224,1444,9,100,0.051076,0.44756100000000004,No
Travis Demeritte,LF,48,0.298,169,38,3,10,0.225,0.63,DET,555000,555000,179040,2304,0.088804,28561,1444,9,100,0.050625,0.39690000000000003,No
Gregory Polanco,RF,43,0.265,153,37,6,17,0.242,0.726,PIT,5500000,6100000,6100000,1849,0.07022500000000001,23409,1369,36,289,0.058564,0.527076,No
Matt Duffy,3B,46,0.284,147,37,1,12,0.252,0.67,TB,2675000,2675000,2675000,2116,0.08065599999999999,21609,1369,1,144,0.063504,0.4489000000000001,No
Ian Happ,CF,58,0.358,140,37,11,30,0.264,0.898,CHC,603500,603500,214170,3364,0.128164,19600,1369,121,900,0.06969600000000001,0.806404,No
Marco Hernandez,3B,63,0.389,148,37,2,11,0.25,0.617,BOS,564000,564000,486800,3969,0.151321,21904,1369,4,121,0.0625,0.380689,No
Tyler O'Neill,OF,61,0.377,141,37,5,16,0.262,0.723,STL,564000,564000,394160,3721,0.142129,19881,1369,25,256,0.06864400000000001,0.522729,No
Mike Ford,1B,50,0.309,143,37,12,25,0.259,0.909,NYY,555000,555000,238720,2500,0.095481,20449,1369,144,625,0.067081,0.826281,No
Jeff Mathis,C,88,0.543,228,36,2,12,0.158,0.433,TEX,3250000,3250000,3250000,7744,0.294849,51984,1296,4,144,0.024964,0.187489,No
Matt Wieters,C,67,0.414,168,36,11,27,0.214,0.702,STL,1500000,1500000,1500000,4489,0.171396,28224,1296,121,729,0.045795999999999996,0.49280399999999996,No
Manuel Pina,C,76,0.469,158,36,7,25,0.228,0.724,MIL,1600000,1600000,1600000,5776,0.21996099999999996,24964,1296,49,625,0.051984,0.524176,No
Jake Lamb,1B,78,0.482,187,36,6,30,0.193,0.676,ARI,4825000,4825000,4825000,6084,0.23232399999999997,34969,1296,36,900,0.037249000000000004,0.45697600000000005,No
Travis Shaw,3B,86,0.531,230,36,7,16,0.157,0.551,MIL,4675000,4675000,4675000,7396,0.281961,52900,1296,49,256,0.024649,0.30360100000000007,No
Erik Gonzalez,2B,53,0.327,142,36,1,6,0.254,0.618,PIT,577000,577000,577000,2809,0.10692900000000001,20164,1296,1,36,0.064516,0.381924,No
Ryan Goins,2B,52,0.323,144,36,2,10,0.25,0.681,CHW,975000,975000,393150,2704,0.104329,20736,1296,4,100,0.0625,0.4637610000000001,No
Michael Brosseau,3B,52,0.321,132,36,6,16,0.273,0.781,TB,555000,555000,253640,2704,0.10304100000000001,17424,1296,36,256,0.07452900000000001,0.6099610000000001,No
Trent Grisham,RF,51,0.315,156,36,6,24,0.231,0.738,MIL,555000,555000,179040,2601,0.09922500000000001,24336,1296,36,576,0.053361000000000006,0.544644,No
Charlie Culberson,2B,108,0.667,135,35,5,20,0.259,0.731,ATL,1395000,1395000,1395000,11664,0.44488900000000003,18225,1225,25,400,0.067081,0.534361,No
Chance Sisco,C,59,0.364,167,35,8,20,0.21,0.729,BAL,555000,555000,355096,3481,0.132496,27889,1225,64,400,0.04409999999999999,0.5314409999999999,No
Alex Avila,C,63,0.389,164,34,9,24,0.207,0.774,ARI,4250000,4250000,4250000,3969,0.151321,26896,1156,81,576,0.042849,0.599076,No
Keon Broxton,RF,100,0.617,204,34,6,16,0.167,0.517,SEA,571765,571765,199810,10000,0.380689,41616,1156,36,256,0.027889000000000004,0.267289,No
Nick Solak,2B,33,0.204,116,34,5,17,0.293,0.884,TEX,555000,555000,122344,1089,0.04161599999999999,13456,1156,25,289,0.085849,0.781456,No
Sandy Leon,C,65,0.401,172,33,5,19,0.192,0.548,BOS,2475000,2475000,2222102,4225,0.16080100000000003,29584,1089,25,361,0.036864,0.30030400000000007,No
Wilmer Difo,SS,43,0.265,131,33,2,8,0.252,0.628,WSH,581100,581100,240548,1849,0.07022500000000001,17161,1089,4,64,0.063504,0.394384,No
Bryan Holaday,C,45,0.278,116,32,4,12,0.276,0.772,MIA,1250000,1250000,866880,2025,0.07728400000000002,13456,1024,16,144,0.07617600000000001,0.5959840000000001,No
Adam Duvall,RF,41,0.253,120,32,10,19,0.267,0.882,ATL,2875000,2875000,2875000,1681,0.064009,14400,1024,100,361,0.071289,0.7779240000000001,No
Cesar Puello,RF,45,0.278,125,31,4,18,0.248,0.74,MIA,555000,555000,307352,2025,0.07728400000000002,15625,961,16,324,0.061503999999999996,0.5476,No
Cole Tucker,SS,57,0.352,147,31,2,13,0.211,0.626,PIT,555000,555000,235736,3249,0.12390399999999999,21609,961,4,169,0.044521,0.391876,No
Sam Travis,1B,59,0.364,144,31,6,16,0.215,0.656,BOS,558500,558500,360060,3481,0.132496,20736,961,36,256,0.046224999999999995,0.43033600000000005,No
Matt Thaiss,1B,53,0.327,147,31,8,23,0.211,0.714,LAA,555000,555000,265576,2809,0.10692900000000001,21609,961,64,529,0.044521,0.5097959999999999,No
Cameron Gallagher,C,46,0.284,126,31,3,12,0.246,0.692,KC,557125,557125,557125,2116,0.08065599999999999,15876,961,9,144,0.060516,0.47886399999999996,No
Jose Trevino,C,40,0.247,120,31,2,13,0.258,0.655,TEX,555000,555000,176056,1600,0.061009,14400,961,4,169,0.066564,0.42902500000000005,No
Isan Diaz,SS,49,0.303,179,31,5,23,0.173,0.566,MIA,555000,555000,167104,2401,0.091809,32041,961,25,529,0.029928999999999997,0.3203559999999999,No
Francisco Cervelli,C,48,0.296,141,30,3,12,0.213,0.649,ATL,555000,555000,110408,2304,0.08761599999999999,19881,900,9,144,0.045369,0.42120100000000005,Si
D.J. Stewart,RF,44,0.272,126,30,4,15,0.238,0.698,BAL,555000,555000,307352,1936,0.07398400000000001,15876,900,16,225,0.05664399999999999,0.4872039999999999,No
Timmy Lopes,2B,42,0.259,111,30,1,12,0.27,0.72,SEA,555000,555000,205896,1764,0.067081,12321,900,1,144,0.0729,0.5184,No
Josh Rojas,2B,41,0.253,138,30,2,16,0.217,0.624,ARI,555000,555000,146216,1681,0.064009,19044,900,4,256,0.047089,0.389376,No
Daniel Descalso,2B,82,0.506,168,29,2,15,0.173,0.521,CHC,1500000,1500000,1500000,6724,0.256036,28224,841,4,225,0.029928999999999997,0.27144100000000004,Si
Tyler Austin,1B,89,0.549,154,29,9,24,0.188,0.705,MIL,555000,555000,86536,7921,0.30140100000000003,23716,841,81,576,0.035344,0.49702499999999994,No
Andrew Knapp,C,74,0.457,136,29,2,8,0.213,0.642,PHI,565000,565000,565000,5476,0.208849,18496,841,4,64,0.045369,0.41216400000000003,No
Reese McGuire,C,30,0.185,97,29,5,11,0.299,0.872,TOR,555000,555000,193960,900,0.034225,9409,841,25,121,0.089401,0.760384,No
Mauricio Dubon,SS,30,0.185,106,29,4,9,0.274,0.74,SF,555000,555000,101456,900,0.034225,11236,841,16,81,0.07507600000000002,0.5476,No
Pablo Reyes,LF,72,0.444,143,29,2,19,0.203,0.596,PIT,565500,565500,291840,5184,0.197136,20449,841,4,361,0.041209,0.355216,No
Odubel Herrera,CF,39,0.241,126,28,1,16,0.222,0.629,PHI,5000000,5350000,5350000,1521,0.058080999999999994,15876,784,1,256,0.049284,0.395641,No
Meibrys Viloria,C,42,0.259,133,28,1,15,0.211,0.544,KC,555000,555000,226784,1764,0.067081,17689,784,1,225,0.044521,0.29593600000000003,No
Derek Fisher,RF,58,0.358,146,27,7,17,0.185,0.657,TOR,559400,559400,180480,3364,0.128164,21316,729,49,289,0.034225,0.43164900000000006,No
Justin Bour,1B,52,0.321,151,26,8,26,0.172,0.623,LAA,2500000,2500000,2500000,2704,0.10304100000000001,22801,676,64,676,0.029583999999999996,0.388129,Si
Tomas Nido,C,50,0.309,136,26,4,14,0.191,0.547,NYM,556300,556300,496506,2500,0.095481,18496,676,16,196,0.036481,0.29920900000000006,No
Sean Rodriguez,2B,76,0.469,112,25,4,12,0.223,0.723,PHI,555000,555000,474456,5776,0.21996099999999996,12544,625,16,144,0.049729,0.522729,No
Chris Owings,2B,67,0.414,180,25,3,14,0.139,0.443,BOS,555000,555000,149194,4489,0.171396,32400,625,9,196,0.019321000000000005,0.196249,Si
J.T. Riddle,SS,51,0.315,132,25,6,12,0.189,0.601,MIA,560000,560000,424551,2601,0.09922500000000001,17424,625,36,144,0.035721,0.361201,No
Humberto Arteaga,SS,41,0.253,122,24,0,4,0.197,0.487,KC,555000,555000,259608,1681,0.064009,14884,576,0,16,0.038809,0.237169,No
Roman Quinn,CF,44,0.272,108,23,4,11,0.213,0.668,PHI,559000,559000,559000,1936,0.07398400000000001,11664,529,16,121,0.045369,0.44622400000000007,No
Tyler Wade,2B,43,0.265,94,23,2,11,0.245,0.692,NYY,572000,572000,261375,1849,0.07022500000000001,8836,529,4,121,0.060024999999999995,0.47886399999999996,No
Willi Castro,SS,30,0.186,100,23,1,8,0.23,0.624,DET,555000,555000,110408,900,0.034596,10000,529,1,64,0.0529,0.389376,No
Michael Taylor,CF,53,0.327,88,22,1,3,0.25,0.669,WSH,3250000,3250000,3250000,2809,0.10692900000000001,7744,484,1,9,0.0625,0.44756100000000004,No
Cory Spangenberg,2B,32,0.198,95,22,2,10,0.232,0.635,MIL,1200000,1200000,238724,1024,0.039204,9025,484,4,100,0.053824000000000004,0.403225,No
Nico Hoerner,SS,20,0.124,78,22,3,17,0.282,0.741,CHC,555000,555000,62664,400,0.015375999999999999,6084,484,9,289,0.07952399999999998,0.549081,No
Ryan McBroom,1B,23,0.142,75,22,0,6,0.293,0.721,KC,555000,555000,80568,529,0.020163999999999998,5625,484,0,36,0.085849,0.519841,No
Seth Brown,1B,26,0.161,75,22,0,13,0.293,0.815,OAK,555000,555000,104440,676,0.025921000000000003,5625,484,0,169,0.085849,0.664225,No
Austin Hays,RF,21,0.13,68,21,4,13,0.309,0.947,BAL,555000,555000,68632,441,0.016900000000000002,4624,441,16,169,0.095481,0.8968089999999999,No
Nick Martini,RF,32,0.198,93,21,1,7,0.226,0.653,SD,557500,557500,95904,1024,0.039204,8649,441,1,49,0.051076,0.42640900000000004,No
Sam Hilliard,RF,27,0.167,77,21,7,13,0.273,1.006,COL,555000,555000,101456,729,0.027889000000000004,5929,441,49,169,0.07452900000000001,1.012036,No
Yonathan Daza,RF,44,0.272,97,20,0,3,0.206,0.494,COL,555000,555000,134280,1936,0.07398400000000001,9409,400,0,9,0.042435999999999995,0.244036,No
Kris Negron,2B,40,0.247,77,19,2,8,0.247,0.63,LAD,555000,555000,187992,1600,0.061009,5929,361,4,64,0.061009,0.39690000000000003,No
Kyle Lewis,OF,18,0.111,71,19,6,13,0.268,0.885,SEA,555000,555000,59680,324,0.012321,5041,361,36,169,0.07182400000000001,0.7832250000000001,No
Kelvin Gutierrez,3B,20,0.124,73,19,1,11,0.26,0.66,KC,555000,555000,140248,400,0.015375999999999999,5329,361,1,121,0.06760000000000001,0.43560000000000004,No
Rafael Ortega,LF,34,0.21,88,18,2,10,0.205,0.578,ATL,555000,555000,143232,1156,0.04409999999999999,7744,324,4,100,0.04202499999999999,0.33408399999999994,No
Max Stassi,C,53,0.327,132,18,1,5,0.136,0.378,LAA,590100,590100,187207,2809,0.10692900000000001,17424,324,1,25,0.018496000000000002,0.142884,No
Kyle Tucker,LF,22,0.136,67,18,4,11,0.269,0.857,HOU,555000,555000,83552,484,0.018496000000000002,4489,324,16,121,0.07236100000000001,0.734449,No
Luke Maile,C,46,0.284,119,18,2,9,0.151,0.44,TOR,579000,579000,579000,2116,0.08065599999999999,14161,324,4,81,0.022801,0.1936,No
Richard Urena,SS,30,0.185,74,18,0,4,0.243,0.597,TOR,562000,562000,181320,900,0.034225,5476,324,0,16,0.059049,0.356409,No
Gavin Lux,SS,23,0.142,75,18,2,9,0.24,0.705,LAD,555000,555000,83552,529,0.020163999999999998,5625,324,4,81,0.0576,0.49702499999999994,No
Giancarlo Stanton,DH,18,0.111,59,17,3,13,0.288,0.894,NYY,26000000,26000000,26000000,324,0.012321,3481,289,9,169,0.08294399999999999,0.7992360000000001,No
Philip Gosselin,2B,44,0.272,65,17,0,7,0.262,0.602,PHI,555000,555000,250656,1936,0.07398400000000001,4225,289,0,49,0.06864400000000001,0.36240399999999995,No
Brendan Rodgers,SS,25,0.154,76,17,0,7,0.224,0.522,COL,555000,555000,390904,625,0.023716,5776,289,0,49,0.050176000000000005,0.272484,No
Abraham Toro-Hernandez,3B,25,0.154,78,17,2,9,0.218,0.688,HOU,555000,555000,113392,625,0.023716,6084,289,4,81,0.047524,0.47334399999999993,No
Steven Pearce,1B,29,0.179,89,16,1,9,0.18,0.503,BOS,6250000,6250000,6250000,841,0.032041,7921,256,1,81,0.0324,0.253009,No
Jedd Gyorko,3B,62,0.383,92,16,2,9,0.174,0.498,LAD,13000000,13000000,2623656,3844,0.146689,8464,256,4,81,0.030275999999999997,0.248004,No
Zack Collins,C,27,0.168,86,16,3,12,0.186,0.656,CHW,555000,555000,164120,729,0.028224000000000003,7396,256,9,144,0.034596,0.43033600000000005,No
Nick Williams,RF,67,0.414,106,16,2,5,0.151,0.442,PHI,575000,575000,333828,4489,0.171396,11236,256,4,25,0.022801,0.195364,No
Thairo Estrada,2B,35,0.216,64,16,3,12,0.25,0.732,NYY,555000,555000,292432,1225,0.046655999999999996,4096,256,9,144,0.0625,0.535824,No
Jared Walsh,RP,35,0.216,79,16,1,5,0.203,0.605,LAA,555000,555000,185008,1225,0.046655999999999996,6241,256,1,25,0.041209,0.366025,No
Pat Valaika,SS,40,0.247,79,15,1,4,0.19,0.572,COL,555000,555000,238720,1600,0.061009,6241,225,1,16,0.0361,0.3271839999999999,No
Matt Skole,3B,27,0.168,72,15,0,6,0.208,0.511,CHW,555000,555000,176056,729,0.028224000000000003,5184,225,0,36,0.043264,0.261121,No
Austin Wynns,C,28,0.173,70,15,1,5,0.214,0.518,BAL,558000,558000,252000,784,0.029928999999999997,4900,225,1,25,0.045795999999999996,0.268324,No
Luis Guillorme,SS,45,0.278,61,15,1,3,0.246,0.684,NYM,555960,555960,298900,2025,0.07728400000000002,3721,225,1,9,0.060516,0.46785600000000005,No
Jonathan Davis,CF,37,0.228,83,15,2,6,0.181,0.531,TOR,555000,555000,244688,1369,0.051984,6889,225,4,36,0.032761,0.281961,No
Kevin Cron,1B,39,0.241,71,15,6,16,0.211,0.79,ARI,555000,555000,214848,1521,0.058080999999999994,5041,225,36,256,0.044521,0.6241000000000001,No
Robel Garcia,2B,31,0.191,72,15,5,11,0.208,0.775,CHC,555000,555000,173072,961,0.036481,5184,225,25,121,0.043264,0.6006250000000001,No
Zack Greinke,SP,36,0.222,50,14,3,8,0.28,0.888,HOU,31500000,34500000,4537635,1296,0.049284,2500,196,9,64,0.07840000000000001,0.788544,No
Austin Allen,C,34,0.21,65,14,0,3,0.215,0.559,SD,555000,555000,298400,1156,0.04409999999999999,4225,196,0,9,0.046224999999999995,0.31248100000000006,No
Jake Rogers,C,35,0.217,112,14,4,8,0.125,0.481,DET,555000,555000,185008,1225,0.047089,12544,196,16,64,0.015625,0.23136099999999998,No
Sheldon Neuse,SS,25,0.154,55,14,0,7,0.255,0.609,OAK,555000,555000,95488,625,0.023716,3025,196,0,49,0.065025,0.37088099999999996,No
Steven Brault,SP,34,0.21,42,14,1,2,0.333,0.777,PIT,574500,574500,571465,1156,0.04409999999999999,1764,196,1,4,0.11088900000000002,0.6037290000000001,No
Magneuris Sierra,CF,15,0.093,40,14,0,1,0.35,0.806,MIA,555000,555000,80568,225,0.008649,1600,196,0,1,0.12249999999999998,0.6496360000000001,No
Jacob deGrom,SP,34,0.21,65,13,2,6,0.2,0.569,NYM,7000000,9500000,9500000,1156,0.04409999999999999,4225,169,4,36,0.04000000000000001,0.32376099999999997,No
Steven Matz,SP,36,0.222,57,13,1,1,0.228,0.509,NYM,2625000,2625000,2625000,1296,0.049284,3249,169,1,1,0.051984,0.259081,No
Sean Murphy,C,19,0.117,52,13,4,8,0.25,0.916,OAK,555000,555000,86536,361,0.013689000000000002,2704,169,16,64,0.0625,0.839056,No
Edwin Rios,1B,28,0.173,47,13,4,8,0.277,1.01,LAD,555000,555000,128312,784,0.029928999999999997,2209,169,16,64,0.07672900000000002,1.0201,No
Stephen Strasburg,SP,34,0.21,72,12,1,10,0.167,0.422,WSH,35000000,39333334,5000000,1156,0.04409999999999999,5184,144,1,100,0.027889000000000004,0.178084,No
Zack Cozart,3B,39,0.241,97,12,0,7,0.124,0.322,LAA,12666666,12666666,12666666,1521,0.058080999999999994,9409,144,0,49,0.015375999999999999,0.10368400000000001,No
Tim Federowicz,C,29,0.179,75,12,4,7,0.16,0.559,TEX,555000,555000,196944,841,0.032041,5625,144,16,49,0.0256,0.31248100000000006,No
Zack Wheeler,SP,31,0.191,57,12,1,6,0.211,0.561,NYM,5975000,5975000,5975000,961,0.036481,3249,144,1,36,0.044521,0.3147210000000001,No
Kenta Maeda,RP,41,0.253,48,12,0,6,0.25,0.542,LAD,3000000,8525000,8525000,1681,0.064009,2304,144,0,36,0.0625,0.293764,No
Andrew Knizner,C,18,0.111,53,12,2,7,0.226,0.67,STL,555000,555000,217832,324,0.012321,2809,144,4,49,0.051076,0.4489000000000001,No
Kyle Higashioka,C,18,0.111,56,12,3,11,0.214,0.675,NYY,562900,562900,154326,324,0.012321,3136,144,9,121,0.045795999999999996,0.45562500000000006,No
Brandon Woodruff,SP,27,0.167,45,12,0,4,0.267,0.638,MIL,561400,561400,561400,729,0.027889000000000004,2025,144,0,16,0.071289,0.407044,No
Chad Wallach,C,19,0.117,48,12,1,3,0.25,0.708,MIA,555000,555000,555000,361,0.013689000000000002,2304,144,1,9,0.0625,0.5012639999999999,No
Lane Thomas,CF,34,0.21,38,12,4,12,0.316,1.093,STL,555000,555000,256624,1156,0.04409999999999999,1444,144,16,144,0.099856,1.1946489999999998,No
Josh Fuentes,1B,24,0.148,55,12,3,7,0.218,0.632,COL,555000,555000,116376,576,0.021903999999999996,3025,144,9,49,0.047524,0.399424,No
Danny Mendick,SS,16,0.099,39,12,2,4,0.308,0.787,CHW,555000,555000,80568,256,0.009801,1521,144,4,16,0.094864,0.6193690000000001,No
John Ryan Murphy,C,26,0.161,63,11,4,7,0.175,0.659,ATL,900000,900000,280662,676,0.025921000000000003,3969,121,16,49,0.030624999999999996,0.43428100000000003,No
Andrew Stevenson,OF,30,0.185,30,11,0,0,0.367,0.953,WSH,559100,559100,219438,900,0.034225,900,121,0,0,0.134689,0.9082089999999999,No
German Marquez,SP,29,0.179,48,11,0,11,0.229,0.583,COL,1000000,1300000,1300000,841,0.032041,2304,121,0,121,0.052441,0.33988899999999994,No
Max Fried,SP,40,0.247,56,11,0,4,0.196,0.53,ATL,565000,565000,565000,1600,0.061009,3136,121,0,16,0.038416000000000006,0.28090000000000004,No
Breyvic Valera,2B,17,0.105,47,11,1,6,0.234,0.691,TOR,555000,555000,29840,289,0.011024999999999998,2209,121,1,36,0.054756000000000006,0.47748099999999993,No
LaMonte Wade,CF,26,0.161,56,11,2,5,0.196,0.723,MIN,555000,555000,262592,676,0.025921000000000003,3136,121,4,25,0.038416000000000006,0.522729,No
Nick Dini,C,20,0.124,56,11,2,6,0.196,0.627,KC,555000,555000,158152,400,0.015375999999999999,3136,121,4,36,0.038416000000000006,0.393129,No
Max Scherzer,SP,29,0.179,55,10,0,2,0.182,0.364,WSH,30262705,37505562,37505562,841,0.032041,3025,100,0,4,0.033124,0.132496,No
Jake Elmore,LF,20,0.124,47,10,0,4,0.213,0.479,PIT,555000,555000,77584,400,0.015375999999999999,2209,100,0,16,0.045369,0.22944099999999998,No
Michael Lorenzen,RP,106,0.654,48,10,1,6,0.208,0.596,CIN,1950000,1950000,1950000,11236,0.42771600000000004,2304,100,1,36,0.043264,0.355216,No
Jack Flaherty,SP,38,0.235,54,10,0,4,0.185,0.451,STL,562100,562100,562100,1444,0.055224999999999996,2916,100,0,16,0.034225,0.203401,No
Corban Joseph,1B,28,0.173,64,10,1,7,0.156,0.441,PIT,555000,555000,38792,784,0.029928999999999997,4096,100,1,49,0.024336,0.19448100000000001,No
Caleb Smith,SP,30,0.185,43,10,0,3,0.233,0.529,MIA,556500,556500,556500,900,0.034225,1849,100,0,9,0.054289000000000004,0.279841,No
Michael Perez,C,23,0.142,46,10,0,2,0.217,0.672,TB,556700,556700,314265,529,0.020163999999999998,2116,100,0,4,0.047089,0.45158400000000004,No
Jack Mayfield,2B,26,0.161,64,10,2,5,0.156,0.497,HOU,555000,555000,122344,676,0.025921000000000003,4096,100,4,25,0.024336,0.247009,No
Jon Lester,SP,32,0.198,48,9,1,6,0.188,0.556,CHC,22500000,27500000,27500000,1024,0.039204,2304,81,1,36,0.035344,0.3091360000000001,No
Abraham Almonte,CF,17,0.105,31,9,1,4,0.29,0.969,ARI,555000,555000,86536,289,0.011024999999999998,961,81,1,16,0.0841,0.9389609999999999,No
Peter Lambert,SP,22,0.136,28,9,0,2,0.321,0.709,COL,555000,555000,346144,484,0.018496000000000002,784,81,0,4,0.10304100000000001,0.5026809999999999,No
Alex Blandino,3B,23,0.142,36,9,1,3,0.25,0.781,CIN,557500,557500,320679,529,0.020163999999999998,1296,81,1,9,0.0625,0.6099610000000001,No
Daniel Palka,LF,30,0.186,84,9,2,4,0.107,0.372,CHW,567000,567000,173736,900,0.034596,7056,81,4,16,0.011448999999999999,0.138384,No
Brett Phillips,RF,30,0.185,65,9,2,6,0.139,0.512,KC,555000,555000,134280,900,0.034225,4225,81,4,36,0.019321000000000005,0.262144,No
Jason Martin,OF,20,0.124,36,9,0,2,0.25,0.631,PIT,555000,555000,167104,400,0.015375999999999999,1296,81,0,4,0.0625,0.398161,No
Adam Wainwright,SP,32,0.198,50,8,0,2,0.16,0.409,STL,2000000,10000000,10000000,1024,0.039204,2500,64,0,4,0.0256,0.16728099999999999,No
