"Rank","Player","Pos","Team","GP","GS","IP","H","R","ER","BB","SO","W","L","SV","WHIP","ERA","WAR","TVS","Cash2023",""
"","Zach Thompson","RP","PIT","10.00","7.59","41.95","47.59","26.21","24.14","15.86","31.03","1.03","3.45","0.00","0.52","1.79","-0.09","0.00","$0",""
"","Michael Grove","SP","LAD","10.00","8.57","41.90","45.71","30.00","21.43","14.29","34.29","1.43","0.00","0.00","2.05","6.57","-0.69","0.00","$0",""
"","Javier Assad","SP","CHC","10.00","8.89","41.85","38.89","15.56","14.44","22.22","33.33","2.22","2.22","0.00","1.62","3.46","0.62","0.00","$0",""
"","Chris Flexen","RP","SEA","10.00","6.67","41.72","40.00","18.48","17.27","15.45","28.79","2.42","2.73","0.61","0.40","1.13","0.41","0.00","$8,000,000",""
"","JP Sears","SP","OAK","10.00","6.47","41.18","39.41","18.24","17.65","13.53","30.00","3.53","1.76","0.00","0.76","2.27","0.31","27.18","$0",""
"","Wade Miley","SP","CHC","10.00","8.89","41.11","34.44","22.22","14.44","15.56","31.11","2.22","2.22","0.00","1.35","3.51","0.03","0.00","$3,500,000",""
"","Chris Archer","SP","MIN","10.00","10.00","41.07","34.80","22.40","20.80","19.20","33.60","0.80","3.20","0.00","0.53","1.82","0.00","7.96","$0",""
"","Jeffrey Springs","SP","TB","10.00","7.58","41.01","34.55","12.73","11.21","9.39","43.64","2.73","1.52","0.00","0.32","0.75","1.11","24.87","$4,000,000",""
"","Humberto Castellanos","SP","ARI","10.00","8.18","40.30","45.45","26.36","25.45","10.91","29.09","2.73","1.82","0.00","1.27","5.16","-0.42","0.00","$0",""
"","Aaron Sanchez","RP","MIN","10.00","6.67","40.00","52.00","30.67","29.33","10.00","27.33","2.00","2.67","0.00","1.03","4.40","-0.60","0.00","$0",""
"","Jack Flaherty","SP","STL","10.00","8.89","40.00","40.00","20.00","18.89","24.44","36.67","2.22","1.11","0.00","1.79","4.72","-0.17","0.00","$5,400,000",""
"","Ryan Yarbrough","SP","TB","10.00","4.50","40.00","44.00","22.00","20.00","11.00","30.50","1.50","4.00","0.00","0.69","2.25","0.03","6.69","$3,000,000",""
"","John Means","SP","BAL","10.00","10.00","40.00","40.00","15.00","15.00","10.00","35.00","0.00","0.00","0.00","6.25","16.90","1.00","0.00","$2,975,000",""
"","Luis Gil","SP","NYY","10.00","10.00","40.00","50.00","40.00","40.00","20.00","50.00","0.00","0.00","0.00","17.50","90.00","-1.70","0.00","$0",""
"","Brad Keller","RP","KC","10.00","6.29","39.90","43.71","24.57","22.57","16.29","29.14","1.71","4.00","0.29","0.43","1.45","0.04","0.00","$5,775,000",""
"","Jason Alexander","RP","MIL","10.00","6.11","39.81","48.89","26.11","23.89","15.56","25.56","1.11","1.67","0.00","0.90","3.00","-0.46","0.00","$0",""
"","Aaron Ashby","SP","MIL","10.00","7.04","39.75","39.26","22.96","19.63","17.41","46.67","0.74","3.70","0.37","0.53","1.64","-0.21","5.61","$2,000,000",""
"","Keegan Thompson","SP","CHC","10.00","5.86","39.66","35.52","18.62","16.55","14.83","37.24","3.45","1.72","0.34","0.44","1.30","0.42","15.79","$0",""
"","Adam Oller","SP","OAK","10.00","7.37","39.12","43.16","28.95","27.37","20.53","24.21","1.05","4.21","0.00","0.86","3.32","-0.51","1.01","$0",""
"","Matthew Liberatore","SP","STL","10.00","7.78","38.52","46.67","25.56","25.56","20.00","31.11","2.22","2.22","0.00","1.92","6.63","-0.31","0.00","$0",""
"","Jhonathan Diaz","SP","LAA","10.00","7.50","38.33","32.50","12.50","12.50","25.00","27.50","2.50","2.50","0.00","3.75","7.35","1.00","0.00","$0",""
"","Anthony DeSclafani","SP","SF","10.00","10.00","38.00","68.00","42.00","28.00","8.00","34.00","0.00","4.00","0.00","4.00","13.26","-1.58","0.00","$12,000,000",""
"","Zach Eflin","RP","PHI","10.00","6.50","37.83","35.00","19.00","17.00","7.50","32.50","1.50","2.50","0.50","0.56","2.02","0.47","0.00","$11,000,000",""
"","Austin Gomber","RP","COL","10.00","5.15","37.78","41.52","24.24","23.33","10.30","28.79","1.52","2.12","0.00","0.42","1.68","0.07","0.00","$1,650,000",""
"","David Peterson","RP","NYM","10.00","6.79","37.74","33.21","17.86","16.07","17.14","45.00","2.50","1.79","0.00","0.48","1.37","0.28","0.00","$0",""
"","Tyler Alexander","SP","DET","10.00","6.30","37.41","40.00","21.48","20.00","9.26","22.59","1.48","4.07","0.00","0.49","1.78","-0.09","6.91","$1,875,000",""
"","Kutter Crawford","SP","BOS","10.00","5.71","36.83","38.57","23.33","22.38","13.81","36.67","1.43","2.86","0.00","0.68","2.60","0.10","6.81","$0",""
"","Angel Zerpa","SP","KC","10.00","6.67","36.67","30.00","10.00","6.67","10.00","10.00","6.67","3.33","0.00","3.64","5.47","1.50","0.00","$0",""
"","Vladimir Gutierrez","SP","CIN","10.00","8.00","36.67","46.00","31.00","31.00","24.00","29.00","1.00","6.00","0.00","1.91","7.61","-0.53","0.00","$0",""
"","Daniel Castano","SP","MIA","10.00","7.00","35.67","42.00","20.00","16.00","9.00","20.00","1.00","3.00","0.00","1.43","4.04","0.14","0.00","$0",""
"","Garrett Hill","SP","DET","10.00","4.71","35.49","31.18","17.06","15.88","17.06","23.53","1.76","1.76","0.00","0.80","2.37","0.34","0.00","$0",""
"","Josh Fleming","RP","TB","10.00","3.00","35.00","54.00","36.00","25.00","12.00","29.00","2.00","5.00","0.00","1.89","6.43","-1.35","0.00","$0",""
"","Cody Morris","SP","CLE","10.00","7.14","33.81","30.00","11.43","8.57","17.14","32.86","1.43","2.86","0.00","1.99","3.26","0.61","0.00","$0",""
"","Tyler Glasnow","SP","TB","10.00","10.00","33.33","20.00","5.00","5.00","10.00","50.00","0.00","0.00","0.00","4.50","6.75","1.75","0.00","$5,350,000",""
"","Huascar Ynoa","SP","ATL","10.00","10.00","33.33","55.00","50.00","50.00","30.00","40.00","0.00","10.00","0.00","12.75","67.50","-2.25","0.00","$0",""
"","Taylor Hearn","RP","TEX","10.00","4.19","32.26","34.52","19.35","18.39","13.87","31.29","1.94","2.58","0.32","0.48","1.65","-0.18","0.00","$1,462,500",""
"","Steven Matz","RP","STL","10.00","6.67","32.00","33.33","18.67","18.67","6.67","36.00","3.33","2.00","0.00","0.83","3.50","-0.25","0.00","$10,000,000",""
"","Rony Garcia","SP","DET","10.00","5.00","31.88","25.00","16.88","15.63","8.13","30.00","1.88","1.88","0.00","0.65","2.76","0.06","17.39","$830,000",""
"","Tylor Megill","RP","NYM","10.00","6.00","31.56","30.67","18.00","18.00","8.67","34.00","2.67","1.33","0.00","0.83","3.42","-0.05","0.00","$0",""
"","Yusei Kikuchi","RP","TOR","10.00","6.25","31.46","29.06","20.94","18.13","18.13","38.75","1.88","2.19","0.31","0.47","1.62","-0.33","0.00","$10,000,000",""
"","Sean Hjelle","RP","SF","10.00","0.00","31.25","41.25","23.75","20.00","10.00","35.00","1.25","2.50","0.00","2.05","7.20","-0.53","0.00","$0",""
"","Elieser Hernandez","RP","MIA","10.00","5.00","31.17","33.50","24.00","22.00","11.00","30.00","1.50","3.00","0.00","0.71","3.18","-0.52","0.00","$1,600,000",""
"","Cory Abbott","SP","WSH","10.00","5.63","30.00","27.50","18.75","17.50","15.63","28.13","0.00","3.13","0.00","0.90","3.28","0.08","0.00","$0",""
"","Max Meyer","SP","MIA","10.00","10.00","30.00","35.00","25.00","25.00","10.00","30.00","0.00","5.00","0.00","7.50","37.50","-0.60","0.00","$0",""
"","Trevor Williams","RP","NYM","10.00","3.33","29.89","29.00","11.33","10.67","7.67","28.00","1.00","1.67","0.33","0.41","1.07","0.43","0.00","$6,000,000",""
"","Hunter Brown","RP","HOU","10.00","2.86","29.05","21.43","2.86","2.86","10.00","31.43","2.86","0.00","0.00","1.55","1.27","1.06","0.00","$0",""
"","Kirk McCarty","RP","CLE","10.00","1.54","28.97","28.46","17.69","14.62","10.00","20.00","3.08","2.31","0.00","1.02","3.49","-0.21","0.00","$0",""
"","Chris Sale","SP","BOS","10.00","10.00","28.33","25.00","15.00","10.00","5.00","25.00","0.00","5.00","0.00","5.30","15.90","0.15","0.00","$27,500,000",""
"","Maximo Castillo","RP","KC","10.00","4.29","28.10","27.14","20.00","18.57","10.71","26.43","0.00","1.43","0.00","0.96","4.25","0.14","0.00","$0",""
"","Vincent Velasquez","RP","CHW","10.00","3.33","27.90","25.19","15.56","14.81","9.26","25.56","1.11","1.11","0.00","0.46","1.77","0.09","0.00","$3,150,000",""
"","Cole Sands","RP","MIN","10.00","2.73","27.88","31.82","19.09","18.18","11.82","25.45","0.00","2.73","0.91","1.42","5.34","-0.42","0.00","$0",""
"","Paolo Espino","SP","WSH","10.00","4.52","26.98","31.19","15.24","14.52","5.71","21.90","0.00","2.14","0.00","0.33","1.15","0.27","4.30","$0",""
"","Chase Anderson","SP","CIN","10.00","7.78","26.67","18.89","20.00","18.89","16.67","25.56","2.22","4.44","0.00","1.48","7.09","-0.30","0.00","$0",""
"","Johan Oviedo","SP","PIT","10.00","3.81","26.67","23.33","10.00","9.52","10.95","25.71","1.90","1.43","0.00","0.61","1.53","0.12","15.93","$0",""
"","Jordan Holloway","RP","MIA","10.00","0.00","26.67","30.00","10.00","10.00","10.00","20.00","0.00","0.00","0.00","15.00","33.80","0.20","0.00","$0",""
"","Mike Baumann","RP","BAL","10.00","3.08","26.41","33.08","14.62","13.85","6.92","17.69","0.77","2.31","0.00","1.17","3.63","0.12","0.00","$0",""
"","Garrett Whitlock","RP","BOS","10.00","2.90","25.27","20.97","10.32","9.68","4.84","26.45","1.29","0.65","1.94","0.33","1.11","0.58","0.00","$1,000,000",""
"","Alec Mills","SP","CHC","10.00","2.86","25.24","40.00","28.57","27.14","4.29","15.71","0.00","1.43","0.00","2.51","13.83","-1.01","0.00","$0",""
"","Max Kranick","SP","PIT","10.00","0.00","25.00","15.00","0.00","0.00","15.00","20.00","0.00","0.00","0.00","6.00","0.00","1.95","0.00","$0",""
"","Austin Voth","SP","BAL","10.00","4.15","24.80","27.07","12.68","11.95","7.56","21.95","1.22","0.98","0.00","0.34","1.06","-0.20","2.96","$1,850,000",""
"","Cody Poteet","RP","MIA","10.00","1.67","23.33","19.17","10.00","10.00","9.17","17.50","0.00","0.83","0.00","1.01","3.22","0.25","0.00","$0",""
"","Andre Pallante","RP","STL","10.00","2.13","22.98","24.04","8.30","8.09","8.51","15.53","1.28","1.06","0.00","0.30","0.67","0.29","0.00","$0",""
"","Jaime Barria","RP","LAA","10.00","0.29","22.67","18.00","8.29","6.57","5.43","15.43","0.86","0.86","0.00","0.30","0.75","0.52","0.00","$1,050,000",""
"","Nick Martinez","RP","SD","10.00","2.13","22.62","20.43","9.36","8.72","8.72","20.21","0.85","0.85","1.70","0.27","0.74","0.22","0.00","$10,000,000",""
"","Adbert Alzolay","RP","CHC","10.00","0.00","22.22","15.00","8.33","8.33","3.33","31.67","3.33","1.67","0.00","1.37","5.63","-0.03","0.00","$0",""
"","Evan Lee","RP","WSH","10.00","2.50","21.67","22.50","12.50","10.00","17.50","17.50","0.00","2.50","0.00","4.61","10.38","0.05","0.00","$0",""
"","Chris Ellis","SP","BAL","10.00","10.00","21.67","25.00","25.00","25.00","30.00","10.00","0.00","0.00","0.00","12.69","51.95","-1.25","0.00","$0",""
"","Carlos Hernandez","RP","KC","10.00","2.59","20.74","26.67","17.78","17.04","11.48","12.96","0.00","1.85","0.00","0.68","2.74","-0.44","0.00","$0",""
"","Miguel Yajure","RP","PIT","10.00","0.83","20.28","25.83","21.67","20.00","13.33","13.33","0.83","0.83","0.83","1.61","7.40","-0.83","0.00","$0",""
"","Clarke Schmidt","RP","NYY","10.00","1.03","19.89","15.86","7.93","6.90","7.93","19.31","1.72","1.72","0.69","0.41","1.08","0.25","0.00","$0",""
"","Mark Leiter Jr.","RP","CHC","10.00","1.14","19.33","14.86","9.14","8.57","7.14","20.86","0.57","2.00","0.86","0.33","1.14","0.21","0.00","$0",""
"","Tanner Houck","RP/CL","BOS","10.00","1.25","18.75","15.31","6.88","6.56","6.88","17.50","1.56","1.25","2.50","0.37","0.98","0.51","0.00","$0",""
"","Ty Blach","RP","COL","10.00","0.42","18.47","21.25","12.08","12.08","4.58","12.08","0.42","0.00","0.42","0.58","2.45","-0.06","0.00","$0",""
"","Gregory Santos","RP","SF","10.00","0.00","18.33","15.00","10.00","10.00","15.00","10.00","0.00","0.00","0.00","8.18","24.55","0.10","0.00","$0",""
"","Keegan Akin","RP","BAL","10.00","0.22","18.15","15.33","7.78","6.44","4.44","17.11","0.67","0.67","0.44","0.24","0.71","0.18","0.00","$0",""
"","Jake Woodford","RP","STL","10.00","0.37","17.90","15.93","4.81","4.44","4.07","8.89","1.48","0.00","0.00","0.41","0.83","0.26","0.00","$0",""
"","Luis Cessa","SP","CIN","10.00","2.17","17.54","16.52","9.57","8.91","6.09","12.83","0.87","0.87","0.00","0.28","0.99","0.10","2.60","$2,650,000",""
"","Jordan Hicks","RP","STL","10.00","2.29","17.52","13.14","9.43","9.43","10.00","18.00","0.86","1.71","0.00","0.38","1.38","-0.13","0.00","$1,837,500",""
"","Shelby Miller","SP","SF","10.00","0.00","17.50","15.00","12.50","12.50","7.50","35.00","0.00","2.50","0.00","3.22","16.08","-0.48","0.00","$1,500,000",""
"","A.J. Alexy","RP","TEX","10.00","0.00","17.50","25.00","22.50","22.50","22.50","15.00","2.50","2.50","0.00","6.78","28.93","-1.03","0.00","$0",""
"","Mark Appel","RP","PHI","10.00","0.00","17.22","15.00","3.33","3.33","5.00","8.33","0.00","0.00","0.00","1.94","2.90","0.47","0.00","$0",""
"","Chase De Jong","RP","PIT","10.00","0.00","17.06","12.38","5.71","5.00","7.14","14.05","1.43","0.71","0.24","0.27","0.63","0.36","0.00","$0",""
"","Luis Perdomo","RP","MIL","10.00","0.00","16.90","17.14","7.14","7.14","2.14","8.57","2.14","0.00","0.00","0.82","2.71","0.14","0.00","$0",""
"","Caleb Smith","RP","ARI","10.00","0.23","15.91","12.95","7.95","7.27","8.86","14.77","0.23","0.68","0.00","0.31","0.93","0.00","0.00","$0",""
"","Bryan Hoeing","RP","MIA","10.00","1.25","15.83","23.75","21.25","21.25","6.25","7.50","1.25","1.25","0.00","2.37","15.10","-0.79","0.00","$0",""
"","Angel De Jesus","RP","DET","10.00","0.00","15.83","11.25","3.75","3.75","5.00","8.75","0.00","0.00","0.00","1.28","2.66","0.30","0.00","$0",""
"","Brock Burke","RP","TEX","10.00","0.00","15.83","12.12","4.81","3.46","4.62","17.31","1.35","0.96","0.00","0.20","0.38","0.45","18.10","$0",""
"","Zack Thompson","RP","STL","10.00","0.45","15.76","9.09","4.09","3.64","6.36","12.27","0.45","0.45","0.45","0.45","0.95","0.29","0.00","$0",""
"","Sammy Long","RP","SF","10.00","2.14","15.12","13.93","8.21","6.07","5.00","11.79","0.36","1.07","0.36","0.45","1.29","0.02","0.00","$0",""
"","Jeff Brigham","RP","MIA","10.00","0.00","15.00","13.75","6.25","5.63","6.25","17.50","0.00","0.63","0.63","0.83","2.11","0.21","0.00","$760,000",""
"","Michael King","RP","NYY","10.00","0.00","15.00","10.29","4.41","3.82","4.71","19.41","1.76","0.88","0.29","0.29","0.67","0.54","0.00","$1,300,000",""
"","Cody Stashak","RP","MIN","10.00","0.00","14.85","14.55","6.36","6.36","0.00","13.64","2.73","0.00","0.00","0.89","3.51","0.07","0.00","$0",""
"","Jalen Beeks","RP","TB","10.00","1.67","14.52","11.67","5.24","4.52","5.24","16.67","0.48","0.71","0.48","0.28","0.67","0.28","0.00","$1,375,000",""
"","Luis Ortiz","SP","SF","10.00","0.00","14.44","8.33","1.67","1.67","5.00","10.00","0.00","0.00","0.00","1.54","1.73","0.32","0.00","$0",""
"","Silvino Bracho","RP","ATL","10.00","0.00","14.44","10.00","10.00","10.00","3.33","13.33","0.00","0.00","0.00","3.08","20.77","0.20","0.00","$0",""
"","Erasmo Ramirez","RP","WSH","10.00","0.17","14.39","13.17","5.17","4.67","2.33","10.17","0.67","0.33","0.00","0.18","0.49","0.23","11.37","$1,000,000",""
"","Trent Thornton","RP","TOR","10.00","0.00","14.38","12.50","6.56","6.56","5.31","11.56","0.00","0.63","0.00","0.39","1.28","0.03","0.00","$1,000,000",""
"","Jharel Cotton","SP","SF","10.00","0.00","14.33","11.33","6.67","5.67","6.67","13.00","1.33","0.67","0.00","0.42","1.19","0.17","0.00","$0",""
"","Daniel Norris","RP","DET","10.00","0.73","14.31","10.98","9.51","8.29","7.07","16.10","0.49","0.98","0.00","0.31","1.27","-0.22","0.00","$0",""
"","Sean Reid-Foley","RP","NYM","10.00","0.00","14.29","10.00","8.57","8.57","10.00","11.43","0.00","0.00","0.00","2.00","7.71","-0.06","0.00","$0",""
"","Austin Pruitt","RP","OAK","10.00","0.26","14.19","12.31","7.44","6.67","2.31","9.74","0.00","0.26","0.26","0.26","1.08","0.04","0.00","$0",""
"","Jimmy Herget","RP","LAA","10.00","0.20","14.08","9.80","4.08","3.88","3.06","12.86","0.41","0.20","1.84","0.19","0.51","0.45","19.42","$0",""
"","Yennier Cano","RP","BAL","10.00","0.00","13.85","20.00","17.69","17.69","12.31","16.15","0.77","0.77","0.00","1.79","8.85","-0.42","0.00","$0",""
"","Jackson Stephens","RP","ATL","10.00","0.26","13.76","12.56","8.21","5.64","5.90","12.05","0.77","0.77","0.51","0.34","0.95","0.05","0.00","$740,000",""
"","Thomas Szapucki","RP","SF","10.00","0.91","13.64","17.27","10.91","10.91","6.36","16.36","0.00","0.91","0.00","1.58","6.55","-0.36","0.00","$0",""
"","Joel Payamps","RP","OAK","10.00","0.00","13.58","14.63","5.85","4.88","3.90","10.00","0.73","1.46","0.00","0.33","0.79","0.19","0.00","$0",""
"","Norge Ruiz","RP","OAK","10.00","0.00","13.57","21.43","11.43","10.71","5.00","12.86","0.00","0.71","0.00","1.39","5.08","-0.17","0.00","$0",""
"","Garrett Cleavinger","RP","TB","10.00","0.00","13.53","8.24","7.06","5.88","4.12","18.82","0.59","0.59","0.00","0.54","2.30","-0.21","0.00","$0",""
"","Nabil Crismatt","RP","SD","10.00","0.20","13.47","11.40","5.80","4.40","4.40","13.00","1.00","0.40","0.00","0.23","0.59","0.07","0.00","$0",""
"","Eli Morgan","RP","CLE","10.00","0.20","13.33","9.20","5.80","5.00","2.60","14.40","1.00","0.60","0.00","0.18","0.68","0.03","10.56","$0",""
"","Matt Boyd","RP","SEA","10.00","0.00","13.33","5.00","2.00","2.00","8.00","13.00","2.00","0.00","0.00","0.98","1.35","0.43","0.00","$10,000,000",""
"","Michael Rucker","RP","CHC","10.00","0.00","13.33","12.20","6.10","5.85","4.88","12.20","0.73","0.24","0.00","0.31","0.96","0.11","0.00","$0",""
"","Luke Weaver","RP","KC","10.00","0.37","13.21","19.26","10.74","9.63","4.81","14.07","0.37","0.37","0.00","0.67","2.43","-0.15","0.00","$2,000,000",""
"","John King","RP","TEX","10.00","0.00","13.16","15.64","6.92","5.90","3.59","7.69","0.26","1.03","0.00","0.37","1.03","0.02","0.00","$0",""
"","Jovani Moran","RP","MIN","10.00","0.00","13.12","8.06","3.55","3.23","5.81","17.42","0.00","0.32","0.32","0.34","0.71","0.25","0.00","$0",""
"","Adrian Morejon","RP","SD","10.00","0.00","13.08","11.92","6.92","6.15","3.46","10.77","1.92","0.38","0.38","0.45","1.63","-0.01","0.00","$800,000",""
"","Matt Brash","RP","SEA","10.00","1.28","12.99","11.79","6.41","6.41","8.46","15.90","1.03","1.03","0.00","0.40","1.14","0.02","0.00","$0",""
"","Jeff Hoffman","RP","CIN","10.00","0.29","12.76","11.43","6.29","5.43","6.57","12.86","0.57","0.00","0.00","0.40","1.09","0.18","0.00","$0",""
"","Wil Crowe","RP","PIT","10.00","0.17","12.67","11.33","6.67","6.17","6.33","11.33","1.00","1.67","0.67","0.23","0.73","0.02","6.84","$0",""
"","Reiver Sanmartin","RP","CIN","10.00","0.89","12.67","14.67","9.56","8.89","6.44","10.44","0.89","0.89","0.00","0.37","1.40","-0.11","0.00","$0",""
"","Jake Bird","RP","COL","10.00","0.00","12.54","11.84","7.63","6.84","6.05","11.05","0.53","1.05","0.00","0.38","1.29","0.00","0.00","$0",""
"","Jhon Romero","RP","MIN","10.00","0.00","12.50","22.50","5.00","5.00","2.50","15.00","0.00","0.00","0.00","5.00","9.00","0.13","0.00","$0",""
"","Tommy Nance","RP","MIA","10.00","0.57","12.48","12.86","6.29","6.00","6.00","16.29","0.57","0.86","0.00","0.43","1.24","0.05","0.00","$0",""
"","Yohan Ramirez","RP","PIT","10.00","0.00","12.44","10.67","6.33","6.33","6.67","10.67","1.33","0.33","0.33","0.46","1.53","-0.09","0.00","$0",""
"","D.L. Hall","RP","BAL","10.00","0.91","12.42","15.45","8.18","8.18","5.45","17.27","0.91","0.91","0.91","1.53","5.39","-0.24","0.00","$0",""
"","Tommy Hunter","RP","NYM","10.00","0.00","12.41","11.67","4.44","3.33","3.33","12.22","0.00","0.56","0.00","0.67","1.34","0.18","0.00","$0",""
"","Jordan Weems","RP","WSH","10.00","0.00","12.40","10.94","7.50","7.19","3.75","12.81","0.00","0.31","0.00","0.37","1.63","-0.04","0.00","$0",""
"","Taylor Widener","RP","ARI","10.00","0.00","12.38","15.71","5.71","5.00","3.57","10.00","0.00","0.71","0.00","1.11","2.60","0.05","0.00","$0",""
"","Brent Suter","RP","MIL","10.00","0.00","12.35","10.74","5.93","5.19","4.07","9.81","0.93","0.56","0.00","0.22","0.70","0.05","5.37","$3,000,000",""
"","Daniel Coulombe","RP","MIN","10.00","0.00","12.33","7.00","3.00","2.00","9.00","9.00","0.00","0.00","0.00","1.30","1.46","0.28","0.00","$0",""
"","Shawn Armstrong","RP","TB","10.00","0.60","12.33","13.20","6.40","6.00","3.40","13.20","0.40","0.40","0.40","0.27","0.88","-0.08","4.02","$1,200,000",""
"","Craig Stammen","RP","SD","10.00","0.30","12.32","13.64","6.67","6.06","3.03","10.61","0.30","0.61","0.00","0.41","1.34","0.05","0.00","$0",""
"","Yunior Marte","RP","SF","10.00","0.00","12.31","12.05","8.21","7.44","5.64","11.28","0.26","0.26","0.00","0.37","1.39","-0.11","0.00","$0",""
"","Miguel Diaz","RP","DET","10.00","0.00","12.22","3.33","3.33","3.33","6.67","10.00","0.00","0.00","0.00","2.73","8.20","-0.07","0.00","$0",""
"","Jose Leclerc","RP/CL","TEX","10.00","0.00","12.22","8.46","4.36","3.85","5.38","13.85","0.00","0.77","1.79","0.29","0.73","0.25","0.00","$6,000,000",""
"","Jesus Tinoco","RP","TEX","10.00","1.18","12.16","7.06","2.94","2.94","5.88","10.59","0.00","0.00","0.00","0.63","1.28","0.41","0.00","$0",""
"","Chad Smith","P","COL","10.00","0.00","12.00","10.67","10.00","10.00","10.00","15.33","0.00","0.67","0.00","1.15","5.00","-0.09","0.00","$0",""
"","Ryan Helsley","RP/CL","STL","10.00","0.00","11.98","5.19","2.04","1.67","3.70","17.41","1.67","0.19","3.52","0.14","0.23","0.49","18.46","$2,303,575",""
"","Andrew Wantz","RP","LAA","10.00","0.24","11.98","8.81","4.52","4.29","5.00","12.38","0.48","0.24","0.00","0.27","0.77","0.19","0.00","$0",""
"","Collin McHugh","RP","ATL","10.00","0.00","11.95","8.79","3.45","3.45","2.41","12.93","0.52","0.34","0.00","0.16","0.45","0.34","12.08","$5,000,000",""
"","Jhoan Duran","RP","MIN","10.00","0.00","11.87","8.77","2.63","2.46","2.81","15.61","0.35","0.70","1.40","0.17","0.33","0.48","16.37","$0",""
"","Huascar Brazoban","RP","MIA","10.00","0.00","11.85","9.63","4.81","4.07","7.78","14.81","0.37","0.37","0.00","0.54","1.14","0.20","0.00","$0",""
"","Colin Holderman","RP","PIT","10.00","0.00","11.81","8.33","5.83","5.00","5.83","10.00","2.08","0.00","0.00","0.50","1.59","0.20","0.00","$0",""
"","Andrew Kittredge","RP","TB","10.00","0.00","11.76","8.82","4.12","4.12","1.18","8.24","1.76","0.59","2.94","0.50","1.85","0.15","0.00","$2,075,000",""
"","Matt Moore","RP","TEX","10.00","0.00","11.75","7.78","3.17","2.54","6.03","13.17","0.79","0.32","0.79","0.19","0.31","0.37","13.17","$0",""
"","Josh Sborz","RP","TEX","10.00","0.53","11.75","13.16","8.42","8.42","5.79","16.84","0.00","0.00","0.00","0.85","3.39","-0.16","0.00","$0",""
"","Albert Abreu","RP","NYY","10.00","0.00","11.72","10.61","4.55","4.24","6.67","11.52","0.61","0.61","0.00","0.45","0.99","0.04","0.00","$0",""
"","Manny Banuelos","RP","PIT","10.00","0.00","11.71","9.14","6.57","5.71","6.00","12.00","0.57","0.29","0.29","0.37","1.25","0.03","0.00","$0",""
"","Austin Adams","RP","SD","10.00","0.00","11.67","0.00","0.00","0.00","15.00","10.00","5.00","0.00","0.00","6.43","0.00","0.45","0.00","$0",""
"","Junior Fernandez","RP","PIT","10.00","0.00","11.67","11.25","3.75","3.13","7.50","8.75","0.00","0.00","0.00","1.00","1.51","0.06","0.00","$0",""
"","Jorge Alcala","RP","MIN","10.00","0.00","11.67","10.00","0.00","0.00","10.00","10.00","0.00","0.00","0.00","8.57","0.00","0.60","0.00","$790,000",""
"","Damon Jones","RP","PHI","10.00","0.00","11.67","10.00","12.50","12.50","12.50","12.50","0.00","0.00","0.00","4.82","24.10","-0.40","0.00","$0",""
"","Peter Strzelecki","RP","MIL","10.00","0.00","11.67","9.33","4.33","3.67","5.00","13.33","0.67","0.33","0.33","0.41","0.94","0.15","0.00","$0",""
"","Gavin Hollowell","RP","COL","10.00","0.00","11.67","11.67","11.67","10.00","6.67","13.33","0.00","3.33","0.00","2.62","12.85","-0.62","0.00","$0",""
"","Andres Machado","RP","WSH","10.00","0.00","11.63","10.78","6.27","4.31","5.10","9.02","0.39","0.00","0.00","0.27","0.65","0.00","4.50","$0",""
"","Derek Law","RP","CIN","10.00","0.00","11.57","13.53","7.65","5.29","4.71","10.00","1.18","1.76","0.00","0.93","2.42","-0.18","0.00","$0",""
"","Jesse Chavez","RP","ATL","10.00","0.17","11.56","11.83","5.67","4.83","3.33","12.33","0.67","0.50","0.00","0.22","0.63","-0.01","5.35","$0",""
"","David Bednar","RP/CL","PIT","10.00","0.00","11.48","9.33","4.22","3.33","3.56","15.33","0.67","0.89","4.22","0.25","0.58","0.28","0.00","$0",""
"","Lucas Luetge","RP","NYY","10.00","0.00","11.47","12.60","3.80","3.40","3.40","12.00","0.80","0.80","0.40","0.28","0.53","0.13","10.00","$1,550,000",""
"","Sam Selman","RP","OAK","10.00","0.00","11.46","10.00","6.25","6.25","3.13","11.25","0.00","0.00","0.00","0.72","3.07","-0.01","0.00","$0",""
"","Drew VerHagen","RP","STL","10.00","0.00","11.40","14.21","9.47","8.42","7.37","9.47","1.58","0.53","0.00","1.00","3.50","-0.42","0.00","$3,000,000",""
"","Kaleb Ort","RP","BOS","10.00","0.00","11.33","14.00","9.20","8.00","6.00","10.80","0.40","0.80","0.40","0.71","2.54","-0.17","0.00","$0",""
"","Andrew Nardi","RP","MIA","10.00","0.00","11.28","19.23","13.08","12.31","10.77","18.46","0.77","0.77","0.00","2.05","7.55","-0.48","0.00","$0",""
"","Trevor Megill","RP","MIN","10.00","0.00","11.25","12.50","7.25","6.00","4.25","12.25","1.00","0.75","0.00","0.37","1.20","-0.16","0.00","$0",""
"","Duane Underwood","RP","PIT","10.00","0.20","11.24","11.37","6.86","5.49","4.90","11.18","0.20","1.18","0.20","0.28","0.86","-0.08","4.21","$1,025,000",""
"","Justin Lawrence","RP","COL","10.00","0.00","11.23","11.58","7.11","7.11","5.79","12.63","0.79","0.26","0.26","0.41","1.50","-0.04","0.00","$0",""
