"Rank","Player","Pos","Team","GP","GS","IP","H","R","ER","BB","SO","W","L","SV","WHIP","ERA","WAR","TVS","Cash2023",""
"","Zac Grotz","P","SEA","10.00","0.00","12.38","10.00","6.43","5.71","5.71","12.86","0.71","0.00","0.00","0.91","2.96","0.09","0.00","$0",""
"","Bryan Abreu","RP","HOU","10.00","0.00","12.38","5.71","1.43","1.43","4.29","18.57","0.00","0.00","0.00","1.15","1.49","0.43","0.00","$0",""
"","Montana DuRapau","P","PIT","10.00","1.43","12.38","19.29","17.14","12.86","6.43","15.71","0.00","0.71","0.00","1.48","6.68","-0.56","0.00","$0",""
"","Michel Baez","P","SD","10.00","0.42","12.36","10.42","4.17","4.17","5.83","11.67","0.42","0.42","0.00","0.55","1.26","0.27","0.00","$0",""
"","Ryan Burr","RP","CHW","10.00","0.63","12.29","10.63","8.13","6.25","5.00","12.50","0.63","0.63","0.00","0.79","2.86","-0.03","0.00","$0",""
"","Robert Gsellman","RP","NYM","10.00","0.00","12.24","12.31","6.92","6.35","4.42","11.54","0.38","0.58","0.19","0.26","0.90","-0.03","5.71","$0",""
"","Brett Martin","P","TEX","10.00","0.39","12.22","14.12","7.45","6.47","3.53","12.16","0.39","0.59","0.00","0.28","0.94","0.13","0.00","$1,275,000",""
"","Ben Heller","RP","NYY","10.00","0.00","12.22","10.00","1.67","1.67","5.00","15.00","0.00","0.00","0.00","2.04","2.05","0.42","0.00","$0",""
"","Keury Mella","RP","CIN","10.00","0.00","12.22","16.67","10.00","10.00","6.67","13.33","0.00","0.00","0.00","6.36","24.53","-0.10","0.00","$0",""
"","Taylor Williams","RP","MIL","10.00","0.00","12.22","18.33","14.17","13.33","5.83","12.50","0.83","0.83","0.00","1.65","8.18","-0.61","0.00","$0",""
"","Kyle Zimmer","RP","KC","10.00","0.00","12.22","18.67","14.67","14.67","12.67","12.00","0.00","0.67","0.00","1.71","7.20","-0.43","0.00","$0",""
"","J.B. Wendelken","RP","OAK","10.00","0.00","12.18","8.08","5.38","5.00","3.46","12.31","1.15","0.38","0.00","0.36","1.42","0.16","0.00","$0",""
"","Jonathan Holder","RP","NYY","10.00","0.29","12.16","12.65","9.41","8.53","3.24","13.53","1.47","0.59","0.00","0.38","1.86","-0.26","0.00","$0",""
"","Yency Almonte","RP","COL","10.00","0.00","12.14","13.93","7.86","7.50","5.00","10.36","0.00","0.36","0.00","0.56","1.99","0.01","0.00","$1,500,000",""
"","Josh Staumont","RP","KC","10.00","0.00","12.08","13.13","8.13","5.00","6.25","9.38","0.00","0.00","0.00","1.00","2.33","-0.01","0.00","$1,025,000",""
"","Geoff Hartlieb","P","PIT","10.00","0.00","12.07","17.93","12.07","12.07","6.21","13.10","0.00","0.34","0.00","0.69","3.10","-0.30","0.00","$0",""
"","Branden Kline","RP","BAL","10.00","0.00","12.06","12.94","8.24","7.94","5.59","10.00","0.29","1.18","0.00","0.45","1.74","-0.04","0.00","$0",""
"","Jimmy Cordero","RP","CHW","10.00","0.00","12.04","8.39","3.87","3.87","3.55","10.00","0.32","0.32","0.00","0.32","0.93","-0.01","0.00","$800,000",""
"","Jeff Brigham","RP","MIA","10.00","0.00","11.98","11.25","6.25","5.94","4.38","12.19","0.94","0.31","0.31","0.41","1.39","0.06","0.00","$760,000",""
"","Mike Mayers","RP","STL","10.00","0.00","11.88","13.13","8.75","8.75","6.88","10.00","0.00","0.63","0.00","1.05","4.14","-0.19","0.00","$0",""
"","Josh Osich","RP","CHW","10.00","0.00","11.87","10.88","6.67","6.14","2.63","10.70","0.70","0.00","0.00","0.20","0.82","0.07","7.61","$0",""
"","Ryne Stanek","RP","MIA","10.00","4.15","11.85","9.38","6.00","5.23","6.00","13.69","0.00","0.77","0.15","0.20","0.61","0.13","7.44","$3,600,000",""
"","Matthew Bowman","RP","CIN","10.00","0.00","11.85","10.00","5.56","4.81","4.81","9.26","0.74","0.00","0.00","0.46","1.36","0.14","0.00","$0",""
"","Connor Sadzeck","RP","SEA","10.00","0.00","11.83","9.00","5.00","3.50","7.50","13.50","0.00","0.50","0.50","0.70","1.33","0.20","0.00","$0",""
"","Stephen Tarpley","RP","NYY","10.00","0.48","11.75","16.19","9.52","9.05","7.14","16.19","0.48","0.00","0.95","0.95","3.30","-0.21","0.00","$0",""
"","Aaron Bummer","RP","CHW","10.00","0.00","11.67","7.41","2.93","2.76","4.14","10.34","0.00","0.00","0.17","0.17","0.37","0.47","16.43","$3,750,000",""
"","Jacob Faria","RP","MIL","10.00","0.00","11.67","17.50","9.38","8.75","7.50","11.88","0.00","0.63","0.00","1.34","4.22","0.13","0.00","$0",""
"","Ricardo Pinto","RP","SF","10.00","0.00","11.67","20.00","20.00","20.00","10.00","0.00","0.00","0.00","0.00","12.86","77.15","-0.60","0.00","$0",""
"","Matt Wisler","RP","SEA","10.00","1.82","11.67","12.73","7.73","7.27","3.64","14.32","0.68","0.91","0.00","0.32","1.28","-0.01","0.00","$0",""
"","Eric Yardley","P","SD","10.00","0.00","11.67","12.00","5.00","3.00","3.00","7.00","0.00","1.00","0.00","1.29","2.31","0.18","0.00","$0",""
"","Justin Shafer","RP","TOR","10.00","0.00","11.67","12.06","5.59","5.00","7.35","11.47","0.59","0.29","0.29","0.49","1.14","0.10","0.00","$0",""
"","Junior Guerra","RP","MIL","10.00","0.00","11.62","8.06","4.86","4.58","5.00","10.69","1.25","0.69","0.42","0.16","0.49","0.21","10.40","$0",""
"","Paul Sewald","RP/CL","NYM","10.00","0.00","11.57","10.59","5.88","5.88","1.76","12.94","0.59","0.59","0.59","0.63","2.69","0.06","0.00","$4,100,000",""
"","Scott Barlow","P","KC","10.00","0.00","11.53","10.49","5.41","5.41","6.07","15.08","0.49","0.49","0.16","0.24","0.69","0.16","0.00","$5,300,000",""
"","Taylor Rogers","RP","MIN","10.00","0.00","11.50","9.67","3.33","3.33","1.83","15.00","0.33","0.67","5.00","0.17","0.44","0.44","16.25","$9,000,000",""
"","Jake Newberry","RP","KC","10.00","0.00","11.48","10.74","4.81","4.81","5.93","10.74","0.37","0.00","0.00","0.54","1.40","0.22","0.00","$0",""
"","Adam Warren","RP","SD","10.00","0.00","11.47","11.20","7.20","6.80","4.80","10.00","1.60","0.40","0.00","0.56","2.14","-0.08","0.00","$0",""
"","Scott Oberg","RP","COL","10.00","0.00","11.43","7.96","3.67","2.86","4.69","11.84","1.22","0.20","1.02","0.23","0.46","0.45","19.60","$0",""
"","Blaine Hardy","RP","DET","10.00","0.00","11.37","9.74","6.15","5.64","3.33","7.44","0.26","0.26","0.00","0.29","1.15","0.15","0.00","$0",""
"","Robert Stephenson","RP","CIN","10.00","0.00","11.35","7.54","5.26","4.74","4.21","14.21","0.53","0.35","0.00","0.18","0.66","0.14","10.22","$1,750,000",""
"","A.J. Puk","P","OAK","10.00","0.00","11.33","10.00","4.00","4.00","5.00","13.00","2.00","0.00","0.00","1.32","3.18","0.22","0.00","$0",""
"","Chris Devenski","RP","HOU","10.00","0.16","11.31","11.31","6.39","6.07","3.44","11.80","0.33","0.49","0.00","0.21","0.79","-0.02","3.27","$0",""
"","Miguel Castro","RP","BAL","10.00","0.00","11.28","9.69","6.46","5.85","6.31","10.92","0.15","0.46","0.31","0.22","0.72","0.08","6.05","$3,500,000",""
"","Liam Hendriks","RP/CL","OAK","10.00","0.13","11.20","8.13","2.40","2.27","2.80","16.27","0.53","0.53","3.33","0.13","0.24","0.49","13.20","$14,000,000",""
"","Oliver Drake","RP","TB","10.00","0.00","11.20","7.20","4.00","4.00","3.80","14.00","1.00","0.40","0.40","0.20","0.64","0.23","16.29","$0",""
"","Evan Phillips","RP","BAL","10.00","0.00","11.20","12.80","8.00","8.00","8.00","16.00","0.00","0.40","0.00","0.74","2.57","-0.04","0.00","$1,300,000",""
"","Marcus Walden","RP","BOS","10.00","0.00","11.14","8.71","5.43","4.71","4.57","10.86","1.29","0.29","0.29","0.17","0.54","0.15","11.03","$0",""
"","Emmanuel Clase","P","TEX","10.00","0.48","11.11","9.52","3.81","2.86","2.86","10.00","0.95","1.43","0.48","0.53","1.10","0.44","0.00","$1,500,000",""
"","Giovanny Gallegos","RP","STL","10.00","0.00","11.04","6.57","2.84","2.84","2.39","13.88","0.45","0.30","0.15","0.12","0.34","0.33","13.73","$4,500,000",""
"","John Brebbia","RP","STL","10.00","0.00","11.01","8.94","4.70","4.39","4.09","13.18","0.45","0.61","0.00","0.18","0.54","0.10","9.67","$2,300,000",""
"","Parker Markel","P","PIT","10.00","0.00","11.00","13.00","10.50","9.50","8.50","12.00","0.00","0.50","0.00","0.98","3.89","-0.15","0.00","$0",""
"","T.J. McFarland","RP","ARI","10.00","0.00","10.98","13.92","6.86","5.88","3.92","6.86","0.00","0.00","0.00","0.32","0.95","-0.11","2.09","$0",""
"","Archie Bradley","CL","ARI","10.00","0.15","10.86","10.15","4.55","4.24","5.45","13.18","0.61","0.76","2.73","0.22","0.53","0.00","0.00","$0",""
"","Mychal Givens","RP","BAL","10.00","0.00","10.86","8.45","6.03","5.52","4.48","14.83","0.34","1.03","1.90","0.21","0.79","0.09","7.88","$3,000,000",""
"","Jay Jackson","RP","MIL","10.00","0.00","10.83","7.86","5.36","5.36","6.43","16.79","0.36","0.00","0.00","0.47","1.59","0.08","0.00","$0",""
"","Stefan Crichton","RP","ARI","10.00","0.00","10.83","8.21","4.29","4.29","2.86","11.79","0.36","0.00","0.00","0.36","1.27","0.13","0.00","$0",""
"","Javier Guerra","SS","SD","10.00","0.00","10.83","8.75","6.25","6.25","3.75","7.50","0.00","0.00","0.00","1.44","6.49","0.00","0.00","$0",""
"","Wes Parsons","RP","COL","10.00","0.00","10.83","10.00","7.50","6.56","9.06","8.13","0.31","0.63","0.00","0.55","1.70","0.08","0.00","$0",""
"","Craig Stammen","RP","SD","10.00","0.00","10.79","10.53","4.74","3.95","1.97","9.61","1.05","0.92","0.53","0.15","0.43","0.14","7.79","$0",""
"","Jimmie Sherfy","RP","ARI","10.00","0.00","10.78","13.53","7.06","7.06","2.94","12.94","0.59","0.00","0.59","0.90","3.46","-0.16","0.00","$0",""
"","Zac Reininger","RP","DET","10.00","0.38","10.77","16.92","10.77","10.38","6.15","6.54","0.00","0.77","0.00","0.82","3.34","-0.22","0.00","$0",""
"","Kevin McCarthy","RP","KC","10.00","0.00","10.77","12.14","5.54","5.36","3.75","6.79","0.71","0.36","0.18","0.26","0.80","0.11","7.59","$0",""
"","Brandon Brennan","RP","SEA","10.00","0.00","10.76","7.73","5.68","5.45","5.45","10.68","0.68","1.36","0.00","0.28","1.04","0.08","0.00","$0",""
"","Rowan Wick","RP","CHC","10.00","0.00","10.75","7.10","4.19","2.90","5.16","11.29","0.65","0.00","0.65","0.37","0.78","0.17","0.00","$1,550,000",""
"","Felipe Vazquez","RP","PIT","10.00","0.00","10.71","7.68","2.14","1.96","2.32","16.07","0.89","0.18","5.00","0.17","0.29","0.52","17.52","$0",""
"","Anthony Bass","RP","SEA","10.00","0.00","10.67","6.67","4.44","4.22","3.78","9.56","0.44","0.89","1.11","0.22","0.79","0.20","0.00","$3,000,000",""
"","Austin Adams","RP","SEA","10.00","0.00","10.67","6.67","4.67","4.67","5.33","17.67","0.67","0.67","0.00","0.38","1.31","-0.01","0.00","$0",""
"","Tommy Hunter","RP","PHI","10.00","0.00","10.67","4.00","0.00","0.00","0.00","10.00","0.00","0.00","0.00","0.75","0.00","0.48","0.00","$0",""
"","Robert Stock","RP","SD","10.00","0.00","10.67","14.00","14.00","12.00","8.00","15.00","1.00","0.00","0.00","2.06","10.13","-0.76","0.00","$0",""
"","Kyle Keller","P","MIA","10.00","0.00","10.67","5.00","4.00","4.00","8.00","11.00","0.00","0.00","0.00","1.22","3.38","0.18","0.00","$0",""
"","Enderson Franco","P","SF","10.00","0.00","10.67","8.00","4.00","4.00","2.00","8.00","0.00","0.00","0.00","1.88","6.76","0.24","0.00","$0",""
"","Emilio Pagan","RP","TB","10.00","0.00","10.61","6.82","2.88","2.73","1.97","14.55","0.61","0.30","3.03","0.13","0.35","0.35","14.61","$3,500,000",""
"","Daniel Hudson","RP/CL","WSH","10.00","0.14","10.58","8.12","3.62","2.90","3.91","10.29","1.30","0.43","1.16","0.16","0.36","0.14","11.55","$6,500,000",""
"","Jandel Gustave","RP","SF","10.00","0.00","10.58","7.83","4.78","3.48","3.91","6.09","0.00","0.00","0.43","0.48","1.29","0.13","0.00","$0",""
"","Steven Wright","RP","BOS","10.00","0.00","10.56","18.33","10.00","10.00","6.67","8.33","0.00","1.67","0.00","3.95","14.22","-0.18","0.00","$0",""
"","Ryan Dull","RP","TOR","10.00","0.00","10.56","20.83","15.83","15.00","5.83","12.50","0.00","0.00","0.00","2.11","10.66","-0.39","0.00","$0",""
"","Edgar Garcia","RP","PHI","10.00","0.00","10.54","10.27","6.76","6.76","7.03","12.16","0.54","0.00","0.00","0.44","1.56","-0.05","0.00","$0",""
"","Trevor Gott","RP","SF","10.00","0.00","10.53","8.20","5.20","5.20","3.40","11.40","1.40","0.00","0.20","0.22","0.89","0.06","14.08","$1,200,000",""
"","Devin Williams","P","MIL","10.00","0.00","10.51","13.85","6.92","4.62","4.62","10.77","0.00","0.00","0.00","1.35","3.04","-0.05","0.00","$3,350,000",""
"","Derek Law","RP","TOR","10.00","0.69","10.46","10.52","6.21","5.69","6.90","11.55","0.17","0.34","0.86","0.29","0.84","-0.01","3.08","$0",""
"","Darwinzon Hernandez","RP","BOS","10.00","0.34","10.46","9.31","6.21","5.17","8.97","19.66","0.00","0.34","0.00","0.60","1.53","0.04","0.00","$0",""
"","Andres Munoz","P","SD","10.00","0.00","10.45","7.27","4.55","4.55","5.00","13.64","0.45","0.45","0.45","0.53","1.78","0.11","0.00","$1,500,000",""
"","Richard Bleier","RP","BAL","10.00","0.19","10.44","12.26","6.42","6.23","1.51","5.66","0.57","0.00","0.75","0.25","1.01","0.03","6.44","$3,500,000",""
"","Roenis Elias","RP","WSH","10.00","0.00","10.42","9.58","6.67","4.58","3.75","9.79","0.83","0.42","2.92","0.27","0.83","-0.03","0.00","$0",""
"","Cam Bedrosian","RP","LAA","10.00","1.19","10.40","8.14","5.08","3.73","3.73","10.85","0.51","0.51","0.17","0.19","0.55","0.13","9.73","$0",""
"","Diego Castillo","RP","TB","10.00","0.91","10.40","8.94","4.85","3.94","3.94","12.27","0.76","1.21","1.21","0.19","0.52","0.07","9.51","$2,950,000",""
"","Tyler Rogers","P","SF","10.00","0.00","10.39","7.06","1.76","1.18","1.76","9.41","1.18","0.00","0.00","0.50","0.60","0.45","0.00","$1,675,000",""
"","Yusmeiro Petit","RP","OAK","10.00","0.00","10.38","7.13","3.13","3.13","1.25","8.88","0.63","0.38","0.00","0.10","0.34","0.31","10.16","$0",""
"","James Norwood","RP","CHC","10.00","0.00","10.37","10.00","4.44","3.33","8.89","12.22","0.00","1.11","0.00","2.02","3.21","0.09","0.00","$0",""
"","Will Smith","RP","SF","10.00","0.00","10.37","7.30","3.17","3.17","3.33","15.24","0.95","0.00","5.40","0.16","0.44","0.36","15.15","$0",""
"","Shawn Armstrong","RP","BAL","10.00","0.18","10.36","11.79","6.79","6.61","5.18","11.25","0.18","0.36","0.89","0.29","1.03","-0.06","2.63","$1,200,000",""
"","John Gant","RP","STL","10.00","0.00","10.36","7.97","4.53","4.22","5.31","9.38","1.72","0.16","0.47","0.20","0.57","0.09","12.16","$0",""
"","Sam Selman","P","SF","10.00","0.00","10.33","6.00","5.00","5.00","6.00","10.00","0.00","0.00","0.00","1.16","4.36","0.13","0.00","$0",""
"","Jairo Diaz","RP","COL","10.00","0.00","10.30","10.00","6.07","5.18","3.39","11.25","1.07","0.71","0.89","0.23","0.81","0.06","9.55","$0",""
"","Bryan Shaw","RP","COL","10.00","0.14","10.29","9.86","6.29","6.14","4.14","8.29","0.43","0.29","0.14","0.19","0.77","0.04","0.84","$0",""
"","Blake Treinen","RP","OAK","10.00","0.00","10.29","10.18","5.79","5.61","6.49","10.35","1.05","0.88","2.81","0.28","0.86","-0.03","3.31","$8,000,000",""
"","Joseph Biagini","RP","HOU","10.00","0.00","10.26","11.27","5.56","5.24","4.13","9.52","0.48","0.32","0.16","0.24","0.73","0.10","3.79","$0",""
"","Hansel Robles","RP","LAA","10.00","0.14","10.23","8.17","2.82","2.82","2.25","10.56","0.70","0.14","3.24","0.14","0.35","0.40","13.72","$0",""
"","Luke Jackson","RP","ATL","10.00","0.00","10.23","10.70","4.79","4.37","3.66","14.93","1.27","0.28","2.54","0.20","0.54","0.12","10.05","$3,000,000",""
"","Sam Dyson","RP","MIN","10.00","0.00","10.22","8.69","4.26","3.77","2.13","9.02","0.82","0.16","0.33","0.17","0.54","0.21","10.28","$0",""
"","Blake Parker","RP","PHI","10.00","0.33","10.22","8.83","5.33","5.17","3.67","10.83","0.50","0.50","1.67","0.20","0.76","0.05","7.64","$0",""
"","Dominic Leone","RP","STL","10.00","0.00","10.17","9.75","7.00","6.25","5.50","11.50","0.25","0.00","0.25","0.38","1.38","-0.11","0.00","$0",""
"","Kenley Jansen","RP/CL","LAD","10.00","0.00","10.16","8.23","4.52","4.19","2.58","12.90","0.81","0.48","5.48","0.17","0.60","0.02","4.24","$16,000,000",""
"","Carlos Estevez","RP","COL","10.00","0.00","10.14","9.86","4.79","4.23","3.24","11.41","0.28","0.28","0.00","0.18","0.53","0.18","7.42","$6,750,000",""
"","Francisco Liriano","RP","PIT","10.00","0.00","10.14","8.70","4.64","3.91","5.07","9.13","0.72","0.43","0.00","0.20","0.50","0.14","7.47","$0",""
"","Colin Poche","P","TB","10.00","0.00","10.13","6.47","5.29","5.29","3.73","14.12","0.98","0.98","0.39","0.20","0.92","0.00","0.00","$1,358,225",""
"","Matt Magill","RP/CL","SEA","10.00","0.00","10.13","10.20","6.20","4.60","4.00","12.80","1.00","0.40","1.00","0.28","0.82","-0.06","6.48","$0",""
"","Reyes Moronta","RP","SF","10.00","0.00","10.12","7.32","3.39","3.21","5.89","12.50","0.54","1.25","0.00","0.23","0.51","0.26","12.54","$0",""
"","Kirby Yates","RP","SD","10.00","0.00","10.11","6.83","2.33","1.33","2.17","16.83","0.00","0.83","6.83","0.15","0.20","0.49","16.56","$6,000,000",""
"","Adam Conley","RP","MIA","10.00","0.00","10.11","12.67","7.50","7.33","4.83","8.83","0.33","1.83","0.33","0.29","1.09","-0.18","0.45","$0",""
"","Jose Cisnero","RP","DET","10.00","0.00","10.10","10.00","6.00","4.86","5.43","11.43","0.00","1.14","0.00","0.44","1.24","0.08","0.00","$2,287,500",""
"","Carlos Martinez","RP","STL","10.00","0.00","10.07","8.13","3.75","3.54","3.75","11.04","0.83","0.42","5.00","0.25","0.66","0.17","0.00","$0",""
"","Juan Nicasio","RP","PHI","10.00","0.00","10.07","12.13","5.74","5.32","4.47","9.57","0.43","0.64","0.21","0.35","1.01","-0.02","0.00","$0",""
"","Ty Buttrey","RP","LAA","10.00","0.00","10.05","9.58","4.72","4.44","3.19","11.67","0.83","0.97","0.28","0.18","0.55","0.16","8.51","$0",""
"","Mark Melancon","RP","ATL","10.00","0.00","10.05","10.60","4.18","4.03","2.69","10.15","0.75","0.30","1.79","0.20","0.54","0.10","2.54","$6,000,000",""
"","Ian Kennedy","RP","KC","10.00","0.00","10.05","10.16","3.81","3.81","2.70","11.59","0.48","0.32","4.76","0.20","0.54","0.25","7.68","$0",""
"","Arodys Vizcaino","RP","SEA","10.00","0.00","10.00","7.50","2.50","2.50","7.50","15.00","2.50","0.00","2.50","3.75","5.63","0.38","0.00","$0",""
"","Taijuan Walker","SP","ARI","10.00","10.00","10.00","10.00","0.00","0.00","0.00","10.00","0.00","0.00","0.00","10.00","0.00","0.50","0.00","$18,000,000",""
"","Sam Tuivailala","RP","SEA","10.00","0.87","10.00","5.65","2.61","2.61","4.78","11.74","0.43","0.00","0.00","0.45","1.02","0.33","0.00","$0",""
"","Jose Ruiz","RP","CHW","10.00","0.00","10.00","14.00","6.75","6.25","6.00","8.75","0.25","1.00","0.00","0.50","1.41","-0.03","0.00","$925,000",""
"","Trey Wingenter","RP","SD","10.00","0.20","10.00","6.67","6.27","6.27","5.49","14.12","0.20","0.59","0.20","0.24","1.11","-0.07","5.19","$0",""
"","Joe Harvey","RP","COL","10.00","0.56","10.00","10.00","6.11","5.56","7.22","9.44","0.56","0.00","0.00","0.96","2.78","0.01","0.00","$0",""
"","Pete Fairbanks","P","TB","10.00","0.00","10.00","11.90","9.52","7.62","4.76","13.33","0.95","1.43","0.95","0.79","3.27","-0.12","0.00","$3,666,666",""
"","John Schreiber","P","DET","10.00","0.00","10.00","12.31","6.92","6.92","3.08","14.62","1.54","0.00","0.00","1.18","4.79","0.00","0.00","$0",""
"","Hector Neris","RP","PHI","10.00","0.00","9.95","6.62","3.53","3.24","3.53","13.09","0.44","0.88","4.12","0.15","0.43","0.25","13.28","$8,000,000",""
"","Tyler Duffey","RP","MIN","10.00","0.00","9.94","7.59","3.97","2.76","2.41","14.14","0.86","0.17","0.00","0.17","0.43","0.17","13.04","$0",""
"","Jared Hughes","RP","PHI","10.00","0.00","9.91","7.92","5.14","4.44","3.75","7.50","0.69","0.69","0.14","0.16","0.56","0.03","4.72","$0",""
"","Trevor May","RP","MIN","10.00","0.00","9.90","6.62","3.69","3.23","4.00","12.15","0.77","0.46","0.31","0.17","0.45","0.20","11.80","$7,000,000",""
"","Jacob Barnes","RP","KC","10.00","0.30","9.90","10.91","9.09","8.18","6.67","9.70","0.30","1.52","0.00","0.54","2.25","-0.10","0.00","$0",""
"","Jordan Hicks","RP","STL","10.00","0.00","9.89","5.52","3.45","3.45","3.79","10.69","0.69","0.69","4.83","0.32","1.08","0.18","0.00","$1,837,500",""
"","Ryan Pressly","RP/CL","HOU","10.00","0.00","9.88","6.73","2.73","2.55","2.18","13.09","0.36","0.55","0.55","0.16","0.42","0.30","11.97","$14,000,000",""
"","Roberto Osuna","RP/CL","HOU","10.00","0.00","9.85","6.82","3.03","2.88","1.82","11.06","0.61","0.45","5.76","0.13","0.40","0.28","14.29","$0",""
"","Raisel Iglesias","RP/CL","CIN","10.00","0.00","9.85","8.97","4.56","4.56","3.09","13.09","0.44","1.76","5.00","0.18","0.61","0.15","6.67","$16,000,000",""
"","Lou Trivino","RP","OAK","10.00","0.00","9.84","10.00","6.56","5.74","5.08","9.34","0.66","0.98","0.00","0.25","0.86","-0.11","2.30","$4,100,000",""
"","Alex Colome","RP","CHW","10.00","0.00","9.84","6.77","4.52","3.06","3.71","8.87","0.65","0.81","4.84","0.17","0.45","0.15","11.81","$0",""
"","Brandon Workman","RP","BOS","10.00","0.00","9.82","3.97","2.47","2.05","6.16","14.25","1.37","0.14","2.19","0.14","0.26","0.42","13.61","$0",""
"","Jose Leclerc","RP/CL","TEX","10.00","0.43","9.81","7.43","4.86","4.71","5.57","14.29","0.29","0.57","2.00","0.19","0.62","0.21","7.25","$6,000,000",""
"","Pedro Baez","RP","LAD","10.00","0.00","9.81","6.06","4.23","3.38","3.24","9.72","0.99","0.28","0.14","0.13","0.44","0.06","9.94","$0",""
"","Hector Rondon","RP","HOU","10.00","0.16","9.78","9.03","4.03","4.03","3.23","7.74","0.48","0.32","0.00","0.20","0.60","0.11","4.76","$0",""
"","Yimi Garcia","RP","LAD","10.00","0.00","9.74","6.25","4.38","3.91","2.19","10.31","0.16","0.63","0.00","0.14","0.56","0.04","6.23","$5,000,000",""
"","Mike Morin","RP","PHI","10.00","0.00","9.74","8.85","5.58","5.00","1.92","5.00","0.19","0.58","0.19","0.21","0.89","0.04","8.20","$0",""
"","Kevin Ginkel","P","ARI","10.00","0.00","9.73","6.00","2.80","1.60","3.60","11.20","1.20","0.00","0.80","0.39","0.59","0.28","0.00","$0",""
"","David McKay","P","DET","10.00","0.00","9.73","7.20","6.00","5.60","6.80","12.00","0.00","0.00","0.00","0.58","2.07","-0.01","0.00","$0",""
"","Joakim Soria","RP/CL","OAK","10.00","0.00","9.72","7.18","4.65","4.65","2.82","11.13","0.28","0.56","0.14","0.14","0.61","0.07","3.92","$0",""
"","Duane Underwood","RP","CHC","10.00","0.00","9.72","10.83","5.83","5.83","2.50","10.83","0.00","0.00","0.00","1.14","4.50","-0.02","0.00","$1,025,000",""
"","Caleb Ferguson","RP","LAD","10.00","0.43","9.71","8.48","5.65","5.22","5.87","11.74","0.22","0.43","0.00","0.32","1.05","-0.05","0.00","$1,100,000",""
"","Michael Feliz","RP","PIT","10.00","0.17","9.71","7.59","4.66","4.31","4.66","12.59","0.69","0.69","0.00","0.22","0.69","0.11","7.15","$0",""
"","Luis Garcia","RP","LAA","10.00","0.16","9.69","9.53","5.47","4.69","5.16","8.91","0.31","0.16","0.16","0.24","0.68","0.04","2.78","$3,500,000",""
"","Brusdar Graterol","P","MIN","10.00","0.00","9.67","10.00","5.00","5.00","2.00","10.00","1.00","1.00","0.00","1.24","4.66","0.06","0.00","$1,225,000",""
"","Ken Giles","RP","TOR","10.00","0.00","9.64","6.55","2.00","2.00","3.09","15.09","0.36","0.55","4.18","0.18","0.34","0.42","16.69","$0",""
"","Shane Greene","RP","ATL","10.00","0.00","9.64","7.08","3.38","2.46","2.62","9.85","0.00","0.46","3.54","0.15","0.35","0.27","13.17","$0",""
"","Gerardo Reyes","RP","SD","10.00","0.00","9.63","8.89","8.15","8.15","4.07","14.07","1.48","0.00","0.00","0.50","2.82","-0.18","0.00","$0",""
"","Chris Martin","RP","ATL","10.00","0.00","9.60","8.97","3.97","3.62","0.86","11.21","0.17","0.52","0.69","0.18","0.59","0.27","11.86","$6,000,000",""
"","Drew Steckenrider","RP","MIA","10.00","0.00","9.56","6.00","6.67","6.67","3.33","9.33","0.00","1.33","0.00","0.65","4.19","-0.14","0.00","$0",""
"","Nick Anderson","RP","TB","10.00","0.00","9.56","7.65","3.53","3.53","2.65","16.18","0.74","0.59","0.15","0.16","0.49","0.09","8.90","$875,000",""
"","Jarlin Garcia","RP","MIA","10.00","0.00","9.56","7.55","3.21","3.21","3.02","7.36","0.75","0.38","0.00","0.21","0.57","0.25","14.79","$2,500,000",""
"","David Robertson","RP/CL","PHI","10.00","0.00","9.52","11.43","5.71","5.71","8.57","8.57","0.00","1.43","0.00","3.00","7.71","-0.04","0.00","$10,000,000",""
"","Steve Nogosek","P","NYM","10.00","0.00","9.52","17.14","11.43","11.43","2.86","8.57","0.00","1.43","0.00","3.00","15.43","-0.36","0.00","$0",""
"","Bryan Garcia","P","DET","10.00","0.00","9.52","12.86","12.86","12.86","7.14","10.00","0.00","0.00","0.00","3.00","17.36","-0.60","0.00","$0",""
"","Sean Doolittle","RP","WSH","10.00","0.00","9.52","10.00","4.29","4.29","2.38","10.48","0.95","0.79","4.60","0.21","0.64","0.12","11.04","$0",""
"","Aroldis Chapman","RP","NYY","10.00","0.00","9.50","6.33","3.00","2.33","4.17","14.17","0.50","0.33","6.17","0.18","0.37","0.27","10.49","$3,750,000",""
"","Sam Howard","RP","COL","10.00","0.00","9.50","10.50","8.00","7.00","5.00","11.50","1.00","0.00","0.00","0.82","3.32","-0.16","0.00","$0",""
"","JD Hammer","P","PHI","10.00","0.00","9.50","7.50","4.00","4.00","6.00","6.50","0.50","0.00","0.00","0.71","1.90","0.13","0.00","$0",""
"","Tyler Kinley","RP","MIA","10.00","0.00","9.49","8.27","3.85","3.85","6.92","8.85","0.58","0.19","0.19","0.31","0.70","0.16","8.50","$1,200,000",""
"","Colten Brewer","RP","BOS","10.00","0.00","9.43","10.17","4.48","4.31","5.86","8.97","0.17","0.34","0.00","0.29","0.71","0.13","4.75","$0",""
"","Ryan Tepera","RP","TOR","10.00","0.43","9.42","8.70","5.22","5.22","3.48","6.09","0.00","0.87","0.00","0.56","2.17","0.01","0.00","$7,000,000",""
