"Rank","Player","Pos","Team","GP","GS","IP","H","R","ER","BB","SO","W","L","SV","WHIP","ERA","WAR","TVS","Cash2023",""
"","Brett Anderson","SP","MIL","10.00","10.00","40.00","42.50","21.67","18.75","11.67","24.17","1.67","3.75","0.00","0.56","1.76","0.08","13.35","$0",""
"","Drew Smyly","SP","ATL","10.00","7.19","39.58","41.56","21.56","19.69","12.81","36.56","3.44","1.25","0.00","0.43","1.40","0.24","5.57","$8,000,000",""
"","Keegan Akin","SP","BAL","10.00","7.08","39.58","45.83","29.17","29.17","16.67","34.17","0.83","4.17","0.00","0.66","2.76","-0.12","3.12","$0",""
"","Trevor Williams","SP","NYM","10.00","6.52","39.57","45.65","22.17","19.13","13.48","39.13","1.74","0.87","0.00","0.65","1.89","-0.08","8.80","$6,000,000",""
"","Steven Brault","SP","PIT","10.00","10.00","39.52","47.14","25.71","25.71","17.14","27.14","0.00","4.29","0.00","2.32","8.37","0.00","0.00","$0",""
"","Kwang-hyun Kim","SP","STL","10.00","7.78","39.51","36.30","17.04","15.19","14.44","29.63","2.59","2.59","0.37","0.48","1.28","0.37","19.37","$0",""
"","Kolby Allard","SP","TEX","10.00","5.31","38.96","40.00","25.00","23.44","9.69","32.50","0.94","3.75","0.00","0.40","1.69","-0.27","4.39","$0",""
"","Andre Jackson","RP","LAD","10.00","0.00","38.89","33.33","10.00","10.00","20.00","33.33","0.00","3.33","3.33","4.57","7.70","1.00","0.00","$0",""
"","Jose Urena","SP","DET","10.00","6.92","38.72","45.77","26.92","25.00","16.15","25.77","1.54","3.08","0.00","0.61","2.23","-0.21","2.97","$3,000,000",""
"","Cody Poteet","SP","MIA","10.00","8.75","38.33","31.25","21.25","21.25","20.00","40.00","2.50","3.75","0.00","1.67","6.24","0.14","0.00","$0",""
"","Tanner Houck","SP","BOS","10.00","7.22","38.33","31.67","17.78","15.00","11.67","48.33","0.56","2.78","0.56","0.63","1.96","0.89","36.77","$0",""
"","Jesus Luzardo","SP","MIA","10.00","7.20","38.13","42.40","29.20","28.00","19.20","39.20","2.40","3.60","0.00","0.65","2.64","-0.34","2.04","$2,450,000",""
"","Dylan Bundy","SP","LAA","10.00","7.92","37.78","37.08","26.67","25.42","14.17","35.00","0.83","3.75","0.00","0.57","2.53","-0.12","1.92","$0",""
"","Edward Cabrera","P","MIA","10.00","10.00","37.62","34.29","28.57","24.29","27.14","40.00","0.00","4.29","0.00","2.33","8.30","-0.63","0.00","$0",""
"","Miguel Yajure","SP","PIT","10.00","7.50","37.50","42.50","35.00","35.00","17.50","27.50","0.00","5.00","0.00","4.00","21.00","-0.98","0.00","$0",""
"","Jorge Lopez","SP","BAL","10.00","7.58","36.87","43.03","25.15","24.85","16.97","33.94","0.91","4.24","0.00","0.49","1.84","0.02","2.43","$3,525,000",""
"","Thomas Szapucki","RP","NYM","10.00","0.00","36.67","70.00","60.00","60.00","30.00","40.00","0.00","0.00","0.00","27.27","147.30","-1.20","0.00","$0",""
"","Chris Ellis","SP","BAL","10.00","7.50","36.67","26.25","8.75","8.75","17.50","28.75","1.25","0.00","0.00","1.49","2.69","0.13","0.00","$0",""
"","Vincent Velasquez","SP","SD","10.00","8.08","36.28","35.00","26.15","25.38","18.85","38.85","1.54","3.46","0.00","0.57","2.42","0.01","2.90","$3,150,000",""
"","Randy Dobnak","RP","MIN","10.00","4.29","36.19","47.14","31.43","30.71","8.57","19.29","0.71","5.00","0.71","1.10","5.46","-0.91","0.00","$0",""
"","Alec Mills","SP","CHC","10.00","6.06","36.06","41.52","22.73","20.30","10.30","26.36","1.82","2.12","0.30","0.44","1.54","-0.12","6.17","$0",""
"","Carlos Hernandez","SP","KC","10.00","4.58","35.69","28.75","15.00","14.58","17.08","30.83","2.50","0.83","0.00","0.54","1.53","0.74","26.25","$0",""
"","Hans Crouse","P","PHI","10.00","10.00","35.00","20.00","20.00","20.00","35.00","10.00","0.00","10.00","0.00","7.85","25.70","0.10","0.00","$0",""
"","Joey Lucchesi","SP","NYM","10.00","7.27","34.85","30.91","18.18","17.27","10.00","37.27","0.91","3.64","0.00","1.07","4.05","0.13","0.00","$1,150,000",""
"","Corey Oswalt","RP","NYM","10.00","3.33","34.44","40.00","13.33","13.33","6.67","33.33","3.33","3.33","0.00","4.52","11.60","0.43","0.00","$0",""
"","Kohl Stewart","SP","CHC","10.00","7.50","34.17","42.50","30.00","20.00","15.00","27.50","2.50","2.50","0.00","4.21","13.18","-0.75","0.00","$0",""
"","Spenser Watkins","SP","BAL","10.00","6.25","34.17","46.25","31.25","30.63","11.88","21.88","1.25","4.38","0.00","1.06","5.04","-0.51","0.00","$0",""
"","Garrett Richards","RP","BOS","10.00","5.50","34.17","39.50","21.50","18.50","15.00","28.75","1.75","2.00","0.75","0.40","1.22","0.07","0.00","$0",""
"","Jackson Kowar","SP","KC","10.00","8.89","33.70","47.78","42.22","42.22","22.22","32.22","0.00","6.67","0.00","2.31","12.53","-1.61","0.00","$0",""
"","Anthony Gonsolin","RP","LAD","10.00","7.65","32.75","24.12","11.76","11.76","20.00","38.24","2.35","0.59","0.00","0.79","1.90","0.68","0.00","$3,250,000",""
"","Humberto Castellanos","RP","ARI","10.00","5.00","32.62","34.29","18.57","17.86","10.71","20.71","1.43","1.43","0.00","0.99","3.52","0.24","0.00","$0",""
"","Chris Archer","SP","TB","10.00","8.33","32.22","30.00","18.33","16.67","13.33","35.00","1.67","1.67","0.00","2.24","7.77","-0.18","0.00","$0",""
"","Adrian Sampson","RP","CHC","10.00","4.55","32.12","27.27","13.64","10.00","7.27","25.45","0.91","1.82","0.00","0.98","2.55","0.72","0.00","$1,900,000",""
"","Martin Perez","RP","BOS","10.00","6.11","31.67","37.78","19.72","16.67","10.00","26.94","1.94","2.22","0.00","0.42","1.32","0.14","0.00","$19,650,000",""
"","Paolo Espino","RP","WSH","10.00","5.43","31.33","30.86","15.14","14.86","7.14","26.29","1.43","1.43","0.29","0.35","1.22","0.28","0.00","$0",""
"","Thomas Hatch","SP","TOR","10.00","6.67","31.11","36.67","23.33","23.33","20.00","26.67","0.00","3.33","0.00","6.07","22.50","-0.37","0.00","$0",""
"","Thomas Eshelman","SP","BAL","10.00","6.67","30.74","37.78","24.44","24.44","11.11","12.22","0.00","3.33","0.00","1.77","7.96","-0.23","0.00","$0",""
"","Lewis Thorpe","RP","MIN","10.00","8.00","30.67","28.00","22.00","16.00","14.00","12.00","0.00","4.00","0.00","2.74","9.40","-0.44","0.00","$0",""
"","Taylor Widener","SP","ARI","10.00","5.65","30.58","28.26","16.52","14.78","16.09","31.74","0.87","0.43","0.00","0.63","1.89","0.37","6.86","$0",""
"","Matt Moore","RP","PHI","10.00","5.42","30.42","32.50","22.50","21.25","15.83","26.25","0.83","1.67","0.00","0.66","2.62","-0.24","0.00","$0",""
"","Joseph Biagini","RP","CHC","10.00","0.00","30.00","20.00","0.00","0.00","10.00","20.00","10.00","0.00","0.00","10.00","0.00","1.80","0.00","$0",""
"","Daulton Jefferies","SP","OAK","10.00","2.00","30.00","22.00","12.00","12.00","8.00","16.00","2.00","0.00","0.00","2.00","7.20","0.46","0.00","$0",""
"","Robert Stock","RP","NYM","10.00","10.00","30.00","33.33","26.67","26.67","30.00","30.00","0.00","6.67","0.00","7.04","26.67","-0.73","0.00","$0",""
"","Zac Lowther","SP","BAL","10.00","6.00","29.67","36.00","23.00","22.00","13.00","30.00","1.00","3.00","0.00","1.65","6.67","-0.21","0.00","$0",""
"","Reynaldo Lopez","RP","CHW","10.00","4.50","28.83","21.00","13.50","11.00","6.50","27.50","2.00","2.00","0.00","0.48","1.72","0.44","0.00","$3,625,000",""
"","Michael King","RP","NYY","10.00","2.73","28.79","25.91","13.18","11.36","10.91","28.18","0.91","1.82","0.00","0.58","1.61","0.44","0.00","$1,300,000",""
"","Chad Kuhl","RP","PIT","10.00","5.00","28.69","26.07","17.86","15.36","15.00","26.79","1.79","2.50","0.00","0.51","1.72","0.04","0.00","$0",""
"","Justin Steele","SP","CHC","10.00","4.50","28.50","25.00","14.50","13.50","13.50","29.50","2.00","2.00","0.00","0.68","2.13","0.31","12.10","$0",""
"","John Gant","RP","MIN","10.00","5.38","28.21","24.36","14.36","12.82","18.21","23.59","1.28","2.82","0.00","0.39","1.05","0.23","0.00","$0",""
"","Cristian Javier","SP","HOU","10.00","2.50","28.15","18.61","11.39","11.11","14.72","36.11","1.11","0.28","0.56","0.33","0.99","0.38","12.42","$5,000,000",""
"","Zach Thompson","SP","MIA","10.00","5.19","27.78","23.33","12.96","10.00","10.37","24.44","1.11","2.59","0.00","0.45","1.20","0.34","16.16","$0",""
"","Wade LeBlanc","SP","STL","10.00","5.00","27.22","31.11","13.33","13.33","9.44","16.11","0.00","1.11","0.00","0.83","2.45","-0.15","4.69","$0",""
"","Ranger Suarez","SP","PHI","10.00","3.08","27.18","18.72","5.13","4.10","8.46","27.44","2.05","1.28","1.03","0.26","0.35","1.44","24.81","$2,950,000",""
"","Sean Nolin","RP","WSH","10.00","5.00","26.67","32.00","13.00","13.00","13.00","20.00","0.00","2.00","0.00","1.69","4.39","0.20","0.00","$0",""
"","Spencer Howard","SP","TEX","10.00","7.89","26.14","27.89","23.68","21.58","14.21","27.37","0.00","3.16","0.00","0.85","3.91","0.01","3.12","$0",""
"","Jake Woodford","RP","STL","10.00","3.08","26.03","25.38","12.31","11.54","9.62","19.23","1.15","1.54","0.00","0.52","1.53","0.13","0.00","$0",""
"","Tyler Alexander","SP","DET","10.00","3.66","25.93","25.85","11.46","10.98","6.83","21.22","0.49","0.98","0.00","0.31","0.93","0.48","9.09","$1,875,000",""
"","Cody Ponce","RP","PIT","10.00","1.33","25.56","37.33","22.67","20.00","7.33","24.00","0.00","4.00","0.00","1.17","4.69","-0.60","0.00","$0",""
"","Caleb Smith","SP","ARI","10.00","2.89","25.26","20.67","14.22","13.56","14.00","27.56","0.89","2.00","0.00","0.30","1.07","0.16","4.64","$0",""
"","Taylor Hearn","RP","TEX","10.00","2.62","24.84","22.86","13.81","12.86","10.00","21.90","1.43","1.19","0.00","0.31","1.11","0.00","0.00","$1,462,500",""
"","Kyle Tyler","P","LAA","10.00","0.00","24.67","16.00","8.00","8.00","12.00","12.00","0.00","0.00","0.00","2.27","5.84","0.62","0.00","$0",""
"","Jake Junis","RP","KC","10.00","3.75","24.58","26.88","15.00","14.38","7.50","25.63","1.25","2.50","0.00","0.87","3.29","0.06","0.00","$2,800,000",""
"","Drew Anderson","SP","TEX","10.00","1.11","24.44","22.22","8.89","8.89","6.67","10.00","1.11","1.11","0.00","1.31","3.63","0.31","0.00","$0",""
"","Reiss Knehr","P","SD","10.00","4.17","24.17","19.17","13.33","13.33","16.67","16.67","0.83","1.67","0.00","1.24","4.14","-0.01","0.00","$0",""
"","Nick Margevicius","SP","SEA","10.00","6.00","24.00","26.00","32.00","22.00","14.00","24.00","0.00","4.00","0.00","3.33","16.50","-1.34","0.00","$0",""
"","Drew Hutchison","SP","DET","10.00","2.22","23.70","22.22","12.22","5.56","12.22","11.11","3.33","1.11","0.00","1.61","2.34","0.26","0.00","$0",""
"","Adrian Morejon","SP","SD","10.00","10.00","23.33","25.00","10.00","10.00","10.00","15.00","0.00","0.00","0.00","7.50","19.30","0.35","0.00","$800,000",""
"","Jeff Hoffman","SP","CIN","10.00","3.44","22.81","21.88","12.81","11.56","14.06","24.69","0.94","1.56","0.00","0.49","1.43","0.31","4.41","$0",""
"","Scott Kazmir","SP","SF","10.00","8.00","22.67","30.00","18.00","16.00","12.00","20.00","0.00","2.00","0.00","3.71","12.70","-0.44","0.00","$0",""
"","Aaron Ashby","P","MIL","10.00","2.86","22.62","17.86","14.29","11.43","8.57","27.86","2.14","1.43","0.71","0.83","3.25","-0.21","0.00","$2,000,000",""
"","Drew Rasmussen","RP","TB","10.00","2.86","21.71","16.29","7.71","6.86","7.14","20.86","1.14","0.29","0.29","0.31","0.81","-0.02","0.00","$0",""
"","Cory Abbott","SP","CHC","10.00","1.25","21.67","25.00","18.75","16.25","13.75","15.00","0.00","0.00","0.00","2.23","8.44","-0.50","0.00","$0",""
"","Dinelson Lamet","SP","SD","10.00","4.09","21.36","21.82","10.91","10.45","10.00","25.91","0.91","1.82","0.00","0.68","2.00","0.10","6.00","$5,000,000",""
"","Ashton Goudeau","SP","COL","10.00","0.63","21.25","15.00","10.00","10.00","10.63","13.75","1.25","0.63","0.00","0.75","2.65","0.09","0.00","$0",""
"","Ljay Newsome","RP","SEA","10.00","1.43","20.95","28.57","20.00","18.57","4.29","22.86","1.43","1.43","0.00","2.24","11.40","-0.57","0.00","$0",""
"","Hector Santiago","RP","SEA","10.00","0.77","20.26","20.77","7.69","7.69","8.46","23.08","0.77","0.77","0.00","1.11","2.63","0.32","0.00","$0",""
"","Tommy Hunter","RP","TB","10.00","2.50","20.00","10.00","0.00","0.00","7.50","15.00","0.00","0.00","0.00","2.19","0.00","1.00","0.00","$0",""
"","Chris Mazza","RP","TB","10.00","0.00","19.52","18.57","10.00","10.00","5.00","15.00","0.00","0.00","0.71","0.86","3.29","-0.02","0.00","$0",""
"","Adonis Medina","SP","PHI","10.00","2.50","19.17","22.50","7.50","7.50","10.00","15.00","0.00","0.00","0.00","4.24","8.80","0.30","0.00","$0",""
"","David Price","SP","LAD","10.00","2.82","18.89","20.26","8.97","8.46","6.67","14.87","1.28","0.51","0.26","0.37","1.03","0.14","0.29","$0",""
"","Rony Garcia","RP","DET","10.00","0.00","18.33","5.00","5.00","5.00","10.00","10.00","0.00","0.00","0.00","4.09","12.30","0.70","0.00","$830,000",""
"","Nick Vincent","RP","MIN","10.00","0.00","18.10","8.57","1.43","1.43","7.14","12.86","1.43","0.00","0.00","1.24","1.01","0.74","0.00","$0",""
"","Cristopher Sanchez","P","PHI","10.00","1.43","18.10","22.86","11.43","10.00","10.00","18.57","1.43","0.00","0.00","2.59","7.10","-0.01","0.00","$0",""
"","Nabil Crismatt","RP","SD","10.00","0.00","18.07","19.33","8.89","7.56","5.33","15.78","0.67","0.44","0.00","0.30","0.84","0.08","0.00","$0",""
"","Kent Emanuel","P","HOU","10.00","0.00","17.67","12.00","5.00","5.00","4.00","13.00","1.00","0.00","0.00","0.91","2.55","0.42","0.00","$0",""
"","Konner Wade","RP","BAL","10.00","0.00","17.62","32.86","22.86","22.86","7.14","15.71","0.00","0.00","0.00","3.24","16.69","-0.57","0.00","$0",""
"","Collin McHugh","RP","TB","10.00","1.89","17.30","12.97","4.05","2.97","3.24","20.00","1.62","0.27","0.27","0.25","0.42","0.53","0.00","$5,000,000",""
"","Ervin Santana","RP","KC","10.00","0.53","17.19","17.11","9.21","8.95","5.79","13.68","0.53","0.53","0.00","0.35","1.23","0.13","0.00","$0",""
"","Connor Overton","RP","PIT","10.00","3.33","17.04","15.56","8.89","8.89","5.56","16.67","0.00","1.11","0.00","1.38","5.22","0.27","0.00","$0",""
"","John King","RP","TEX","10.00","0.00","17.04","15.19","8.89","6.67","4.44","14.81","2.59","1.85","0.00","0.43","1.30","0.00","0.00","$0",""
"","Duane Underwood","RP","PIT","10.00","0.00","16.90","17.91","9.30","8.14","6.28","15.12","0.47","0.70","0.00","0.33","1.01","0.05","0.00","$1,025,000",""
"","Keegan Thompson","RP","CHC","10.00","1.88","16.67","15.00","6.88","6.25","9.69","17.19","0.94","0.94","0.31","0.46","1.06","0.26","0.00","$0",""
"","Paul Campbell","RP","MIA","10.00","0.63","16.67","20.00","15.00","11.88","6.25","16.25","1.25","1.88","0.00","0.98","4.01","-0.56","0.00","$0",""
"","Evan Phillips","RP","LAD","10.00","0.00","16.67","13.75","7.50","6.25","6.25","13.75","1.25","1.25","1.25","1.50","4.23","0.04","0.00","$1,300,000",""
"","Kyle Cody","RP","TEX","10.00","0.00","16.19","22.86","15.71","14.29","2.86","20.00","0.00","2.86","0.00","2.27","11.34","-0.61","0.00","$0",""
"","Antonio Santos","SP","COL","10.00","0.00","16.19","12.86","10.00","8.57","7.14","14.29","0.00","1.43","0.00","1.76","6.81","0.03","0.00","$0",""
"","Tony Santillan","SP","CIN","10.00","1.48","16.05","12.59","5.56","5.19","7.78","20.74","0.37","1.11","0.00","0.47","1.08","0.55","9.24","$0",""
"","Jovani Moran","P","MIN","10.00","0.00","16.00","18.00","14.00","14.00","14.00","20.00","0.00","0.00","0.00","4.00","15.76","-0.46","0.00","$0",""
"","Garrett Whitlock","RP","BOS","10.00","0.00","15.94","13.91","4.78","3.48","3.70","17.61","1.74","0.87","0.43","0.24","0.43","0.63","0.00","$1,000,000",""
"","Robert Gsellman","RP","NYM","10.00","0.56","15.93","15.00","7.78","6.67","3.89","9.44","0.00","0.56","0.00","0.66","2.09","0.04","0.00","$0",""
"","Junior Guerra","RP","LAA","10.00","0.24","15.93","16.34","10.98","10.73","11.22","14.88","1.22","0.49","0.00","0.42","1.48","-0.09","0.00","$0",""
"","Michael Kopech","RP","CHW","10.00","0.91","15.76","12.27","6.14","6.14","5.45","23.41","0.91","0.68","0.00","0.26","0.80","0.32","0.00","$2,050,000",""
"","Bailey Falter","RP","PHI","10.00","0.45","15.30","15.45","9.55","9.55","2.73","15.45","0.91","0.45","0.00","0.54","2.55","-0.01","0.00","$0",""
"","Luis Severino","SP","NYY","10.00","0.00","15.00","5.00","0.00","0.00","2.50","20.00","2.50","0.00","0.00","1.25","0.00","0.83","0.00","$15,000,000",""
"","Tejay Antone","RP","CIN","10.00","0.00","14.64","7.39","3.48","3.48","5.65","18.26","0.87","0.00","1.30","0.39","0.93","0.88","0.00","$770,000",""
"","Sean Guenther","RP","MIA","10.00","0.00","14.52","22.14","15.71","15.00","7.14","10.71","0.00","0.71","0.00","1.44","6.64","-0.50","0.00","$0",""
"","Phillips Valdez","RP","BOS","10.00","0.00","14.29","12.50","10.36","9.29","6.79","12.50","0.71","0.00","0.36","0.48","2.09","-0.06","0.00","$0",""
"","Michael Rucker","RP","CHC","10.00","0.00","14.17","16.00","12.50","11.00","5.50","15.00","0.00","0.00","0.50","0.76","3.50","-0.47","0.00","$0",""
"","Jhoulys Chacin","RP","COL","10.00","0.22","13.99","11.52","6.96","6.74","6.09","10.22","0.65","0.43","0.00","0.27","0.94","0.14","0.00","$0",""
"","Joey Krehbiel","RP","BAL","10.00","0.00","13.89","8.33","6.67","6.67","8.33","11.67","0.00","0.00","0.00","2.00","7.20","0.07","0.00","$0",""
"","Juan Minaya","RP","MIN","10.00","0.00","13.79","9.31","4.14","3.79","6.90","14.83","0.69","0.34","0.00","0.41","0.86","0.39","0.00","$0",""
"","Josh Tomlin","RP","ATL","10.00","0.00","13.70","19.17","10.00","10.00","1.39","10.28","1.11","0.00","0.00","0.42","1.83","-0.21","0.00","$0",""
"","Joel Payamps","RP","KC","10.00","0.27","13.60","11.89","5.95","5.14","3.78","10.27","0.27","0.81","0.00","0.31","0.92","0.23","0.00","$0",""
"","Luis Oviedo","RP","PIT","10.00","0.45","13.48","15.00","14.55","13.18","11.82","14.09","0.45","0.91","0.00","0.90","4.00","-0.43","0.00","$0",""
"","Michael Fulmer","RP","DET","10.00","0.77","13.40","13.27","5.19","4.42","3.85","14.04","0.96","1.15","2.69","0.25","0.57","0.37","15.90","$0",""
"","Drew Smith","RP","NYM","10.00","0.32","13.33","9.03","4.19","3.55","5.16","13.23","0.97","0.32","0.00","0.34","0.77","0.26","0.00","$1,300,000",""
"","Kervin Castro","P","SF","10.00","0.00","13.33","13.00","1.00","0.00","4.00","13.00","1.00","1.00","0.00","1.27","0.00","0.77","0.00","$0",""
"","Jharel Cotton","SP","TEX","10.00","0.00","13.33","12.17","5.22","5.22","6.52","13.04","0.87","0.00","0.00","0.61","1.53","0.13","11.90","$0",""
"","James Paxton","SP","SEA","10.00","10.00","13.33","0.00","10.00","10.00","10.00","20.00","0.00","0.00","0.00","7.50","67.50","-0.10","0.00","$4,000,000",""
"","Craig Stammen","RP","SD","10.00","0.60","13.18","11.79","4.63","4.48","1.94","12.39","0.90","0.45","0.15","0.16","0.46","0.22","9.34","$0",""
"","Jandel Gustave","RP","MIL","10.00","0.00","13.10","10.71","7.14","5.00","3.57","9.29","0.71","1.43","0.00","0.78","2.46","0.06","0.00","$0",""
"","Marcos Diplan","RP","BAL","10.00","0.00","13.04","9.57","6.96","6.52","6.52","10.43","0.87","0.00","0.00","0.54","1.96","0.13","0.00","$0",""
"","Andrew Wantz","RP","LAA","10.00","0.00","13.02","10.95","8.10","7.14","5.24","18.10","0.48","0.00","0.00","0.59","2.35","0.01","0.00","$0",""
"","Kyle Barraclough","RP","MIN","10.00","0.00","13.00","12.00","8.00","8.00","8.00","18.00","2.00","0.00","0.00","1.54","5.54","-0.08","0.00","$0",""
"","Tyler Wells","RP","BAL","10.00","0.00","12.95","9.09","6.14","5.91","2.73","14.77","0.45","0.68","0.91","0.21","0.93","0.21","0.00","$0",""
"","Sam Moll","RP","OAK","10.00","0.00","12.92","10.00","5.00","5.00","6.25","10.00","0.00","0.00","0.00","1.57","4.35","0.16","0.00","$0",""
"","Derek Holland","RP","DET","10.00","0.26","12.74","14.87","7.44","7.18","5.13","13.08","0.77","0.51","0.00","0.40","1.30","0.02","0.00","$0",""
"","Austin Warren","RP","LAA","10.00","0.00","12.71","10.00","3.13","2.50","3.13","12.50","1.25","0.00","0.63","0.65","1.11","0.54","0.00","$0",""
"","Lucas Luetge","RP","NYY","10.00","0.18","12.69","11.75","5.26","3.86","2.63","13.68","0.70","0.35","0.18","0.20","0.48","0.25","13.37","$1,550,000",""
"","Dylan Coleman","RP","KC","10.00","0.00","12.67","10.00","2.00","2.00","2.00","14.00","0.00","0.00","0.00","1.89","2.84","0.46","0.00","$0",""
"","Andrew Kittredge","RP","TB","10.00","0.70","12.57","9.65","3.68","2.63","2.63","13.51","1.58","0.53","1.40","0.17","0.33","0.41","17.12","$2,075,000",""
"","Luis Avilan","RP","WSH","10.00","0.00","12.50","17.50","17.50","17.50","7.50","10.00","0.00","2.50","0.00","5.00","31.50","-0.85","0.00","$0",""
"","Nate Pearson","SP","TOR","10.00","0.83","12.50","11.67","6.67","5.83","10.00","16.67","0.83","0.83","0.00","1.44","3.50","0.05","0.00","$0",""
"","Chad Green","RP","NYY","10.00","0.00","12.49","8.51","4.78","4.33","2.54","14.78","1.49","1.04","0.90","0.13","0.47","0.35","13.73","$2,250,000",""
"","Jonathan Loaisiga","RP","NYY","10.00","0.00","12.40","9.82","3.33","2.98","2.81","12.11","1.58","0.70","0.88","0.18","0.38","0.57","17.45","$2,262,500",""
"","Deolis Guerra","RP","OAK","10.00","0.00","12.39","10.00","6.42","5.66","3.77","11.70","0.75","0.19","0.00","0.21","0.78","0.03","8.38","$0",""
"","Luke Farrell","RP","MIN","10.00","0.50","12.33","14.00","6.50","6.50","6.50","12.50","0.50","0.50","0.00","0.83","2.37","-0.01","0.00","$0",""
"","Luis Cessa","RP","CIN","10.00","0.00","12.20","10.38","4.53","3.40","3.58","10.19","0.94","0.38","0.00","0.22","0.47","0.13","13.06","$2,650,000",""
"","Trevor Richards","RP","TOR","10.00","0.00","12.14","7.55","4.91","4.72","4.15","14.72","1.32","0.38","0.19","0.18","0.66","0.00","11.04","$1,500,000",""
"","Brent Suter","RP","MIL","10.00","0.16","12.02","11.80","5.57","4.10","3.93","11.31","1.97","0.82","0.16","0.21","0.50","0.10","9.54","$3,000,000",""
"","Kyle Funkhouser","RP","DET","10.00","0.35","11.99","10.18","5.61","4.56","6.67","11.05","1.23","0.70","0.18","0.25","0.60","0.17","10.61","$0",""
"","Daniel Coulombe","RP","MIN","10.00","0.34","11.84","12.07","5.86","4.83","2.41","11.38","1.03","0.69","0.00","0.42","1.27","0.09","0.00","$0",""
"","Jarlin Garcia","RP","SF","10.00","0.00","11.84","8.28","4.48","3.45","3.10","11.72","1.03","0.52","0.17","0.17","0.45","0.28","13.81","$2,500,000",""
"","Austin Voth","RP","WSH","10.00","0.20","11.70","11.63","7.14","6.94","5.71","12.04","0.82","0.20","0.00","0.30","1.09","-0.08","2.00","$1,850,000",""
"","A.J. Ramos","RP","LAA","10.00","0.00","11.67","0.00","0.00","0.00","5.00","7.50","0.00","0.00","0.00","1.07","0.00","0.58","0.00","$0",""
"","Spencer Strider","P","ATL","10.00","0.00","11.67","10.00","5.00","5.00","5.00","0.00","5.00","0.00","0.00","6.43","19.30","0.10","0.00","$1,000,000",""
"","Oliver Ortega","P","LAA","10.00","0.00","11.67","15.00","6.25","6.25","2.50","5.00","1.25","0.00","0.00","1.88","6.03","0.06","0.00","$0",""
"","Chris Stratton","RP","PIT","10.00","0.00","11.67","10.29","5.00","4.71","4.85","12.65","1.03","0.15","1.18","0.19","0.53","0.16","9.51","$2,800,000",""
"","Adam Conley","RP","TB","10.00","0.00","11.57","8.24","2.94","2.94","3.53","9.41","0.00","0.00","0.00","0.60","1.35","0.24","0.00","$0",""
"","Junior Fernandez","RP","STL","10.00","0.00","11.48","13.89","7.22","7.22","8.33","8.33","0.56","0.00","0.00","1.07","3.14","-0.07","0.00","$0",""
"","Brad Wieck","RP","CHC","10.00","0.00","11.33","6.67","0.00","0.00","6.67","18.67","0.00","0.00","0.00","0.78","0.00","0.48","0.00","$0",""
"","Ralph Garza","RP","MIN","10.00","0.00","11.23","8.89","5.56","4.44","5.19","10.74","0.37","1.48","0.37","0.46","1.32","0.01","0.00","$0",""
"","Jesse Chavez","RP","ATL","10.00","1.33","11.22","7.33","3.00","2.67","3.67","12.00","1.00","0.67","0.00","0.33","0.71","0.37","0.00","$0",""
"","Anthony Banda","RP","PIT","10.00","0.00","11.22","13.00","6.00","5.33","4.33","10.67","0.67","0.67","0.00","0.51","1.43","-0.11","0.00","$0",""
"","Rafael Montero","RP","HOU","10.00","0.00","11.21","13.41","9.09","7.95","3.86","9.55","1.14","0.91","1.59","0.35","1.45","-0.40","0.00","$11,500,000",""
"","Patrick Murphy","SP","WSH","10.00","0.00","11.20","12.40","7.20","6.40","4.00","11.60","0.00","1.20","0.00","0.59","2.06","-0.02","3.73","$0",""
"","Andrew Bellatti","RP","MIA","10.00","0.00","11.11","20.00","16.67","16.67","6.67","13.33","0.00","0.00","0.00","8.00","45.00","-0.57","0.00","$0",""
"","Matthew Strahm","RP","SD","10.00","1.67","11.11","25.00","10.00","10.00","1.67","6.67","0.00","1.67","0.00","4.00","13.50","-0.30","0.00","$7,500,000",""
"","Julian Fernández","RP","COL","10.00","0.00","11.11","15.00","13.33","13.33","6.67","6.67","0.00","0.00","0.00","3.25","18.00","-0.30","0.00","$0",""
"","Luis Frias","SP","ARI","10.00","0.00","11.11","6.67","3.33","3.33","16.67","10.00","0.00","0.00","0.00","7.00","9.00","0.30","0.00","$0",""
"","Kyle McGowin","RP","WSH","10.00","0.00","11.11","7.78","5.19","5.19","5.19","12.96","0.00","0.00","0.00","0.43","1.56","0.06","0.00","$0",""
"","Yohan Ramirez","RP","SEA","10.00","0.00","11.07","7.20","5.60","4.80","4.80","14.00","0.40","1.20","0.80","0.43","1.56","0.13","0.00","$0",""
"","Fernando Abad","RP","BAL","10.00","0.00","11.04","14.38","7.50","6.88","4.38","6.25","0.00","0.00","0.00","1.06","3.50","-0.06","0.00","$0",""
"","Jose Ruiz","RP","CHW","10.00","0.00","11.02","8.64","4.41","3.73","4.24","10.68","0.17","0.51","0.00","0.20","0.52","0.18","8.53","$925,000",""
"","Domingo Acevedo","RP","OAK","10.00","0.00","11.00","9.00","4.00","4.00","4.00","9.00","0.00","0.00","0.00","1.18","3.27","0.14","0.00","$0",""
"","Giovanny Gallegos","RP","STL","10.00","0.00","11.00","6.99","3.84","3.70","2.74","13.01","0.82","0.68","1.92","0.12","0.42","0.16","12.13","$4,500,000",""
