"Rank","Player","Pos","Team","GP","GS","IP","H","R","ER","BB","SO","W","L","SV","WHIP","ERA","WAR","TVS","Cash2023",""
"","Brandon Kintzler","RP","MIL","10.00","0.00","16.30","15.56","10.00","6.67","3.33","16.67","1.11","1.11","0.00","1.29","4.09","-0.19","0.00","$0",""
"","Andrew Cashner","SP","CHC","10.00","1.43","15.24","4.29","2.86","2.86","5.71","11.43","0.00","0.00","0.00","0.94","2.41","0.61","0.00","$0",""
"","Troy Patton","RP","BAL","10.00","0.00","15.00","12.50","5.00","5.00","2.50","11.00","1.00","0.50","0.00","0.50","1.50","0.43","0.00","$0",""
"","Samuel Deduno","RP","SD","10.00","0.00","15.00","25.00","5.00","5.00","15.00","20.00","0.00","0.00","0.00","13.34","15.00","","0.00","$0",""
"","Craig Stammen","RP","WSH","10.00","0.00","14.76","4.29","1.43","1.43","5.71","17.14","1.43","1.43","0.00","0.97","1.24","0.74","0.00","$0",""
"","Maikel Cleto","RP","STL","10.00","0.00","14.44","23.33","20.00","20.00","13.33","20.00","0.00","0.00","0.00","8.46","41.53","-0.77","0.00","$0",""
"","Blaine Boyer","RP","NYM","10.00","0.00","13.33","26.00","16.00","16.00","2.00","2.00","0.00","4.00","2.00","4.20","21.60","-0.88","0.00","$0",""
"","Anthony Varvaro","RP","ATL","10.00","0.00","13.33","8.33","3.89","3.89","6.11","12.78","0.00","1.11","0.00","0.60","1.46","0.24","0.00","$0",""
"","Dellin Betances","RP","NYY","10.00","5.00","13.33","5.00","10.00","10.00","30.00","10.00","0.00","0.00","0.00","13.13","33.75","-0.20","0.00","$0",""
"","Rafael Dolis","RP","CHC","10.00","0.00","13.33","0.00","0.00","0.00","10.00","10.00","0.00","0.00","0.00","7.50","0.00","0.50","0.00","$0",""
"","Jim Johnson","RP","BAL","10.00","0.00","13.19","11.59","4.35","3.91","3.04","8.41","0.87","0.72","1.30","0.16","0.39","0.38","13.97","$0",""
"","Josh Lueke","RP","SEA","10.00","0.00","13.07","13.60","8.80","8.80","5.20","11.60","0.40","0.40","0.00","0.58","2.42","","0.00","$0",""
"","Tom Wilhelmsen","RP","SEA","10.00","0.00","13.07","10.00","5.20","4.80","5.20","12.00","0.80","0.00","0.00","0.47","1.32","0.12","0.00","$0",""
"","Greg Holland","RP","KC","10.00","0.00","13.04","8.04","2.83","2.61","4.13","16.09","1.09","0.22","0.87","0.20","0.39","0.56","0.00","$0",""
"","Shawn Kelley","RP","SEA","10.00","0.00","12.67","7.00","0.00","0.00","3.00","10.00","0.00","0.00","0.00","0.79","0.00","0.56","0.00","$0",""
"","Louis Coleman","RP","KC","10.00","0.00","12.43","9.17","4.17","3.96","5.42","13.33","0.21","0.83","0.21","0.24","0.60","0.31","0.00","$0",""
"","Tyler Clippard","RP","WSH","10.00","0.00","12.27","6.67","2.50","2.50","3.61","14.44","0.42","0.00","0.00","0.12","0.25","0.47","12.16","$0",""
"","Chris Sale","SP","CHW","10.00","0.00","12.24","8.97","3.79","3.79","4.66","13.62","0.34","0.34","1.38","0.19","0.48","0.41","4.95","$27,500,000",""
"","Addison Reed","RP","CHW","10.00","0.00","12.22","16.67","5.00","5.00","1.67","20.00","0.00","0.00","0.00","2.50","6.13","0.17","0.00","$0",""
"","Jeff Samardzija","SP","CHC","10.00","0.00","11.73","8.53","4.67","3.87","6.67","11.60","1.07","0.53","0.00","0.17","0.40","0.15","1.75","$0",""
"","Kris Medlen","SP","ATL","10.00","0.00","11.67","5.00","0.00","0.00","0.00","10.00","0.00","0.00","0.00","2.14","0.00","1.30","0.00","$0",""
"","Steve Delabar","RP","SEA","10.00","0.00","11.67","8.33","3.33","3.33","6.67","11.67","1.67","1.67","0.00","2.14","4.28","0.32","0.00","$0",""
"","Daniel McCutchen","RP","PIT","10.00","0.00","11.60","11.92","5.21","4.79","4.52","6.44","0.68","0.41","0.00","0.19","0.51","0.07","5.38","$0",""
"","Matt Albers","RP","BOS","10.00","0.00","11.55","11.07","6.25","6.07","5.54","12.14","0.71","0.71","0.00","0.26","0.84","0.00","2.26","$0",""
"","Jamey Wright","RP","SEA","10.00","0.00","11.39","10.17","4.33","4.00","5.00","8.00","0.33","0.50","0.17","0.22","0.53","0.16","6.12","$0",""
"","Lester Oliveros","RP","MIN","10.00","0.00","11.23","11.05","5.79","5.79","5.79","6.84","0.00","0.00","0.00","0.79","2.44","","0.00","$0",""
"","Pedro Beato","RP","NYM","10.00","0.00","11.17","9.83","6.83","5.33","4.50","6.50","0.33","0.17","0.00","0.21","0.72","-0.13","2.31","$0",""
"","Henry Rodriguez","RP","WSH","10.00","0.00","11.13","9.15","5.08","4.41","7.63","11.86","0.51","0.51","0.34","0.26","0.60","0.03","5.05","$0",""
"","Fernando Rodriguez","RP","HOU","10.00","0.00","11.13","10.85","5.11","4.89","6.38","12.13","0.43","0.64","0.00","0.33","0.84","0.01","0.00","$0",""
"","Fernando Salas","RP","STL","10.00","0.00","11.03","7.35","2.94","2.79","3.09","11.03","0.74","0.88","3.53","0.14","0.34","0.35","13.90","$0",""
"","Josh Lindblom","SP","LAD","10.00","0.00","10.99","7.78","3.33","3.33","3.70","10.37","0.37","0.00","0.00","0.39","1.01","0.23","17.60","$0",""
"","Jeremy Jeffress","RP","KC","10.00","0.00","10.95","8.57","5.71","5.71","7.86","9.29","0.71","0.71","0.71","1.07","3.36","-0.02","0.00","$0",""
"","Jerry Blevins","RP","OAK","10.00","0.00","10.90","9.23","5.38","3.46","5.38","10.00","0.00","0.00","0.00","0.52","1.10","0.07","0.00","$0",""
"","Aaron Crow","RP","KC","10.00","0.00","10.88","9.65","3.51","3.33","5.44","11.40","0.70","0.70","0.00","0.24","0.48","0.29","6.17","$0",""
"","Ernesto Frieri","RP","SD","10.00","0.00","10.68","8.64","3.56","3.22","5.76","12.88","0.17","0.34","0.00","0.23","0.46","0.13","6.50","$0",""
"","Joba Chamberlain","RP","NYY","10.00","0.00","10.62","8.52","3.70","3.33","2.59","8.89","0.74","0.00","0.00","0.39","1.05","0.25","0.00","$0",""
"","Alberto Alburquerque","RP","DET","10.00","0.00","10.57","5.12","2.20","2.20","7.07","16.34","1.46","0.24","0.00","0.28","0.46","0.37","0.00","$0",""
"","James Russell","RP","CHC","10.00","0.78","10.57","11.88","5.78","4.84","2.19","6.72","0.16","0.94","0.00","0.21","0.64","0.00","1.70","$0",""
"","Santiago Casilla","RP","SF","10.00","0.00","10.54","6.73","2.24","2.04","5.10","9.18","0.41","0.41","1.22","0.23","0.36","0.27","14.78","$0",""
"","Kenley Jansen","RP/CL","LAD","10.00","0.00","10.52","5.88","3.33","3.33","5.10","18.82","0.39","0.20","0.98","0.20","0.56","0.17","10.00","$16,000,000",""
"","Dane De La Rosa","RP","TB","10.00","0.00","10.48","14.29","11.43","11.43","4.29","11.43","0.00","0.00","0.00","2.53","14.03","-0.29","0.00","$0",""
"","Mark Melancon","RP","HOU","10.00","0.00","10.47","9.15","3.94","3.24","3.66","9.30","1.13","0.56","2.82","0.17","0.39","0.13","11.36","$6,000,000",""
"","Daniel Bard","RP/CL","BOS","10.00","0.00","10.43","6.57","4.14","3.86","3.43","10.57","0.29","1.29","0.14","0.14","0.48","0.17","0.00","$9,500,000",""
"","Darren O'Day","RP","TEX","10.00","0.00","10.42","10.63","6.25","6.25","3.13","11.25","0.00","0.63","0.00","0.83","3.38","0.01","0.00","$0",""
"","Ramon Ramirez","RP","SF","10.00","0.00","10.40","8.18","3.64","3.03","3.94","10.00","0.45","0.45","0.61","0.18","0.40","0.09","7.38","$0",""
"","Jonny Venters","RP","ATL","10.00","0.00","10.35","6.24","2.24","2.12","5.06","11.29","0.71","0.24","0.59","0.13","0.22","0.35","11.01","$0",""
"","Drew Storen","RP","WSH","10.00","0.00","10.32","7.81","3.29","3.15","2.74","10.14","0.82","0.41","5.89","0.14","0.38","0.21","12.68","$0",""
"","Jonathan Papelbon","RP","BOS","10.00","0.00","10.21","7.94","3.49","3.33","1.59","13.81","0.63","0.16","4.92","0.15","0.47","0.25","6.82","$0",""
"","Arodys Vizcaino","RP","ATL","10.00","0.00","10.20","9.41","5.29","5.29","5.29","10.00","0.59","0.59","0.00","0.85","2.75","-0.09","0.00","$0",""
"","Casey Janssen","RP","TOR","10.00","0.00","10.12","8.55","2.55","2.55","2.55","9.64","1.09","0.00","0.36","0.20","0.41","0.35","16.45","$0",""
"","Joakim Soria","RP/CL","KC","10.00","0.00","10.06","10.00","4.83","4.50","2.83","10.00","0.83","0.83","4.67","0.21","0.67","0.04","7.41","$0",""
"","Sergio Santos","CL","CHW","10.00","0.00","10.05","6.51","3.97","3.97","4.60","14.60","0.63","0.79","4.76","0.18","0.56","","0.00","$0",""
"","Koji Uehara","RP","BAL","10.00","0.00","10.00","5.85","2.62","2.62","1.38","13.08","0.31","0.46","0.00","0.11","0.36","0.30","5.65","$0",""
"","Grant Balfour","RP","OAK","10.00","0.00","10.00","7.10","2.74","2.74","3.23","9.52","0.81","0.32","0.32","0.17","0.40","0.32","6.08","$0",""
"","Junichi Tazawa","RP","BOS","10.00","0.00","10.00","10.00","6.67","6.67","3.33","13.33","0.00","0.00","0.00","4.44","20.00","0.00","0.00","$0",""
"","Kelvin Herrera","RP","KC","10.00","0.00","10.00","10.00","15.00","15.00","0.00","0.00","0.00","5.00","0.00","5.00","67.50","-1.15","0.00","$0",""
"","Michael Fiers","SP","MIL","10.00","0.00","10.00","10.00","0.00","0.00","15.00","10.00","0.00","0.00","0.00","12.50","0.00","0.30","0.00","$0",""
"","John Axford","RP","MIL","10.00","0.00","9.95","7.97","2.57","2.16","3.38","11.62","0.27","0.27","6.22","0.15","0.26","0.31","13.22","$0",""
"","Javy Guerra","RP","LAD","10.00","0.00","9.93","7.87","2.55","2.55","3.83","8.09","0.43","0.43","4.47","0.25","0.49","0.28","0.00","$0",""
"","Andrew Bailey","RP","OAK","10.00","0.00","9.92","8.10","4.29","3.57","2.86","9.76","0.00","0.95","5.71","0.26","0.77","0.14","0.00","$0",""
"","Shawn Camp","RP","TOR","10.00","0.00","9.90","11.79","5.37","4.63","3.28","4.78","0.90","0.45","0.15","0.23","0.63","0.02","5.31","$0",""
"","Bobby Parnell","RP","NYM","10.00","0.00","9.89","10.00","4.83","4.00","4.50","10.67","0.67","1.00","1.00","0.24","0.61","0.01","5.56","$0",""
"","Pat Neshek","RP","SD","10.00","0.00","9.87","7.60","4.80","4.40","8.80","8.00","0.40","0.40","0.00","0.66","1.60","-0.02","0.00","$0",""
"","Carlos Marmol","RP","CHC","10.00","0.00","9.87","7.20","4.40","4.40","6.40","13.20","0.27","0.80","4.53","0.18","0.53","0.08","1.31","$0",""
"","Tim Collins","RP","KC","10.00","0.00","9.85","7.65","4.12","3.97","7.06","8.82","0.59","0.59","0.00","0.22","0.53","0.14","3.00","$0",""
"","Francisco Rodriguez","RP","MIL","10.00","0.00","9.82","9.18","3.01","2.88","3.56","10.82","0.82","0.27","3.15","0.18","0.36","0.13","1.27","$0",""
"","Mike Adams","RP","SD","10.00","0.00","9.82","5.87","1.73","1.60","1.87","9.87","0.67","0.53","0.27","0.10","0.20","0.27","10.55","$0",""
"","Heath Bell","RP","SD","10.00","0.00","9.79","7.97","3.13","2.66","3.28","7.97","0.47","0.63","6.72","0.18","0.38","0.15","8.45","$0",""
"","Ryan Madson","RP","PHI","10.00","0.00","9.78","8.71","2.58","2.58","2.58","10.00","0.65","0.32","5.16","0.19","0.38","0.33","15.04","$0",""
"","Craig Kimbrel","RP/CL","ATL","10.00","0.00","9.75","6.08","2.41","2.28","4.05","16.08","0.51","0.38","5.82","0.13","0.27","0.31","12.41","$10,000,000",""
"","Neftali Feliz","RP","TEX","10.00","0.00","9.74","6.56","3.44","2.97","4.69","8.44","0.31","0.47","5.00","0.18","0.43","0.24","12.91","$0",""
"","Wilton Lopez","RP","HOU","10.00","0.00","9.73","9.86","3.56","3.01","2.47","7.67","0.27","0.82","0.00","0.17","0.38","0.13","7.15","$0",""
"","Matt Belisle","RP","COL","10.00","0.00","9.73","10.41","4.46","3.51","1.89","7.84","1.35","0.54","0.00","0.17","0.44","0.11","7.64","$0",""
"","Jordan Walden","RP","LAA","10.00","0.00","9.73","7.90","3.55","3.23","4.19","10.81","0.81","0.81","5.16","0.20","0.48","0.12","13.48","$0",""
"","Sean Marshall","RP","CHC","10.00","0.00","9.70","8.46","2.69","2.44","2.18","10.13","0.77","0.77","0.64","0.14","0.29","0.32","12.01","$0",""
"","J.J. Putz","RP","ARI","10.00","0.00","9.67","6.83","2.50","2.33","2.00","10.17","0.33","0.33","7.50","0.15","0.36","0.28","14.88","$0",""
"","Brian Wilson","RP","SF","10.00","0.00","9.65","8.77","3.51","3.33","5.44","9.47","1.05","0.70","6.32","0.26","0.55","0.07","6.05","$0",""
"","Chad Qualls","RP","SD","10.00","0.00","9.65","9.48","3.90","3.77","2.60","5.58","0.78","1.04","0.00","0.16","0.46","0.04","3.32","$0",""
"","Jose Valverde","RP","DET","10.00","0.00","9.64","6.93","2.80","2.40","4.53","9.20","0.27","0.53","6.53","0.16","0.30","0.27","8.15","$0",""
"","Matt Thornton","RP","CHW","10.00","0.00","9.62","9.68","5.48","3.55","3.39","10.16","0.32","0.81","0.48","0.22","0.54","-0.03","5.04","$0",""
"","Pedro Strop","RP","TEX","10.00","0.00","9.57","6.52","2.17","2.17","4.35","9.13","0.87","0.43","0.00","0.49","0.89","0.37","0.00","$0",""
"","Joel Peralta","RP","TB","10.00","0.00","9.53","6.20","3.24","3.10","2.54","8.59","0.42","0.56","0.99","0.13","0.41","0.15","7.28","$0",""
"","Tony Watson","RP","PIT","10.00","0.00","9.53","7.91","4.19","4.19","4.65","8.60","0.47","0.47","0.00","0.31","0.92","0.08","0.00","$0",""
"","David Robertson","RP/CL","NYY","10.00","0.00","9.52","5.71","1.29","1.14","5.00","14.29","0.57","0.00","0.14","0.16","0.15","0.53","13.69","$10,000,000",""
"","Glen Perkins","RP","MIN","10.00","0.00","9.49","8.46","2.92","2.62","3.23","10.00","0.62","0.62","0.31","0.19","0.38","0.31","12.99","$0",""
"","Matt Guerrier","RP","LAD","10.00","0.00","9.48","8.43","4.43","4.29","3.57","7.14","0.57","0.43","0.14","0.18","0.58","0.01","2.02","$0",""
"","Kevin Gregg","RP","BAL","10.00","0.00","9.47","9.21","5.56","4.60","6.35","8.41","0.00","0.48","3.49","0.26","0.69","-0.04","0.20","$0",""
"","Brandon League","RP","SEA","10.00","0.00","9.44","8.62","3.85","2.92","1.54","6.92","0.15","0.77","5.69","0.17","0.43","0.10","13.11","$0",""
"","Eric O'Flaherty","RP","ATL","10.00","0.00","9.44","7.56","1.15","1.03","2.69","8.59","0.26","0.51","0.00","0.14","0.13","0.43","12.31","$0",""
"","Huston Street","RP","COL","10.00","0.00","9.41","10.00","4.52","4.03","1.45","8.87","0.16","0.65","4.68","0.20","0.62","0.09","1.54","$0",""
"","Felix Doubront","SP","BOS","10.00","0.00","9.39","10.91","6.36","6.36","7.27","5.45","0.00","0.00","0.91","1.76","5.55","-0.06","0.00","$0",""
"","Dale Thayer","RP","NYM","10.00","0.00","9.39","10.91","3.64","3.64","0.00","4.55","0.00","2.73","0.00","1.06","3.16","0.12","0.00","$0",""
"","Jason Frasor","RP","CHW","10.00","0.00","9.38","9.06","3.91","3.75","4.06","8.91","0.47","0.47","0.00","0.22","0.56","0.00","0.70","$0",""
"","Nick Massett","RP","CIN","10.00","0.00","9.38","10.13","4.00","3.87","4.13","8.27","0.40","0.80","0.13","0.20","0.49","0.04","3.08","$0",""
"","Frank Francisco","RP","TOR","10.00","0.00","9.38","9.07","3.89","3.70","3.33","9.81","0.19","0.74","3.15","0.24","0.66","0.21","4.14","$0",""
"","Rafael Soriano","RP","NYY","10.00","0.00","9.37","7.86","4.29","4.29","4.29","8.57","0.48","0.71","0.48","0.31","0.98","0.09","0.00","$0",""
"","David Hernandez","RP","ARI","10.00","0.00","9.37","6.62","3.65","3.51","4.05","10.41","0.68","0.41","1.49","0.15","0.46","0.09","7.21","$0",""
"","Joe Nathan","RP","MIN","10.00","0.00","9.31","7.92","5.42","5.00","2.92","8.96","0.42","0.21","2.92","0.24","1.01","-0.02","0.00","$0",""
"","Josh Stinson","RP","NYM","10.00","0.00","9.29","10.00","7.14","7.14","5.00","5.71","0.00","1.43","0.71","1.15","4.94","","0.00","$0",""
"","Logan Ondrusek","RP","CIN","10.00","0.00","9.29","8.33","3.79","3.33","4.24","6.21","0.76","0.76","0.00","0.21","0.49","0.07","4.04","$0",""
"","LaTroy Hawkins","RP/CL","MIL","10.00","0.00","9.29","9.62","2.88","2.50","1.92","5.38","0.58","0.19","0.00","0.24","0.47","0.18","11.36","$0",""
"","Franklin Morales","RP","BOS","10.00","0.00","9.27","8.00","4.20","3.80","3.80","8.40","0.20","0.40","0.00","0.25","0.74","0.05","2.48","$0",""
"","Aroldis Chapman","RP","CIN","10.00","0.00","9.26","4.44","3.89","3.70","7.59","13.15","0.74","0.19","0.19","0.24","0.67","0.08","0.65","$3,750,000",""
"","Joaquin Benoit","RP","DET","10.00","0.00","9.24","7.12","3.33","3.03","2.58","9.55","0.61","0.45","0.30","0.16","0.45","0.16","3.63","$0",""
"","Jeremy Affeldt","RP","SF","10.00","0.00","9.20","7.01","3.28","2.69","3.58","8.06","0.45","0.30","0.45","0.17","0.39","0.09","2.28","$0",""
"","Jared Hughes","RP","PIT","10.00","0.00","9.17","7.50","4.17","4.17","3.33","8.33","0.00","0.83","0.00","0.99","3.41","0.06","0.00","$0",""
"","Kyle Farnsworth","RP","TB","10.00","0.00","9.15","7.14","2.38","2.22","1.90","8.10","0.79","0.16","3.97","0.16","0.35","0.23","12.55","$0",""
"","Ryan Mattheus","RP","WSH","10.00","0.00","9.14","7.43","3.14","2.86","4.29","3.43","0.57","0.57","0.00","0.37","0.80","","0.00","$0",""
"","Luke Gregerson","RP","SD","10.00","0.00","9.13","9.34","3.77","2.79","3.11","5.57","0.49","0.49","0.00","0.22","0.45","0.02","7.81","$0",""
"","Antonio Bastardo","RP","PHI","10.00","0.00","9.06","4.38","2.66","2.66","4.06","10.94","0.94","0.16","1.25","0.15","0.41","0.27","9.67","$0",""
"","Jonathan Broxton","RP","LAD","10.00","0.00","9.05","10.71","7.14","5.71","6.43","7.14","0.71","1.43","5.00","1.35","4.06","-0.39","0.00","$0",""
"","Jose Veras","RP","PIT","10.00","0.00","8.99","6.84","4.05","3.80","4.30","10.00","0.25","0.51","0.13","0.16","0.48","0.05","2.65","$0",""
"","Scott Downs","RP","LAA","10.00","0.00","8.94","6.50","1.83","1.33","2.50","5.83","1.00","0.50","0.17","0.17","0.22","0.33","10.31","$0",""
"","Rich Hill","SP","BOS","10.00","0.00","8.89","3.33","0.00","0.00","3.33","13.33","0.00","0.00","0.00","0.83","0.00","0.56","0.00","$8,000,000",""
"","Craig Breslow","RP","OAK","10.00","0.00","8.86","10.30","4.33","3.73","3.13","6.57","0.00","0.30","0.00","0.23","0.57","0.07","3.75","$0",""
"","Brad Ziegler","RP","ARI","10.00","0.00","8.84","8.03","3.18","2.12","2.88","6.67","0.45","0.30","0.15","0.19","0.33","0.03","8.93","$0",""
"","Michael Kohn","RP","LAA","10.00","0.00","8.81","10.00","7.14","7.14","6.43","6.43","0.00","0.71","0.71","1.33","5.21","-0.36","0.00","$0",""
"","Marc Rzepczynski","RP","TOR","10.00","0.00","8.73","7.04","3.80","3.24","3.66","8.59","0.28","0.85","0.00","0.17","0.47","0.00","4.04","$0",""
"","Jason Motte","RP","STL","10.00","0.00","8.72","6.28","2.82","2.18","2.05","8.08","0.64","0.26","1.15","0.12","0.29","0.17","11.12","$0",""
"","Mark Lowe","RP","TEX","10.00","0.00","8.65","8.85","5.00","3.65","3.65","8.08","0.38","0.58","0.19","0.28","0.73","-0.02","1.32","$0",""
"","Evan Meek","RP","PIT","10.00","0.00","8.61","11.25","4.58","3.33","5.00","7.08","0.42","0.42","0.00","0.79","1.45","","0.00","$0",""
"","Bryan Shaw","RP","ARI","10.00","0.00","8.59","9.09","2.73","2.42","2.42","7.27","0.30","0.00","0.00","0.41","0.77","0.12","0.00","$0",""
"","Matt Lindstrom","RP","COL","10.00","0.00","8.57","8.25","3.33","2.86","2.22","5.71","0.32","0.32","0.32","0.19","0.48","0.17","6.72","$0",""
"","George Kontos","RP","NYY","10.00","0.00","8.57","5.71","2.86","2.86","4.29","8.57","0.00","0.00","0.00","1.67","4.29","0.13","0.00","$0",""
"","Cesar Jimenez","RP","SEA","10.00","0.00","8.33","7.50","5.00","5.00","3.75","8.75","1.25","0.00","0.00","1.69","6.75","","0.00","$0",""
"","Fernando Rodney","RP","LAA","10.00","0.00","8.21","6.67","4.62","4.10","7.18","6.67","0.77","1.28","0.77","0.43","1.15","-0.10","0.00","$0",""
"","Sean Burnett","RP","WSH","10.00","0.00","8.21","7.83","3.48","3.48","3.04","4.78","0.72","0.72","0.58","0.19","0.55","0.05","2.84","$0",""
"","David Carpenter","RP","HOU","10.00","0.00","8.14","8.24","2.65","2.65","3.82","8.53","0.29","0.88","0.29","0.44","0.86","0.15","0.00","$0",""
"","Kevin Jepsen","RP","LAA","10.00","0.00","8.13","13.13","6.88","6.88","5.63","3.75","0.63","1.25","0.00","1.44","4.76","-0.37","0.00","$0",""
"","Justin De Fratus","RP","PHI","10.00","0.00","8.00","2.00","4.00","2.00","6.00","6.00","2.00","0.00","0.00","2.00","4.50","0.04","0.00","$0",""
"","Jared Burton","RP","CIN","10.00","0.00","7.78","10.00","3.33","3.33","5.00","5.00","0.00","0.00","0.00","3.22","6.43","0.03","0.00","$0",""
"","Brad Brach","RP","SD","10.00","0.00","7.78","10.00","5.56","4.44","7.78","12.22","0.00","2.22","0.00","2.54","5.71","-0.22","0.00","$0",""
"","Jake McGee","RP","TB","10.00","0.00","7.57","8.11","3.78","3.78","3.24","7.30","1.35","0.54","0.00","0.41","1.22","-0.01","0.00","$0",""
"","Javier Lopez","RP","SF","10.00","0.00","7.57","6.00","2.29","2.29","3.71","5.71","0.71","0.29","0.14","0.18","0.39","0.14","7.15","$0",""
"","Cesar Ramos","RP","TB","10.00","0.00","7.40","6.10","3.73","3.22","4.24","5.25","0.00","0.17","0.00","0.24","0.66","0.00","1.15","$0",""
"","Sergio Romo","RP","SF","10.00","0.00","7.38","4.46","1.23","1.23","0.77","10.77","0.46","0.15","0.15","0.11","0.23","0.27","13.64","$0",""
"","Joe Beimel","RP","PIT","10.00","0.00","7.24","9.71","4.86","4.29","2.57","4.86","0.29","0.29","0.00","0.48","1.52","-0.13","0.00","$0",""
"","Scott Elbert","RP","LAD","10.00","0.00","7.09","5.74","1.91","1.91","2.98","7.23","0.00","0.21","0.43","0.26","0.52","","0.00","$0",""
"","Matt Reynolds","RP","COL","10.00","0.00","6.94","6.58","3.29","3.15","2.47","6.85","0.14","0.27","0.00","0.18","0.56","0.08","0.66","$0",""
"","Fernando Abad","RP","HOU","10.00","0.00","6.78","9.66","6.21","5.52","3.10","5.17","0.34","1.38","0.00","0.65","2.52","-0.33","0.00","$0",""
"","Jeff Manship","RP","MIN","10.00","0.00","6.67","10.00","6.00","6.00","8.00","4.00","0.00","0.00","0.00","5.40","16.20","-0.12","0.00","$0",""
"","J.P. Howell","RP","TB","10.00","0.00","6.67","6.52","5.22","4.57","3.91","5.65","0.43","0.65","0.22","0.34","1.34","-0.22","0.00","$0",""
"","Danny Farquhar","RP","TOR","10.00","0.00","6.67","13.33","13.33","10.00","6.67","3.33","0.00","0.00","0.00","10.00","45.00","-0.43","0.00","$0",""
"","Joe Savery","RP","PHI","10.00","0.00","6.67","2.50","0.00","0.00","0.00","5.00","0.00","0.00","0.00","0.94","0.00","","0.00","$0",""
"","Boone Logan","RP","NYY","10.00","0.00","6.51","6.72","3.13","2.50","2.03","7.19","0.78","0.47","0.00","0.21","0.54","0.06","4.08","$0",""
"","Peter Moylan","RP","ATL","10.00","0.00","6.41","9.23","2.31","2.31","2.31","7.69","1.54","0.77","0.00","1.38","2.49","0.10","0.00","$0",""
"","Ryan Cook","RP","ARI","10.00","0.00","6.39","9.17","5.00","5.00","6.67","5.83","0.00","0.83","0.00","2.06","5.87","-0.17","0.00","$0",""
"","Wesley Wright","RP","HOU","10.00","0.00","5.71","2.86","0.95","0.95","2.38","5.24","0.00","0.00","0.00","0.44","0.71","0.28","0.00","$0",""
"","Joe Thatcher","RP","SD","10.00","0.00","5.56","4.44","2.78","2.78","3.89","5.00","0.00","0.00","0.00","0.83","2.50","-0.01","0.00","$0",""
"","Joe Paterson","RP","ARI","10.00","0.00","5.48","4.52","1.77","1.77","2.42","4.52","0.00","0.48","0.16","0.20","0.47","0.09","5.65","$0",""
"","Skip Schumaker","LF","STL","10.00","8.03","0.09","0.09","0.17","0.17","0.09","0.17","0.00","0.00","0.00","0.17","1.54","0.07","0.93","$0",""
"","Michael Cuddyer","LF","MIN","10.00","9.93","0.07","0.14","0.00","0.00","0.07","0.00","0.00","0.00","0.00","0.22","0.00","0.16","3.70","$0",""
"","Don Kelly","CF","DET","10.00","5.49","0.03","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.05","0.80","$0",""
