Acronimo_t,Acronimo_t_1,Altura_t,Altura_t_1,Anio_de_agente_libre_t,Anio_de_agente_libre_t_1,Anio_t,Anios_de_contrato_t,Anios_de_contrato_t_1,Antiguedad_t,Antiguedad_t_1,Bateos_2_t,Bateos_2_t_1,Bateos_t,Bateos_t_1,Bono_por_firma_t,Bono_por_firma_t_1,Cantidad_agentes_libres_t,Cantidad_agentes_libres_t_1,Cantidad_de_equipos_t,Cantidad_de_equipos_t_1,Carreras_2_t,Carreras_2_t_1,Carreras_ganadas_2_t,Carreras_ganadas_2_t_1,Carreras_ganadas_t,Carreras_ganadas_t_1,Carreras_t,Carreras_t_1,Comando_2_t,Comando_2_t_1,Comando_t,Comando_t_1,Control_2_t,Control_2_t_1,Control_t,Control_t_1,Dominio_2_t,Dominio_2_t_1,Dominio_t,Dominio_t_1,ERA_2_t,ERA_2_t_1,ERA_t,ERA_t_1,Edad_al_firmar_t,Edad_al_firmar_t_1,Edad_t,Equipo_t,Equipo_t_1,Estado_t,Ganancias_t,Ganancias_t_1,Inning_pitched_2_t,Inning_pitched_2_t_1,Inning_pitched_t,Inning_pitched_t_1,Juegos_iniciados_t,Juegos_iniciados_t_1,Juegos_t,Juegos_t_1,Juegos_totales_t,Juegos_totales_t_1,Jugador,Losses_2_t,Losses_2_t_1,Losses_t,Losses_t_1,Pago_efectivo_t,Pago_efectivo_t_1,Pennants_won_t,Pennants_won_t_1,Peso_t,Peso_t_1,Playoffs_t,Playoffs_t_1,Porcentaje_juegos_t,Porcentaje_juegos_t_1,Posicion_t,Posicion_t_1,Promedio_victorias_t,Promedio_victorias_t_1,Saves_2_t,Saves_2_t_1,Saves_t,Saves_t_1,Strike_outs_2_t,Strike_outs_2_t_1,Strike_outs_t,Strike_outs_t_1,Sueldo_ajustado_t,Sueldo_ajustado_t_1,Sueldo_base_t,Sueldo_base_t_1,Sueldo_porcentual_t,Sueldo_porcentual_t_1,Sueldo_regular_t,Sueldo_regular_t_1,TVS_2_t,TVS_2_t_1,TVS_t,TVS_t_1,Valor_contrato_promedio_t,Valor_contrato_promedio_t_1,Valor_contrato_total_t,Valor_contrato_total_t_1,Valor_del_contrato_t,Valor_del_contrato_t_1,Victorias_t,Victorias_t_1,WAR_2_t,WAR_2_t_1,WAR_t,WAR_t_1,WHIP_2_t,WHIP_2_t_1,WHIP_t,WHIP_t_1,WS_ganadas_t,WS_ganadas_t_1,Walks_2_t,Walks_2_t_1,Walks_t,Walks_t_1,Wins_2_t,Wins_2_t_1,Wins_t,Wins_t_1,ln_Sueldo_ajustado_t,ln_Sueldo_base_t,ln_Sueldo_regular_t
BAL,BAL,6.0,6.0,2027,0,2021,1,1,1,1,12100,729,110,27,0,0,3,2,1,1,4900,289,4900,169,70,13,70,17,4.2025,12.25,2.05,3.5,0.17728531855955676,0.15140274644582052,0.42105263157894735,0.38910505836575876,0.7450415512465375,1.8546836439613015,0.8631578947368421,1.3618677042801557,43.9569,20.793599999999998,6.63,4.56,25,24,26,Baltimore Orioles,Baltimore Orioles,Maryland,1743352,1295570,9025.0,660.49,95.0,25.7,17,6,24,8,162,62,Keegan Akin,100,4,10,2,447782,118370,7,7,235.0,235,14,14,0.14814814814814814,0.12903225806451613,SP,SP,0.3209876543209876,0.4354838709677419,0,0,0,0,6724,1225,82,35,447782,118370,570500,563500,0.011,0.005,570500,563500,55.95040000000001,727.9204,7.48,26.98,570500,563500,3300000,3800000,570500,563500,52,27,1.5011196963456546,0.0729,1.22520190023753,0.27,2.4964000000000004,2.0736,1.58,1.44,3,3,1600,100,40,10,4,1,2,1,13.012061785822588,13.254268448284268,13.254268448284268
HOU,SEA,6.2,6.2,2022,2022,2021,1,1,0,0,1225,225,35,15,0,0,5,4,2,1,225,169,121,144,11,12,15,13,9.302499999999998,3.515625,3.05,1.875,0.12755102040816327,0.18301924561754696,0.35714285714285715,0.42780748663101603,1.1865433673469385,0.6434270353741885,1.0892857142857142,0.8021390374331551,3.1329000000000002,33.5241,1.77,5.79,30,29,30,Houston Astros,Seattle Mariners,Texas,7306758,5556758,3136.0,349.69,56.0,18.7,0,2,53,11,162,61,Kendall Graveman,1,9,1,3,956960,555556,4,0,200.0,200,15,4,0.3271604938271605,0.18032786885245902,RP,RP,0.5864197530864198,0.4426229508196721,100,0,10,0,3721,225,61,15,456960,555556,1250000,1500000,0.002,0.011,1750000,1500000,8673.196899999999,0.0,93.13,0.0,1250000,2000000,76100000,6550000,1250000,2000000,95,27,2.7889,0.38616860499155536,1.67,0.6214246575342464,0.9603999999999999,1.5129,0.98,1.23,1,0,400,64,20,8,25,1,5,1,13.032351138693302,14.038654109278484,14.375126345899696
LAD,LAD,6.5,6.5,2022,2022,2021,5,5,4,3,1296,361,36,19,0,0,7,4,5,5,441,121,289,81,17,9,21,11,5.7067901234567895,13.444444444444443,2.388888888888889,3.6666666666666665,0.2722117202268431,0.1371742112482853,0.5217391304347826,0.37037037037037035,1.5534551564797312,1.8442310623380582,1.2463768115942029,1.3580246913580247,4.928400000000001,11.0889,2.22,3.33,29,29,33,Los Angeles Dodgers,Los Angeles Dodgers,California,92615505,72615505,4761.0,590.49,69.0,24.3,0,0,69,27,162,59,Kenley Jansen,16,1,4,1,20000000,6666667,25,25,265.0,265,35,34,0.42592592592592593,0.4576271186440678,RP/CL,RP/CL,0.654320987654321,0.711864406779661,1444,121,38,11,7396,1089,86,33,20000000,6666667,20000000,18000000,0.075,0.053,20000000,18000000,4598.1961,255.04090000000002,67.81,15.97,16000000,16000000,160320500,15813500,80000000,80000000,106,42,5.2441,0.12249999999999998,2.29,0.35,1.0816000000000001,1.3224999999999998,1.04,1.15,7,7,1296,81,36,9,16,9,4,3,16.811242831518264,16.811242831518264,16.811242831518264
MIN,MIN,6.1,6.1,2024,2024,2021,8,8,6,5,11236,1600,106,40,125000,125000,6,7,1,1,3600,400,3025,400,55,20,60,20,12.4697265625,64.0,3.53125,8.0,0.09062195511558284,0.02247751686375703,0.3010348071495767,0.14992503748125938,1.1300310008504657,1.43856107928045,1.0630291627469426,1.199400299850075,21.715600000000002,7.290000000000001,4.66,2.7,27,27,33,Minnesota Twins,Minnesota Twins,Minnesota,46414704,40915204,11299.689999999999,4448.89,106.3,66.7,21,11,23,11,163,60,Kenta Maeda,25,1,5,1,4936000,2393704,6,6,184.0,184,17,17,0.1411042944785276,0.18333333333333332,SP,SP,0.4478527607361963,0.6,0,0,0,0,12769,6400,113,80,2561000,5310000,3000000,3000000,0.021,0.095,5625000,5310000,1112.2225,8798.439999999999,33.35,93.8,3125000,3125000,41750000,134000000,25000000,25000000,73,36,0.11560000000000002,2.5600000000000005,0.34,1.6,1.6900000000000002,0.5625,1.3,0.75,3,3,1024,100,32,10,36,36,6,6,14.755908365181662,14.914122846632385,15.542731506054757
SF,SF,6.3,6.3,2022,2021,2021,1,1,1,1,22500,2500,150,50,0,0,8,3,5,5,4356,676,3600,576,60,24,66,26,20.6116,24.37890625,4.54,4.9375,0.06781684027777779,0.07182759133467448,0.2604166666666667,0.26800670016750416,1.3978135850694446,1.7510781153113415,1.1822916666666667,1.3232830820770518,7.896100000000001,13.1044,2.81,3.62,29,28,30,San Francisco Giants,San Francisco Giants,California,42094346,23194346,36864.0,3564.09,192.0,59.7,33,10,34,12,163,60,Kevin Gausman,36,9,6,3,18900000,3333333,23,23,190.0,190,27,26,0.2085889570552147,0.2,SP,SP,0.6625766871165644,0.4833333333333333,0,0,0,0,51529,6241,227,79,18900000,3333333,18900000,9000000,0.11,0.045,18900000,9000000,7546.396900000001,1663.8241,86.87,40.79,18900000,9000000,36200000,18250000,18900000,9000000,108,29,26.1121,1.7689000000000001,5.11,1.33,1.0816000000000001,1.2321000000000002,1.04,1.11,8,8,2500,256,50,16,196,9,14,3,16.75467248002987,16.75467248002987,16.75467248002987
BOS,BOS,6.2,6.2,2023,2023,2021,1,1,1,1,0,0,0,0,0,0,6,8,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0408163265306123,0.0,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,28,30,Boston Red Sox,Boston Red Sox,Massachusetts,6074095,4474095,1.0,0.48999999999999994,1.0,0.7,45,19,64,24,162,60,Kevin Plawecki,0,0,0,0,1600000,433333,14,14,208.0,208,25,24,0.3950617283950617,0.4,C,C,0.5679012345679012,0.4,0,0,0,0,0,0,0,0,1600000,433333,1600000,900000,0.009,0.005,1600000,1000000,0.0,0.0,0.0,0.0,1600000,900000,31850000,19100000,1600000,900000,92,24,0.0324,0.3844,0.18,0.62,0.0,2.25,0.0,1.5,9,9,0,1,0,1,0,0,0,0,14.28551418721001,14.28551418721001,14.28551418721001
STL,STL,6.3,6.3,2026,0,2021,1,1,1,1,225,4,15,2,0,0,2,2,2,2,64,1,49,1,7,1,8,1,5.0625,25.0,2.25,5.0,0.22496836382383725,0.04526935264825713,0.4743083003952569,0.2127659574468085,1.1389023418581763,1.131733816206428,1.0671936758893281,1.0638297872340425,6.200100000000001,3.7249,2.49,1.93,25,24,26,St. Louis Cardinals,St. Louis Cardinals,Missouri,625274,278703,640.09,22.090000000000003,25.3,4.7,0,0,25,4,161,58,Kodi Whitley,0,0,0,0,346571,208703,23,23,220.0,220,31,30,0.15527950310559005,0.06896551724137931,RP,RP,0.5527950310559007,0.5172413793103449,0,0,0,0,729,25,27,5,346571,208704,570500,563500,0.002,0.003,570500,563500,0.0,0.0,0.0,0.0,570500,563500,17000000,7000000,570500,563500,89,30,0.16809999999999997,0.004900000000000001,0.41,0.07,1.1449,0.4096,1.07,0.64,11,11,144,1,12,1,0,0,0,0,12.755842982826593,13.254268448284268,13.254268448284268
TEX,TEX,6.1,6.1,2026,2025,2021,1,1,0,0,16384,961,128,31,0,0,4,4,2,2,6400,841,5625,841,75,29,80,29,11.254942767950054,2.5600000000000005,3.3548387096774195,1.6,0.061800285400277426,0.35220878937033867,0.24859663191659984,0.5934718100890207,0.6955586752231016,0.901654500788067,0.8340016038492382,0.9495548961424332,29.2681,60.0625,5.41,7.75,23,22,23,Texas Rangers,Texas Rangers,Texas,4116511,3532261,15550.09,1135.6900000000003,124.7,33.7,17,8,32,11,162,59,Kolby Allard,144,36,12,6,584250,208703,2,2,190.0,190,8,8,0.19753086419753085,0.1864406779661017,SP,RP,0.3703703703703703,0.3728813559322034,0,0,0,0,10816,1024,104,32,584250,208704,584250,563500,0.006,0.003,584250,563500,197.6836,0.0,14.06,0.0,584250,563500,5865500,55750000,584250,563500,60,22,1.5011196963456546,0.38616860499155536,1.22520190023753,0.6214246575342464,1.6129,2.2801,1.27,1.51,0,0,961,400,31,20,9,0,3,0,13.278084252401104,13.278084252401104,13.278084252401104
KC,KC,6.3,6.3,2027,0,2021,1,1,0,0,14641,2704,121,52,0,0,5,3,2,2,4489,841,4096,576,64,24,67,29,3.733409939672508,4.9607438016528915,1.9322033898305084,2.227272727272727,0.20597633136094673,0.1936,0.45384615384615384,0.44,0.7689940828402366,0.9603999999999999,0.8769230769230769,0.98,19.624899999999997,18.6624,4.43,4.32,23,22,23,Kansas City Royals,Kansas City Royals,Missouri,2256668,1781283,16900.0,2500.0,130.0,50.0,20,10,29,10,163,59,Kris Bubic,49,36,7,6,475385,183783,4,4,220.0,220,9,9,0.17791411042944785,0.1694915254237288,SP,SP,0.4601226993865031,0.423728813559322,0,0,0,0,12996,2401,114,49,475385,183784,570500,563500,0.005,0.005,570500,563500,1360.1344000000001,2633.7424,36.88,51.32,570500,563500,41500000,7550000,570500,563500,75,25,1.7161000000000002,0.1369,1.31,0.37,1.9043999999999996,2.1904,1.38,1.48,2,2,3481,484,59,22,36,1,6,1,13.071880281033499,13.254268448284268,13.254268448284268
STL,STL,6.2,6.2,2026,2026,2021,2,2,1,0,9604,784,98,28,0,0,2,2,2,2,2116,81,1681,49,41,7,46,9,4.207758053911899,4.0,2.051282051282051,2.0,0.13359812874784033,0.09467455621301776,0.3655107778819119,0.3076923076923077,0.5621486022262842,0.37869822485207105,0.7497656982193065,0.6153846153846154,11.9716,2.6244000000000005,3.46,1.62,31,31,32,St. Louis Cardinals,St. Louis Cardinals,Missouri,5481481,1481481,11384.890000000001,1521.0,106.7,39.0,21,7,27,8,161,58,Kwang-hyun Kim,49,0,7,0,4000000,1481481,23,23,195.0,195,31,30,0.16770186335403728,0.13793103448275862,SP,SP,0.5527950310559007,0.5172413793103449,1,4,1,2,6400,576,80,24,4000000,1481481,4000000,4000000,0.026,0.02,4000000,4000000,2734.2441,6181.104400000001,52.29,78.62,4000000,4000000,17000000,7000000,8000000,8000000,89,30,1.0,0.7744,1.0,0.88,1.6384,1.0609,1.28,1.03,11,11,1521,144,39,12,49,9,7,3,15.201804919084164,15.201804919084164,15.201804919084164
TEX,TEX,6.7,6.7,2027,0,2021,1,1,0,0,256,225,16,15,0,0,4,4,2,2,121,25,100,16,10,4,11,5,49.0,1.9171597633136093,7.0,1.3846153846153846,0.03132586733495184,0.3279706572997729,0.17699115044247787,0.5726872246696035,1.5349674994126399,0.6287721477226417,1.238938053097345,0.7929515418502203,63.043600000000005,2.5281000000000002,7.94,1.59,26,25,26,Texas Rangers,Texas Rangers,Texas,844985,271485,127.69000000000001,515.29,11.3,22.7,0,5,7,8,162,59,Kyle Cody,4,1,2,1,573500,121485,2,2,225.0,225,8,8,0.043209876543209874,0.13559322033898305,RP,SP,0.3703703703703703,0.3728813559322034,0,0,0,0,196,324,14,18,573500,121485,573500,563500,0.006,0.002,573500,563500,0.0,852.0561000000001,0.0,29.19,573500,563500,5865500,55750000,573500,563500,60,22,1.5011196963456546,0.7921,1.22520190023753,0.89,2.5281000000000002,1.5376,1.59,1.24,0,0,4,169,2,13,0,1,0,1,13.259513215551562,13.259513215551562,13.259513215551562
WSH,WSH,6.2,6.2,2026,0,2021,1,1,0,0,4096,441,64,21,0,0,6,10,1,1,1521,100,676,64,26,8,39,10,4.0,4.313609467455622,2.0,2.076923076923077,0.26538108356290174,0.27700831024930744,0.5151515151515151,0.5263157894736842,1.061524334251607,1.1949056696552969,1.0303030303030303,1.0931174089068827,12.6025,8.526399999999999,3.55,2.92,29,28,29,Washington Nationals,Washington Nationals,Washington DC,991103,408703,4356.0,610.0899999999999,66.0,24.7,0,0,68,25,162,62,Kyle Finnegan,81,0,9,0,582400,208703,1,1,200.0,200,6,6,0.41975308641975306,0.4032258064516129,RP/CL,RP/CL,0.4012345679012346,0.4193548387096774,121,0,11,0,4624,729,68,27,582400,208704,582400,563500,0.004,0.003,582400,563500,410.46760000000006,3689.3476,20.26,60.74,582400,563500,28000000,316750000,582400,563500,65,26,1.5011196963456546,0.8464,1.22520190023753,0.92,2.2201,1.9043999999999996,1.49,1.38,1,1,1156,169,34,13,25,1,5,1,13.274912775864614,13.274912775864614,13.274912775864614
CHC,CHC,6.3,6.3,2024,2024,2021,4,4,2,1,40000,5329,200,73,0,0,10,4,2,2,10201,676,9216,676,96,26,101,26,8.864152892561982,64.0,2.977272727272727,8.0,0.05909465523030432,0.009682753654104807,0.2430939226519337,0.0984009840098401,0.5238240590946552,0.6196962338627077,0.7237569060773481,0.7872078720787208,22.752899999999997,8.2944,4.77,2.88,29,29,31,Chicago Cubs,Chicago Cubs,Illinois,32149468,18149468,32761.0,6609.69,181.0,81.3,32,12,32,12,162,58,Kyle Hendricks,49,25,7,5,14000000,4444444,17,17,190.0,190,21,21,0.19753086419753085,0.20689655172413793,SP,SP,0.4382716049382716,0.5517241379310345,0,0,0,0,17161,4096,131,64,14000000,4444444,14000000,12000000,0.097,0.051,14000000,12000000,562.1641000000001,6220.476900000001,23.71,78.87,13875000,13875000,24500000,2650000,55500000,55500000,71,32,0.7921,3.9204,0.89,1.98,1.8225000000000002,1.0,1.35,1.0,3,3,1936,64,44,8,196,36,14,6,16.454567887579532,16.454567887579532,16.454567887579532
WSH,WSH,6.3,6.3,2025,2025,2021,1,1,0,0,441,81,21,9,0,0,6,10,1,1,196,36,196,36,14,6,14,6,6.25,10.240000000000002,2.5,3.2,0.2177777777777778,0.20661157024793386,0.4666666666666667,0.45454545454545453,1.3611111111111114,2.115702479338843,1.1666666666666667,1.4545454545454546,17.64,24.1081,4.2,4.91,29,28,29,Washington Nationals,Washington Nationals,Washington DC,1006526,546476,900.0,121.0,30.0,11.0,0,0,27,9,162,62,Kyle McGowin,0,0,0,0,460050,80990,1,1,195.0,195,6,6,0.16666666666666666,0.14516129032258066,RP,RP,0.4012345679012346,0.4193548387096774,0,1,0,1,1225,256,35,16,460050,80990,570500,563500,0.003,0.001,570500,563500,0.0,0.0,0.0,0.0,570500,563500,28000000,316750000,570500,563500,65,26,0.028900000000000006,0.06760000000000001,0.17,0.26,1.3688999999999998,1.6129,1.17,1.27,1,1,196,25,14,5,0,1,0,1,13.039090458210508,13.254268448284268,13.254268448284268
KC,KC,6.3,6.3,2026,2026,2021,1,1,0,0,2116,196,46,14,0,0,5,3,2,2,1024,16,900,16,30,4,32,4,2.3511111111111114,6.760000000000001,1.5333333333333334,2.6,0.308641975308642,0.1890359168241966,0.5555555555555556,0.43478260869565216,0.7256515775034293,1.2778827977315688,0.8518518518518519,1.1304347826086956,25.0,2.4649,5.0,1.57,29,28,29,Kansas City Royals,Kansas City Royals,Missouri,3982411,3393711,2916.0,529.0,54.0,23.0,2,1,52,16,163,59,Kyle Zimmer,1,0,1,0,588700,208703,4,4,225.0,225,9,9,0.31901840490797545,0.2711864406779661,RP,RP,0.4601226993865031,0.423728813559322,4,0,2,0,2116,676,46,26,588700,208704,588700,563500,0.006,0.006,588700,563500,557.9044,0.0,23.62,0.0,588700,563500,41500000,7550000,588700,563500,75,25,1.5011196963456546,0.5184,1.22520190023753,0.72,1.9880999999999998,1.0816000000000001,1.41,1.04,2,2,900,100,30,10,16,1,4,1,13.285671995016353,13.285671995016353,13.285671995016353
HOU,HOU,6.1,6.1,2027,2022,2021,5,1,0,0,14884,1936,122,44,583333,0,5,3,2,2,3481,841,3249,576,57,24,59,29,5.925380886426592,7.839999999999999,2.4342105263157894,2.8,0.2192755176378985,0.1322314049586777,0.46826863832409116,0.36363636363636365,1.2992909610729009,1.0366942148760327,1.139864448552064,1.018181818181818,9.985600000000002,15.4449,3.16,3.93,27,26,27,Houston Astros,Houston Astros,Texas,21963232,11963232,26341.290000000005,3025.0,162.3,55.0,28,11,30,11,162,60,Lance McCullers,25,9,5,3,10000000,1518519,4,3,202.0,202,15,14,0.18518518518518517,0.18333333333333332,SP,SP,0.5864197530864198,0.4833333333333333,0,0,0,0,34225,3136,185,56,7083333,1518519,6500000,4100000,0.036,0.018,7083333,4100000,4517.1840999999995,3824.1856000000002,67.21,61.84,17000000,4100000,76100000,15650000,85000000,4100000,95,29,11.4921,0.17639999999999997,3.39,0.42,1.4884,1.3456,1.22,1.16,1,1,5776,400,76,20,169,9,13,3,15.773255117607766,15.687312734865866,15.773255117607766
SF,SF,6.2,6.2,2026,0,2021,1,1,0,0,16384,3721,128,61,0,0,8,3,5,5,2809,1444,2500,1089,50,33,53,38,19.26234567901235,3.6736111111111116,4.388888888888889,1.9166666666666667,0.0589281354110351,0.19535423216629533,0.2427511800404585,0.44198895027624313,1.1350941145070061,0.7176554778886821,1.0654079568442345,0.847145488029466,9.1809,29.920899999999996,3.03,5.47,24,23,24,San Francisco Giants,San Francisco Giants,California,1345877,781757,21992.890000000003,2948.49,148.3,54.3,26,11,28,13,163,60,Logan Webb,9,16,3,4,564120,209861,23,23,220.0,220,27,26,0.17177914110429449,0.21666666666666667,SP,SP,0.6625766871165644,0.4833333333333333,0,0,0,0,24964,2116,158,46,564120,209861,583000,566625,0.003,0.003,583000,566625,9271.7641,1550.7844000000002,96.29,39.38,583000,566625,36200000,18250000,583000,566625,108,29,14.2884,0.38616860499155536,3.78,0.6214246575342464,1.2321000000000002,2.4336,1.11,1.56,8,8,1296,576,36,24,121,9,11,3,13.243022273806176,13.27594246533263,13.27594246533263
OAK,OAK,6.5,6.5,2025,2025,2021,1,1,0,0,3364,256,58,16,0,0,5,2,5,5,1024,100,676,100,26,10,32,10,3.8832179930795854,6.760000000000001,1.9705882352941178,2.6,0.2128251059983173,0.18419937740610437,0.46132971506105835,0.4291845493562232,0.8264462809917354,1.2451877912652654,0.9090909090909091,1.1158798283261802,10.112400000000001,14.8996,3.18,3.86,29,28,29,Oakland Athletics,Oakland Athletics,California,2255216,1342716,5431.6900000000005,542.89,73.7,23.3,0,0,71,20,162,60,Lou Trivino,64,0,8,0,912500,210556,15,15,235.0,235,29,29,0.4382716049382716,0.3333333333333333,RP,RP,0.5308641975308642,0.6,484,0,22,0,4489,676,67,26,912500,210556,912500,568500,0.01,0.006,912500,568500,7074.4920999999995,499.52250000000004,84.11,22.35,912500,568500,21300000,7500000,912500,568500,86,36,1.3456,0.0529,1.16,0.23,1.5625,1.2321000000000002,1.25,1.11,9,9,1156,100,34,10,49,0,7,0,13.723943364438783,13.723943364438783,13.723943364438783
CHW,CHW,6.6,6.6,2024,2024,2021,1,1,0,0,21025,2209,145,47,0,0,2,5,2,2,5476,961,4900,784,70,28,74,31,14.941198224852071,12.001275510204083,3.8653846153846154,3.4642857142857144,0.08467546343689063,0.1499821131025828,0.2909904868494684,0.3872752420470263,1.265152883991797,1.7999766609466858,1.1247901510912144,1.3416320885200554,12.460899999999999,12.1104,3.53,3.48,26,25,26,Chicago White Sox,Chicago White Sox,Illinois,8663212,4513212,31933.689999999995,5227.29,178.7,72.3,31,12,31,12,162,60,Lucas Giolito,81,9,9,3,4150000,232222,6,6,245.0,245,11,10,0.19135802469135801,0.2,SP,SP,0.5740740740740741,0.5833333333333334,0,0,0,0,40401,9409,201,97,4150000,232222,4150000,627000,0.029,0.004,4150000,627000,7477.0608999999995,7509.955599999999,86.47,86.66,4150000,627000,57000000,151500000,4150000,627000,93,35,17.64,0.6723999999999999,4.2,0.82,1.2100000000000002,1.0816000000000001,1.1,1.04,3,3,2704,784,52,28,121,16,11,4,15.238618892206881,15.238618892206881,15.238618892206881
CIN,CIN,6.2,6.2,2025,2025,2021,1,1,1,1,1156,169,34,13,0,0,1,4,2,2,676,100,529,49,23,7,26,10,17.82716049382716,9.553719008264462,4.222222222222222,3.090909090909091,0.1466727025803531,0.18319732319944287,0.3829787234042553,0.42801556420233466,2.6147578089633314,1.7502157489136851,1.6170212765957446,1.3229571984435797,19.360000000000003,6.0516,4.4,2.46,26,25,27,Cincinnati Reds,Cincinnati Reds,Ohio,3019883,2421383,2209.0,660.49,47.0,25.7,0,0,47,20,163,59,Lucas Sims,9,0,3,0,598500,213889,10,10,225.0,225,16,16,0.2883435582822086,0.3389830508474576,RP,RP,0.50920245398773,0.5254237288135594,49,0,7,0,5776,1156,76,34,598500,213889,598500,577500,0.005,0.004,598500,577500,0.0,7072.8099999999995,0.0,84.1,598500,577500,1500000,144825000,598500,577500,83,31,0.5041,0.2916,0.71,0.54,1.2321000000000002,0.8835999999999999,1.11,0.94,5,5,324,121,18,11,25,9,5,3,13.302181803980165,13.302181803980165,13.302181803980165
CIN,CIN,6.2,6.2,2024,2024,2021,1,1,0,0,32761,3844,181,62,0,0,1,4,2,2,8836,961,6889,625,83,25,94,31,6.5536,13.751736111111112,2.56,3.7083333333333335,0.15965921202431135,0.11755102040816327,0.3995737879595099,0.34285714285714286,1.0463426119225272,1.6165306122448977,1.0229088971763454,1.2714285714285714,15.8404,10.3041,3.98,3.21,28,27,28,Cincinnati Reds,Cincinnati Reds,Ohio,5853464,1653464,35231.28999999999,4900.0,187.7,70.0,33,12,33,12,163,59,Luis Castillo,256,36,16,6,4200000,245741,10,10,200.0,200,16,16,0.20245398773006135,0.2033898305084746,SP,SP,0.50920245398773,0.5254237288135594,0,0,0,0,36864,7921,192,89,4200000,245741,4200000,663500,0.033,0.004,4200000,663500,6272.64,6725.6401000000005,79.2,82.01,4200000,663500,1500000,144825000,4200000,663500,83,31,19.9809,1.2100000000000002,4.47,1.1,1.8496000000000004,1.5129,1.36,1.23,5,5,5625,576,75,24,64,16,8,4,15.250595083253597,15.250595083253597,15.250595083253597
CIN,NYY,6.0,6.0,2024,2024,2021,1,1,1,1,3025,400,55,20,0,0,1,2,2,2,576,100,324,64,18,8,24,10,8.077562326869806,5.897959183673469,2.8421052631578947,2.4285714285714284,0.0862379929719619,0.1040582726326743,0.2936630602782071,0.3225806451612903,0.6965927631751825,0.6137314447110791,0.8346213292117465,0.783410138248848,6.300099999999999,11.0224,2.51,3.32,28,27,29,Cincinnati Reds,New York Yankees,Ohio,3459058,1737273,4186.09,470.89,64.7,21.7,0,0,53,16,163,60,Luis Cessa,4,0,2,0,1050000,331481,10,40,208.0,208,16,56,0.32515337423312884,0.26666666666666666,RP,RP,0.50920245398773,0.55,0,1,0,1,2916,289,54,17,378215,331481,1050000,895000,0.003,0.003,1050000,895000,4788.64,0.0,69.2,0.0,1050000,895000,1500000,336500000,1050000,895000,83,33,0.5041,0.0625,0.71,0.25,1.2995999999999999,1.5625,1.14,1.25,5,27,361,49,19,7,25,0,5,0,12.843218095974729,13.864300722133706,13.864300722133706
HOU,WSH,6.1,6.2,2027,0,2021,1,1,0,1,17424,49,132,7,0,0,5,10,2,1,3844,16,3249,16,57,4,62,4,11.1556,3.24,3.34,1.8,0.1036566328428163,0.16524555489457332,0.3219575016097875,0.4065040650406504,1.1563519333413217,0.5353955978584176,1.0753380553766902,0.7317073170731707,10.889999999999999,8.526399999999999,3.3,2.92,24,19,24,Houston Astros,Washington Nationals,Texas,673550,1440175,24118.090000000004,151.29000000000002,155.3,12.3,28,1,30,5,162,62,Luis Garcia,64,1,8,1,580100,140175,4,1,244.0,211,15,6,0.18518518518518517,0.08064516129032258,RP,SS,0.5864197530864198,0.4193548387096774,0,0,0,0,27889,81,167,9,580100,140175,580100,563500,0.003,0.002,580100,563500,0.0,0.0,0.0,0.0,580100,563500,76100000,316750000,580100,563500,95,26,6.864400000000001,0.10890000000000001,2.62,0.33,1.3688999999999998,0.9409,1.17,0.97,1,1,2500,25,50,5,121,0,11,0,13.270955781454155,13.270955781454155,13.270955781454155
WSH,HOU,6.2,6.1,0,0,2021,1,1,1,0,17424,49,132,7,0,0,6,3,1,2,3844,16,3249,16,57,4,62,4,11.1556,3.24,3.34,1.8,0.1036566328428163,0.16524555489457332,0.3219575016097875,0.4065040650406504,1.1563519333413217,0.5353955978584176,1.0753380553766902,0.7317073170731707,10.889999999999999,8.526399999999999,3.3,2.92,20,23,21,Washington Nationals,Houston Astros,Washington DC,1743808,93450,24118.090000000004,151.29000000000002,155.3,12.3,28,1,30,5,162,60,Luis Garcia,64,1,8,1,303633,93450,1,3,211.0,244,6,14,0.18518518518518517,0.08333333333333333,SS,RP,0.4012345679012346,0.4833333333333333,0,0,0,0,27889,81,167,9,303633,93450,570500,18690,0.002,0.001,570500,18690,0.0,0.0,0.0,0.0,570500,563500,28000000,15650000,570500,563500,65,29,6.864400000000001,0.10890000000000001,2.62,0.33,1.3688999999999998,0.9409,1.17,0.97,1,1,2500,25,50,5,121,0,11,0,12.623575014248841,13.254268448284268,13.254268448284268
