Acronimo_t,Acronimo_t_1,Altura_t,Altura_t_1,Anio,Anio_de_agente_libre_t,Anio_de_agente_libre_t_1,Anio_inicio_de_contrato_t,Anio_inicio_de_contrato_t_1,Anios_de_contrato_t,Anios_de_contrato_t_1,At_bats_2_t,At_bats_2_t_1,At_bats_t,At_bats_t_1,Bateos_2_t,Bateos_2_t_1,Bateos_t,Bateos_t_1,Bono_por_firma_t,Bono_por_firma_t_1,Cantidad_agentes_libres_t,Cantidad_agentes_libres_t_1,Cantidad_de_equipos_t,Cantidad_de_equipos_t_1,Edad_al_firmar_t,Edad_al_firmar_t_1,Edad_t,Edad_t_1,Equipo_t,Equipo_t_1,Estado_t,Ganancias_t,Ganancias_t_1,Home_runs_2_t,Home_runs_2_t_1,Home_runs_t,Home_runs_t_1,Juegos_2_t,Juegos_2_t_1,Juegos_t,Juegos_t_1,Juegos_totales_t,Juegos_totales_t_1,Jugador,OPS_2_t,OPS_2_t_1,OPS_t,OPS_t_1,Pennants_won_t,Pennants_won_t_1,Peso_t,Peso_t_1,Playoffs_t,Playoffs_t_1,Porcentaje_bateo_2_t,Porcentaje_bateo_2_t_1,Porcentaje_bateo_t,Porcentaje_bateo_t_1,Porcetnaje_juegos_2_t,Porcetnaje_juegos_2_t_1,Porcetnaje_juegos_t,Porcetnaje_juegos_t_1,Posicion_t,Posicion_t_1,Promedio_victorias_t,Promedio_victorias_t_1,RBI_2_t,RBI_2_t_1,RBI_t,RBI_t_1,Sueldo_ajustado_t,Sueldo_ajustado_t_1,Sueldo_base_t,Sueldo_base_t_1,Sueldo_regular_t,Sueldo_regular_t_1,TVS_2_t,TVS_2_t_1,TVS_t,TVS_t_1,Valor_contrato_total_t,Valor_contrato_total_t_1,Valor_del_contrato_t,Valor_del_contrato_t_1,Victorias_t,Victorias_t_1,WAR_2_t,WAR_2_t_1,WAR_t,WAR_t_1,WS_ganadas_t,WS_ganadas_t_1,ln_Sueldo_ajustado_t,ln_Sueldo_base_t,ln_Sueldo_regular_t
DET,DET,6.0,6.0,2019,2025,0,2019,2018,1,1,75625,36481,275,191,3721,1764,61,42,0,0,4,3,1,1,26,25,27,26,Detroit Tigers,Detroit Tigers,Michigan,692478,313510,196,25,14,5,7225,3844,85,62,161,162,Ronny Rodriguez,0.4802489999999999,0.34928099999999995,0.693,0.591,11,11,200,200,16,16,0.049284,0.0484,0.222,0.22,0.27878400000000003,0.146689,0.528,0.383,2B,3B,0.2919254658385093,0.3950617283950617,1849,400,43,20,378968,313510,555000,545000,555000,545000,0.0,0.0,0.0,0.0,15500000,11750000,555000,545000,47,64,0.0256,0.8835999999999999,-0.16,-0.94,4,4,12.845207047782242,13.226723392728571,13.226723392728571
LAD,LAD,6.3,6.3,2019,0,0,2019,2018,1,1,400,1089,20,33,9,9,3,3,0,0,3,2,5,5,29,28,29,28,Los Angeles Dodgers,Los Angeles Dodgers,California,2136122,1541122,0,0,0,0,1024,1296,32,36,161,163,Ross Stripling,0.142129,0.033124,0.377,0.182,25,25,220,220,33,32,0.0225,0.008281,0.15,0.091,0.039204,0.048841,0.198,0.221,SP,SP,0.6521739130434783,0.5644171779141104,1,4,1,2,595000,555000,595000,555000,595000,555000,2399.0404,3552.1600000000003,48.98,59.6,85000000,4000000,595000,555000,105,92,0.7921,5.7121,0.89,2.39,6,6,13.296316684527767,13.296316684527767,13.296316684527767
TOR,TOR,6.4,6.4,2019,2025,0,2019,2018,1,1,136900,4900,370,70,7056,484,84,22,0,0,5,3,1,1,23,22,24,23,Toronto Blue Jays,Toronto Blue Jays,Toronto,1397598,929110,441,16,21,4,12321,529,111,23,161,162,Rowdy Tellez,0.5505639999999999,0.889249,0.742,0.943,2,2,255,255,7,7,0.051529000000000005,0.098596,0.227,0.314,0.46922500000000006,0.020163999999999998,0.685,0.142,1B,1B,0.4099378881987577,0.4506172839506173,2916,196,54,14,468488,79110,555000,545000,555000,545000,1189.5601000000001,0.0,34.49,0.0,15500000,17000000,555000,545000,66,73,0.0016,0.1521,0.04,0.39,2,2,13.057265766671959,13.226723392728571,13.226723392728571
MIL,MIL,0.0,0.0,2019,2022,2022,2011,2011,5,5,210681,164025,459,405,17161,10609,131,103,1000000,1000000,5,5,1,1,27,27,35,34,Milwaukee Brewers,Milwaukee Brewers,Wisconsin,132117500,113117500,484,400,22,20,20736,15876,144,126,161,163,Ryan Braun,0.7208009999999999,0.6115240000000001,0.849,0.782,1,1,205,205,6,5,0.08122499999999999,0.064516,0.285,0.254,0.790321,0.597529,0.889,0.773,LF,LF,0.5527950310559007,0.588957055214724,5625,4096,75,64,19000000,20000000,18000000,19000000,19000000,20000000,857.9041,314.35290000000003,29.29,17.73,31900000,103750000,105000000,105000000,89,96,2.8560999999999996,0.7744,1.69,0.88,0,0,16.759949537130716,16.70588231586044,16.759949537130716
CHW,CHW,6.4,6.4,2019,2020,0,2019,2018,1,1,47089,1369,217,37,2304,16,48,4,0,0,3,2,2,2,26,25,27,26,Chicago White Sox,Chicago White Sox,Illinois,674400,182040,49,1,7,1,9409,361,97,19,161,162,Ryan Cordell,0.41602500000000003,0.11628100000000002,0.645,0.341,6,6,195,195,9,9,0.048841,0.011663999999999999,0.221,0.108,0.36360899999999996,0.013689000000000002,0.603,0.117,LF,OF,0.4472049689440994,0.382716049382716,576,16,24,4,492360,82040,555000,545000,555000,545000,71.2336,0.0,8.44,0.0,24500000,19750000,555000,545000,72,62,0.3364,0.5184,-0.58,-0.72,3,3,13.106965435224232,13.226723392728571,13.226723392728571
MIN,CHW,6.1,6.1,2019,0,0,2019,2018,1,1,529,27225,23,165,25,2116,5,46,0,0,4,2,1,2,30,29,30,29,Minnesota Twins,Chicago White Sox,Minnesota,1733120,1667472,4,4,2,2,196,5776,14,76,162,162,Ryan LaMarre,0.617796,0.49561599999999995,0.786,0.704,6,6,215,215,16,9,0.047089,0.07784100000000002,0.217,0.279,0.007395999999999999,0.21996099999999996,0.086,0.469,LF,CF,0.6234567901234568,0.382716049382716,9,324,3,18,65648,199552,555000,580000,555000,580000,0.0,0.0,0.0,0.0,46800000,19750000,0,580000,101,62,0.0,0.0081,0.0,-0.09,3,3,11.092062414681967,13.226723392728571,13.226723392728571
COL,COL,6.2,6.2,2019,0,0,2019,2018,1,1,230400,32761,480,181,14400,1764,120,42,0,0,1,5,1,1,24,23,24,23,Colorado Rockies,Colorado Rockies,Colorado,2360817,1800817,576,25,24,5,19881,8281,141,91,161,163,Ryan McMahon,0.6068410000000001,0.4664890000000001,0.779,0.683,1,1,219,219,5,5,0.0625,0.053824000000000004,0.25,0.232,0.7569,0.3113640000000001,0.87,0.558,2B,3B,0.4347826086956521,0.558282208588957,6889,361,83,19,560000,361743,560000,547000,560000,547000,3421.0801,0.0,58.49,0.0,24000000,122500000,560000,547000,70,91,2.3104,0.0121,1.52,0.11,0,0,13.235692062711331,13.235692062711331,13.235692062711331
KC,KC,6.3,6.3,2019,2025,0,2019,2018,1,1,107584,22201,328,149,4096,1521,64,39,0,0,5,6,2,2,25,24,25,24,Kansas City Royals,Kansas City Royals,Missouri,735374,306660,196,144,14,12,11025,2025,105,45,162,162,Ryan O'Hearn,0.42250000000000004,0.9025,0.65,0.95,4,4,200,200,9,9,0.038025,0.06864400000000001,0.195,0.262,0.419904,0.07728400000000002,0.648,0.278,1B,1B,0.3580246913580246,0.4938271604938271,1444,900,38,30,428714,181660,557650,545000,557650,545000,127.01289999999999,0.0,11.27,0.0,15700000,16775000,557650,545000,58,80,2.1904,1.1449,-1.48,1.07,2,2,12.968545308922451,13.231486804422683,13.231486804422683
WSH,WSH,6.3,6.3,2019,2021,2021,2014,2014,6,6,29241,82944,171,288,1936,5776,44,76,0,0,7,5,1,1,29,29,34,33,Washington Nationals,Washington Nationals,Washington DC,139892000,119892000,36,169,6,13,2704,7396,52,86,162,162,Ryan Zimmerman,0.541696,0.6789759999999999,0.736,0.824,1,1,215,215,6,5,0.066049,0.06969600000000001,0.257,0.264,0.10304100000000001,0.281961,0.321,0.531,1B,1B,0.5740740740740741,0.5061728395061729,729,2601,27,51,18000000,14000000,18000000,14000000,18000000,14000000,0.0,0.0,0.0,0.0,184550000,23300000,100000000,100000000,93,82,0.028900000000000006,1.6900000000000002,-0.17,1.3,1,0,16.70588231586044,16.70588231586044,16.70588231586044
SEA,SEA,6.4,6.4,2019,2023,0,2019,2018,1,1,28561,243049,169,493,1600,13456,40,116,0,0,3,3,1,1,26,25,27,26,Seattle Mariners,Seattle Mariners,Washington,2684000,2104200,49,576,7,24,2209,17956,47,134,162,162,Ryon Healy,0.553536,0.47334399999999993,0.744,0.688,0,0,230,230,4,4,0.056169,0.055224999999999996,0.237,0.235,0.0841,0.6839289999999999,0.29,0.827,1B,1B,0.419753086419753,0.5493827160493827,676,5329,26,73,579800,559200,579800,559200,579800,559200,0.0,660.49,0.0,25.7,4450000,17750000,579800,559200,68,89,0.016900000000000002,0.3844,0.13,-0.62,0,0,13.270438495469692,13.270438495469692,13.270438495469692
CIN,CIN,6.5,6.5,2019,0,0,2019,2018,1,1,4,1296,2,36,0,4,0,2,0,0,1,3,2,2,25,24,25,24,Cincinnati Reds,Cincinnati Reds,Ohio,1655328,1530000,0,0,0,0,144,1521,12,39,162,162,Sal Romano,0.0,0.019321000000000005,0.0,0.139,10,10,255,255,15,15,0.0,0.0031360000000000003,0.0,0.056,0.005475999999999999,0.058080999999999994,0.074,0.241,RP,SP,0.4629629629629629,0.4135802469135802,0,4,0,2,125328,545000,555000,545000,555000,545000,0.0,395.21439999999996,0.0,19.88,2000000,10250000,555000,545000,75,67,0.1296,0.1369,-0.36,-0.37,5,5,11.73868957960702,13.226723392728571,13.226723392728571
BOS,BOS,6.0,6.0,2019,0,0,2019,2018,1,1,20736,1296,144,36,961,64,31,8,0,0,1,3,1,1,25,24,25,24,Boston Red Sox,Boston Red Sox,Massachusetts,1555005,1194945,36,1,6,1,3481,361,59,19,161,162,Sam Travis,0.43033600000000005,0.42510400000000004,0.656,0.652,14,14,205,205,24,24,0.046224999999999995,0.049284,0.215,0.222,0.132496,0.013689000000000002,0.364,0.117,1B,1B,0.515527950310559,0.6666666666666666,256,49,16,7,360060,128920,558500,545000,558500,545000,0.0,0.0,0.0,0.0,68000000,131000000,558500,545000,83,108,0.6889,0.04409999999999999,-0.83,-0.21,9,9,12.794025963211613,13.233009897491392,13.233009897491392
MIA,MIA,6.5,6.5,2019,0,0,2019,2018,1,1,3364,144,58,12,25,0,5,0,0,0,2,1,2,2,23,22,23,22,Miami Marlins,Miami Marlins,Florida,975713,420713,0,0,0,0,1089,36,33,6,162,161,Sandy Alcantara,0.0484,0.005929,0.22,0.077,2,2,200,200,2,2,0.007395999999999999,0.0,0.086,0.0,0.04161599999999999,0.0013689999999999998,0.204,0.037,SP,SP,0.3518518518518518,0.391304347826087,16,0,4,0,555000,205100,555000,545000,555000,545000,6065.294399999999,0.0,77.88,0.0,4500000,3250000,555000,545000,57,63,9.7344,0.2601,3.12,0.51,2,2,13.226723392728571,13.226723392728571,13.226723392728571
ATL,ATL,6.5,6.5,2019,0,0,2019,2018,1,1,64,2025,8,45,0,4,0,2,0,0,6,4,1,1,25,24,26,25,Atlanta Braves,Atlanta Braves,Georgia,4121506,3608400,0,0,0,0,3025,961,55,31,161,162,Sean Newcomb,0.0,0.017424000000000002,0.0,0.132,18,18,255,255,25,24,0.0,0.0019359999999999998,0.0,0.044,0.11560000000000002,0.036481,0.34,0.191,RP,SP,0.6024844720496895,0.5555555555555556,0,1,0,1,513106,555000,575000,555000,575000,555000,5389.0280999999995,4851.1225,73.41,69.65,52210000,2900000,575000,555000,97,90,1.5376,2.7556,1.24,1.66,3,3,13.14823773048866,13.262125319779487,13.262125319779487
PHI,PHI,6.1,6.1,2019,2025,0,2019,2018,1,1,1,1,1,1,0,0,0,0,0,0,4,4,2,2,24,23,24,23,Philadelphia Phillies,Philadelphia Phillies,Pennsylvania,1019710,455710,0,0,0,0,729,2809,27,53,162,162,Seranthony Dominguez,0.0,0.25,0.0,0.5,7,7,185,185,14,14,0.0,0.0,0.0,0.0,0.027889000000000004,0.10692900000000001,0.167,0.327,RP/CL,RP/CL,0.5,0.4938271604938271,0,0,0,0,564000,430710,564000,545000,564000,545000,0.0,9350.890000000001,0.0,96.7,403000000,169200000,564000,545000,81,80,0.0,5.522500000000001,0.0,2.35,2,2,13.242809530480196,13.242809530480196,13.242809530480196
NYM,NYM,6.4,6.4,2019,2023,0,2019,2018,1,1,1,121,1,11,1,1,1,1,0,0,6,8,2,2,29,28,29,28,New York Mets,New York Mets,New York,1946761,1354886,0,0,0,0,3721,3025,61,55,161,162,Seth Lugo,4.0,0.066564,2.0,0.258,5,5,225,225,9,9,1.0,0.008281,1.0,0.091,0.142129,0.11560000000000002,0.377,0.34,RP,RP,0.5279503105590062,0.4753086419753086,1,0,1,0,591875,564000,591875,564000,591875,564000,9312.25,9147.0096,96.5,95.64,79000000,89635000,591875,564000,85,77,4.6225,4.6225,2.15,2.15,2,2,13.29105074292248,13.29105074292248,13.29105074292248
TEX,TEX,0.0,0.0,2019,2021,2021,2014,2014,7,7,316969,313600,563,560,22201,21904,149,148,0,0,6,4,2,2,31,31,36,35,Texas Rangers,Texas Rangers,Texas,131804900,110804900,576,441,24,21,22801,21316,151,146,162,162,Shin-Soo Choo,0.6822759999999999,0.659344,0.826,0.812,2,2,210,210,8,8,0.07022500000000001,0.06969600000000001,0.265,0.264,0.8686240000000001,0.811801,0.932,0.901,DH,DH,0.4814814814814814,0.4135802469135802,3721,3844,61,62,21000000,20100000,21000000,20000000,21000000,20100000,1836.1225000000002,2443.3249,42.85,49.43,47250000,35000000,130000000,130000000,78,67,2.6244000000000005,7.398400000000001,1.62,2.72,0,0,16.860032995687696,16.860032995687696,16.860032995687696
LAA,LAA,6.4,6.4,2019,2024,0,2019,2018,1,1,147456,106276,384,326,12100,8649,110,93,0,0,4,3,5,5,24,23,24,23,Los Angeles Angels,Los Angeles Angels,California,3510000,2860000,324,484,18,22,11236,12996,106,114,161,162,Shohei Ohtani,0.719104,0.8556250000000001,0.848,0.925,1,1,210,210,10,10,0.08236899999999998,0.08122499999999999,0.287,0.285,0.42771600000000004,0.49561599999999995,0.654,0.704,DH,DH,0.4472049689440994,0.4938271604938271,3844,3721,62,61,650000,545000,650000,545000,650000,545000,6218.8996,8686.24,78.86,93.2,31000000,42800000,650000,545000,72,80,6.002500000000001,7.507600000000001,2.45,2.74,1,1,13.38472764187182,13.38472764187182,13.38472764187182
DET,DET,6.3,6.3,2019,2025,0,2019,2018,1,1,64,4,8,2,0,0,0,0,0,0,4,3,1,1,26,25,26,25,Detroit Tigers,Detroit Tigers,Michigan,1514700,958600,0,0,0,0,900,16,30,4,161,162,Spencer Turnbull,0.0,0.0,0.0,0.0,11,11,215,215,16,16,0.0,0.0,0.0,0.0,0.034596,0.0006250000000000001,0.186,0.025,SP,SP,0.2919254658385093,0.3950617283950617,0,0,0,0,556100,58600,556100,545000,556100,545000,2468.1023999999998,0.0,49.68,0.0,15500000,11750000,556100,545000,47,64,5.1529,0.0064,2.27,-0.08,4,4,13.228703413175655,13.228703413175655,13.228703413175655
MIA,MIA,6.2,6.2,2019,2021,2021,2013,2013,7,7,404496,351649,636,593,29584,27225,172,165,857142,857142,2,1,2,2,22,22,29,28,Miami Marlins,Miami Marlins,Florida,61379472,49379472,484,144,22,12,26244,23716,162,154,162,161,Starlin Castro,0.541696,0.5314409999999999,0.736,0.729,2,2,230,230,2,2,0.0729,0.07728400000000002,0.27,0.278,1.0,0.9158489999999999,1.0,0.957,2B,2B,0.3518518518518518,0.391304347826087,7396,2916,86,54,11857142,10857142,11000000,10000000,11857142,10857142,542.89,1846.4208999999998,23.3,42.97,4500000,3250000,60000000,60000000,57,63,1.1025,2.9583999999999997,1.05,1.72,2,2,16.2884409444164,16.213405830762646,16.2884409444164
OAK,OAK,6.4,6.4,2019,2024,2024,2017,2017,6,6,127449,298116,357,546,7921,21316,89,146,333333,333333,6,3,5,5,25,25,28,27,Oakland Athletics,Oakland Athletics,California,13153665,6153665,169,729,13,27,9025,22801,95,151,162,162,Stephen Piscotty,0.5184,0.6740409999999999,0.72,0.821,15,15,211,211,28,27,0.062001,0.071289,0.249,0.267,0.343396,0.8686240000000001,0.586,0.932,RF,RF,0.5987654320987654,0.5987654320987654,1936,7744,44,88,7333333,1333333,7000000,1000000,7333333,1333333,0.0,4922.4256,0.0,70.16,37600000,18000000,33500000,33500000,97,97,0.5328999999999999,7.7841000000000005,0.73,2.79,9,9,15.807940677199934,15.761420707019587,15.807940677199934
WSH,WSH,6.5,6.5,2019,2024,2024,2017,2017,7,7,5184,1681,72,41,144,25,12,5,3333334,3333333,7,5,1,1,28,28,30,29,Washington Nationals,Washington Nationals,Washington DC,87075000,81075000,1,0,1,0,1156,484,34,22,162,162,Stephen Strasburg,0.178084,0.08122499999999999,0.422,0.285,1,1,235,235,6,5,0.027889000000000004,0.014884,0.167,0.122,0.04409999999999999,0.018496000000000002,0.21,0.136,SP,SP,0.5740740740740741,0.5061728395061729,100,1,10,1,5000000,18333333,35000000,15000000,39333334,18333333,8094.6008999999995,1312.6128999999999,89.97,36.23,184550000,23300000,175000000,175000000,93,82,39.5641,6.969600000000001,6.29,2.64,1,0,15.424948470398375,17.37085861945369,17.48758291071098
CHC,CHC,6.6,6.6,2019,2020,2020,2018,2018,2,2,4,36,2,6,0,1,0,1,0,0,5,7,2,2,31,31,33,32,Chicago Cubs,Chicago Cubs,Illinois,37016915,30516915,0,0,0,0,4900,6561,70,81,162,163,Steve Cishek,0.0,0.11088900000000002,0.0,0.333,17,17,215,215,20,20,0.0,0.027889000000000004,0.0,0.167,0.18662399999999998,0.247009,0.432,0.497,RP,RP,0.5185185185185185,0.5828220858895705,0,0,0,0,6500000,7500000,6500000,6500000,6500000,7500000,3440.9955999999997,3888.7696,58.66,62.36,49325000,215545000,13000000,13000000,84,95,3.1684,5.1983999999999995,1.78,2.28,3,3,15.687312734865866,15.687312734865866,15.687312734865866
BAL,BAL,6.1,6.1,2019,0,0,2019,2018,1,1,108241,2116,329,46,5476,64,74,8,0,0,1,2,1,1,26,25,27,26,Baltimore Orioles,Baltimore Orioles,Maryland,733452,261980,100,0,10,0,14161,256,119,16,161,162,Steve Wilkerson,0.44756100000000004,0.21529600000000002,0.669,0.464,7,7,195,195,14,14,0.050625,0.030275999999999997,0.225,0.174,0.540225,0.009801,0.735,0.099,2B,3B,0.3354037267080745,0.2901234567901234,1225,9,35,3,471472,251980,555000,545000,555000,545000,145.4436,0.0,12.06,0.0,800000,73000000,555000,545000,54,47,0.6561000000000001,0.0625,-0.81,-0.25,3,3,13.063614994350619,13.226723392728571,13.226723392728571
SF,SF,6.2,6.2,2019,2025,0,2019,2018,1,1,68121,19881,261,141,3721,1296,61,36,0,0,2,2,5,5,25,24,25,24,San Francisco Giants,San Francisco Giants,California,966006,497850,16,4,4,2,5476,1681,74,41,161,162,Steven Duggar,0.383161,0.4802489999999999,0.619,0.693,23,23,189,189,26,26,0.054756000000000006,0.065025,0.234,0.255,0.208849,0.064009,0.457,0.253,CF,CF,0.4782608695652174,0.4506172839506173,784,289,28,17,468156,249050,558125,545000,558125,545000,0.0,0.0,0.0,0.0,8500000,11500000,558125,545000,77,73,0.04409999999999999,0.8835999999999999,-0.21,0.94,8,8,13.056556852689905,13.2323382306129,13.2323382306129
NYM,NYM,6.2,6.2,2019,2022,0,2019,2018,1,1,3249,2116,57,46,169,25,13,5,0,0,6,8,2,2,27,26,28,27,New York Mets,New York Mets,New York,5449549,2824549,1,4,1,2,1296,900,36,30,161,162,Steven Matz,0.259081,0.179776,0.509,0.424,5,5,201,201,9,9,0.051984,0.011881,0.228,0.109,0.049284,0.034225,0.222,0.185,SP,SP,0.5279503105590062,0.4753086419753086,1,16,1,4,2625000,577000,2625000,577000,2625000,577000,3042.6256,3027.2004,55.16,55.02,79000000,89635000,2625000,577000,85,77,3.6481,2.25,1.91,1.5,2,2,14.780591454007862,14.780591454007862,14.780591454007862
ARI,ARI,6.3,6.3,2019,2021,2021,2019,2018,1,1,9,49,3,7,0,0,0,0,0,0,4,2,1,1,29,28,30,29,Arizona Diamondbacks,Arizona Diamondbacks,Arizona,4125965,2675965,0,0,0,0,2601,2209,51,47,162,162,T.J. McFarland,0.0,0.0,0.0,0.0,1,1,200,200,6,6,0.0,0.0,0.0,0.0,0.09922500000000001,0.0841,0.315,0.29,RP,RP,0.5246913580246914,0.5061728395061729,0,0,0,0,1400000,850000,1400000,850000,1400000,850000,113.8489,0.0,10.67,0.0,11600000,15750000,1450000,850000,85,82,0.2601,2.5600000000000005,-0.51,1.6,1,1,14.151982794585487,14.151982794585487,14.151982794585487
OAK,WSH,6.2,6.2,2019,2020,2020,2019,2018,1,1,1089,3364,33,58,25,121,5,11,0,0,6,5,5,1,32,31,32,31,Oakland Athletics,Washington Nationals,California,22490105,12490105,1,0,1,0,961,961,31,31,162,162,Tanner Roark,0.179776,0.225625,0.424,0.475,15,1,238,238,28,5,0.023104,0.0361,0.152,0.19,0.036481,0.036481,0.191,0.191,SP,SP,0.5987654320987654,0.5061728395061729,4,64,2,8,1179543,6475000,10000000,6475000,10000000,6475000,1444.0,4332.272399999999,38.0,65.82,37600000,23300000,10000000,6475000,97,82,2.4649,8.7616,1.57,2.96,9,0,13.980637633290835,16.11809565095832,16.11809565095832
LAA,LAA,6.1,6.1,2019,2025,0,2019,2018,1,1,1764,18225,42,135,64,576,8,24,0,0,4,3,5,5,25,24,25,24,Los Angeles Angels,Los Angeles Angels,California,1941882,1813570,1,36,1,6,400,1600,20,40,161,162,Taylor Ward,0.390625,0.33408399999999994,0.625,0.578,1,1,200,200,10,10,0.036481,0.031684,0.191,0.178,0.015375999999999999,0.061009,0.124,0.247,3B,C,0.4472049689440994,0.4938271604938271,4,225,2,15,128312,143570,555000,545000,555000,545000,0.0,0.0,0.0,0.0,31000000,42800000,555000,545000,72,80,0.2601,0.0001,-0.51,-0.01,1,1,11.762220077017213,13.226723392728571,13.226723392728571
TOR,TOR,6.2,6.2,2019,2024,0,2019,2018,1,1,173889,226576,417,476,9216,12996,96,114,0,0,5,3,1,1,26,25,26,25,Toronto Blue Jays,Toronto Blue Jays,Toronto,1324879,808453,676,484,26,22,15625,18496,125,136,161,162,Teoscar Hernandez,0.605284,0.594441,0.778,0.771,2,2,205,205,7,7,0.0529,0.0576,0.23,0.24,0.5959840000000001,0.7055999999999999,0.772,0.84,LF,LF,0.4099378881987577,0.4506172839506173,4225,3249,65,57,516426,501030,578600,545000,578600,545000,2594.8835999999997,2479.0441,50.94,49.79,15500000,17000000,578600,545000,66,73,1.5625,0.028900000000000006,1.25,0.17,2,2,13.15468728525418,13.268366671524172,13.268366671524172
CHW,CHW,6.1,6.1,2019,2025,2025,2017,2017,6,6,248004,321489,498,567,27889,18496,167,136,0,0,3,2,2,2,23,23,26,25,Chicago White Sox,Chicago White Sox,Illinois,5732895,4332895,324,400,18,20,15876,23409,126,153,161,162,Tim Anderson,0.748225,0.4719690000000001,0.865,0.687,6,6,185,185,9,9,0.11222500000000002,0.0576,0.335,0.24,0.613089,0.8911359999999999,0.783,0.944,SS,SS,0.4472049689440994,0.382716049382716,3136,4096,56,64,1400000,1000000,1400000,1000000,1400000,1000000,6655.2964,2583.6888999999996,81.58,50.83,24500000,19750000,25000000,25000000,72,62,17.3889,13.838400000000002,4.17,3.72,3,3,14.151982794585487,14.151982794585487,14.151982794585487
ARI,LAD,6.1,6.1,2019,0,0,2019,2018,1,1,44944,121,212,11,2809,4,53,2,0,0,4,2,1,5,26,25,26,25,Arizona Diamondbacks,Los Angeles Dodgers,Arizona,504883,128899,1,0,1,0,8281,324,91,18,162,163,Tim Locastro,0.48580899999999994,0.39690000000000003,0.697,0.63,1,25,190,190,6,32,0.0625,0.033124,0.25,0.182,0.31584400000000007,0.0121,0.562,0.11,SS,2B,0.5246913580246914,0.5644171779141104,289,0,17,0,375984,120130,555000,545000,555000,545000,0.0,0.0,0.0,0.0,11600000,4000000,555000,545000,85,92,0.81,0.04409999999999999,0.9,0.21,1,6,12.83730186827513,13.226723392728571,13.226723392728571
NYM,NYM,6.3,6.3,2019,2020,2020,2018,2018,2,2,199809,166464,447,408,12544,7569,112,87,0,0,6,8,2,2,31,31,33,32,New York Mets,New York Mets,New York,43846500,34846500,441,324,21,18,17689,13225,133,115,161,162,Todd Frazier,0.5959840000000001,0.4830249999999999,0.772,0.695,5,5,220,220,9,9,0.063001,0.045369,0.251,0.213,0.6740409999999999,0.5041,0.821,0.71,3B,3B,0.5279503105590062,0.4753086419753086,4489,3481,67,59,9000000,8000000,9000000,8000000,9000000,8000000,1525.6836,1620.0625,39.06,40.25,79000000,89635000,17000000,17000000,85,77,4.536899999999999,6.100900000000001,2.13,2.47,2,2,16.012735135300492,16.012735135300492,16.012735135300492
SEA,COL,6.1,6.1,2019,2024,0,2019,2018,1,1,67600,8649,260,93,5041,441,71,21,0,0,3,5,1,1,27,26,28,27,Seattle Mariners,Colorado Rockies,Washington,1698468,1144023,324,4,18,2,5776,1444,76,38,162,163,Tom Murphy,0.7361639999999999,0.405769,0.858,0.637,0,1,218,218,4,5,0.07452900000000001,0.051076,0.273,0.226,0.21996099999999996,0.054289000000000004,0.469,0.233,C,C,0.419753086419753,0.558282208588957,1600,121,40,11,554445,251980,557500,545000,557500,545000,0.0,0.0,0.0,0.0,4450000,122500000,557500,545000,68,91,6.5536,0.0625,2.56,-0.25,0,0,13.225722892394987,13.231217782316412,13.231217782316412
NYM,NYM,6.0,6.0,2019,2025,0,2019,2018,1,1,18496,7056,136,84,676,196,26,14,0,0,6,8,2,2,24,23,25,24,New York Mets,New York Mets,New York,1024716,528210,16,1,4,1,2500,1156,50,34,161,162,Tomas Nido,0.29920900000000006,0.191844,0.547,0.438,5,5,210,210,9,9,0.036481,0.027889000000000004,0.191,0.167,0.095481,0.04409999999999999,0.309,0.21,C,C,0.5279503105590062,0.4753086419753086,196,81,14,9,496506,219750,556300,545000,556300,545000,0.0,0.0,0.0,0.0,79000000,89635000,556300,545000,85,77,0.4760999999999999,0.2304,-0.69,-0.48,2,2,13.115350846986491,13.229062996063385,13.229062996063385
TB,TB,6.1,6.1,2019,2022,0,2019,2018,1,1,321489,244036,567,494,24025,18496,155,136,0,0,2,2,2,2,30,29,31,30,Tampa Bay Rays,Tampa Bay Rays,Florida,6277736,2177736,441,441,21,21,21316,19321,146,139,161,162,Tommy Pham,0.6691239999999999,0.6889,0.818,0.83,1,1,223,223,5,4,0.07452900000000001,0.07562500000000001,0.273,0.275,0.811801,0.7361639999999999,0.901,0.858,CF,CF,0.5962732919254659,0.5555555555555556,4624,3969,68,63,4100000,190030,4100000,570100,4100000,570100,6938.889999999999,6188.9689,83.3,78.67,33500000,6500000,4100000,570100,96,90,13.4689,0.6241000000000001,3.67,0.79,0,0,15.226497531674536,15.226497531674536,15.226497531674536
CHC,HOU,5.6,5.6,2019,2024,0,2019,2018,1,1,60025,65025,245,255,2704,4489,52,67,0,0,5,2,2,2,27,26,27,26,Chicago Cubs,Houston Astros,Illinois,1402186,1025626,64,36,8,6,12100,9409,110,97,162,162,Tony Kemp,0.45024100000000006,0.552049,0.671,0.743,17,2,160,160,20,12,0.044944,0.06916900000000001,0.212,0.263,0.4610410000000001,0.358801,0.679,0.599,LF,LF,0.5185185185185185,0.6358024691358025,841,900,29,30,191418,404340,583600,545000,583600,545000,258.56639999999993,0.0,16.08,0.0,49325000,23500000,583600,545000,84,103,0.2116,0.43560000000000004,0.46,0.66,3,1,12.162214797466289,13.276971095630767,13.276971095630767
