Equipo,Cantidad_agentes_libres,Valor_contrato_total,Acronimo,Victorias,Juegos totales,Playoffs,Pennants won,WS ganadas,Promedio_victorias,Jugador,Posicion,Juegos,Porcetnaje_juegos,At-bats,Bateos,Home-runs,RBI,Porcentaje_bateo,OPS,WAR,TVS,Edad,Peso,Altura,Sueldo_base,Sueldo,Sueldo_regular,Juegos_2,Porcetnaje_juegos_2,At-bats_2,Bateos_2,Home-runs_2,RBI_2,Porcentaje_bateo_2,OPS_2,WAR_2,TVS_2
Colorado Rockies,5,122500000,COL,91,163,5,1,0,0.558282208588957,Nolan Arenado,3B,156,0.957,590,175,38,110,0.297,0.935,6.36,91.76,27,215,6.2,17750000,17750000,17750000,24336,0.9158489999999999,348100,30625,1444,12100,0.088209,0.8742250000000001,40.449600000000004,8419.8976
Colorado Rockies,5,122500000,COL,91,163,5,1,0,0.558282208588957,Trevor Story,SS,158,0.969,598,174,37,108,0.291,0.914,5.58,98.73,25,213,6.2,555000,555000,555000,24964,0.9389609999999999,357604,30276,1369,11664,0.08468099999999999,0.835396,31.136400000000002,9747.6129
Colorado Rockies,5,122500000,COL,91,163,5,1,0,0.558282208588957,D.J. LeMahieu,2B,129,0.791,533,147,15,62,0.276,0.749,3.03,56.09,29,220,6.4,8500000,8500000,8500000,16641,0.625681,284089,21609,225,3844,0.07617600000000001,0.561001,9.1809,3146.0881000000004
Colorado Rockies,5,122500000,COL,91,163,5,1,0,0.558282208588957,Ian Desmond,1B,160,0.982,555,131,22,88,0.236,0.729,-0.1,19.43,32,220,6.3,22000000,22000000,22000000,25600,0.964324,308025,17161,484,7744,0.055695999999999996,0.5314409999999999,0.010000000000000002,377.5249
Colorado Rockies,5,122500000,COL,91,163,5,1,0,0.558282208588957,David Dahl,OF,77,0.472,249,68,16,48,0.273,0.859,0.73,0.0,24,200,6.2,550000,550000,452421,5929,0.22278399999999998,62001,4624,256,2304,0.07452900000000001,0.737881,0.5328999999999999,0.0
Colorado Rockies,5,122500000,COL,91,163,5,1,0,0.558282208588957,Ryan McMahon,3B,91,0.558,181,42,5,19,0.232,0.683,0.11,0.0,23,219,6.2,547000,547000,361743,8281,0.3113640000000001,32761,1764,25,361,0.053824000000000004,0.4664890000000001,0.0121,0.0
Colorado Rockies,5,122500000,COL,91,163,5,1,0,0.558282208588957,Noel Cuevas,RF,75,0.46,146,34,2,10,0.233,0.583,-1.39,0.0,26,210,0.0,545000,545000,375040,5625,0.2116,21316,1156,4,100,0.054289000000000004,0.33988899999999994,1.9320999999999997,0.0
Colorado Rockies,5,122500000,COL,91,163,5,1,0,0.558282208588957,Drew Butera,C,62,0.38,163,31,3,21,0.19,0.564,-0.66,0.0,34,205,6.1,2300000,2300000,383346,3844,0.1444,26569,961,9,441,0.0361,0.31809599999999993,0.43560000000000004,0.0
Colorado Rockies,5,122500000,COL,91,163,5,1,0,0.558282208588957,Tom Murphy,C,38,0.233,93,21,2,11,0.226,0.637,-0.25,0.0,27,218,6.1,545000,545000,251980,1444,0.054289000000000004,8649,441,4,121,0.051076,0.405769,0.0625,0.0
Colorado Rockies,5,122500000,COL,91,163,5,1,0,0.558282208588957,Pat Valaika,SS,69,0.423,122,19,2,5,0.156,0.46,-1.32,0.0,25,200,6.0,550000,550000,408066,4761,0.17892899999999998,14884,361,4,25,0.024336,0.2116,1.7424000000000002,0.0
Colorado Rockies,5,122500000,COL,91,163,5,1,0,0.558282208588957,German Marquez,SP,33,0.203,60,18,1,5,0.3,0.65,4.67,90.91,23,230,6.1,550000,550000,550000,1089,0.041209,3600,324,1,25,0.09,0.42250000000000004,21.808899999999998,8264.6281
Colorado Rockies,5,122500000,COL,91,163,5,1,0,0.558282208588957,Matt Holliday,OF,25,0.153,53,15,2,3,0.283,0.849,0.13,0.0,38,250,6.4,545000,545000,114270,625,0.023409,2809,225,4,9,0.08008899999999998,0.7208009999999999,0.016900000000000002,0.0
Colorado Rockies,5,122500000,COL,91,163,5,1,0,0.558282208588957,Kyle Freeland,SP,33,0.203,65,6,0,2,0.092,0.242,8.44,98.86,25,201,6.4,550000,550000,550000,1089,0.041209,4225,36,0,4,0.008464,0.058564,71.2336,9773.2996
Colorado Rockies,5,122500000,COL,91,163,5,1,0,0.558282208588957,Tyler Anderson,SP,33,0.203,50,5,0,1,0.1,0.267,3.04,61.36,28,213,6.2,555000,555000,555000,1089,0.041209,2500,25,0,1,0.010000000000000002,0.071289,9.2416,3765.0496
Colorado Rockies,5,122500000,COL,91,163,5,1,0,0.558282208588957,Raimel Tapia,LF,25,0.153,25,5,1,6,0.2,0.739,-0.02,0.0,24,175,6.3,545000,545000,158220,625,0.023409,625,25,1,36,0.04000000000000001,0.546121,0.0004,0.0
Colorado Rockies,5,122500000,COL,91,163,5,1,0,0.558282208588957,Jon Gray,SP,31,0.19,52,4,0,2,0.077,0.243,1.74,53.19,26,225,6.4,555000,555000,513248,961,0.0361,2704,16,0,4,0.005929,0.059049,3.0276,2829.1760999999997
Colorado Rockies,5,122500000,COL,91,163,5,1,0,0.558282208588957,Chad Bettis,SP,27,0.166,34,3,0,2,0.088,0.227,1.08,31.56,29,201,0.0,2000000,2000000,2000000,729,0.027556000000000004,1156,9,0,4,0.007743999999999999,0.051529000000000005,1.1664,996.0335999999999
Colorado Rockies,5,122500000,COL,91,163,5,1,0,0.558282208588957,Chris Rusin,RP,49,0.301,4,2,0,0,0.5,1.0,-0.8,9.7,31,198,6.2,1287500,1287500,1287500,2401,0.09060099999999999,16,4,0,0,0.25,1.0,0.6400000000000001,94.08999999999999
Colorado Rockies,5,122500000,COL,91,163,5,1,0,0.558282208588957,Antonio Senzatela,SP,23,0.141,24,2,0,3,0.083,0.208,1.4,43.05,23,236,6.1,545000,545000,366250,529,0.019880999999999996,576,4,0,9,0.006889000000000001,0.043264,1.9599999999999997,1853.3024999999998
Colorado Rockies,5,122500000,COL,91,163,5,1,0,0.558282208588957,Yency Almonte,RP,14,0.086,1,0,0,0,0.0,0.0,0.43,0.0,24,223,6.5,545000,545000,228540,196,0.007395999999999999,1,0,0,0,0.0,0.0,0.18489999999999998,0.0
Colorado Rockies,5,122500000,COL,91,163,5,1,0,0.558282208588957,Harrison Musgrave,RP,35,0.215,3,0,0,0,0.0,0.0,0.53,0.0,26,205,6.1,545000,545000,430710,1225,0.046224999999999995,9,0,0,0,0.0,0.0,0.28090000000000004,0.0
Milwaukee Brewers,5,103750000,MIL,96,163,5,1,0,0.588957055214724,Christian Yelich,LF,147,0.902,574,187,36,110,0.326,1.0,7.62,99.85,26,195,6.3,7000000,7000000,7000000,21609,0.813604,329476,34969,1296,12100,0.10627600000000001,1.0,58.0644,9970.0225
Milwaukee Brewers,5,103750000,MIL,96,163,5,1,0,0.588957055214724,Jesus Aguilar,1B,149,0.914,492,135,35,108,0.274,0.89,3.41,90.48,28,277,6.3,557200,557200,557200,22201,0.835396,242064,18225,1225,11664,0.07507600000000002,0.7921,11.628100000000002,8186.630400000001
Milwaukee Brewers,5,103750000,MIL,96,163,5,1,0,0.588957055214724,Travis Shaw,3B,152,0.933,498,120,32,86,0.241,0.825,4.09,87.98,28,230,6.4,567400,567400,567400,23104,0.8704890000000001,248004,14400,1024,7396,0.058080999999999994,0.6806249999999999,16.728099999999998,7740.4804
Milwaukee Brewers,5,103750000,MIL,96,163,5,1,0,0.588957055214724,Jonathan Schoop,2B,132,0.81,473,110,21,61,0.233,0.682,1.34,21.22,26,225,6.1,8500000,8500000,2833338,17424,0.6561000000000001,223729,12100,441,3721,0.054289000000000004,0.4651240000000001,1.7956000000000003,450.28839999999997
Milwaukee Brewers,5,103750000,MIL,96,163,5,1,0,0.588957055214724,Ryan Braun,LF,126,0.773,405,103,20,64,0.254,0.782,0.88,17.73,34,205,0.0,19000000,20000000,20000000,15876,0.597529,164025,10609,400,4096,0.064516,0.6115240000000001,0.7744,314.35290000000003
Milwaukee Brewers,5,103750000,MIL,96,163,5,1,0,0.588957055214724,Orlando Arcia,SS,119,0.73,348,82,3,30,0.236,0.576,0.37,7.6,23,187,6.0,559600,559600,472413,14161,0.5328999999999999,121104,6724,9,900,0.055695999999999996,0.33177599999999996,0.1369,57.76
Milwaukee Brewers,5,103750000,MIL,96,163,5,1,0,0.588957055214724,Hernan Perez,2B,132,0.81,316,80,9,29,0.253,0.676,0.95,18.0,27,215,6.1,1975000,1975000,1975000,17424,0.6561000000000001,99856,6400,81,841,0.064009,0.45697600000000005,0.9025,324.0
Milwaukee Brewers,5,103750000,MIL,96,163,5,1,0,0.588957055214724,Manuel Pina,C,98,0.601,306,77,9,28,0.252,0.702,1.09,31.77,31,222,6.0,560100,560100,560100,9604,0.361201,93636,5929,81,784,0.063504,0.49280399999999996,1.1881000000000002,1009.3329
Milwaukee Brewers,5,103750000,MIL,96,163,5,1,0,0.588957055214724,Domingo Santana,RF,85,0.522,211,56,5,20,0.265,0.74,1.04,0.0,25,220,6.5,572400,572400,356932,7225,0.272484,44521,3136,25,400,0.07022500000000001,0.5476,1.0816000000000001,0.0
Milwaukee Brewers,5,103750000,MIL,96,163,5,1,0,0.588957055214724,Eric Thames,1B,96,0.589,247,54,16,37,0.219,0.783,0.6,0.0,31,210,6.0,5000000,5000000,5000000,9216,0.346921,61009,2916,256,1369,0.047961,0.613089,0.36,0.0
Milwaukee Brewers,5,103750000,MIL,96,163,5,1,0,0.588957055214724,Erik Kratz,C,67,0.411,203,48,6,23,0.237,0.634,0.12,0.0,38,250,0.0,545000,545000,377970,4489,0.168921,41209,2304,36,529,0.056169,0.40195600000000004,0.0144,0.0
Milwaukee Brewers,5,103750000,MIL,96,163,5,1,0,0.588957055214724,Tyler Saladino,SS,58,0.356,126,31,5,16,0.246,0.696,-0.01,0.0,28,200,6.0,565000,565000,407092,3364,0.126736,15876,961,25,256,0.060516,0.48441599999999996,0.0001,0.0
Milwaukee Brewers,5,103750000,MIL,96,163,5,1,0,0.588957055214724,Keon Broxton,RF,51,0.313,78,14,4,11,0.18,0.691,1.74,0.0,28,200,6.3,545000,545000,205100,2601,0.097969,6084,196,16,121,0.0324,0.47748099999999993,3.0276,0.0
Milwaukee Brewers,5,103750000,MIL,96,163,5,1,0,0.588957055214724,Brent Suter,SP,21,0.129,26,6,1,3,0.231,0.778,-0.26,51.79,28,213,6.4,556500,556500,556500,441,0.016641,676,36,1,9,0.053361000000000006,0.605284,0.06760000000000001,2682.2041
Milwaukee Brewers,5,103750000,MIL,96,163,5,1,0,0.588957055214724,Wade Miley,SP,16,0.098,27,5,0,0,0.185,0.399,1.48,0.0,31,220,6.2,2500000,2500000,2500000,256,0.009604000000000001,729,25,0,0,0.034225,0.159201,2.1904,0.0
Milwaukee Brewers,5,103750000,MIL,96,163,5,1,0,0.588957055214724,Chase Anderson,SP,31,0.19,45,4,0,2,0.089,0.178,1.23,47.62,30,200,6.1,4250000,4750000,4750000,961,0.0361,2025,16,0,4,0.007921,0.031684,1.5129,2267.6643999999997
Milwaukee Brewers,5,103750000,MIL,96,163,5,1,0,0.588957055214724,Junior Guerra,SP,31,0.19,35,4,0,0,0.114,0.314,0.02,35.13,33,235,6.0,545000,545000,509820,961,0.0361,1225,16,0,0,0.012996,0.098596,0.0004,1234.1169000000002
Milwaukee Brewers,5,103750000,MIL,96,163,5,1,0,0.588957055214724,Jacob Nottingham,C,9,0.055,20,4,0,0,0.2,0.583,0.14,0.0,23,220,6.2,545000,545000,152360,81,0.003025,400,16,0,0,0.04000000000000001,0.33988899999999994,0.019600000000000003,0.0
Milwaukee Brewers,5,103750000,MIL,96,163,5,1,0,0.588957055214724,Brandon Woodruff,RP,19,0.117,8,2,1,1,0.25,0.958,0.26,0.0,25,243,6.4,550100,550100,210018,361,0.013689000000000002,64,4,1,1,0.0625,0.9177639999999999,0.06760000000000001,0.0
Milwaukee Brewers,5,103750000,MIL,96,163,5,1,0,0.588957055214724,Zach Davies,SP,13,0.08,15,1,0,0,0.067,0.133,-0.16,0.0,25,180,6.0,572000,572000,572000,169,0.0064,225,1,0,0,0.004489000000000001,0.017689000000000003,0.0256,0.0
Milwaukee Brewers,5,103750000,MIL,96,163,5,1,0,0.588957055214724,Josh Hader,RP/CL,55,0.337,2,1,0,0,0.5,1.0,2.12,98.72,24,180,6.3,556500,556500,556500,3025,0.11356900000000002,4,1,0,0,0.25,1.0,4.494400000000001,9745.6384
Milwaukee Brewers,5,103750000,MIL,96,163,5,1,0,0.588957055214724,Nick Franklin,LF,1,0.006,2,0,0,0,0.0,0.0,-0.03,0.0,27,190,6.1,545000,545000,427780,1,3.6e-05,4,0,0,0,0.0,0.0,0.0009,0.0
New York Mets,8,89635000,NYM,77,162,9,5,2,0.4753086419753086,Amed Rosario,SS,154,0.951,554,142,9,51,0.256,0.676,0.64,36.72,22,190,6.2,548940,548940,548940,23716,0.9044009999999999,306916,20164,81,2601,0.065536,0.45697600000000005,0.4096,1348.3583999999998
New York Mets,8,89635000,NYM,77,162,9,5,2,0.4753086419753086,Michael Conforto,RF,153,0.944,543,132,28,82,0.243,0.797,2.7,80.28,25,215,6.1,605094,605094,605094,23409,0.8911359999999999,294849,17424,784,6724,0.059049,0.635209,7.290000000000001,6444.8784000000005
New York Mets,8,89635000,NYM,77,162,9,5,2,0.4753086419753086,Brandon Nimmo,CF,141,0.87,433,114,17,47,0.263,0.886,4.35,94.28,25,207,6.3,555968,555968,546987,19881,0.7569,187489,12996,289,2209,0.06916900000000001,0.784996,18.922499999999996,8888.7184
New York Mets,8,89635000,NYM,77,162,9,5,2,0.4753086419753086,Wilmer Flores,1B,126,0.778,386,103,11,51,0.267,0.736,0.78,27.12,26,205,6.3,3400000,3400000,3400000,15876,0.605284,148996,10609,121,2601,0.071289,0.541696,0.6084,735.4944
New York Mets,8,89635000,NYM,77,162,9,5,2,0.4753086419753086,Jeff McNeil,3B,63,0.389,225,74,3,19,0.329,0.852,2.43,0.0,26,195,6.1,545000,545000,202170,3969,0.151321,50625,5476,9,361,0.108241,0.725904,5.9049000000000005,0.0
New York Mets,8,89635000,NYM,77,162,9,5,2,0.4753086419753086,Devin Mesoraco,C,85,0.525,244,54,11,33,0.221,0.7,-0.06,0.0,30,229,6.1,13000000,13125000,0,7225,0.275625,59536,2916,121,1089,0.048841,0.48999999999999994,0.0036,0.0
New York Mets,8,89635000,NYM,77,162,9,5,2,0.4753086419753086,Kevin Plawecki,C,79,0.488,238,50,7,30,0.21,0.685,1.25,0.0,27,208,6.2,557471,557471,557471,6241,0.238144,56644,2500,49,900,0.04409999999999999,0.46922500000000006,1.5625,0.0
New York Mets,8,89635000,NYM,77,162,9,5,2,0.4753086419753086,Yoenis Cespedes,CF,38,0.235,141,37,9,29,0.262,0.821,0.76,0.0,32,220,0.0,29000000,29000000,29000000,1444,0.055224999999999996,19881,1369,81,841,0.06864400000000001,0.6740409999999999,0.5776,0.0
New York Mets,8,89635000,NYM,77,162,9,5,2,0.4753086419753086,Dominic Smith,1B,56,0.346,143,32,5,11,0.224,0.675,-0.63,0.0,23,239,6.0,545000,545000,219750,3136,0.11971599999999999,20449,1024,25,121,0.050176000000000005,0.45562500000000006,0.39690000000000003,0.0
New York Mets,8,89635000,NYM,77,162,9,5,2,0.4753086419753086,Juan Lagares,CF,30,0.185,59,20,0,6,0.339,0.765,1.01,0.0,29,215,6.1,6500000,6500000,6500000,900,0.034225,3481,400,0,36,0.11492100000000001,0.585225,1.0201,0.0
New York Mets,8,89635000,NYM,77,162,9,5,2,0.4753086419753086,Tomas Nido,C,34,0.21,84,14,1,9,0.167,0.438,-0.48,0.0,24,210,6.0,545000,545000,219750,1156,0.04409999999999999,7056,196,1,81,0.027889000000000004,0.191844,0.2304,0.0
New York Mets,8,89635000,NYM,77,162,9,5,2,0.4753086419753086,Zack Wheeler,SP,29,0.179,56,11,0,4,0.196,0.425,3.91,94.7,28,195,6.4,1900000,1900000,1900000,841,0.032041,3136,121,0,16,0.038416000000000006,0.18062499999999998,15.288100000000002,8968.09
New York Mets,8,89635000,NYM,77,162,9,5,2,0.4753086419753086,Jacob deGrom,SP,34,0.21,67,11,0,5,0.164,0.39,9.56,99.81,30,180,6.4,7400000,7400000,7400000,1156,0.04409999999999999,4489,121,0,25,0.026896000000000003,0.1521,91.3936,9962.036100000001
New York Mets,8,89635000,NYM,77,162,9,5,2,0.4753086419753086,Jose Lobaton,C,22,0.136,49,7,0,4,0.143,0.47,-0.51,0.0,33,212,6.1,1250000,1250000,463680,484,0.018496000000000002,2401,49,0,16,0.020448999999999995,0.22089999999999999,0.2601,0.0
New York Mets,8,89635000,NYM,77,162,9,5,2,0.4753086419753086,Noah Syndergaard,SP,25,0.154,47,6,0,3,0.128,0.313,3.96,93.41,25,240,6.6,2975000,2975000,2975000,625,0.023716,2209,36,0,9,0.016384,0.097969,15.6816,8725.4281
New York Mets,8,89635000,NYM,77,162,9,5,2,0.4753086419753086,Steven Matz,SP,30,0.185,46,5,2,4,0.109,0.424,1.5,55.02,27,201,6.2,577000,577000,577000,900,0.034225,2116,25,4,16,0.011881,0.179776,2.25,3027.2004
New York Mets,8,89635000,NYM,77,162,9,5,2,0.4753086419753086,Jack Reinheimer,SS,21,0.13,30,5,0,0,0.167,0.452,-0.3,0.0,25,185,6.1,545000,545000,114270,441,0.016900000000000002,900,25,0,0,0.027889000000000004,0.204304,0.09,0.0
New York Mets,8,89635000,NYM,77,162,9,5,2,0.4753086419753086,Travis d'Arnaud,C,4,0.025,15,3,1,3,0.2,0.65,-0.07,0.0,29,210,6.2,3475000,3475000,3475000,16,0.0006250000000000001,225,9,1,9,0.04000000000000001,0.42250000000000004,0.004900000000000001,0.0
New York Mets,8,89635000,NYM,77,162,9,5,2,0.4753086419753086,Jerry Blevins,RP,65,0.401,2,1,0,1,0.5,1.0,0.01,6.89,34,190,6.6,7000000,7000000,7000000,4225,0.16080100000000003,4,1,0,1,0.25,1.0,0.0001,47.4721
New York Mets,8,89635000,NYM,77,162,9,5,2,0.4753086419753086,Seth Lugo,RP,55,0.34,11,1,0,0,0.091,0.258,2.15,95.64,28,225,6.4,564000,564000,564000,3025,0.11560000000000002,121,1,0,0,0.008281,0.066564,4.6225,9147.0096
New York Mets,8,89635000,NYM,77,162,9,5,2,0.4753086419753086,David Wright,3B,2,0.012,2,0,0,0,0.0,0.333,-0.01,0.0,35,205,6.0,20000000,20000000,20000000,4,0.000144,4,0,0,0,0.0,0.11088900000000002,0.0001,0.0
New York Mets,8,89635000,NYM,77,162,9,5,2,0.4753086419753086,Robert Gsellman,RP,69,0.426,3,0,0,0,0.0,0.25,-0.3,51.6,24,205,6.4,562375,562375,562375,4761,0.181476,9,0,0,0,0.0,0.0625,0.09,2662.56
New York Mets,8,89635000,NYM,77,162,9,5,2,0.4753086419753086,Jacob Rhame,RP,30,0.185,1,0,0,0,0.0,0.0,-0.24,0.0,25,215,6.1,545650,545650,305136,900,0.034225,1,0,0,0,0.0,0.0,0.0576,0.0
New York Mets,8,89635000,NYM,77,162,9,5,2,0.4753086419753086,Paul Sewald,RP/CL,47,0.29,5,0,0,0,0.0,0.0,-0.96,0.0,28,207,6.3,553250,553250,475840,2209,0.0841,25,0,0,0,0.0,0.0,0.9216,0.0
New York Mets,8,89635000,NYM,77,162,9,5,2,0.4753086419753086,Corey Oswalt,SP,17,0.105,18,0,0,0,0.0,0.0,-0.47,14.58,24,250,6.5,545000,545000,287140,289,0.011024999999999998,324,0,0,0,0.0,0.0,0.22089999999999999,212.5764
New York Mets,8,89635000,NYM,77,162,9,5,2,0.4753086419753086,Tyler Bashlor,RP,24,0.148,1,0,0,0,0.0,0.0,0.06,0.0,25,195,6.0,545000,545000,287140,576,0.021903999999999996,1,0,0,0,0.0,0.0,0.0036,0.0
New York Mets,8,89635000,NYM,77,162,9,5,2,0.4753086419753086,Drew Gagnon,SP,5,0.031,1,0,0,1,0.0,0.0,-0.4,0.0,28,195,6.4,545000,545000,84970,25,0.0009609999999999999,1,0,0,1,0.0,0.0,0.16000000000000003,0.0
New York Mets,8,89635000,NYM,77,162,9,5,2,0.4753086419753086,Tim Peterson,RP,22,0.136,2,0,0,0,0.0,0.0,-0.37,0.0,27,225,6.1,545000,545000,272490,484,0.018496000000000002,4,0,0,0,0.0,0.0,0.1369,0.0
Baltimore Orioles,2,73000000,BAL,47,162,14,7,3,0.2901234567901234,Adam Jones,CF,146,0.901,580,163,15,63,0.281,0.732,0.15,13.41,32,215,6.2,17000000,17333333,17333333,21316,0.811801,336400,26569,225,3969,0.07896100000000002,0.535824,0.0225,179.8281
Baltimore Orioles,2,73000000,BAL,47,162,14,7,3,0.2901234567901234,Trey Mancini,LF,156,0.963,582,141,24,58,0.242,0.715,-0.08,33.55,26,230,6.3,556500,556500,556500,24336,0.9273689999999999,338724,19881,576,3364,0.058564,0.5112249999999999,0.0064,1125.6024999999997
Baltimore Orioles,2,73000000,BAL,47,162,14,7,3,0.2901234567901234,Jonathan Villar,SS,141,0.87,466,121,14,46,0.26,0.709,1.36,51.04,27,215,6.1,2550000,2550000,850020,19881,0.7569,217156,14641,196,2116,0.06760000000000001,0.5026809999999999,1.8496000000000004,2605.0816
Baltimore Orioles,2,73000000,BAL,47,162,14,7,3,0.2901234567901234,Mark Trumbo,DH,90,0.556,330,86,17,44,0.261,0.764,0.32,0.0,32,225,6.4,12500000,12500000,11000000,8100,0.3091360000000001,108900,7396,289,1936,0.068121,0.583696,0.1024,0.0
Baltimore Orioles,2,73000000,BAL,47,162,14,7,3,0.2901234567901234,Tim Beckham,SS,96,0.593,369,85,12,35,0.23,0.661,0.39,0.0,28,205,6.1,3350000,3350000,3350000,9216,0.351649,136161,7225,144,1225,0.0529,0.43692100000000006,0.1521,0.0
Baltimore Orioles,2,73000000,BAL,47,162,14,7,3,0.2901234567901234,Chris Davis,1B,129,0.796,470,79,16,49,0.168,0.539,-3.25,0.15,32,245,6.3,17000000,21065362,21065362,16641,0.6336160000000001,220900,6241,256,2401,0.028224000000000003,0.29052100000000003,10.5625,0.0225
Baltimore Orioles,2,73000000,BAL,47,162,14,7,3,0.2901234567901234,Renato Nunez,LF,73,0.451,236,61,8,22,0.259,0.741,0.02,0.0,24,220,6.1,545000,545000,213890,5329,0.203401,55696,3721,64,484,0.067081,0.549081,0.0004,0.0
Baltimore Orioles,2,73000000,BAL,47,162,14,7,3,0.2901234567901234,Caleb Joseph,C,84,0.519,265,58,3,17,0.219,0.575,0.32,0.0,32,180,6.3,1250000,1250000,1250000,7056,0.269361,70225,3364,9,289,0.047961,0.33062499999999995,0.1024,0.0
Baltimore Orioles,2,73000000,BAL,47,162,14,7,3,0.2901234567901234,Joey Rickard,LF,79,0.488,213,52,8,23,0.244,0.713,0.44,0.0,27,185,6.1,545000,545000,348670,6241,0.238144,45369,2704,64,529,0.059536,0.508369,0.1936,0.0
Baltimore Orioles,2,73000000,BAL,47,162,14,7,3,0.2901234567901234,Jace Peterson,2B,96,0.593,210,42,3,28,0.2,0.634,-0.07,0.0,28,215,6.0,545000,545000,468800,9216,0.351649,44100,1764,9,784,0.04000000000000001,0.40195600000000004,0.004900000000000001,0.0
Baltimore Orioles,2,73000000,BAL,47,162,14,7,3,0.2901234567901234,Cedric Mullins,CF,45,0.278,170,40,4,11,0.235,0.671,-0.15,0.0,23,175,5.8,545000,545000,196310,2025,0.07728400000000002,28900,1600,16,121,0.055224999999999996,0.45024100000000006,0.0225,0.0
Baltimore Orioles,2,73000000,BAL,47,162,14,7,3,0.2901234567901234,Chance Sisco,C,64,0.395,160,29,2,16,0.181,0.557,-0.15,0.0,23,210,6.3,546500,546500,364312,4096,0.15602500000000002,25600,841,4,256,0.032761,0.31024900000000005,0.0225,0.0
Baltimore Orioles,2,73000000,BAL,47,162,14,7,3,0.2901234567901234,Austin Wynns,C,42,0.259,110,28,4,11,0.255,0.669,0.34,0.0,27,190,6.0,545000,545000,304720,1764,0.067081,12100,784,16,121,0.065025,0.44756100000000004,0.11560000000000002,0.0
Baltimore Orioles,2,73000000,BAL,47,162,14,7,3,0.2901234567901234,John Andreoli,OF,26,0.161,61,14,0,4,0.23,0.546,0.19,0.0,28,215,6.1,545000,545000,123060,676,0.025921000000000003,3721,196,0,16,0.0529,0.29811600000000005,0.0361,0.0
Baltimore Orioles,2,73000000,BAL,47,162,14,7,3,0.2901234567901234,D.J. Stewart,OF,17,0.105,40,10,3,10,0.25,0.89,0.46,0.0,24,230,6.0,545000,545000,58600,289,0.011024999999999998,1600,100,9,100,0.0625,0.7921,0.2116,0.0
Baltimore Orioles,2,73000000,BAL,47,162,14,7,3,0.2901234567901234,Steve Wilkerson,3B,16,0.099,46,8,0,3,0.174,0.464,-0.25,0.0,26,195,6.1,545000,545000,251980,256,0.009801,2116,64,0,9,0.030275999999999997,0.21529600000000002,0.0625,0.0
Baltimore Orioles,2,73000000,BAL,47,162,14,7,3,0.2901234567901234,Colby Rasmus,LF,18,0.111,45,6,1,1,0.133,0.426,-0.25,0.0,31,195,6.2,3000000,3000000,3000000,324,0.012321,2025,36,1,1,0.017689000000000003,0.181476,0.0625,0.0
Baltimore Orioles,2,73000000,BAL,47,162,14,7,3,0.2901234567901234,Corban Joseph,1B,14,0.086,18,4,0,3,0.222,0.541,-0.07,0.0,29,185,6.0,545000,545000,84970,196,0.007395999999999999,324,16,0,9,0.049284,0.292681,0.004900000000000001,0.0
Baltimore Orioles,2,73000000,BAL,47,162,14,7,3,0.2901234567901234,Andrew Susac,C,9,0.056,26,3,0,0,0.115,0.269,-0.33,0.0,28,220,6.1,545000,545000,46880,81,0.0031360000000000003,676,9,0,0,0.013225,0.07236100000000001,0.10890000000000001,0.0
Baltimore Orioles,2,73000000,BAL,47,162,14,7,3,0.2901234567901234,Dylan Bundy,SP,31,0.191,5,1,0,0,0.2,0.4,0.11,17.53,25,200,6.1,1640000,1640000,1640000,961,0.036481,25,1,0,0,0.04000000000000001,0.16000000000000003,0.0121,307.3009
Baltimore Orioles,2,73000000,BAL,47,162,14,7,3,0.2901234567901234,Mike Wright,RP,48,0.296,1,0,0,0,0.0,0.0,-0.09,0.0,28,215,6.6,553500,553500,553500,2304,0.08761599999999999,1,0,0,0,0.0,0.0,0.0081,0.0
Baltimore Orioles,2,73000000,BAL,47,162,14,7,3,0.2901234567901234,Yefry Ramirez,RP,17,0.105,2,0,0,0,0.0,0.0,0.07,0.0,24,215,6.2,545000,545000,272490,289,0.011024999999999998,4,0,0,0,0.0,0.0,0.004900000000000001,0.0
Baltimore Orioles,2,73000000,BAL,47,162,14,7,3,0.2901234567901234,David Hess,RP,21,0.13,2,0,0,0,0.0,0.333,0.74,0.0,24,215,6.1,545000,545000,342810,441,0.016900000000000002,4,0,0,0,0.0,0.11088900000000002,0.5476,0.0
Minnesota Twins,6,52250000,MIN,78,162,15,6,3,0.4814814814814814,Eddie Rosario,LF,139,0.858,559,161,24,77,0.288,0.803,3.64,82.97,26,180,6.1,602500,602500,602500,19321,0.7361639999999999,312481,25921,576,5929,0.08294399999999999,0.6448090000000001,13.249600000000001,6884.0208999999995
Minnesota Twins,6,52250000,MIN,78,162,15,6,3,0.4814814814814814,Joe Mauer,1B,127,0.784,486,137,6,48,0.282,0.729,1.2,8.07,35,225,6.5,23000000,23000000,23000000,16129,0.6146560000000001,236196,18769,36,2304,0.07952399999999998,0.5314409999999999,1.44,65.12490000000001
Minnesota Twins,6,52250000,MIN,78,162,15,6,3,0.4814814814814814,Max Kepler,CF,156,0.963,532,119,20,58,0.224,0.727,2.82,62.75,25,220,6.4,587500,587500,587500,24336,0.9273689999999999,283024,14161,400,3364,0.050176000000000005,0.5285289999999999,7.952399999999999,3937.5625
