Acronimo,Altura,At-bats,At-bats_2,Bateos,Bateos_2,Cantidad de equipos,Cantidad_agentes_libres,Edad,Equipo,Estado,Home-runs,Home-runs_2,Juegos,Juegos totales,Juegos_2,Jugador,OPS,OPS_2,Pennants won,Peso,Playoffs,Porcentaje_bateo,Porcentaje_bateo_2,Porcetnaje_juegos,Porcetnaje_juegos_2,Posicion,Promedio_victorias,RBI,RBI_2,Sueldo,Sueldo_base,Sueldo_regular,TVS,TVS_2,Valor_contrato_total,Victorias,WAR,WAR_2,WS ganadas
ATL,6.4,56,3136,11,121,1,6,25,Atlanta Braves,Georgia,0,0,40,161,1600,Max Fried,0.53,0.28090000000000004,18,190,25,0.196,0.038416000000000006,0.247,0.061009,SP,0.6024844720496895,4,16,565000,565000,565000,77.29,5973.744100000001,52210000,97,2.6,6.760000000000001,3
ATL,6.2,55,3025,6,36,1,6,28,Atlanta Braves,Georgia,0,0,35,161,1225,Julio Teheran,0.234,0.054756000000000006,18,205,25,0.109,0.011881,0.216,0.046655999999999996,SP,0.6024844720496895,4,16,11166668,11000000,11166668,64.43,4151.224900000001,52210000,97,2.7,7.290000000000001,3
ATL,6.5,52,2704,4,16,1,6,21,Atlanta Braves,Georgia,0,0,29,161,841,Michael Soroka,0.22,0.0484,18,225,25,0.077,0.005929,0.179,0.032041,SP,0.6024844720496895,3,9,555000,555000,492360,98.88,9777.2544,52210000,97,5.68,32.2624,3
ATL,6.4,35,1225,2,4,1,6,27,Atlanta Braves,Georgia,0,0,21,161,441,Mike Foltynewicz,0.114,0.012996,18,200,25,0.057,0.003249,0.13,0.016900000000000002,SP,0.6024844720496895,1,1,5475000,5475000,5475000,47.98,2302.0804,52210000,97,0.92,0.8464,3
ATL,6.2,9,81,2,4,1,6,21,Atlanta Braves,Georgia,0,0,6,161,36,Bryse Wilson,0.444,0.197136,18,225,25,0.222,0.049284,0.037,0.0013689999999999998,SP,0.6024844720496895,0,0,565000,565000,133672,0.0,0.0,52210000,97,-0.48,0.2304,3
ATL,6.1,6,36,0,0,1,6,34,Atlanta Braves,Georgia,0,0,51,161,2601,Josh Tomlin,0.0,0.0,18,190,25,0.0,0.0,0.315,0.09922500000000001,RP,0.6024844720496895,0,0,1000000,1000000,1000000,65.94,4348.0836,52210000,97,1.06,1.1236000000000002,3
ATL,6.5,8,64,0,0,1,6,26,Atlanta Braves,Georgia,0,0,55,161,3025,Sean Newcomb,0.0,0.0,18,255,25,0.0,0.0,0.34,0.11560000000000002,RP,0.6024844720496895,0,0,575000,575000,513106,73.41,5389.0280999999995,52210000,97,1.24,1.5376,3
ATL,6.3,9,81,0,0,1,6,23,Atlanta Braves,Georgia,0,0,24,161,576,Touki Toussaint,0.0,0.0,18,215,25,0.0,0.0,0.148,0.021903999999999996,RP,0.6024844720496895,0,0,555000,555000,271544,0.0,0.0,52210000,97,-0.37,0.1369,3
ATL,6.5,1,1,0,0,1,6,24,Atlanta Braves,Georgia,0,0,6,161,36,Jeremy Walker,0.0,0.0,18,205,25,0.0,0.0,0.037,0.0013689999999999998,P,0.6024844720496895,0,0,555000,555000,113392,0.0,0.0,52210000,97,0.21,0.04409999999999999,3
ATL,6.4,6,36,0,0,1,6,23,Atlanta Braves,Georgia,0,0,7,161,49,Kyle Wright,0.0,0.0,18,215,25,0.0,0.0,0.043,0.0018489999999999997,SP,0.6024844720496895,0,0,565000,565000,136710,0.0,0.0,52210000,97,-0.53,0.28090000000000004,3
ATL,6.7,2,4,0,0,1,6,25,Atlanta Braves,Georgia,0,0,32,161,1024,Chad Sobotka,0.0,0.0,18,225,25,0.0,0.0,0.198,0.039204,RP,0.6024844720496895,0,0,565000,565000,370636,0.0,0.0,52210000,97,-0.5,0.25,3
ATL,6.2,1,1,0,0,1,6,25,Atlanta Braves,Georgia,0,0,36,161,1296,Jacob Webb,0.0,0.0,18,210,25,0.0,0.0,0.222,0.049284,RP,0.6024844720496895,0,0,555000,555000,334208,0.0,0.0,52210000,97,0.84,0.7055999999999999,3
CHC,6.4,615,378225,178,31684,2,5,27,Chicago Cubs,Illinois,27,729,155,162,24025,Nick Castellanos,0.863,0.744769,17,203,20,0.289,0.08352099999999998,0.957,0.9158489999999999,RF,0.5185185185185185,73,5329,9950000,9950000,2859700,52.98,2806.8803999999996,49325000,84,1.04,1.0816000000000001,3
CHC,6.5,543,294849,153,23409,2,5,27,Chicago Cubs,Illinois,31,961,148,162,21904,Kris Bryant,0.903,0.815409,17,230,20,0.282,0.07952399999999998,0.914,0.835396,3B,0.5185185185185185,77,5929,12900000,12900000,12900000,79.03,6245.7409,49325000,84,4.44,19.713600000000003,3
CHC,6.3,512,262144,150,22500,2,5,29,Chicago Cubs,Illinois,27,729,146,162,21316,Anthony Rizzo,0.924,0.8537760000000001,17,240,20,0.293,0.085849,0.901,0.811801,1B,0.5185185185185185,94,8836,11285714,11000000,11285714,91.27,8330.212899999999,49325000,84,3.91,15.288100000000002,3
CHC,6.0,531,281961,149,22201,2,5,26,Chicago Cubs,Illinois,29,841,141,162,19881,Javier Baez,0.847,0.717409,17,190,20,0.281,0.07896100000000002,0.87,0.7569,SS,0.5185185185185185,85,7225,5200000,5200000,5200000,82.94,6879.0436,49325000,84,6.58,43.2964,3
CHC,6.0,529,279841,132,17424,2,5,26,Chicago Cubs,Illinois,38,1444,155,162,24025,Kyle Schwarber,0.871,0.758641,17,229,20,0.25,0.0625,0.957,0.9158489999999999,LF,0.5185185185185185,92,8464,3390000,3390000,3390000,75.43,5689.684900000001,49325000,84,2.26,5.107599999999999,3
CHC,6.5,513,263169,129,16641,2,5,29,Chicago Cubs,Illinois,21,441,148,162,21904,Jason Heyward,0.772,0.5959840000000001,17,240,20,0.252,0.063504,0.914,0.835396,RF,0.5185185185185185,62,3844,22500000,20000000,22500000,19.57,382.98490000000004,49325000,84,1.97,3.8809,3
CHC,6.1,360,129600,98,9604,2,5,27,Chicago Cubs,Illinois,24,576,105,162,11025,Willson Contreras,0.888,0.788544,17,225,20,0.272,0.07398400000000001,0.648,0.419904,C,0.5185185185185185,64,4096,684000,684000,684000,84.78,7187.6484,49325000,84,3.18,10.112400000000001,3
CHC,6.2,339,114921,80,6400,2,5,25,Chicago Cubs,Illinois,12,144,130,162,16900,Albert Almora,0.651,0.42380100000000004,17,190,20,0.236,0.055695999999999996,0.803,0.6448090000000001,CF,0.5185185185185185,32,1024,615500,615500,562530,7.22,52.1284,49325000,84,-0.7,0.48999999999999994,3
CHC,6.1,303,91809,78,6084,2,5,26,Chicago Cubs,Illinois,11,121,127,162,16129,David Bote,0.785,0.616225,17,205,20,0.257,0.066049,0.784,0.6146560000000001,3B,0.5185185185185185,41,1681,571500,561500,571500,43.19,1865.3760999999997,49325000,84,2.16,4.6656,3
CHC,6.1,244,59536,65,4225,2,5,25,Chicago Cubs,Illinois,11,121,95,162,9025,Victor Caratini,0.794,0.6304360000000001,17,215,20,0.266,0.07075600000000001,0.586,0.343396,C,0.5185185185185185,34,1156,569500,569500,569500,0.0,0.0,49325000,84,0.93,0.8649000000000001,3
CHC,5.6,245,60025,52,2704,2,5,27,Chicago Cubs,Illinois,8,64,110,162,12100,Tony Kemp,0.671,0.45024100000000006,17,160,20,0.212,0.044944,0.679,0.4610410000000001,LF,0.5185185185185185,29,841,583600,583600,191418,16.08,258.56639999999993,49325000,84,0.46,0.2116,3
CHC,6.0,215,46225,51,2601,2,5,25,Chicago Cubs,Illinois,9,81,82,162,6724,Addison Russell,0.699,0.48860099999999995,17,200,20,0.237,0.056169,0.506,0.256036,SS,0.5185185185185185,23,529,3400000,3400000,3400000,0.0,0.0,49325000,84,0.12,0.0144,3
CHC,6.3,150,22500,39,1521,2,5,38,Chicago Cubs,Illinois,1,1,48,162,2304,Ben Zobrist,0.671,0.45024100000000006,17,210,20,0.26,0.06760000000000001,0.296,0.08761599999999999,2B,0.5185185185185185,17,289,12500000,12000000,3086022,0.0,0.0,49325000,84,-0.13,0.016900000000000002,3
CHC,6.0,140,19600,37,1369,2,5,24,Chicago Cubs,Illinois,11,121,58,162,3364,Ian Happ,0.898,0.806404,17,205,20,0.264,0.06969600000000001,0.358,0.128164,CF,0.5185185185185185,30,900,603500,603500,214170,0.0,0.0,49325000,84,1.23,1.5129,3
CHC,6.1,78,6084,22,484,2,5,22,Chicago Cubs,Illinois,3,9,20,162,400,Nico Hoerner,0.741,0.549081,17,200,20,0.282,0.07952399999999998,0.124,0.015375999999999999,SS,0.5185185185185185,17,289,555000,555000,62664,0.0,0.0,49325000,84,-0.03,0.0009,3
CHC,6.0,72,5184,15,225,2,5,26,Chicago Cubs,Illinois,5,25,31,162,961,Robel Garcia,0.775,0.6006250000000001,17,195,20,0.208,0.043264,0.191,0.036481,2B,0.5185185185185185,11,121,555000,555000,173072,0.0,0.0,49325000,84,0.12,0.0144,3
CHC,6.4,48,2304,9,81,2,5,35,Chicago Cubs,Illinois,1,1,32,162,1024,Jon Lester,0.556,0.3091360000000001,17,240,20,0.188,0.035344,0.198,0.039204,SP,0.5185185185185185,6,36,27500000,22500000,27500000,19.26,370.9476000000001,49325000,84,1.26,1.5876000000000001,3
CHC,6.3,54,2916,8,64,2,5,29,Chicago Cubs,Illinois,0,0,31,162,961,Kyle Hendricks,0.36,0.1296,17,190,20,0.148,0.021903999999999996,0.191,0.036481,SP,0.5185185185185185,5,25,7405000,7405000,7405000,77.82,6055.952399999999,49325000,84,3.78,14.2884,3
CHC,6.4,42,1764,6,36,2,5,35,Chicago Cubs,Illinois,0,0,27,162,729,Cole Hamels,0.344,0.11833599999999998,17,205,20,0.143,0.020448999999999995,0.167,0.027889000000000004,SP,0.5185185185185185,4,16,20000000,20000000,20000000,36.19,1309.7160999999999,49325000,84,3.01,9.060099999999998,3
CHC,6.5,56,3136,5,25,2,5,32,Chicago Cubs,Illinois,0,0,31,162,961,Yu Darvish,0.208,0.043264,17,220,20,0.089,0.007921,0.191,0.036481,SP,0.5185185185185185,3,9,20000000,20000000,20000000,46.25,2139.0625,49325000,84,3.31,10.956100000000001,3
CHC,6.1,54,2916,5,25,2,5,30,Chicago Cubs,Illinois,0,0,32,162,1024,Jose Quintana,0.204,0.04161599999999999,17,220,20,0.093,0.008649,0.198,0.039204,SP,0.5185185185185185,3,9,10500000,10500000,10500000,53.4,2851.56,49325000,84,1.15,1.3224999999999998,3
CHC,6.4,12,144,1,1,2,5,27,Chicago Cubs,Illinois,0,0,9,162,81,Alec Mills,0.167,0.027889000000000004,17,205,20,0.083,0.006889000000000001,0.056,0.0031360000000000003,RP,0.5185185185185185,0,0,555000,555000,134280,0.0,0.0,49325000,84,1.04,1.0816000000000001,3
CHC,6.6,2,4,0,0,2,5,33,Chicago Cubs,Illinois,0,0,70,162,4900,Steve Cishek,0.0,0.0,17,215,20,0.0,0.0,0.432,0.18662399999999998,RP,0.5185185185185185,0,0,6500000,6500000,6500000,58.66,3440.9955999999997,49325000,84,1.78,3.1684,3
CHC,6.5,2,4,0,0,2,5,27,Chicago Cubs,Illinois,0,0,73,162,5329,Kyle Ryan,0.333,0.11088900000000002,17,215,20,0.0,0.0,0.451,0.203401,RP,0.5185185185185185,0,0,555000,555000,528168,60.56,3667.5136,49325000,84,1.07,1.1449,3
CHC,6.2,1,1,0,0,2,5,24,Chicago Cubs,Illinois,0,0,12,162,144,Duane Underwood,0.0,0.0,17,210,20,0.0,0.0,0.074,0.005475999999999999,RP,0.5185185185185185,0,0,555000,555000,125328,0.0,0.0,49325000,84,0.0,0.0,3
CHC,6.9,2,4,0,0,2,5,27,Chicago Cubs,Illinois,0,0,44,162,1936,Brad Wieck,0.0,0.0,17,255,20,0.0,0.0,0.272,0.07398400000000001,RP,0.5185185185185185,0,0,555000,555000,86536,0.0,0.0,49325000,84,-0.61,0.3721,3
CHC,6.2,1,1,0,0,2,5,25,Chicago Cubs,Illinois,0,0,9,162,81,James Norwood,0.0,0.0,17,215,20,0.0,0.0,0.056,0.0031360000000000003,RP,0.5185185185185185,0,0,555000,555000,77584,0.0,0.0,49325000,84,0.1,0.010000000000000002,3
TEX,6.0,600,360000,165,27225,2,6,30,Texas Rangers,Texas,12,144,147,162,21609,Elvis Andrus,0.707,0.49984899999999993,2,200,8,0.275,0.07562500000000001,0.907,0.8226490000000001,SS,0.4814814814814814,72,5184,15250000,15000000,15250000,28.47,810.5409,47250000,78,1.51,2.2801,0
TEX,0.0,563,316969,149,22201,2,6,36,Texas Rangers,Texas,24,576,151,162,22801,Shin-Soo Choo,0.826,0.6822759999999999,2,210,8,0.265,0.07022500000000001,0.932,0.8686240000000001,DH,0.4814814814814814,61,3721,21000000,21000000,21000000,42.85,1836.1225000000002,47250000,78,1.62,2.6244000000000005,0
TEX,6.4,429,184041,115,13225,2,6,24,Texas Rangers,Texas,19,361,117,162,13689,Nomar Mazara,0.786,0.617796,2,215,8,0.268,0.07182400000000001,0.722,0.521284,RF,0.4814814814814814,66,4356,3300000,3300000,3300000,47.59,2264.8081,47250000,78,0.68,0.4624000000000001,0
TEX,5.9,357,127449,89,7921,2,6,26,Texas Rangers,Texas,4,16,118,162,13924,Delino DeShields,0.672,0.45158400000000004,2,190,8,0.249,0.062001,0.728,0.529984,CF,0.4814814814814814,32,1024,1400000,1400000,1400000,34.24,1172.3776,47250000,78,1.27,1.6129,0
TEX,0.0,286,81796,85,7225,2,6,36,Texas Rangers,Texas,18,324,84,162,7056,Hunter Pence,0.91,0.8281000000000001,2,230,8,0.297,0.088209,0.519,0.269361,RF,0.4814814814814814,59,3481,2000000,2000000,2000000,0.0,0.0,47250000,78,1.7,2.8899999999999997,0
TEX,5.8,309,95481,83,6889,2,6,24,Texas Rangers,Texas,21,441,84,162,7056,Willie Calhoun,0.848,0.719104,2,187,8,0.269,0.07236100000000001,0.519,0.269361,LF,0.4814814814814814,48,2304,555000,555000,384936,0.0,0.0,47250000,78,0.6,0.36,0
TEX,6.1,317,100489,72,5184,2,6,32,Texas Rangers,Texas,7,49,102,162,10404,Logan Forsythe,0.678,0.45968400000000004,2,205,8,0.227,0.051529000000000005,0.63,0.39690000000000003,2B,0.4814814814814814,39,1521,2000000,2000000,2000000,19.74,389.66759999999994,47250000,78,-0.37,0.1369,0
TEX,6.5,241,58081,61,3721,2,6,25,Texas Rangers,Texas,22,484,71,162,5041,Joey Gallo,0.986,0.972196,2,250,8,0.253,0.064009,0.438,0.191844,LF,0.4814814814814814,49,2401,605500,605500,605500,0.0,0.0,47250000,78,2.97,8.820900000000002,0
TEX,6.5,256,65536,56,3136,2,6,24,Texas Rangers,Texas,10,100,87,162,7569,Ronald Guzman,0.723,0.522729,2,225,8,0.219,0.047961,0.537,0.28836900000000004,1B,0.4814814814814814,36,1296,569500,569500,447052,0.0,0.0,47250000,78,-0.14,0.019600000000000003,0
TEX,6.0,228,51984,36,1296,2,6,36,Texas Rangers,Texas,2,4,88,162,7744,Jeff Mathis,0.433,0.187489,2,205,8,0.158,0.024964,0.543,0.294849,C,0.4814814814814814,12,144,3250000,3250000,3250000,0.0,0.0,47250000,78,-1.55,2.4025000000000003,0
TEX,6.4,9,81,0,0,2,6,31,Texas Rangers,Texas,0,0,33,162,1089,Mike Minor,0.0,0.0,2,210,8,0.0,0.0,0.204,0.04161599999999999,SP,0.4814814814814814,0,0,9833333,9500000,9833333,94.78,8983.2484,47250000,78,7.78,60.528400000000005,0
TEX,6.4,1,1,0,0,2,6,33,Texas Rangers,Texas,0,0,7,162,49,Corey Kluber,0.0,0.0,2,215,8,0.0,0.0,0.043,0.0018489999999999997,SP,0.4814814814814814,0,0,17700000,17000000,17700000,0.0,0.0,47250000,78,-0.36,0.1296,0
TEX,6.1,2,4,0,0,2,6,21,Texas Rangers,Texas,0,0,9,162,81,Kolby Allard,0.0,0.0,2,190,8,0.0,0.0,0.056,0.0031360000000000003,SP,0.4814814814814814,0,0,555000,555000,155168,0.0,0.0,47250000,78,0.87,0.7569,0
TEX,6.3,2,4,0,0,2,6,27,Texas Rangers,Texas,0,0,35,162,1225,Adrian Sampson,0.0,0.0,2,210,8,0.0,0.0,0.216,0.046655999999999996,RP,0.4814814814814814,0,0,555000,555000,543065,0.0,0.0,47250000,78,1.2,1.44,0
TEX,6.1,1,1,0,0,2,6,23,Texas Rangers,Texas,0,0,32,162,1024,Ariel Jurado,0.0,0.0,2,180,8,0.0,0.0,0.198,0.039204,SP,0.4814814814814814,0,0,555000,555000,468488,16.4,268.96,47250000,78,-0.16,0.0256,0
MIN,6.1,562,315844,155,24025,1,4,27,Minnesota Twins,Minnesota,32,1024,137,162,18769,Eddie Rosario,0.8,0.6400000000000001,6,180,16,0.276,0.07617600000000001,0.846,0.7157159999999999,LF,0.6234567901234568,109,11881,4190000,4190000,4190000,61.07,3729.5449,46800000,101,1.64,2.6895999999999995,3
MIN,6.4,524,274576,132,17424,1,4,26,Minnesota Twins,Minnesota,36,1296,136,162,18496,Max Kepler,0.855,0.7310249999999999,6,220,16,0.252,0.063504,0.84,0.7055999999999999,CF,0.6234567901234568,90,8100,6000000,6000000,6000000,82.69,6837.6361,46800000,101,3.95,15.602500000000001,3
MIN,6.4,458,209764,116,13456,1,4,29,Minnesota Twins,Minnesota,25,625,125,162,15625,C.J. Cron,0.78,0.6084,6,235,16,0.253,0.064009,0.772,0.5959840000000001,1B,0.6234567901234568,78,6084,4800000,4800000,4800000,44.75,2002.5625,46800000,101,1.4,1.9599999999999997,3
MIN,6.4,380,144400,94,8836,1,4,26,Minnesota Twins,Minnesota,34,1156,105,162,11025,Miguel Sano,0.923,0.851929,6,272,16,0.247,0.061009,0.648,0.419904,3B,0.6234567901234568,79,6241,2650000,2650000,2650000,91.61,8392.3921,46800000,101,3.08,9.4864,3
MIN,6.1,311,96721,85,7225,1,4,28,Minnesota Twins,Minnesota,31,961,93,162,8649,Mitch Garver,0.995,0.990025,6,220,16,0.273,0.07452900000000001,0.574,0.32947599999999994,C,0.6234567901234568,67,4489,575000,575000,575000,0.0,0.0,46800000,101,3.97,15.760900000000001,3
MIN,6.2,271,73441,71,5041,1,4,25,Minnesota Twins,Minnesota,10,100,88,162,7744,Byron Buxton,0.827,0.6839289999999999,6,190,16,0.262,0.06864400000000001,0.543,0.294849,CF,0.6234567901234568,46,2116,1750000,1750000,1750000,0.0,0.0,46800000,101,2.97,8.820900000000002,3
MIN,6.3,237,56169,55,3025,1,4,32,Minnesota Twins,Minnesota,13,169,80,162,6400,Jason Castro,0.767,0.5882890000000001,6,215,16,0.232,0.053824000000000004,0.494,0.244036,C,0.6234567901234568,30,900,8000000,8000000,8000000,0.0,0.0,46800000,101,0.72,0.5184,3
MIN,6.1,202,40804,55,3025,1,4,29,Minnesota Twins,Minnesota,5,25,84,162,7056,Ehire Adrianza,0.765,0.585225,6,195,16,0.272,0.07398400000000001,0.519,0.269361,SS,0.6234567901234568,22,484,1300000,1300000,1300000,0.0,0.0,46800000,101,0.87,0.7569,3
MIN,5.9,190,36100,51,2601,1,4,27,Minnesota Twins,Minnesota,4,16,58,162,3364,Willians Astudillo,0.678,0.45968400000000004,6,225,16,0.268,0.07182400000000001,0.358,0.128164,C,0.6234567901234568,21,441,560000,560000,526925,0.0,0.0,46800000,101,0.0,0.0,3
MIN,6.0,198,39204,51,2601,1,4,26,Minnesota Twins,Minnesota,8,64,72,162,5184,Jake Cave,0.805,0.6480250000000001,6,200,16,0.258,0.066564,0.444,0.197136,RF,0.6234567901234568,25,625,572500,572500,397062,0.0,0.0,46800000,101,0.67,0.4489000000000001,3
MIN,6.1,56,3136,11,121,1,4,25,Minnesota Twins,Minnesota,2,4,26,162,676,LaMonte Wade,0.723,0.522729,6,205,16,0.196,0.038416000000000006,0.161,0.025921000000000003,CF,0.6234567901234568,5,25,555000,555000,262592,0.0,0.0,46800000,101,-0.05,0.0025000000000000005,3
MIN,6.1,23,529,5,25,1,4,30,Minnesota Twins,Minnesota,2,4,14,162,196,Ryan LaMarre,0.786,0.617796,6,215,16,0.217,0.047089,0.086,0.007395999999999999,LF,0.6234567901234568,3,9,555000,555000,65648,0.0,0.0,46800000,101,0.0,0.0,3
MIN,5.8,16,256,3,9,1,4,26,Minnesota Twins,Minnesota,0,0,7,162,49,Ronald Torreyes,0.423,0.17892899999999998,6,151,16,0.188,0.035344,0.043,0.0018489999999999997,2B,0.6234567901234568,1,1,800000,800000,800000,0.0,0.0,46800000,101,-0.32,0.1024,3
MIN,6.0,17,289,3,9,1,4,27,Minnesota Twins,Minnesota,0,0,12,162,144,Ian Miller,0.412,0.16974399999999998,6,175,16,0.177,0.031328999999999996,0.074,0.005475999999999999,CF,0.6234567901234568,1,1,555000,555000,86536,0.0,0.0,46800000,101,-0.03,0.0009,3
MIN,6.7,4,16,0,0,1,4,30,Minnesota Twins,Minnesota,0,0,26,162,676,Michael Pineda,0.0,0.0,6,280,16,0.0,0.0,0.161,0.025921000000000003,SP,0.6234567901234568,0,0,8000000,8000000,8000000,72.52,5259.1503999999995,46800000,101,2.49,6.200100000000001,3
MIN,6.2,2,4,0,0,1,4,29,Minnesota Twins,Minnesota,0,0,30,162,900,Jake Odorizzi,0.0,0.0,6,190,16,0.0,0.0,0.185,0.034225,SP,0.6234567901234568,0,0,9500000,9500000,9500000,80.7,6512.490000000001,46800000,101,3.63,13.1769,3
MIN,6.6,1,1,0,0,1,4,31,Minnesota Twins,Minnesota,0,0,34,162,1156,Kyle Gibson,0.5,0.25,6,215,16,0.0,0.0,0.21,0.04409999999999999,SP,0.6234567901234568,0,0,8125000,8125000,8125000,28.95,838.1025,46800000,101,0.29,0.0841,3
MIN,6.0,4,16,0,0,1,4,25,Minnesota Twins,Minnesota,0,0,32,162,1024,Jose Berrios,0.2,0.04000000000000001,6,205,16,0.0,0.0,0.198,0.039204,SP,0.6234567901234568,0,0,620000,620000,620000,87.23,7609.072900000001,46800000,101,3.32,11.0224,3
HOU,6.0,564,318096,168,28224,2,3,35,Houston Astros,Texas,31,961,146,161,21316,Yulieski Gurriel,0.884,0.781456,3,215,13,0.298,0.088804,0.901,0.811801,1B,0.6583850931677019,104,10816,10400000,10000000,10400000,74.04,5481.921600000001,42250000,106,3.2,10.240000000000002,1
HOU,6.0,554,306916,164,26896,2,3,25,Houston Astros,Texas,41,1681,157,161,24649,Alex Bregman,1.015,1.0302249999999997,3,192,13,0.296,0.08761599999999999,0.969,0.9389609999999999,3B,0.6583850931677019,112,12544,2307166,640500,2307166,98.52,9706.1904,42250000,106,8.89,79.03210000000001,1
HOU,5.6,500,250000,149,22201,2,3,29,Houston Astros,Texas,31,961,124,161,15376,Jose Altuve,0.903,0.815409,3,166,13,0.298,0.088804,0.765,0.585225,2B,0.6583850931677019,74,5476,9500000,6500000,9500000,60.38,3645.7444000000005,42250000,106,3.77,14.2129,1
HOU,6.3,479,229441,140,19600,2,3,29,Houston Astros,Texas,39,1521,122,161,14884,George Springer,0.974,0.948676,3,221,13,0.292,0.08526399999999999,0.753,0.567009,CF,0.6583850931677019,96,9216,12000000,12000000,12000000,96.89,9387.6721,42250000,106,6.17,38.0689,1
HOU,6.2,501,251001,138,19044,2,3,32,Houston Astros,Texas,14,196,142,161,20164,Josh Reddick,0.728,0.529984,3,197,13,0.275,0.07562500000000001,0.877,0.769129,RF,0.6583850931677019,56,3136,13000000,13000000,13000000,15.74,247.7476,42250000,106,1.16,1.3456,1
HOU,6.5,313,97969,98,9604,2,3,22,Houston Astros,Texas,27,729,87,161,7569,Yordan Alvarez,1.067,1.1384889999999999,3,225,13,0.313,0.097969,0.537,0.28836900000000004,1B,0.6583850931677019,78,6084,555000,555000,337192,0.0,0.0,42250000,106,3.74,13.987600000000002,1
HOU,6.4,280,78400,78,6084,2,3,24,Houston Astros,Texas,21,441,76,161,5776,Carlos Correa,0.926,0.8574760000000001,3,220,13,0.279,0.07784100000000002,0.469,0.21996099999999996,SS,0.6583850931677019,59,3481,5000000,5000000,5000000,0.0,0.0,42250000,106,3.68,13.5424,1
HOU,6.4,292,85264,68,4624,2,3,28,Houston Astros,Texas,10,100,120,161,14400,Jake Marisnick,0.7,0.48999999999999994,3,220,13,0.233,0.054289000000000004,0.741,0.549081,CF,0.6583850931677019,34,1156,2212500,2212500,2212500,24.89,619.5121,42250000,106,1.24,1.5376,1
HOU,6.1,210,44100,57,3249,2,3,28,Houston Astros,Texas,9,81,69,161,4761,Aledmys Diaz,0.823,0.677329,3,195,13,0.271,0.073441,0.426,0.181476,SS,0.6583850931677019,40,1600,2000000,2000000,2000000,0.0,0.0,42250000,106,1.08,1.1664,1
HOU,6.4,67,4489,18,324,2,3,22,Houston Astros,Texas,4,16,22,161,484,Kyle Tucker,0.857,0.734449,3,199,13,0.269,0.07236100000000001,0.136,0.018496000000000002,LF,0.6583850931677019,11,121,555000,555000,83552,0.0,0.0,42250000,106,0.75,0.5625,1
HOU,6.0,78,6084,17,289,2,3,22,Houston Astros,Texas,2,4,25,161,625,Abraham Toro-Hernandez,0.688,0.47334399999999993,3,206,13,0.218,0.047524,0.154,0.023716,3B,0.6583850931677019,9,81,555000,555000,113392,0.0,0.0,42250000,106,0.3,0.09,1
HOU,6.2,50,2500,14,196,2,3,35,Houston Astros,Texas,3,9,36,161,1296,Zack Greinke,0.888,0.788544,3,200,13,0.28,0.07840000000000001,0.222,0.049284,SP,0.6583850931677019,8,64,34500000,31500000,4537635,73.73,5436.112900000001,42250000,106,4.22,17.8084,1
HOU,6.5,2,4,0,0,2,3,36,Houston Astros,Texas,0,0,34,161,1156,Justin Verlander,0.0,0.0,3,225,13,0.0,0.0,0.21,0.04409999999999999,SP,0.6583850931677019,0,0,28075000,28000000,20000000,91.44,8361.2736,42250000,106,7.82,61.15240000000001,1
HOU,6.4,7,49,0,0,2,3,28,Houston Astros,Texas,0,0,34,161,1156,Gerrit Cole,0.0,0.0,3,220,13,0.0,0.0,0.21,0.04409999999999999,SP,0.6583850931677019,0,0,13500000,13500000,13500000,97.99,9602.040099999998,42250000,106,6.91,47.7481,1
HOU,6.4,2,4,0,0,2,3,26,Houston Astros,Texas,0,0,30,161,900,Aaron Sanchez,0.0,0.0,3,210,13,0.0,0.0,0.185,0.034225,SP,0.6583850931677019,0,0,3900000,3900000,1258065,11.98,143.52040000000002,42250000,106,-0.38,0.1444,1
HOU,6.0,4,16,0,0,2,3,24,Houston Astros,Texas,0,0,9,161,81,Jose Urquidy,0.0,0.0,3,217,13,0.0,0.0,0.056,0.0031360000000000003,SP,0.6583850931677019,0,0,555000,555000,152184,0.0,0.0,42250000,106,0.69,0.4760999999999999,1
OAK,6.0,656,430336,187,34969,5,6,28,Oakland Athletics,California,33,1089,162,162,26244,Marcus Semien,0.893,0.7974490000000001,15,195,28,0.285,0.08122499999999999,1.0,1.0,SS,0.5987654320987654,92,8464,5900000,5900000,5900000,97.98,9600.0804,37600000,97,8.13,66.09690000000002,9
OAK,6.0,582,338724,144,20736,5,6,26,Oakland Athletics,California,36,1296,156,162,24336,Matt Chapman,0.846,0.7157159999999999,15,220,28,0.247,0.061009,0.963,0.9273689999999999,3B,0.5987654320987654,91,8281,580000,580000,580000,95.1,9044.009999999998,37600000,97,7.79,60.6841,9
OAK,6.5,482,232324,129,16641,5,6,25,Oakland Athletics,California,36,1296,127,162,16129,Matt Olson,0.897,0.804609,15,225,28,0.268,0.07182400000000001,0.784,0.6146560000000001,1B,0.5987654320987654,91,8281,575000,575000,575000,94.61,8951.0521,37600000,97,5.07,25.704900000000002,9
OAK,6.2,409,167281,112,12544,5,6,30,Oakland Athletics,California,26,676,126,162,15876,Mark Canha,0.916,0.839056,15,209,28,0.274,0.07507600000000002,0.778,0.605284,CF,0.5987654320987654,59,3481,2050000,2050000,2050000,93.01,8650.860100000002,37600000,97,4.2,17.64,9
