Acronimo_t,Acronimo_t_1,Altura_t,Altura_t_1,Anio,Anio_t,Anio_t_1,Anios_contrato,At_bats_2_t,At_bats_2_t_1,At_bats_t,At_bats_t_1,Bateos_2_t,Bateos_2_t_1,Bateos_t,Bateos_t_1,Cantidad_agentes_libres_t,Cantidad_agentes_libres_t_1,Edad_t,Edad_t_1,Equipo_anterior,Equipo_t,Equipo_t_1,Home_runs_2_t,Home_runs_2_t_1,Home_runs_t,Home_runs_t_1,Juegos_2_t,Juegos_2_t_1,Juegos_t,Juegos_t_1,Juegos_totales_t,Juegos_totales_t_1,Jugador,OPS_2_t,OPS_2_t_1,OPS_t,OPS_t_1,Pennants_won_t,Pennants_won_t_1,Peso_t,Peso_t_1,Playoffs_t,Playoffs_t_1,Porcentaje_bateo_2_t,Porcentaje_bateo_2_t_1,Porcentaje_bateo_t,Porcentaje_bateo_t_1,Porcetnaje_juegos_2_t,Porcetnaje_juegos_2_t_1,Porcetnaje_juegos_t,Porcetnaje_juegos_t_1,Posicion_t,Posicion_t_1,Promedio_victorias_t,Promedio_victorias_t_1,RBI_2_t,RBI_2_t_1,RBI_t,RBI_t_1,Status,Sueldo_base_t,Sueldo_base_t_1,Sueldo_regular_t,Sueldo_regular_t_1,Sueldo_t,Sueldo_t_1,TVS_2_t,TVS_2_t_1,TVS_t,TVS_t_1,Valor_contrato,Valor_contrato_total_t,Valor_contrato_total_t_1,Valor_promedio_contrato,Victorias_t,Victorias_t_1,WAR_2_t,WAR_2_t_1,WAR_t,WAR_t_1,WS_ganadas_t,WS_ganadas_t_1,ln_Sueldo_base_t,ln_Sueldo_regular_t,ln_Sueldo_t
HOU,HOU,6.0,6.0,2020,11,10,2,258064,18225,508,135,8649,841,93,29,5,3,34,33,HOU,Houston Astros,Houston Astros,324,36,18,6,29584,2209,172,47,162,60,Martin Maldonado,0.378225,0.5285289999999999,0.615,0.727,4,3,230,230,15,14,0.033489,0.046224999999999995,0.183,0.215,0.6006250000000001,0.613089,0.775,0.783,C,C,0.5864197530864198,0.4833333333333333,3600,576,60,24,UFA,3500000,3500000,3500000,1296296,3500000,3500000,3643.3296,2806.8803999999996,60.36,52.98,7000000,76100000,15650000,3500000,95,29,0.4489000000000001,0.5328999999999999,0.67,0.73,1,1,15.068273526459642,15.068273526459642,15.068273526459642
HOU,MIN,6.1,6.1,2021,11,10,1,203401,30625,451,175,8464,1369,92,37,5,7,31,31,MIN,Houston Astros,Minnesota Twins,100,25,10,5,20736,2809,144,53,162,60,Marwin Gonzalez,0.34809999999999997,0.367236,0.59,0.606,4,6,205,205,15,17,0.04161599999999999,0.044521,0.204,0.211,0.42120100000000005,0.779689,0.649,0.883,3B,3B,0.5864197530864198,0.6,2500,484,50,22,UFA,570500,9000000,85876,3333333,570500,9000000,114.27609999999999,114.27609999999999,10.69,10.69,3000000,76100000,134000000,3000000,95,36,0.2025,0.0036,-0.45,-0.06,1,3,13.254268448284268,11.360659674289456,13.254268448284268
HOU,HOU,6.2,6.2,2021,11,10,2,408321,28900,639,170,38809,2601,197,51,5,3,34,33,HOU,Houston Astros,Houston Astros,169,25,13,5,27889,2116,167,46,162,60,Michael Brantley,0.6561000000000001,0.7055999999999999,0.81,0.84,4,3,209,209,15,14,0.094864,0.09,0.308,0.3,0.565504,0.5882890000000001,0.752,0.767,LF,LF,0.5864197530864198,0.4833333333333333,4761,484,69,22,UFA,16000000,15000000,16000000,6555556,16000000,16000000,8854.81,3502.2724,94.1,59.18,32000000,76100000,15650000,16000000,95,29,16.892100000000003,2.6569,4.11,1.63,1,1,16.588099280204055,16.588099280204055,16.588099280204055
KC,WSH,6.4,6.4,2021,11,10,1,330625,8464,575,92,18496,324,136,18,5,10,30,29,WSH,Kansas City Royals,Washington Nationals,289,25,17,5,32400,1444,180,38,163,62,Michael Taylor,0.43164900000000006,0.45697600000000005,0.657,0.676,4,1,215,215,9,6,0.056169,0.038416000000000006,0.237,0.196,0.6577210000000001,0.400689,0.811,0.633,CF,CF,0.4601226993865031,0.4193548387096774,4900,256,70,16,UFA,1750000,3325000,2000000,1231481,2000000,3325000,2517.0289000000002,197.12159999999997,50.17,14.04,1750000,41500000,316750000,1750000,75,26,4.040099999999999,0.2116,2.01,-0.46,2,1,14.375126345899696,14.508657738524219,14.508657738524219
CIN,CIN,6.0,6.0,2020,11,10,4,103684,19321,322,139,4900,1024,70,32,1,4,32,31,MIL,Cincinnati Reds,Cincinnati Reds,196,64,14,8,11236,1936,106,44,163,59,Mike Moustakas,0.5140889999999999,0.6384010000000001,0.717,0.799,10,10,225,225,16,16,0.047089,0.0529,0.217,0.23,0.228484,0.537289,0.478,0.733,3B,2B,0.50920245398773,0.5254237288135594,2401,729,49,27,UFA,14000000,12000000,14000000,4444444,14000000,12000000,927.8116,927.8116,30.46,30.46,64000000,1500000,144825000,16000000,83,31,0.7569,0.0144,-0.87,0.12,5,5,16.454567887579532,16.454567887579532,16.454567887579532
OAK,SD,6.3,6.3,2021,11,10,1,133225,18496,365,136,7744,1296,88,36,5,2,35,34,SD,Oakland Athletics,San Diego Padres,400,100,20,10,15129,1764,123,42,162,61,Mitch Moreland,0.597529,0.7992360000000001,0.773,0.894,15,2,245,245,29,6,0.058080999999999994,0.07022500000000001,0.241,0.265,0.3069160000000001,0.48999999999999994,0.554,0.7,1B,1B,0.5308641975308642,0.6229508196721312,3481,841,59,29,UFA,2250000,2500000,2250000,400780,2250000,2500000,6968.910400000001,6968.910400000001,83.48,83.48,2250000,21300000,43000000,2250000,86,38,1.3456,1.3688999999999998,1.16,1.17,9,0,14.626440774180603,14.626440774180603,14.626440774180603
TB,MIN,6.2,6.2,2021,11,10,1,487204,34225,698,185,36864,3136,192,56,7,7,40,40,MIN,Tampa Bay Rays,Minnesota Twins,2304,256,48,16,37249,2809,193,53,162,60,Nelson Cruz,0.763876,0.9840639999999999,0.874,0.992,2,6,230,230,7,17,0.07562500000000001,0.091809,0.275,0.303,0.755161,0.779689,0.869,0.883,DH,DH,0.6172839506172839,0.6,14161,1089,119,33,UFA,13000000,12000000,5102116,4444444,13000000,12000000,21039.502500000002,7738.720899999999,145.05,87.97,13000000,18725000,134000000,13000000,100,36,15.132100000000001,3.3856,3.89,1.84,0,3,16.38045991542581,15.44516591360732,16.38045991542581
CIN,CIN,6.4,6.4,2020,11,10,4,561001,47524,749,218,45369,2401,213,49,1,4,29,28,CHC,Cincinnati Reds,Cincinnati Reds,2304,196,48,14,39204,3600,198,60,163,59,Nick Castellanos,0.7992360000000001,0.6146560000000001,0.894,0.784,10,10,203,203,16,16,0.08065599999999999,0.050625,0.284,0.225,0.795664,1.0,0.892,1.0,RF,RF,0.50920245398773,0.5254237288135594,17956,1156,134,34,UFA,14000000,16000000,13849496,5925926,14075000,16000000,12292.156900000002,787.3635999999999,110.87,28.06,64000000,1500000,144825000,16000000,83,31,10.6276,0.0004,3.26,0.02,5,5,16.454567887579532,16.443759400043795,16.45991073199003
DET,OAK,6.0,6.0,2021,11,10,2,522729,27556,723,166,29929,1600,173,40,5,2,31,30,OAK,Detroit Tigers,Oakland Athletics,961,64,31,8,42849,2601,207,51,162,60,Robbie Grossman,0.6146560000000001,0.6822759999999999,0.784,0.826,11,15,216,216,16,29,0.057121,0.058080999999999994,0.239,0.241,0.8686240000000001,0.7224999999999999,0.932,0.85,LF,OF,0.4753086419753086,0.6,8100,529,90,23,UFA,5000000,3725000,5500000,1379630,5500000,3725000,24043.603600000002,6192.116099999999,155.06,78.69,10000000,21500000,7500000,5000000,77,36,14.5924,0.9603999999999999,3.82,0.98,4,9,15.424948470398375,15.520258650202699,15.520258650202699
ATL,ATL,6.2,6.2,2020,11,10,2,139876,27225,374,165,9801,2809,99,53,6,7,32,31,TB,Atlanta Braves,Atlanta Braves,256,81,16,9,10816,1936,104,44,161,60,Travis d'Arnaud,0.6099610000000001,0.8445610000000001,0.781,0.919,18,18,210,210,27,26,0.07022500000000001,0.10304100000000001,0.265,0.321,0.22184099999999998,0.537289,0.471,0.733,C,C,0.546583850931677,0.5833333333333334,3600,1156,60,34,UFA,8000000,8000000,8000000,2962963,8000000,8000000,5893.6329,5893.6329,76.77,76.77,16000000,94240000,95750000,8000000,88,35,1.0404,0.7055999999999999,1.02,0.84,4,3,15.89495209964411,15.89495209964411,15.89495209964411
SF,SF,6.3,6.3,2020,11,10,2,344569,39204,587,198,24025,2809,155,53,8,3,29,28,ARI,San Francisco Giants,San Francisco Giants,900,144,30,12,37636,3025,194,55,163,60,Wilmer Flores,0.636804,0.6889,0.798,0.83,23,23,205,205,27,26,0.06969600000000001,0.07182400000000001,0.264,0.268,0.763876,0.8408890000000001,0.874,0.917,2B,2B,0.6625766871165644,0.4833333333333333,7225,1024,85,32,UFA,3000000,3000000,3000000,1111111,3000000,3000000,13586.233600000001,5496.7396,116.56,74.14,6250000,36200000,18250000,3125000,108,29,8.584900000000001,1.5876000000000001,2.93,1.26,8,8,14.914122846632385,14.914122846632385,14.914122846632385
OAK,WSH,6.2,6.2,2020,11,10,2,209764,11881,458,109,14161,961,119,31,5,10,33,32,WSH,Oakland Athletics,Washington Nationals,324,16,18,4,17689,900,133,30,162,62,Yan Gomes,0.544644,0.6193690000000001,0.738,0.787,15,1,215,215,29,6,0.06760000000000001,0.08065599999999999,0.26,0.284,0.358801,0.25,0.599,0.5,C,C,0.5308641975308642,0.4193548387096774,4225,169,65,13,UFA,6000000,4000000,2096770,1481481,6000000,4000000,1316.9641,0.0,36.29,0.0,10000000,21300000,316750000,5000000,86,26,7.2360999999999995,0.4096,2.69,0.64,9,1,15.60727002719233,14.555908623372765,15.60727002719233
CHW,CHW,6.2,6.2,2020,11,10,4,193600,25921,440,161,10816,1369,104,37,2,5,32,31,MIL,Chicago White Sox,Chicago White Sox,961,64,31,8,19321,2116,139,46,162,60,Yasmani Grandal,0.7744,0.597529,0.88,0.773,6,6,225,225,11,10,0.055695999999999996,0.0529,0.236,0.23,0.391876,0.5882890000000001,0.626,0.767,C,C,0.5740740740740741,0.5833333333333334,7921,729,89,27,UFA,18250000,18250000,18250000,6759259,18250000,18250000,1487.6449,1487.6449,38.57,38.57,73000000,57000000,151500000,18250000,93,35,18.6624,0.36,4.32,0.6,3,3,16.719675637992776,16.719675637992776,16.719675637992776
